entry	bit	line_id	Japanese_Kana	Japanese_Kanji	Turkish	French	Italian	German	Spanish	Korean
116	0	321	プロテクター	プロテクター	Koruyucu	Protecteur	Copertura	Schützer	Protector	프로텍터
116	0	322	エレキブースター	エレキブースター	Elektrizör	Électriseur	Elettritore	Stromisierer	Electrizador	에레키부스터
116	0	323	マグマブースター	マグマブースター	Magmarizör	Magmariseur	Magmatore	Magmaisierer	Magmatizador	마그마부스터
116	0	324	あやしいパッチ	あやしいパッチ	Şüpheli Disk	CD Douteux	Dubbiodisco	Dubiosdisc	Disco Extraño	괴상한패치
116	0	325	れいかいのぬの	れいかいのぬの	Ölüm Bezi	Tissu Fauche	Terrorpanno	Düsterumhang	Tela Terrible	영계의천
116	0	326	するどいツメ	するどいツメ	Keskin Pençe	Griffe Rasoir	Affilartigli	Scharfklaue	Garra Afilada	예리한손톱
116	0	327	するどいキバ	するどいキバ	Keskin Diş	Croc Rasoir	Affilodente	Scharfzahn	Colmillo Agudo	예리한이빨
116	0	328	わざマシン０１	わざマシン０１	TM01	CT01	MT01	TM01	MT01	기술머신01
116	0	329	わざマシン０２	わざマシン０２	TM02	CT02	MT02	TM02	MT02	기술머신02
116	0	330	わざマシン０３	わざマシン０３	TM03	CT03	MT03	TM03	MT03	기술머신03
116	0	331	わざマシン０４	わざマシン０４	TM04	CT04	MT04	TM04	MT04	기술머신04
116	0	332	わざマシン０５	わざマシン０５	TM05	CT05	MT05	TM05	MT05	기술머신05
116	0	333	わざマシン０６	わざマシン０６	TM06	CT06	MT06	TM06	MT06	기술머신06
116	0	334	わざマシン０７	わざマシン０７	TM07	CT07	MT07	TM07	MT07	기술머신07
116	0	335	わざマシン０８	わざマシン０８	TM08	CT08	MT08	TM08	MT08	기술머신08
116	0	336	わざマシン０９	わざマシン０９	TM09	CT09	MT09	TM09	MT09	기술머신09
116	0	337	わざマシン１０	わざマシン１０	TM10	CT10	MT10	TM10	MT10	기술머신10
116	0	338	わざマシン１１	わざマシン１１	TM11	CT11	MT11	TM11	MT11	기술머신11
116	0	339	わざマシン１２	わざマシン１２	TM12	CT12	MT12	TM12	MT12	기술머신12
116	0	340	わざマシン１３	わざマシン１３	TM13	CT13	MT13	TM13	MT13	기술머신13
116	0	341	わざマシン１４	わざマシン１４	TM14	CT14	MT14	TM14	MT14	기술머신14
116	0	342	わざマシン１５	わざマシン１５	TM15	CT15	MT15	TM15	MT15	기술머신15
116	0	343	わざマシン１６	わざマシン１６	TM16	CT16	MT16	TM16	MT16	기술머신16
116	0	344	わざマシン１７	わざマシン１７	TM17	CT17	MT17	TM17	MT17	기술머신17
116	0	345	わざマシン１８	わざマシン１８	TM18	CT18	MT18	TM18	MT18	기술머신18
116	0	346	わざマシン１９	わざマシン１９	TM19	CT19	MT19	TM19	MT19	기술머신19
116	0	347	わざマシン２０	わざマシン２０	TM20	CT20	MT20	TM20	MT20	기술머신20
116	0	348	わざマシン２１	わざマシン２１	TM21	CT21	MT21	TM21	MT21	기술머신21
116	0	349	わざマシン２２	わざマシン２２	TM22	CT22	MT22	TM22	MT22	기술머신22
116	0	350	わざマシン２３	わざマシン２３	TM23	CT23	MT23	TM23	MT23	기술머신23
116	0	351	わざマシン２４	わざマシン２４	TM24	CT24	MT24	TM24	MT24	기술머신24
116	0	352	わざマシン２５	わざマシン２５	TM25	CT25	MT25	TM25	MT25	기술머신25
116	0	353	わざマシン２６	わざマシン２６	TM26	CT26	MT26	TM26	MT26	기술머신26
116	0	354	わざマシン２７	わざマシン２７	TM27	CT27	MT27	TM27	MT27	기술머신27
116	0	355	わざマシン２８	わざマシン２８	TM28	CT28	MT28	TM28	MT28	기술머신28
116	0	356	わざマシン２９	わざマシン２９	TM29	CT29	MT29	TM29	MT29	기술머신29
116	0	357	わざマシン３０	わざマシン３０	TM30	CT30	MT30	TM30	MT30	기술머신30
116	0	358	わざマシン３１	わざマシン３１	TM31	CT31	MT31	TM31	MT31	기술머신31
116	0	359	わざマシン３２	わざマシン３２	TM32	CT32	MT32	TM32	MT32	기술머신32
116	0	360	わざマシン３３	わざマシン３３	TM33	CT33	MT33	TM33	MT33	기술머신33
116	0	361	わざマシン３４	わざマシン３４	TM34	CT34	MT34	TM34	MT34	기술머신34
116	0	362	わざマシン３５	わざマシン３５	TM35	CT35	MT35	TM35	MT35	기술머신35
116	0	363	わざマシン３６	わざマシン３６	TM36	CT36	MT36	TM36	MT36	기술머신36
116	0	364	わざマシン３７	わざマシン３７	TM37	CT37	MT37	TM37	MT37	기술머신37
116	0	365	わざマシン３８	わざマシン３８	TM38	CT38	MT38	TM38	MT38	기술머신38
116	0	366	わざマシン３９	わざマシン３９	TM39	CT39	MT39	TM39	MT39	기술머신39
116	0	367	わざマシン４０	わざマシン４０	TM40	CT40	MT40	TM40	MT40	기술머신40
116	0	368	わざマシン４１	わざマシン４１	TM41	CT41	MT41	TM41	MT41	기술머신41
116	0	369	わざマシン４２	わざマシン４２	TM42	CT42	MT42	TM42	MT42	기술머신42
116	0	370	わざマシン４３	わざマシン４３	TM43	CT43	MT43	TM43	MT43	기술머신43
116	0	371	わざマシン４４	わざマシン４４	TM44	CT44	MT44	TM44	MT44	기술머신44
116	0	372	わざマシン４５	わざマシン４５	TM45	CT45	MT45	TM45	MT45	기술머신45
116	0	373	わざマシン４６	わざマシン４６	TM46	CT46	MT46	TM46	MT46	기술머신46
116	0	374	わざマシン４７	わざマシン４７	TM47	CT47	MT47	TM47	MT47	기술머신47
116	0	375	わざマシン４８	わざマシン４８	TM48	CT48	MT48	TM48	MT48	기술머신48
116	0	376	わざマシン４９	わざマシン４９	TM49	CT49	MT49	TM49	MT49	기술머신49
116	0	377	わざマシン５０	わざマシン５０	TM50	CT50	MT50	TM50	MT50	기술머신50
116	0	378	わざマシン５１	わざマシン５１	TM51	CT51	MT51	TM51	MT51	기술머신51
116	0	379	わざマシン５２	わざマシン５２	TM52	CT52	MT52	TM52	MT52	기술머신52
116	0	380	わざマシン５３	わざマシン５３	TM53	CT53	MT53	TM53	MT53	기술머신53
116	0	381	わざマシン５４	わざマシン５４	TM54	CT54	MT54	TM54	MT54	기술머신54
116	0	382	わざマシン５５	わざマシン５５	TM55	CT55	MT55	TM55	MT55	기술머신55
116	0	383	わざマシン５６	わざマシン５６	TM56	CT56	MT56	TM56	MT56	기술머신56
116	0	384	わざマシン５７	わざマシン５７	TM57	CT57	MT57	TM57	MT57	기술머신57
116	0	385	わざマシン５８	わざマシン５８	TM58	CT58	MT58	TM58	MT58	기술머신58
116	0	386	わざマシン５９	わざマシン５９	TM59	CT59	MT59	TM59	MT59	기술머신59
116	0	387	わざマシン６０	わざマシン６０	TM60	CT60	MT60	TM60	MT60	기술머신60
116	0	388	わざマシン６１	わざマシン６１	TM61	CT61	MT61	TM61	MT61	기술머신61
116	0	389	わざマシン６２	わざマシン６２	TM62	CT62	MT62	TM62	MT62	기술머신62
116	0	390	わざマシン６３	わざマシン６３	TM63	CT63	MT63	TM63	MT63	기술머신63
116	0	391	わざマシン６４	わざマシン６４	TM64	CT64	MT64	TM64	MT64	기술머신64
116	0	392	わざマシン６５	わざマシン６５	TM65	CT65	MT65	TM65	MT65	기술머신65
116	0	393	わざマシン６６	わざマシン６６	TM66	CT66	MT66	TM66	MT66	기술머신66
116	0	394	わざマシン６７	わざマシン６７	TM67	CT67	MT67	TM67	MT67	기술머신67
116	0	395	わざマシン６８	わざマシン６８	TM68	CT68	MT68	TM68	MT68	기술머신68
116	0	396	わざマシン６９	わざマシン６９	TM69	CT69	MT69	TM69	MT69	기술머신69
116	0	397	わざマシン７０	わざマシン７０	TM70	CT70	MT70	TM70	MT70	기술머신70
116	0	398	わざマシン７１	わざマシン７１	TM71	CT71	MT71	TM71	MT71	기술머신71
116	0	399	わざマシン７２	わざマシン７２	TM72	CT72	MT72	TM72	MT72	기술머신72
116	0	400	わざマシン７３	わざマシン７３	TM73	CT73	MT73	TM73	MT73	기술머신73
116	0	401	わざマシン７４	わざマシン７４	TM74	CT74	MT74	TM74	MT74	기술머신74
116	0	402	わざマシン７５	わざマシン７５	TM75	CT75	MT75	TM75	MT75	기술머신75
116	0	403	わざマシン７６	わざマシン７６	TM76	CT76	MT76	TM76	MT76	기술머신76
116	0	404	わざマシン７７	わざマシン７７	TM77	CT77	MT77	TM77	MT77	기술머신77
116	0	405	わざマシン７８	わざマシン７８	TM78	CT78	MT78	TM78	MT78	기술머신78
116	0	406	わざマシン７９	わざマシン７９	TM79	CT79	MT79	TM79	MT79	기술머신79
116	0	407	わざマシン８０	わざマシン８０	TM80	CT80	MT80	TM80	MT80	기술머신80
116	0	408	わざマシン８１	わざマシン８１	TM81	CT81	MT81	TM81	MT81	기술머신81
116	0	409	わざマシン８２	わざマシン８２	TM82	CT82	MT82	TM82	MT82	기술머신82
116	0	410	わざマシン８３	わざマシン８３	TM83	CT83	MT83	TM83	MT83	기술머신83
116	0	411	わざマシン８４	わざマシン８４	TM84	CT84	MT84	TM84	MT84	기술머신84
116	0	412	わざマシン８５	わざマシン８５	TM85	CT85	MT85	TM85	MT85	기술머신85
116	0	413	わざマシン８６	わざマシン８６	TM86	CT86	MT86	TM86	MT86	기술머신86
116	0	414	わざマシン８７	わざマシン８７	TM87	CT87	MT87	TM87	MT87	기술머신87
116	0	415	わざマシン８８	わざマシン８８	TM88	CT88	MT88	TM88	MT88	기술머신88
116	0	416	わざマシン８９	わざマシン８９	TM89	CT89	MT89	TM89	MT89	기술머신89
116	0	417	わざマシン９０	わざマシン９０	TM90	CT90	MT90	TM90	MT90	기술머신90
116	0	418	わざマシン９１	わざマシン９１	TM91	CT91	MT91	TM91	MT91	기술머신91
116	0	419	わざマシン９２	わざマシン９２	TM92	CT92	MT92	TM92	MT92	기술머신92
116	0	420	ひでんマシン０１	ひでんマシン０１	GM01	CS01	MN01	VM01	MO01	비전머신01
116	0	421	ひでんマシン０２	ひでんマシン０２	GM02	CS02	MN02	VM02	MO02	비전머신02
116	0	422	ひでんマシン０３	ひでんマシン０３	GM03	CS03	MN03	VM03	MO03	비전머신03
116	0	423	ひでんマシン０４	ひでんマシン０４	GM04	CS04	MN04	VM04	MO04	비전머신04
116	0	424	ひでんマシン０５	ひでんマシン０５	GM05	CS05	MN05	VM05	MO05	비전머신05
116	0	425	ひでんマシン０６	ひでんマシン０６	GM06	CS06	MN06	VM06	MO06	비전머신06
116	0	426	？？？	？？？	???	???	???	???	(?)	???
116	0	427	？？？	？？？	???	???	???	???	(?)	???
116	0	428	たんけんセット	たんけんセット	Keşif Kiti	Explorakit	Esplorokit	Forschersack	Kit Explorador	탐험세트
116	0	429	たからぶくろ	たからぶくろ	Ganimet Çuvalı	Sac Butin	Bottinosacca	Beutesack	Saca Botín	보물주머니
116	0	430	ルールブック	ルールブック	Kural Kitabı	Livre Règles	Libro Regole	Regelbuch	Reglamento	룰북
116	0	431	ポケトレ	ポケトレ	Poké Radarı	Poké Radar	Poké Radar	Pokéradar	Pokéradar	포켓트레
116	0	432	ポイントカード	ポイントカード	Puan Kartı	Carte Points	Scheda Punti	Punktekarte	Tarjeta Puntos	포인트카드
116	0	433	ぼうけんノート	ぼうけんノート	Günlük	Journal	Agenda	Tagebuch	Diario	모험노트
116	0	434	シールいれ	シールいれ	Mühür Kutusu	Boîte Sceaux	Portabolli	Stick.Koffer	Caja Sellos	실상자
116	0	435	アクセサリーいれ	アクセサリーいれ	Moda Kutusu	Coffret Mode	Scatola Chic	Modekoffer	Caja Corazón	액세서리상자
116	0	436	シールぶくろ	シールぶくろ	Mühür Çantası	Sac Sceaux	Bollosacca	Stickertüte	Bolsa Sellos	실주머니
116	0	437	ともだちてちょう	ともだちてちょう	Dost Defteri	Registre Ami	Blocco Amici	Adressbuch	Bloc amigos	친구수첩
116	0	438	はつでんしょキー	はつでんしょキー	Santral Anahtarı	Clé Centrale	Turbinchiave	K-Schlüssel	Llave Central	발전소키
116	0	439	こだいのおまもり	こだいのおまもり	Eski Tılsım	Vieux Grigri	Arcamuleto	Talisman	Talismán	고대의부적
116	0	440	ギンガだんのカギ	ギンガだんのカギ	Galaktik Anahtar	Clé Galaxie	Galachiave	G-Schlüssel	Llave Galaxia	갤럭시단의열쇠
116	0	441	あかいくさり	あかいくさり	Kırmızı Zincir	Chaîne Rouge	Rossocatena	Rote Kette	Cadena Roja	빨강쇠사슬
116	0	442	タウンマップ	タウンマップ	Şehir Haritası	Carte	Mappa Città	Karte	Mapa	타운맵
116	0	443	バトルサーチャー	バトルサーチャー	Rakip Arayıcı	Cherche VS	Cercasfide	Kampffahnder	Buscapelea	배틀서처
116	0	444	コインケース	コインケース	Jeton Kutusu	Boîte Jetons	Salvadanaio	Münzkorb	Monedero	동전케이스
116	0	445	ボロのつりざお	ボロのつりざお	Eski Olta	Canne	Amo Vecchio	Angel	Caña Vieja	낡은낚싯대
116	0	446	いいつりざお	いいつりざお	İyi Olta	Super Canne	Amo Buono	Profiangel	Caña Buena	좋은낚싯대
116	0	447	すごいつりざお	すごいつりざお	Süper Olta	Méga Canne	Super Amo	Superangel	Supercaña	대단한낚싯대
116	0	448	コダックじょうろ	コダックじょうろ	Psyduck Sulama Kabı	Kwakarrosoir	Sprayduck	Entonkanne	Psydugadera	고라파덕물뿌리개
116	0	449	ポフィンケース	ポフィンケース	Poffin Kutusu	Boîte Poffin	Portapoffin	Knurspbox	Pokochera	포핀케이스
116	0	450	じてんしゃ	じてんしゃ	Bisiklet	Bicyclette	Bicicletta	Fahrrad	Bici	자전거
116	0	451	ルームキー	ルームキー	Süit Anahtarı	Clé Chambre	Chiave Suite	B-Schlüssel	Llave Suite	룸키
116	0	452	オーキドのてがみ	オーキドのてがみ	Oak'ın Mektubu	Lettre Chen	Lettera Oak	Eichs Brief	Carta Prof. Oak	오박사의편지
116	0	453	みかづきのはね	みかづきのはね	Ay Kanadı	Lun’Aile	Alalunare	Lunarfeder	Pluma Lunar	초승달날개
116	0	454	メンバーズカード	メンバーズカード	Üye Kartı	Carte Membre	Scheda Soci	Mitgl.Karte	Carné Socio	멤버스카드
116	0	455	てんかいのふえ	てんかいのふえ	Gök Mavisi Flüt	Flûte Azur	Flauto Cielo	Azurflöte	Flauta Azur	천계의피리
116	0	456	ふねのチケット	ふねのチケット	S.S. Bileti	Passe Bateau	Biglietto Nave	Bootsticket	Ticket Barco	승선티켓
116	0	457	コンテストパス	コンテストパス	Yarışma Kartı	Passe Concours	Tessera Gare	Wettbewerbskarte	Pase Concurso	콘테스트패스
116	0	458	かざんのおきいし	かざんのおきいし	Magma Taşı	Pierre Magma	Magmapietra	Magmastein	Piedra Magma	화산의돌
116	0	459	おとどけもの	おとどけもの	Paket	Colis	Pacco	Paket	Paquete	전해줄물건
116	0	460	ひきかえけん１	ひきかえけん１	Kupon 1	Bon 1	Coupon 1	Kupon 1	Cupón 1	교환권1
116	0	461	ひきかえけん２	ひきかえけん２	Kupon 2	Bon 2	Coupon 2	Kupon 2	Cupón 2	교환권2
116	0	462	ひきかえけん３	ひきかえけん３	Kupon 3	Bon 3	Coupon 3	Kupon 3	Cupón 3	교환권3
116	0	463	そうこのカギ	そうこのカギ	Depo Anahtarı	Clé Stockage	Depochiave	Lagerschlüssel	Llave Almacén	창고열쇠
116	0	464	ひでんのくすり	ひでんのくすり	Gizli İlaç	Potion Secrète	Pozione Segreta	Geheimtrank	Poción Secreta	비전신약
116	0	465	バトルレコーダー	バトルレコーダー	Savaş Kaydedici	Magnéto VS	Registradati	Kampfkamera	Cámara Lucha	배틀레코더
116	0	466	グラシデアのはな	グラシデアのはな	Gracidea	Gracidée	Gracidea	Gracidea	Gracídea	그라시데아꽃
116	0	467	ひみつのカギ	ひみつのカギ	Gizli Anahtar	Clé Secrète	Chiave Segreta	?-Öffner	Llave Secreta	비밀의열쇠
116	0	468	ぼんぐりケース	ぼんぐりケース	Apricorn Kutusu	Boîte Noigrume	Ghicobox	Aprikokobox	Caja Bonguri	규토리케이스
116	0	469	アンノーンノート	アンノーンノート	Unown Raporu	Carnet Zarbi	UnownBloc	Icognitoheft	Bloc Unown	안농노트
116	0	470	きのみプランター	きのみプランター	Meyve Saksıları	Plante-Baies	Piantabacche	Pflanzset	Plantabayas	나무열매플랜터
116	0	471	ダウジングマシン	ダウジングマシン	Arama Cihazı	Cherch’Objet	Ricerca Strum.	Itemradar	Zahorí	다우징머신
116	0	472	ブルーカード	ブルーカード	Mavi Kart	Carte Bleue	Carta Blu	Blaue Karte	Tarjeta Azul	블루카드
116	0	473	おいしいシッポ	おいしいシッポ	Slowpoke Kuyruğu	Queueramolos	Codaslowpoke	Flegmon-Rute	Colaslowpoke	맛있는꼬리
116	0	474	とうめいなスズ	とうめいなスズ	Berrak Çan	Glas Transparent	Campana Chiara	Klarglocke	Campana Clara	크리스탈방울
116	0	475	カードキー	カードキー	Kart Anahtarı	Carte Magnétique	Apriporta	Türöffner	Llave Magnética	카드키
116	0	476	ちかのかぎ	ちかのかぎ	Bodrum Anahtarı	Clé Sous-Sol	Chiave sotterr.	Kelleröffner	Llave Sótano	지하의열쇠
116	0	477	ゼニガメじょうろ	ゼニガメじょうろ	Püskürtme Şişesi	Carapuce à O	Annaffiatoio	Schiggykanne	Regadera	꼬부기물뿌리개
116	0	478	あかいウロコ	あかいウロコ	Kırmızı Pul	Écaillerouge	Squama Rossa	Rote Haut	Escama Roja	빨간비늘
116	0	479	おとしもの	おとしもの	Kayıp Eşya	Objet perdu	Strumento perso	Fundsache	Objeto Perdido	분실물
116	0	480	リニアパス	リニアパス	Geçiş Kartı	Passe Train	Superpass	Fahrschein	Magnetopase	리니어패스
116	0	481	きかいのぶひん	きかいのぶひん	Makine Parçası	Partie Machine	Pezzo macch.	Spule	Maquinaria	기계부품
116	0	482	ぎんいろのはね	ぎんいろのはね	Gümüş Kanat	Argent’Aile	Aladargento	Silberflügel	Ala Plateada	은빛날개
116	0	483	にじいろのはね	にじいろのはね	Gökkuşağı Kanadı	Arcenci’Aile	Ala d’Iride	Buntschwinge	Ala Arcoíris	무지갯빛날개
116	0	484	ふしぎなタマゴ	ふしぎなタマゴ	Gizemli Yumurta	Œuf Mystère	Uovo Mistero	Rätsel-Ei	Huevo Misterioso	이상한알
116	0	485	あかぼんぐり	あかぼんぐり	Kırmızı Apricorn	Noigrume Rge	Ghicocca Rossa	Aprikoko Rot	Bonguri Rojo	빨간규토리
116	0	486	あおぼんぐり	あおぼんぐり	Mavi Apricorn	Noigrume Blu	Ghicocca Blu	Aprikoko Blu	Bonguri Azul	파란규토리
116	0	487	きぼんぐり	きぼんぐり	Sarı Apricorn	Noigrume Jne	Ghicocca Gialla	Aprikoko Glb	Bonguri Amarillo	노랑규토리
116	0	488	みどぼんぐり	みどぼんぐり	Yeşil Apricorn	Noigrume Ver	Ghicocca Verde	Aprikoko Grn	Bonguri Verde	초록규토리
116	0	489	ももぼんぐり	ももぼんぐり	Pembe Apricorn	Noigrume Ros	Ghicocca Rosa	Aprikoko Pnk	Bonguri Rosa	담홍규토리
116	0	490	しろぼんぐり	しろぼんぐり	Beyaz Apricorn	Noigrume Blc	Ghicocca Bianca	Aprikoko Wss	Bonguri Blanco	하얀규토리
116	0	491	くろぼんぐり	くろぼんぐり	Siyah Apricorn	Noigrume Noi	Ghicocca Nera	Aprikoko Swz	Bonguri Negro	검은규토리
116	0	492	スピードボール	スピードボール	Hız Topu	Speed Ball	Rapid Ball	Turboball	Rapid Ball	스피드볼
116	0	493	レベルボール	レベルボール	Seviye Topu	Niveau Ball	Level Ball	Levelball	Nivel Ball	레벨볼
116	0	494	ルアーボール	ルアーボール	Yem Topu	Appât Ball	Esca Ball	Köderball	Cebo Ball	루어볼
116	0	495	ヘビーボール	ヘビーボール	Ağır Topu	Masse Ball	Peso Ball	Schwerball	Peso Ball	헤비볼
116	0	496	ラブラブボール	ラブラブボール	Sevgi Topu	Love Ball	Love Ball	Sympaball	Amor Ball	러브러브볼
116	0	497	フレンドボール	フレンドボール	Dostluk Topu	Copain Ball	Friend Ball	Freundesball	Amigo Ball	프렌드볼
116	0	498	ムーンボール	ムーンボール	Ay Topu	Lune Ball	Luna Ball	Mondball	Luna Ball	문볼
116	0	499	コンペボール	コンペボール	Spor Topu	Compét’Ball	Gara Ball	Turnierball	Competi Ball	콤페볼
116	0	500	パークボール	パークボール	Park Topu	Parc Ball	Parco Ball	Parkball	Parque Ball	파크볼
