entry	bit	line_id	Japanese_Kana	Japanese_Kanji	Turkish	French	Italian	German	Spanish	Korean
585	0	145	じゃあ　[VAR 0100(0000)]さん\nぼく　さきに　いきますね\c\nつぎに　あったときには\nぜったい　ポケモンしょうぶ　しましょうね\r\nぜったい！\c\nぜったいの　やくそくですよ！	じゃあ　[VAR 0100(0000)]さん\nぼく　先に　いきますね\c\n次に　会ったときには\nぜったい　ポケモン勝負　しましょうね\r\nぜったい！\c\nぜったいの　約束ですよ！	Görüşürüz, [VAR 0100(0000)]! Ben önden gidiyorum.\c\nBir dahaki karşılaşmamızda mutlaka yine savaşalım!\c\nSöz, tamam mı? Unutmak yok!	Sur ce, [VAR 0100(0000)], je m’en vais !\c\nQuand nous nous reverrons, j’espère sincèrement que\nnous nous affronterons à nouveau en duel !\c\nTu promets, hein ?	Per me è ora di andare...\nCi vediamo, [VAR 0100(0000)]!\c\nLa prossima volta che ci incontriamo\nvoglio assolutamente lottare con te!\c\nÈ una promessa, non dimenticartelo!	Ich geh schon mal voraus, [VAR 0100(0000)].\c\nWenn wir uns das nächste Mal über den Weg laufen,\nmüssen wir unbedingt wieder kämpfen!\c\nVersprochen? Versprochen!	Bueno, [VAR 0100(0000)], yo me voy a adelantar.\nCuando nos volvamos a ver, echamos un combate, ¿vale?\c\n¡Apúntatelo en la agenda o lo que quieras, pero\nacuérdate!	그럼 [VAR 0100(0000)]님\n전 먼저 가볼게요\c\n다음에 만났을 때는\n꼭 포켓몬 승부해요\r\n꼭이요!\c\n반드시 약속이에요!
585	0	146	ここは　キンセツシティ\nあかるく　かがやく　たのしい　まち\c\n←　キンセツシティジム\n→↓　サイクルショップ　カゼノ	ここは　キンセツシティ\n明るく　輝く　楽しい　街\c\n←　キンセツシティジム\n→↓　サイクルショップ　カゼノ	Eflatun Şehri\nEğlencenin parlak ve ışıltılı şehri!\c\n←Eflatun Şehri Spor Salonu\n→↓Rydel Bisiklet Dükkânı	Lavandia\n« La ville de lumière où il fait bon vivre. »\c\n← Arène de Lavandia\nCycles Rodolphe →↓	Ciclamipoli\nLa fulgente città dei divertimenti!\c\n← Palestra di Ciclamipoli\n→↓ Bici Clelio	Malvenfroh City\nDie strahlende Stadt der Freude\c\n← Arena von Malvenfroh City\n→↓ Radlas Radladen	Ciudad Malvalona\n¡Una ciudad que rebosa diversión!\c\n← Gimnasio de Ciudad Malvalona\n→↓Tienda de Bicis de Anacleto	여기는 보라시티\n밝게 빛나는 즐거운 마을\c\n← 보라시티 체육관\n→↓ 카제노 사이클숍
585	0	147	[~ 147]	[~ 147]	[VAR BDFF]	[~ 147]	[~ 147]	[~ 147]	[~ 147]	[~ 147]
585	0	148	ここは　キンセツシティ\nあかるく　かがやく　たのしい　まち\c\n↑←　キンセツシティジム\nすぐ→　サイクルショップ　カゼノ	ここは　キンセツシティ\n明るく　輝く　楽しい　街\c\n↑←　キンセツシティジム\nすぐ→　サイクルショップ　カゼノ	Eflatun Şehri\nEğlencenin parlak ve ışıltılı şehri!\c\n↑←Eflatun Şehri Spor Salonu\n→Rydel Bisiklet Dükkânı	Lavandia\n« La ville de lumière où il fait bon vivre. »\c\n↑← Arène de Lavandia\nCycles Rodolphe →… juste ici !	Ciclamipoli\nLa fulgente città dei divertimenti!\c\n↑← Palestra di Ciclamipoli\n→ Bici Clelio	Malvenfroh City\nDie strahlende Stadt der Freude\c\n↑← Arena von Malvenfroh City\n→ Radlas Radladen	Ciudad Malvalona\n¡Una ciudad que rebosa diversión!\c\n↑← Gimnasio de Ciudad Malvalona\n→ Tienda de Bicis de Anacleto (¡Aquí al lado!)	여기는 보라시티\n밝게 빛나는 즐거운 마을\c\n↑← 보라시티 체육관\n바로→ 카제노 사이클숍
585	0	149	ここは　キンセツシティ\nあかるく　かがやく　たのしい　まち\c\n↑→　キンセツシティジム\n→　サイクルショップ　カゼノ	ここは　キンセツシティ\n明るく　輝く　楽しい　街\c\n↑→　キンセツシティジム\n→　サイクルショップ　カゼノ	Eflatun Şehri\nEğlencenin parlak ve ışıltılı şehri!\c\n↑→Eflatun Şehri Spor Salonu\n→Rydel Bisiklet Dükkânı	Lavandia\n« La ville de lumière où il fait bon vivre. »\c\n↑→ Arène de Lavandia\nCycles Rodolphe →	Ciclamipoli\nLa fulgente città dei divertimenti!\c\n↑→ Palestra di Ciclamipoli\n→ Bici Clelio	Malvenfroh City\nDie strahlende Stadt der Freude\c\n↑→ Arena von Malvenfroh City\n→ Radlas Radladen	Ciudad Malvalona\n¡Una ciudad que rebosa diversión!\c\n↑→ Gimnasio de Ciudad Malvalona\n→ Tienda de Bicis de Anacleto	여기는 보라시티\n밝게 빛나는 즐거운 마을\c\n↑→ 보라시티 체육관\n→ 카제노 사이클숍
586	0	0	[~ 0]	[~ 0]	[VAR BDFF]	[~ 0]	[~ 0]	[~ 0]	[~ 0]	[~ 0]
586	0	1	[~ 1]	[~ 1]	[VAR BDFF]	[~ 1]	[~ 1]	[~ 1]	[~ 1]	[~ 1]
586	0	2	[~ 2]	[~ 2]	[VAR BDFF]	[~ 2]	[~ 2]	[~ 2]	[~ 2]	[~ 2]
586	0	3	[~ 3]	[~ 3]	[VAR BDFF]	[~ 3]	[~ 3]	[~ 3]	[~ 3]	[~ 3]
586	0	4	[~ 4]	[~ 4]	[VAR BDFF]	[~ 4]	[~ 4]	[~ 4]	[~ 4]	[~ 4]
586	0	5	[~ 5]	[~ 5]	[VAR BDFF]	[~ 5]	[~ 5]	[~ 5]	[~ 5]	[~ 5]
586	0	6	[~ 6]	[~ 6]	[VAR BDFF]	[~ 6]	[~ 6]	[~ 6]	[~ 6]	[~ 6]
586	0	7	[~ 7]	[~ 7]	[VAR BDFF]	[~ 7]	[~ 7]	[~ 7]	[~ 7]	[~ 7]
586	0	8	[~ 8]	[~ 8]	[VAR BDFF]	[~ 8]	[~ 8]	[~ 8]	[~ 8]	[~ 8]
586	0	9	[~ 9]	[~ 9]	"[VAR BDFF]	"	[~ 9]	[~ 9]	[~ 9]	[~ 9]	[~ 9]
586	0	10	[~ 10]	[~ 10]	[VAR BDFF]\n	[~ 10]	[~ 10]	[~ 10]	[~ 10]	[~ 10]
586	0	11	[~ 11]	[~ 11]	[VAR BDFF]	[~ 11]	[~ 11]	[~ 11]	[~ 11]	[~ 11]
586	0	12	[~ 12]	[~ 12]	[VAR BDFF]	[~ 12]	[~ 12]	[~ 12]	[~ 12]	[~ 12]
586	0	13	[~ 13]	[~ 13]	[VAR BDFF]\n	[~ 13]	[~ 13]	[~ 13]	[~ 13]	[~ 13]
586	0	14	[~ 14]	[~ 14]	[VAR BDFF]	[~ 14]	[~ 14]	[~ 14]	[~ 14]	[~ 14]
586	0	15	[~ 15]	[~ 15]	[VAR BDFF]	[~ 15]	[~ 15]	[~ 15]	[~ 15]	[~ 15]
586	0	16	[~ 16]	[~ 16]	[VAR BDFF][VAR 8A5C]	[~ 16]	[~ 16]	[~ 16]	[~ 16]	[~ 16]
586	0	17	[~ 17]	[~ 17]	[VAR BDFF]	[~ 17]	[~ 17]	[~ 17]	[~ 17]	[~ 17]
586	0	18	[~ 18]	[~ 18]	[VAR BDFF]	[~ 18]	[~ 18]	[~ 18]	[~ 18]	[~ 18]
586	0	19	[~ 19]	[~ 19]	[VAR BDFF]	[~ 19]	[~ 19]	[~ 19]	[~ 19]	[~ 19]
586	0	20	[~ 20]	[~ 20]	[VAR BDFF]	[~ 20]	[~ 20]	[~ 20]	[~ 20]	[~ 20]
586	0	21	[~ 21]	[~ 21]	[VAR BDFF]	[~ 21]	[~ 21]	[~ 21]	[~ 21]	[~ 21]
586	0	22	[~ 22]	[~ 22]	[VAR BDFF]	[~ 22]	[~ 22]	[~ 22]	[~ 22]	[~ 22]
586	0	23	[~ 23]	[~ 23]	[VAR BDFF]	[~ 23]	[~ 23]	[~ 23]	[~ 23]	[~ 23]
586	0	24	[~ 24]	[~ 24]	[VAR BDFF]	[~ 24]	[~ 24]	[~ 24]	[~ 24]	[~ 24]
586	0	25	[~ 25]	[~ 25]	[VAR BDFF]	[~ 25]	[~ 25]	[~ 25]	[~ 25]	[~ 25]
586	0	26	[~ 26]	[~ 26]	[VAR BDFF]	[~ 26]	[~ 26]	[~ 26]	[~ 26]	[~ 26]
586	0	27	[~ 27]	[~ 27]	[VAR BDFF]	[~ 27]	[~ 27]	[~ 27]	[~ 27]	[~ 27]
586	0	28	……おお　[VAR 0100(0000)]くん　か\c\nこれは　いいところに　きてくれた\nちょっと　こいつを　みてくれんかの	……おお　[VAR 0100(0000)]くん　か\c\nこれは　いいところに　きてくれた\nちょっと　こいつを　見てくれんかの	Aa, [VAR 0100(0000)]!\c\nTam zamanında geldin; bana biraz\nyardım edip şuna bir bakıver.	Ah, [VAR 0100(0000)] !\c\nTu tombes bien !\nJ’aimerais te montrer quelque chose.	Oh, ma tu sei [VAR 0100(0000)]!\c\nArrivi proprio al momento giusto:\nvoglio mostrarti qualcosa.	Oh, [VAR 0100(0000)]!\c\nGut, dass ich dich treffe.\nHier, sieh dir das mal an...	¡Muy buenas, [VAR 0100(0000)]!\nLlegas en el mejor momento. Voy a enseñarte algo.	... 오오 [VAR 0100(0000)][VAR 1900(0006)]구나\c\n딱 좋을 때 왔구나\n이 녀석 좀 봐 주지 않을래
586	0	29	これは　かくちゅうのとう　と　いっての\nキンセツシティの　めいぶつ　なんじゃ\c\nこいつはな　ただの　かざり　じゃなくての\nちゃんと　やくわりを　もって　おっての\c\nこのちかくに　ある　ニューキンセツ　ちゅう\nところの　ようすを　モニタリング……\r\nかんたんに　いうと　みはっとるんじゃ\c\nいま　ライトが　つよく　ひかっとる　じゃろう？\c\nこれは　ニューキンセツに　なにか　いじょうが\nあるかも　という　けいこくを　いみ　しておる	これは　角柱の塔　と　いっての\nキンセツシティの　名物　なんじゃ\c\nこいつはな　ただの　飾り　じゃなくての\nちゃんと　役割を　もって　おっての\c\nこの近くに　ある　ニューキンセツ　ちゅう\nところの　様子を　モニタリング……\r\n簡単に　いうと　見張っとるんじゃ\c\n今　ライトが　強く　光っとる　じゃろう？\c\nこれは　ニューキンセツに　なにか　異常が\nあるかも　という　警告を　意味しておる	Burası Eflatun Şehri'nin simgelerinden\nPrizma Kulesi.\c\nAma yalnızca süs olsun diye\nyapılmadı; bir görevi var.\c\nYakındaki Yeni Eflatun adlı yerde\nolup bitenleri izliyor.\r\nKısacası bir gözetleme kulesi.\c\nBak, ışığı şimdi parlak yanıyor.\c\nBu da Yeni Eflatun’da olağan dışı\nbir şeyler olabileceği anlamına geliyor.	Tu vois cette colonne ?\nC’est l’un des principaux monuments de Lavandia.\c\nElle n’est pas là que pour faire joli.\nEn réalité, elle joue également un rôle important…\r\nElle aide à surveiller New Lavandia.\c\nTu vois cette lumière ?\c\nCela signifie qu’il s’y passe peut-être quelque chose\nd’anormal.	Questa è la Torretta Prisma, il simbolo di Ciclamipoli!\nGraziosa, vero?\c\nHa anche una funzione ben precisa: serve a\nmonitorare la situazione nella vicina Ciclanova.\c\nVedi che adesso la luce è molto intensa?\c\nÈ un segnale che ci avverte che a Ciclanova\nsta succedendo qualcosa di anomalo.	Das ist das Prismatürmchen, das Wahrzeichen\nvon Malvenfroh City.\c\nDieses Türmchen ist übrigens nicht nur zum Schmuck da.\nNein, es übt eine extrem wichtige Funktion aus!\c\nDas Prismatürmchen überwacht nämlich einen Ort namens\nNeu Malvenfroh, nicht weit von hier.\c\nSiehst du dieses Licht hier?\c\nDas zeigt an, dass in Neu Malvenfroh möglicherweise\nirgendetwas Ungewöhnliches vorgeht...	Este es el Monumento Prisma, todo un símbolo de Ciudad\nMalvalona.\c\nNo se trata solo de un elemento decorativo, sino que\ntambién tiene una función muy importante.\c\nNos permite monitorizar lo que ocurre en Malvalanova,\nnuestra planta de energía subterránea.\c\nEn otras palabras, así es como hacemos guardia.\c\n¿Ves esa luz tan intensa de ahí? Pues quiere decir que\nalgo no va bien en Malvalanova ahora mismo.	이것은 각주탑이라고 하는\n보라시티의 명물이다\c\n이 녀석은 말이지 단순한 장식품이 아니라\n뚜렷한 역할을 지니고 있어\c\n이 근처에 있는 뉴보라라는 곳의\n상황을 모니터링...\r\n간단히 말하면 경비 중인 거야\c\n지금 불빛이 강하게 빛나고 있지?\c\n이건 뉴보라에 무언가 이상이\n발생했을지도 모른단 경고의 의미다
586	0	30	……それで　[VAR 0100(0000)]くんに\nたのまれて　ほしいことが　あるんじゃがの\c\nたちばなしを　つづけるのも　なんじゃから\nワシの　いえまで　きて　もらえんかの？\c\nここの　２かいに　ある　キンセツヒルズの\nなかに　ワシの　いえは　あるからの\c\nセキュリティの　にんげんに　いっとくから\n１かいの　エレベーターから　きてくれんかの\c\nてまを　かけさせて　もうしわけないが\nよろしく　たのむぞ　[VAR 0100(0000)]くん	……それで　[VAR 0100(0000)]くんに\n頼まれて　欲しいことが　あるんじゃがの\c\n立ち話を　続けるのも　なんじゃから\nワシの　家まで　きて　もらえんかの？\c\nここの　２階に　ある　キンセツヒルズの\n中に　ワシの　家は　あるからの\c\nセキュリティの　人間に　いっとくから\n１階の　エレベーターから　きてくれんかの\c\n手間を　かけさせて　申し訳ないが\nよろしく　頼むぞ　[VAR 0100(0000)]くん	Senden bir ricam var, [VAR 0100(0000)].\c\nBurada ayakta konuşacağımıza, evime geçip rahatça konuşalım.\c\nEvim, buradaki Eflatun Tepeleri’nin ikinci katında.\c\nGüvenliğe haber veririm; sen de birinci kattaki asansörü kullanıp gel.\c\nSeni uğraştırdığım için kusura bakma ama yardımına gerçekten ihtiyacım var.	J’aimerais te demander un service, [VAR 0100(0000)].\c\nMais au lieu de rester plantés là, je préférerais t’en\nparler tranquillement chez moi.\c\nJe vis au premier étage de la Résidence Lavandia.\c\nPrends l’ascenseur et viens me retrouver.\nJe me charge de prévenir la sécurité.\c\nJe sais que ton temps est précieux, mais j’ai vraiment\nbesoin de ton aide.	Senti, [VAR 0100(0000)]...\nVorrei chiederti un favore.\c\nTi va di salire da me?\nCosì possiamo parlare con calma.\c\nAbito qui al Residence Ciclamipoli,\nal primo piano.\c\nUsa l’ascensore all’ingresso, penserò io\nad avvertire il custode.\c\nGrazie mille per la tua disponibilità, [VAR 0100(0000)]!	Und da kommst du ins Spiel, [VAR 0100(0000)]!\nIch möchte dich nämlich um etwas bitten.\c\nAber verlegen wir unser Gespräch doch\nzu mir nach Hause. Da ist es gemütlicher.\c\nIch wohne in der Residenz Malvenfroh,\nim ersten Stock.\c\nIch sage dem Sicherheitspersonal, dass du kommst,\nalso hüpf einfach im Erdgeschoss in den Fahrstuhl.\c\nIch weiß, du bist bestimmt schwer beschäftigt...\nAber ich zähle auf deine Hilfe, [VAR 0100(0000)].	Y, ya que estamos, me gustaría que me ayudaras con\nesto, [VAR 0100(0000)].\c\nEn lugar de quedarnos aquí de cháchara, ¿por qué no te\npasas por mi casa un momento?\c\nVivo en el primer piso de Malvalona Hills. Avisaré al\nguardia de la entrada para que te deje pasar.\c\nPuedes coger el ascensor si te apetece.\nY disculpa que te ponga en un compromiso, chic[VAR 1100(00FF,0101)]oa, pero\r\nde verdad que me harías un favor.	...그래서 [VAR 0100(0000)]에게\n부탁하고 싶은 것이 있는데\c\n이렇게 계속 서서 말하지 말고\n우리 집으로 와주지 않겠니?\c\n이곳 2층에 있는 보라힐스\n안에 우리 집이 있다\c\n보안요원에게 말해 둘 테니\n1층 엘리베이터를 타고 와라\c\n번거롭게 해서 미안하지만\n잘 부탁한다 [VAR 0100(0000)][VAR 1900(0007)]
586	0	31	かくちゅうの　とう\c\nこちらの　モニュメントは\nカロスちほう　ミアレシティ　との\r\nゆうこうを　きねんし　けんぞう　されました	角柱の塔\c\nこちらの　モニュメントは\nカロス地方　ミアレシティ　との\r\n友好を　記念し　建造　されました	Prizma Kulesi\c\nBu anıt, Eflatun Şehri ile Kalos bölgesindeki\nIşıl Şehri arasındaki dostluğun anısına\r\ninşa edilmiştir.	La Colonne\c\n« Ce monument a été érigé pour commémorer\nle jumelage de notre ville avec la cité d’Illumis,\r\ndans la région de Kalos. »	Torretta Prisma\c\nEretta a testimonianza dell’amicizia che unisce Ciclamipoli\ne Luminopoli, la famosa metropoli della regione di Kalos.	Das Prismatürmchen\c\nEin Symbol der Freundschaft zwischen Malvenfroh City\nund der Metropole Illumina City in der Kalos-Region.	Monumento Prisma\c\nEsta torre se erigió para celebrar la hermandad con\nCiudad Luminalia, en la región de Kalos.	각주탑\c\n이 기념물은\n칼로스지방 미르시티와의\r\n우호관계를 기념하여 만들어졌습니다
586	0	32	ポケモンしょうぶで　ハッスルしたら\nはらが　へったのう　ハニー！	ポケモン勝負で　ハッスルしたら\n腹が　減ったのう　ハニー！	Pokémon savaşında öyle coştum ki\nkarnım zil çalıyor, tatlım!	Argh, y’a pas à dire, le combat, ça creuse !	Tesoro! Ho lottato come uno scalmanato\ne ora non ci vedo più dalla fame!	Ich hab mich bei unserem letzten Pokémon-Kampf total\nverausgabt. Jetzt knurrt mein Magen wie verrückt, Püppi!	¡Bua, después de los combatacos me entran unas ganas\nde jalar que no veas!	포켓몬 승부에서 맹활약했더니\n배가 고파졌어 허니-!
586	0	33	だねー　ダーリン\nウチ　とりま　キンセツチャンポン　たべたいー	だねー　ダーリン\nウチ　とりま　キンセツチャンポン　たべたいー	Benim de, sevgilim.\nÖnce bir Eflatun Ramen Bowl istiyorum.	Je suis bien d’accord, chéri.\nJe me ferais bien un plat de Nouilles Lavandia, moi !	Anch’io, amore! Un bel Ramen Ciclamipoli\nadesso ci starebbe proprio bene!	Ich könnte was zu essen vertragen, Schnuckelchen.\nEin Teller Malvenfroh-Eintopf wär jetzt genau richtig!	Ya te digo. Ahora mismo me metería un buen plato de\nMalvaguetis entre pecho y espalda.	그렇네 달링\n나 우선은 보라짬뽕 먹고 싶어-
586	0	34	ぷぐぐぐっ	ぷぐぐぐっ	Buguguu.	Zéliaaa !	Seliiii!	Seliaaa!	Seliaaa.	부그그그
586	0	35	ここの　２かいは　キンセツヒルズって　いう\nちょうこうきゅうな　マンションなんです　って	ここの　２階は　キンセツヒルズって　いう\n超高級な　マンションなんです　って	Buradaki ikinci kat, Eflatun Hills adlı\nseçkin bir apartman kompleksidir.	À l’étage, il y a des appartements super chics.\nÇa s’appelle la Résidence Lavandia.	Il primo piano è interamente occupato dal Residence\nCiclamipoli... Sembra che sia lussuosissimo!	Im ersten Stock gibt es einen Komplex von\nLuxus-Apartments namens Residenz Malvenfroh.	En la primera planta hay una residencia de postín que\nse llama Malvalona Hills.	여기 2층은 보라힐스라고 하는\n최고급 맨션이라고 하던데
586	0	36	オレの　こきょうは　ヒウンって　とこなんだけど\nこのまちに　まけないくらいの　だいとし　なんだ	オレの　故郷は　ヒウンって　とこなんだけど\nこの街に　負けないくらいの　大都市　なんだ	Memleketim Castelia Şehri.\nOrası da bu şehir kadar büyük.	Moi, je viens de Volucité.\nC’est une grande ville comme celle-ci.	Io vengo da una metropoli chiamata Austropoli.\nAl suo confronto, questa città impallidisce.	Meine Heimatstadt, Stratos City, braukt sik in Saken\nGroße nikt vor Malvenfroh City zu verstecken!	Yo soy de Ciudad Porcelana. Es una gran metrópoli que\nnada tiene que envidiar a esta ciudad.	내 고향은 구름시티란 곳인데 말이지\n이 마을에 뒤지지 않는 대도시라고
