label,EU_Dutch,EU_English,EU_French,EU_German,EU_Italian,EU_Spanish,JP_Japanese,KR_Korean,US_English,US_French,US_Spanish,Turkish,note,status
MOVIE_15_QUESTION_03,"⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧Vraag⟦TAG:0:2:6400⟧
⟦TAG:1:4:0101000000000000f0c1⟧
Hoe voelde Yoshi zich nadat
hij de wekker hoorde?","⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧Question⟦TAG:0:2:6400⟧
⟦TAG:1:4:0101000000000000f0c1⟧
How did Yoshi feel after
hearing the alarm clock?","⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧Question⟦TAG:0:2:6400⟧
⟦TAG:1:4:0101000000000000f0c1⟧
De quoi Yoshi avait-il envie
quand le réveil a sonné ?","⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧Frage⟦TAG:0:2:6400⟧
⟦TAG:1:4:0101000000000000f0c1⟧
Was war Yoshis Reaktion auf
das Klingeln des Weckers?","⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧Domanda⟦TAG:0:2:6400⟧
⟦TAG:1:4:0101000000000000f0c1⟧
Come ha reagito Yoshi
al suono della sveglia?","⟦TAG:1:4:010000000000000070c1⟧
Pregunta
⟦TAG:1:4:0101000000000000f0c1⟧
¿Cómo se sentía Yoshi
al escuchar el despertador?","⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧⟦TAG:0:0:040008008230933060304430⟧問題⟦TAG:0:2:6400⟧
⟦TAG:1:4:0101000000000000f0c1⟧
めざまし⟦TAG:0:0:04000600693051304430⟧時計が⟦TAG:0:0:020002006a30⟧鳴ってヨッシーは…","⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧문제⟦TAG:0:2:6400⟧
⟦TAG:1:4:0101000000000000f0c1⟧
자명종이 울린 다음에 요시는…","⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧Question⟦TAG:0:2:6400⟧
⟦TAG:1:4:0101000000000000f0c1⟧
How did Yoshi feel after
hearing the alarm clock?","⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧Question
⟦TAG:0:2:6400⟧⟦TAG:1:4:0101000000000000f0c1⟧
Comment Yoshi s'est-il 
senti après avoir entendu 
l'alarme du réveil-matin?","⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧Pregunta⟦TAG:0:2:6400⟧
⟦TAG:1:4:0101000000000000f0c1⟧
¿Cómo se sintió yoshi después 
de escuchar el reloj 
despertador?","⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧Soru⟦TAG:0:2:6400⟧
⟦TAG:1:4:0101000000000000f0c1⟧
Çalar saati duyunca
Yoshi ne hissetti?",,translated-manual-multilang
MOVIE_15_SELECT_03_1,Hij wilde niet opstaan,He didn't want to get up,De continuer à dormir,Er wollte weiterschlafen.,Ha continuato a dormire,No quería levantarse,⟦TAG:0:0:020002004a30⟧起きたくない,일어나고 싶지 않았다,He didn't want to get up.,Il n'a pas voulu se lever.,No quería levantarse.,Kalkmak istemedi,,translated-manual-multilang
MOVIE_15_SELECT_03_2,Hij had honger,He felt hungry,De manger,Er bekam Hunger.,Si è messo a mangiare,Estaba hambriento,お⟦TAG:0:0:020004006a304b30⟧腹が⟦TAG:0:0:020002007830⟧減った,배가 고파졌다,He was hungry.,Il avait faim.,Tenía hambre.,Acıktı,,translated-manual-multilang
MOVIE_15_SELECT_03_3,Hij wilde dansen,He wanted to dance,De danser,Er wollte tanzen.,Si è messo a ballare,Tenía ganas de bailar,⟦TAG:0:0:020004004a306930⟧踊りたい,춤추고 싶어졌다,He wanted to dance.,Il a voulu danser.,Quería bailar.,Dans etmek istedi,,translated-manual-multilang
MOVIE_15_QUESTION_04,"⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧Vraag⟦TAG:0:2:6400⟧
⟦TAG:1:4:0101000000000000f0c1⟧
Wat deed Yoshi met de wekker?","⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧Question⟦TAG:0:2:6400⟧
⟦TAG:1:4:0101000000000000f0c1⟧
What did Yoshi do
with the alarm clock?","⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧Question⟦TAG:0:2:6400⟧
⟦TAG:1:4:0101000000000000f0c1⟧
Qu'est-ce que Yoshi
a fait avec le réveil ?","⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧⟦TAG:0:2:7d00⟧Frage⟦TAG:0:2:7d00⟧⟦TAG:0:2:6400⟧
⟦TAG:1:4:0101000000000000f0c1⟧
Was hat Yoshi mit dem Wecker
gemacht?","⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧Domanda⟦TAG:0:2:6400⟧
⟦TAG:1:4:0101000000000000f0c1⟧
Cosa ha fatto Yoshi
con la sveglia?","⟦TAG:1:4:010000000000000070c1⟧
Pregunta
⟦TAG:1:4:0101000000000000f0c1⟧
¿Qué hizo Yoshi
con el despertador?","⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧⟦TAG:0:0:040008008230933060304430⟧問題⟦TAG:0:2:6400⟧
⟦TAG:1:4:0101000000000000f0c1⟧
ヨッシーは めざまし⟦TAG:0:0:04000600693051304430⟧時計を…","⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧문제⟦TAG:0:2:6400⟧
⟦TAG:1:4:0101000000000000f0c1⟧
요시는 자명종을…","⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧Question⟦TAG:0:2:6400⟧
⟦TAG:1:4:0101000000000000f0c1⟧
What did Yoshi do 
with the alarm clock?","⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧Question
⟦TAG:0:2:6400⟧⟦TAG:1:4:0101000000000000f0c1⟧
Qu'a fait Yoshi avec le 
réveil-matin?","⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧Pregunta⟦TAG:0:2:6400⟧
⟦TAG:1:4:0101000000000000f0c1⟧
¿Qué hizo yoshi con el reloj 
despertador?","⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧Soru⟦TAG:0:2:6400⟧
⟦TAG:1:4:0101000000000000f0c1⟧
Yoshi çalar saatle
ne yaptı?",,translated-manual-multilang
MOVIE_15_SELECT_04_1,Hij gaf er een klap op,He hit it,Il a tapé dessus,Er hat draufgehauen.,L'ha colpita,Lo golpeó,たたいた,때렸다,He hit it.,Il l'a frappé.,Lo golpeó.,Ona vurdu,,translated-manual-multilang
MOVIE_15_SELECT_04_2,Hij at hem op,He ate it,Il l'a mangé,Er hat ihn gegessen.,L'ha mangiata,Se lo zampó,たべた,먹었다,He ate it.,Il l'a mangé.,Se lo comió.,Onu yedi,,translated-reused
MOVIE_15_SELECT_04_3,Hij maakte hem kapot,He destroyed it,Il l'a démoli,Er hat ihn kaputtgemacht.,L'ha distrutta,Lo rompió,こわした,망가뜨렸다,He destroyed it.,Il l'a détruit.,Lo destruyó.,Onu parçaladı,,translated-manual-multilang
MOVIE_15_QUESTION_05,"⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧Vraag⟦TAG:0:2:6400⟧
⟦TAG:1:4:0101000000000000f0c1⟧
Wie sliep er?","⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧Question⟦TAG:0:2:6400⟧
⟦TAG:1:4:0101000000000000f0c1⟧
Who was sleeping?","⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧Question⟦TAG:0:2:6400⟧
⟦TAG:1:4:0101000000000000f0c1⟧
Qui était endormi ?","⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧Frage⟦TAG:0:2:6400⟧
⟦TAG:1:4:0101000000000000f0c1⟧
Wer hat geschlafen?","⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧Domanda⟦TAG:0:2:6400⟧
⟦TAG:1:4:0101000000000000f0c1⟧
Chi stava dormendo?","⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧Pregunta⟦TAG:0:2:6400⟧
⟦TAG:1:4:0101000000000000f0c1⟧
¿Quién estaba durmiendo?","⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧⟦TAG:0:0:040008008230933060304430⟧問題⟦TAG:0:2:6400⟧
⟦TAG:1:4:0101000000000000f0c1⟧
⟦TAG:0:0:020002006d30⟧寝ていたのは？","⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧문제⟦TAG:0:2:6400⟧
⟦TAG:1:4:0101000000000000f0c1⟧
자고 있던 건 누구?","⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧Question⟦TAG:0:2:6400⟧
⟦TAG:1:4:0101000000000000f0c1⟧
Who was sleeping?","⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧Question
⟦TAG:0:2:6400⟧⟦TAG:1:4:0101000000000000f0c1⟧
Qui dormait?","⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧Pregunta⟦TAG:0:2:6400⟧
⟦TAG:1:4:0101000000000000f0c1⟧
¿Quién estaba durmiendo?","⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧Soru⟦TAG:0:2:6400⟧
⟦TAG:1:4:0101000000000000f0c1⟧
Kim uyuyordu?",,translated-manual-multilang
MOVIE_15_SELECT_05_1,Poochy,Poochy,Poochy,Schnuffel.,Poochy,Poochy,ポチ,포치,Poochy.,Poochy.,Poochy.,Poochy,,translated-reused
MOVIE_15_SELECT_05_2,Yoshi,Yoshi,Yoshi,Yoshi.,Yoshi,Yoshi,ヨッシー,요시,Yoshi.,Yoshi.,Yoshi.,Yoshi,,translated-reused
MOVIE_15_SELECT_05_3,Kamek,Kamek,Kamek,Kamek.,Kamek,Kamek,カメック,마귀,Kamek.,Kamek.,Kamek.,Kamek,,translated-reused
MOVIE_15_QUESTION_06,"⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧Vraag⟦TAG:0:2:6400⟧
⟦TAG:1:4:01010000000000000000⟧
Hoe laat ging de wekker?","⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧Question⟦TAG:0:2:6400⟧
⟦TAG:1:4:01010000000000000000⟧
At what time did the
alarm clock go off?","⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧Question⟦TAG:0:2:6400⟧
⟦TAG:1:4:0101000000000000f0c1⟧
À quelle heure
le réveil a-t-il sonné ?","⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧Frage⟦TAG:0:2:6400⟧
⟦TAG:1:4:01010000000000000000⟧
Um wie viel Uhr klingelte der
Wecker?","⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧Domanda⟦TAG:0:2:6400⟧
⟦TAG:1:4:01010000000000000000⟧
A che ora è suonata
la sveglia?","⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧Pregunta⟦TAG:0:2:6400⟧
⟦TAG:1:4:01010000000000000000⟧
¿A qué hora empezó
a sonar el despertador?","⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧⟦TAG:0:0:040008008230933060304430⟧問題⟦TAG:0:2:6400⟧
⟦TAG:1:4:01010000000000000000⟧
めざまし⟦TAG:0:0:04000600693051304430⟧時計が⟦TAG:0:0:020002006a30⟧鳴ったのは⟦TAG:0:0:040006006a3093305830⟧何時？","⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧문제⟦TAG:0:2:6400⟧
⟦TAG:1:4:01010000000000000000⟧
자명종이 울린 시각은?","⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧Question⟦TAG:0:2:6400⟧
⟦TAG:1:4:01010000000000000000⟧
At what time did the 
alarm clock go off?","⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧Question
⟦TAG:0:2:6400⟧⟦TAG:1:4:01010000000000000000⟧
À quelle heure le 
réveil-matin a-t-il sonné?","⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧Pregunta⟦TAG:0:2:6400⟧
⟦TAG:1:4:01010000000000000000⟧
¿A qué hora sonó el reloj 
despertador?","⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧Soru⟦TAG:0:2:6400⟧
⟦TAG:1:4:01010000000000000000⟧
Çalar saat kaçta çaldı?",,translated-manual-multilang
MOVIE_15_SELECT_06_1,Om drie uur,Three o'clock,À 3 heures,Um 3 Uhr.,Alle tre,A las tres en punto,３⟦TAG:0:0:020002005830⟧時,3시,Three o'clock.,3 heures.,Tres en punto.,Saat üç,,translated-reused
MOVIE_15_SELECT_06_2,Om zeven uur,Seven o'clock,À 7 heures,Um 7 Uhr.,Alle sette,A las siete en punto,７⟦TAG:0:0:020002005830⟧時,7시,Seven o'clock.,7 heures.,Siete en punto.,Saat yedi,,translated-manual-multilang
MOVIE_15_SELECT_06_3,Om twaalf uur,Twelve o'clock,À midi,Um 12 Uhr.,Alle dodici,A las doce en punto,１２⟦TAG:0:0:020002005830⟧時,12시,12 o'clock.,Midi.,Doce en punto.,Saat on iki,,translated-manual-multilang
MOVIE_15_QUESTION_07,"⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧Vraag⟦TAG:0:2:6400⟧
⟦TAG:1:4:01010000000000000000⟧
Wat kwam er uit Yoshi's buik?","⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧Question⟦TAG:0:2:6400⟧
⟦TAG:1:4:01010000000000000000⟧
What came out of
Yoshi's tummy?","⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧Question⟦TAG:0:2:6400⟧
⟦TAG:1:4:0101000000000000f0c1⟧
Qu'est-ce qui a jailli
du ventre de Yoshi ?","⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧Frage⟦TAG:0:2:6400⟧
⟦TAG:1:4:01010000000000000000⟧
Was ist aus Yoshis Bauch
gekommen?","⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧Domanda⟦TAG:0:2:6400⟧
⟦TAG:1:4:01010000000000000000⟧
Cosa è uscito dalla
pancia di Yoshi?","⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧Pregunta⟦TAG:0:2:6400⟧
⟦TAG:1:4:01010000000000000000⟧
¿Qué salía de la barriga
de Yoshi?","⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧⟦TAG:0:0:040008008230933060304430⟧問題⟦TAG:0:2:6400⟧
⟦TAG:1:4:01010000000000000000⟧
ヨッシーの お⟦TAG:0:0:020004006a304b30⟧腹から…","⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧문제⟦TAG:0:2:6400⟧
⟦TAG:1:4:01010000000000000000⟧
요시의 배에서…","⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧Question⟦TAG:0:2:6400⟧
⟦TAG:1:4:01010000000000000000⟧
From inside Yoshi's belly...","⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧Question
⟦TAG:0:2:6400⟧⟦TAG:1:4:01010000000000000000⟧
De l'intérieur du ventre de 
Yoshi...","⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧Pregunta⟦TAG:0:2:6400⟧
⟦TAG:1:4:01010000000000000000⟧
¿Qué salió de la barriga 
de yoshi?","⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧Soru⟦TAG:0:2:6400⟧
⟦TAG:1:4:01010000000000000000⟧
Yoshi’nin karnından
ne çıktı?",,translated-manual-multilang
MOVIE_15_SELECT_07_1,Watermeloenpitten,Watermelon seeds,Des pépins de pastèque,Wassermelonenkerne.,Semi di cocomero,Pepitas de sandía,スイカのタネが⟦TAG:0:0:020002006730⟧出てきた,수박씨가 나왔다,Watermelon seeds came out.,Des pépins sont sortis.,Semillas de sandías.,Karpuz çekirdekleri,,translated-manual-multilang
MOVIE_15_SELECT_07_2,Een rinkelend geluid,A ringing noise,Une sonnerie de réveil,Ein Klingeln.,Una suoneria,El sonido del despertador,めざまし⟦TAG:0:0:04000600693051304430⟧時計の⟦TAG:0:0:020004004a306830⟧音が⟦TAG:0:0:020002006a30⟧鳴った,자명종이 울렸다,An alarm clock went off.,Un réveil-matin a sonné.,El sonido de una alarma.,Çınlama sesi,,translated-manual-multilang
MOVIE_15_SELECT_07_3,Bollen wol,Yarn balls,Des pelotes de laine,Wollknäuel.,Gomitoli,Ovillos de lana,⟦TAG:0:0:06000a0051304430683060307e30⟧毛糸玉が⟦TAG:0:0:020002006730⟧出てきた,털실뭉치가 나왔다,Yarn balls came out.,Des pelotes sont sorties.,Ovillos de estambre.,Yün yumakları,,translated-reused
MOVIE_15_QUESTION_08,"⟦TAG:1:4:010000000000000070c1⟧
V⟦TAG:0:2:7d00⟧raag⟦TAG:0:2:6400⟧
⟦TAG:1:4:0101000000000000f0c1⟧
Waarmee pakte Yoshi
de wekker?","⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧Question⟦TAG:0:2:6400⟧
⟦TAG:1:4:0101000000000000f0c1⟧
What did Yoshi use to
reach for the alarm clock?","⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧Question⟦TAG:0:2:6400⟧
⟦TAG:1:4:0101000000000000f0c1⟧
Qu'est-ce que Yoshi a utilisé
pour atteindre le réveil ?","⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧Frage⟦TAG:0:2:6400⟧
⟦TAG:1:4:0101000000000000f0c1⟧
Was hat Yoshi genutzt, um an
den Wecker zu kommen?","⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧Domanda⟦TAG:0:2:6400⟧
⟦TAG:1:4:0101000000000000f0c1⟧
Cosa ha usato Yoshi per
afferrare la sveglia?","⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧Pregunta⟦TAG:0:2:6400⟧
⟦TAG:1:4:0101000000000000f0c1⟧
¿Con qué alcanzó
Yoshi el despertador?","⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧⟦TAG:0:0:040008008230933060304430⟧問題⟦TAG:0:2:6400⟧
⟦TAG:1:4:0101000000000000f0c1⟧
ヨッシーが めざまし⟦TAG:0:0:04000600693051304430⟧時計に⟦TAG:0:0:020002008030⟧向かって
のばしたのは？","⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧문제⟦TAG:0:2:6400⟧
⟦TAG:1:4:0101000000000000f0c1⟧
요시가 자명종을 향해
내민 것은 무엇?","⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧Question⟦TAG:0:2:6400⟧
⟦TAG:1:4:0101000000000000f0c1⟧
What did Yoshi use to
reach for the alarm clock?","⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧Question
⟦TAG:0:2:6400⟧⟦TAG:1:4:0101000000000000f0c1⟧
Qu'a utilisé Yoshi pour 
atteindre le réveil-matin?","⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧Pregunta
⟦TAG:0:2:6400⟧⟦TAG:1:4:0101000000000000f0c1⟧
¿Qué usó yoshi para alcanzar 
el reloj despertador?","⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧Soru⟦TAG:0:2:6400⟧
⟦TAG:1:4:0101000000000000f0c1⟧
Yoshi çalar saate uzanmak için
neyini kullandı?",,translated-manual-multilang
MOVIE_15_SELECT_08_1,Zijn arm,His arm,Son bras,Seinen Arm.,Il braccio,Con la mano,うで,팔,His arm.,Son bras.,Su brazo.,Kolu,,translated-manual-multilang
MOVIE_15_SELECT_08_2,Zijn achterwerk,His bottom,Sa queue,Sein Hinterteil.,Il posteriore,Con la cola,おしり,엉덩이,His behind.,Son derrière.,Su trasero.,Poposu,,translated-manual-multilang
MOVIE_15_SELECT_08_3,Zijn tong,His tongue,Sa langue,Seine Zunge.,La lingua,Con la lengua,⟦TAG:0:0:0200040057305f30⟧舌,혀,His tongue.,Sa langue.,Su lengua.,Dili,,translated-reused
MOVIE_15_QUESTION_09,"⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧Vraag⟦TAG:0:2:6400⟧
⟦TAG:1:4:0101000000000000f0c1⟧
Wat deed Yoshi over
zijn hoofd?
","⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧Question⟦TAG:0:2:6400⟧
⟦TAG:1:4:0101000000000000f0c1⟧
What did Yoshi put
over his head?","⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧Question⟦TAG:0:2:6400⟧
⟦TAG:1:4:0101000000000000f0c1⟧
Qu'est-ce que Yoshi
a mis sur sa tête ?","⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧Frage⟦TAG:0:2:6400⟧
⟦TAG:1:4:0101000000000000f0c1⟧
Was hat sich Yoshi über den
Kopf gezogen?","⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧Domanda⟦TAG:0:2:6400⟧
⟦TAG:1:4:0101000000000000f0c1⟧
Cosa si è messo sopra
la testa Yoshi?","⟦TAG:1:4:010000000000000070c1⟧
Pregunta
⟦TAG:1:4:0101000000000000f0c1⟧
¿Con qué se cubrió
Yoshi la cabeza?","⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧⟦TAG:0:0:040008008230933060304430⟧問題⟦TAG:0:2:6400⟧
⟦TAG:1:4:0101000000000000f0c1⟧
ヨッシーが
かぶったのは？","⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧문제⟦TAG:0:2:6400⟧
⟦TAG:1:4:0101000000000000f0c1⟧
요시가 뒤집어쓴 건 무엇?","⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧Question⟦TAG:0:2:6400⟧
⟦TAG:1:4:0101000000000000f0c1⟧
What did Yoshi
put on his head?","⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧Question
⟦TAG:0:2:6400⟧⟦TAG:1:4:0101000000000000f0c1⟧
Qu'est-ce que Yoshi a 
mis sur sa tête?","⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧Pregunta⟦TAG:0:2:6400⟧
⟦TAG:1:4:0101000000000000f0c1⟧
¿Qué puso yoshi sobre su 
cabeza?","⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧Soru⟦TAG:0:2:6400⟧
⟦TAG:1:4:0101000000000000f0c1⟧
Yoshi başının üstüne
ne örttü?",,translated-manual-multilang
MOVIE_15_SELECT_09_1,Een notitieboek,A notebook,Un cahier,Einen Notizblock.,Un quaderno,Con un cuaderno,ノート,공책,A notebook.,Un cahier.,Un cuaderno.,Bir defter,,translated-manual-multilang
MOVIE_15_SELECT_09_2,Een deken,A blanket,Une couverture,Eine Decke.,Una coperta,Con una manta,ふとん,이불,A blanket.,Une couverture.,Una cobija.,Bir battaniye,,translated-manual-multilang
MOVIE_15_SELECT_09_3,Een koekje,A biscuit,Un biscuit,Eine Zeitung.,Un biscotto,Una galleta,クッキー,쿠키,A cookie.,Un biscuit.,Una galleta.,Bir kurabiye,,translated-reused
MOVIE_15_QUESTION_10,"⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧Vraag⟦TAG:0:2:6400⟧
⟦TAG:1:4:0101000000000000f0c1⟧
Wat was er op het bureau
te zien?","⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧Question⟦TAG:0:2:6400⟧
⟦TAG:1:4:0101000000000000f0c1⟧
Which of these was
on the desk?","⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧Question⟦TAG:0:2:6400⟧
⟦TAG:1:4:0101000000000000f0c1⟧
Lequel de ces objets était
visible sur le bureau ?","⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧Frage⟦TAG:0:2:6400⟧
⟦TAG:1:4:0101000000000000f0c1⟧
Was hat sich auf dem Tisch
befunden?","⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧Domanda⟦TAG:0:2:6400⟧
⟦TAG:1:4:0101000000000000f0c1⟧
Quale di queste cose
era sulla scrivania?","⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧Pregunta⟦TAG:0:2:6400⟧
⟦TAG:1:4:0101000000000000f0c1⟧
¿Qué había sobre la mesa?","⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧⟦TAG:0:0:040008008230933060304430⟧問題⟦TAG:0:2:6400⟧
⟦TAG:1:4:0101000000000000f0c1⟧
つくえの⟦TAG:0:0:0200040046304830⟧上に あったのは？","⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧문제⟦TAG:0:2:6400⟧
⟦TAG:1:4:0101000000000000f0c1⟧
책상 위에 있던 것은?","⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧Question⟦TAG:0:2:6400⟧
⟦TAG:1:4:0101000000000000f0c1⟧
What was on the desk?","⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧Question
⟦TAG:0:2:6400⟧⟦TAG:1:4:0101000000000000f0c1⟧
Qu'y avait-il sur le bureau?","⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧Pregunta⟦TAG:0:2:6400⟧
⟦TAG:1:4:0101000000000000f0c1⟧
¿Qué había sobre el escritorio?","⟦TAG:1:4:010000000000000070c1⟧
⟦TAG:0:2:7d00⟧Soru⟦TAG:0:2:6400⟧
⟦TAG:1:4:0101000000000000f0c1⟧
Bunlardan hangisi
masanın üzerindeydi?",,translated-manual-multilang
MOVIE_15_SELECT_10_1,Een notitieboek,A notebook,Un cahier,Ein Notizblock.,Un quaderno,Un cuaderno,ノート,공책,A notebook.,Un cahier.,Un cuaderno.,Bir defter,,translated-manual-multilang
MOVIE_15_SELECT_10_2,Een krant,A newspaper,Un magazine,Eine Zeitung.,Un giornale,Un periódico,⟦TAG:0:0:040008005730933076309330⟧新聞,신문,A newspaper.,Un journal.,Un periódico.,Bir gazete,,translated-manual-multilang
MOVIE_15_SELECT_10_3,Een watermeloen,A watermelon,Une pastèque,Eine Wassermelone.,Un cocomero,Una sandía,スイカ,수박,A watermelon.,Un melon d'eau.,Una sandía.,Bir karpuz,,translated-manual-multilang
