file,id,offset,original,translation
50/50_000061.xs,text000003,286,"Correct!

The answer is D.

Once the plates are affixed within each
square, the uncovered space in the square
forms the number. That's a handy way of
saving on materials!","Doğru!

Cevap D.

Plakalar her karenin içine
yerleştirildiğinde, karenin açıkta kalan
kısmı rakamı oluşturur. Bu, malzemeden
tasarruf etmenin pratik bir yolu!"
50/50_000061.xs,text000004,457,"Too bad.

There must be a particular way to affix those
plates to the door.","Olmadı.

O plakaları kapıya yapıştırmanın
belirli bir yolu olmalı."
50/50_000061.xs,text000005,533,"The 2, 1 and 3 are each represented by two
brown plates.

The plates for the 2 and 3 look the same,
and neither of them look like numbers.

Maybe they're being affixed to the door in
some special way?","2, 1 Ve 3'ün her biri iki
kahverengi plakayla temsil ediliyor.

2 ve 3 için kullanılan plakalar aynı
görünüyor ve hiçbiri rakama benzemiyor.

Belki de kapıya özel bir
şekilde yerleştiriliyorlardır?"
50/50_000061.xs,text000006,734,"Did you notice that only the plates to be
affixed for the 1 are the same width as the
available space?

What would it look like if you put the plates
in as they are? A minus sign?

You need to turn them first. That's how you
get a 1 out of these plates.","1 İçin yerleştirilecek plakaların,
ayrılan boşlukla aynı genişlikte olan
tek plakalar olduğunu fark ettin mi?

Plakaları olduğu gibi koyarsan
neye benzer? Bir eksi işareti mi?

Önce onları çevirmen gerekir. Bu
plakalarla 1'i böyle elde edersin."
50/50_000061.xs,text000007,988,"If you affix the plates for the 1 as described
in Hint 2, the remaining uncovered space in
the square forms the number 1. How could
you use the plates for the 2 and 3 to form
those numbers in the same way?

And which plates could you use for the
number 4?","İpucu 2'de anlatıldığı gibi 1'in
plakalarını yerleştirirsen, karenin açıkta
kalan kısmı 1'i oluşturur. 2 ve 3'ün
plakalarını aynı yöntemle o sayıları
oluşturacak şekilde nasıl kullanabilirsin?

Peki 4 rakamı için hangi
plakaları kullanabilirsin?"
50/50_000061.xs,text000008,1244,"Form the 2 by putting one of the plates on
the left of the square, slightly down from the
top, and the other in the diagonally opposite
spot. For the 3, place both plates a little
apart from each other on the left.

How many plates do you need for the 4?
The digit is a cross shape with a diagonal
bar, but remember there are two ways of
writing it. In any case, you'd probably need
more than just one or two plates.","2'Yi oluşturmak için plakalardan birini
karenin soluna, üstten biraz aşağıya koy,
diğerini de çapraz karşı köşeye yerleştir.
3 içinse iki plakayı solda, birbirinden
biraz ayrı olacak şekilde yerleştir.

4 için kaç plaka gerekiyor? Rakam,
çapraz bir çizgisi olan bir artı şekli;
ama yazmanın iki yolu olduğunu
unutma. Her durumda muhtemelen
bir ya da iki plakadan fazlası gerekir."
50/50_000062.xs,text000000,0,,
50/50_000062.xs,text000001,1,Which room?,Hangi oda?
50/50_000062.xs,text000002,13,"This hotel has a suite with many rooms in it.
Cleaning such a large suite is quite the task,
so the hotel staff like to take an efficient
route that allows them to cover the whole
suite without doubling back through any of
the rooms.

They take a different route every day, but
no matter which order they clean in, there's
always one room that they pass through at
the same point in the route.

Can you work out which one?","Bu otelin içinde pek çok oda
bulunan bir süiti var. Bu kadar
büyük bir süiti temizlemek epey
iş, bu yüzden personel verimli bir
rota izleyip tüm süiti hiçbir odadan
geri dönmeden dolaşmak ister.

Her gün farklı bir rota izlerler,
ama hangi sırayla temizlerlerse
temizlesinler, rotada hep aynı
noktada geçtikleri tek bir oda vardır.

Hangisi olduğunu bulabilir misin?"
50/50_000062.xs,text000003,436,"Correct!

The large central room on the left-hand side
is the only room that stays in the same
position no matter the route.

Use the wall between the two central rooms
to divide the suite into two halves. There are
several routes, but no matter whether you
start on the left or the right, this room
will always be the seventh room you pass
through.","Doğru!

Sol taraftaki büyük orta oda,
hangi rota seçilirse seçilsin hep
aynı konumda kalan tek odadır.

İki orta oda arasındaki duvarı
süiti ikiye bölmek için kullan.
Birkaç rota var, ama soldan
da başlasan sağdan da
başlasan, bu oda her zaman
geçtiğin yedinci oda olacaktır."
50/50_000062.xs,text000004,786,"Too bad.

Have you considered all the possible
routes?","Olmadı.

İhtimal olan tüm
rotaları düşündün mü?"
50/50_000062.xs,text000005,841,"You want to find a route through the suite
without passing through the same room
twice.

Why not start off working out some routes
and see where they take you?","Süitten geçerken bir rota
bulmalısın, aynı odaya
iki kez uğramadan.

Önce birkaç rota çıkarmayı dene
ve nereye götürdüklerine bak."
50/50_000062.xs,text000006,1001,"No matter which route you take through the
rooms, there is one room that you will always
pass through at the same point in the route.

To make it clearer, try starting from the
top-left and top-right rooms, and count the
rooms as you pass through them. Was there
a room that was the same number in both
routes?","Odalarda hangi rotayı izlersen
izle, rotada hep aynı sırada
geçtiğin bir oda vardır.

Daha net olması için, sol üst
ve sağ üst odalardan başlamayı
dene, geçtikçe odaları say. İki
rotada da aynı sıra numarasına
denk gelen bir oda var mı?"
50/50_000062.xs,text000007,1312,"Actually, you don't even need to trace out
any routes to work out this puzzle.

Since there are 13 rooms in total, you have
to pass through the same room at the
seventh room. The two rooms in the middle
of the suite are connected by only one door,
so one of these rooms must be the central
seventh room in any route.","Aslında bu bulmacayı çözmek için
rotaları tek tek çizmen bile gerekmiyor.

Toplam 13 oda olduğuna göre, her
rotada yedinci sırada aynı odadan
geçmek zorundasın. Süitin ortasındaki
iki oda sadece tek bir kapıyla bağlıdır,
bu yüzden bu odalardan biri her
rotanın ortasındaki yedinci oda olmalı."
50/50_000062.xs,text000008,1629,"Considering the layout of the suite, we can
suppose that one of the two large central
rooms is the seventh one, which comes up
in the middle of any route through the 13
rooms. That room would have to have six
rooms on either side of it, wouldn't it?

Which room is that?","Süitin planına bakınca, iki büyük
orta odadan birinin, 13 odalık
herhangi bir rotanın ortasında
çıkan yedinci oda olduğunu
varsayabiliriz. Bu odanın iki yanında
da altışar oda olmalı, değil mi?

Bu oda hangisi?"
50/50_000063.xs,text000000,0,,
50/50_000063.xs,text000001,1,Place the slabs!,Levhaları yerleştir!
50/50_000063.xs,text000002,18,"Each of these stone slabs has two arrows on
it. To open the manhole, you must fill the
board with slabs so that all four rows, all
four columns and both diagonals contain one
of each direction of arrow. Some of the slabs
are already firmly fixed in place, but you
can freely rotate the rest.

Are you up to the task?","Bu taş levhaların üzerinde ikişer ok var.
Rögar kapağını açmak için tahtayı levhalarla
doldurmalısın; öyle ki dört satırın, dört
sütunun ve iki köşegenin her birinde her
ok yönünden birer tane bulunsun. Bazı
levhalar yerine sabitlenmiş durumda,
ama kalanları özgürce çevirebilirsin.

Bu işin üstesinden gelebilir misin?"
50/50_000063.xs,text000003,335,"Correct!

Now, let's see what's beneath that manhole!","Doğru!

Şimdi bakalım Şu rögar kapağının altında ne var!"
50/50_000063.xs,text000004,389,"Too bad.

There must have been a row, column or
diagonal with two of the same arrow in it.
Look carefully!","Olmadı.

Bir satır, sütun ya da
köşegende aynı yönde iki
ok olmalı. Dikkatle bak!"
50/50_000063.xs,text000005,496,"Start by placing panels next to the ones
already fixed in place.

The bottom-right corner of the board is a
good place to start, as there's only one
orientation of panel that can fit there.
Check the rows and column for this space
and choose a panel that will fill the space
without duplicating the existing arrows.","Önce, sabitlenmiş olanların yanına
paneller yerleştirmeye başla.

Sağ alt köşe iyi bir başlangıçtır;
çünkü oraya sığabilecek panelin
sadece tek bir yönü vardır. Bu
boşluğun satır ve sütununu
kontrol et ve mevcut okları
tekrar etmeyecek bir panel seç."
50/50_000063.xs,text000006,812,"The space on the bottom right of the board
needs a piece with a left and right arrow on
it. The left arrow should be on top, as
there's already a right arrow in the third
row down.

Next, let's look at the space at the top of
the second column from the right. After the
bottom-right panel is in position, it should
be easy to work out which one goes here.","Tahtanın sağ altındaki boşlukta
üzerinde sol ve sağ ok bulunan
bir parça olmalı. Üstte sol
ok olmalı; çünkü üçüncü
satırda zaten bir sağ ok var.

Şimdi, sağdan ikinci sütunun
en üstündeki boşluğa bakalım.
Sağ alt panel yerleşince, buraya
hangisinin geleceğini çıkarmak kolay."
50/50_000063.xs,text000007,1168,"With the first two hints, you should have
already filled in the right half of the board.

Now let's see which panel fits in the centre
of the leftmost column. You'll be completing
two rows with this piece, so there's only one
panel that could go here.","İlk iki ipucuyla tahtanın sağ
yarısını doldurmuş olmalısın.

Şimdi en soldaki sütunun ortasındaki boşluğa
hangi panelin uyduğuna bakalım. Bu parçayla
iki satırı tamamlayacaksın, bu yüzden
buraya gelebilecek sadece bir panel var."
50/50_000063.xs,text000008,1420,"You should have gathered from Hint 3 that
the panel with a right and down arrow goes
in the centre of the leftmost column on the
board.

That leaves only two spaces left to fill.
Don't forget that you need to pay attention
to the diagonals, or else you won't know
which panel goes where.","İpucu 3'ten, sağ ve aşağı
ok içeren panelin tahtanın
en sol sütununun ortasına
geleceğini anlamış olmalısın.

Geriye doldurulacak sadece iki
boşluk kalır. Köşegenlere de dikkat
etmeyi unutma; yoksa hangi panelin
nereye gideceğini bilemezsin."
50/50_000064.xs,text000000,0,,
50/50_000064.xs,text000001,1,Where should they sit?,Nereye oturmalılar?
50/50_000064.xs,text000002,24,"Five police officers have been tasked with
the security of a 64-seat theatre. Each
officer can see all the seats directly in front
of him, behind him, to his left and right,
and at 45-degree diagonals.

The seating arrangement shown above
would let the five officers cover the whole
theatre. However, all but the fourth row of
seats have already been booked. With one
officer already sitting in seat 4-A, where
should the others sit to cover the whole
theatre?","Beş polis memuru, 64 koltuklu bir
tiyatronun güvenliğiyle görevlendirildi. Her
memur, doğrudan önündeki arkasındaki,
solundaki ve sağındaki tüm koltukları
ayrıca 45 derecelik çaprazları da görebilir.

Yukarıda gösterilen oturma düzeni beş
memurun tüm tiyatroyu kapsamasını
sağlar. Ancak dördüncü sıra dışındaki
tüm koltuklar çoktan rezerve edilmiş.
4-A koltuğunda bir memur zaten
otururken, diğerleri tüm tiyatroyu
kapsamak için nereye oturmalı?"
50/50_000064.xs,text000003,485,"Correct!

This arrangement will cover the whole
theatre. Now the show can go on in safety!","Doğru!

Bu düzen tüm tiyatroyu kapsar.
Artık gösteri güvenle devam edebilir!"
50/50_000064.xs,text000004,576,"Too bad.

Don't just guess; try to find the answer
through logic.","Olmadı.

Sadece tahmin etme; cevabı
mantıkla bulmaya çalış."
50/50_000064.xs,text000005,642,"Using the Memo Function, place an officer in
any free seat in the fourth row and work out
which seats are covered and which aren't.","Not Defteri işlevini kullanarak, dördüncü sıradaki boş
bir koltuğa bir memur yerleştir ve hangi koltukların
kapsandığını, hangilerinin kapsanmadığını bul."
50/50_000064.xs,text000006,774,"Using the Memo Function, draw lines
extending horizontally, vertically and
diagonally from seat 4-A. Now decide where
to place the next officer so that as many of
the remaining seats as possible are covered.

How about 4-F, for example?","Not Defteri işlevini kullanarak çizgiler çiz:
4-A koltuğundan yatay, dikey ve çapraz
olarak uzat. Şimdi, kalan koltukların mümkün
olduğunca çoğunu kapsayacak şekilde bir
sonraki memuru nereye koyacağına karar ver.

Mesela 4-F nasıl?"
50/50_000064.xs,text000007,1011,"Did you place an officer in 4-F? Make sure
to mark all the seats covered from there.

Now, how about 4-E? It's right next to 4-F,
but it covers a lot of the remaining seats.","4-F'ye bir memur koydun mu? Oradan kapsanan
tüm koltukları işaretlediğinden emin ol.

Peki ya 4-E? 4-F'nin hemen yanında,
ama kalan koltukların çoğunu kapsıyor."
