file,source_sha256,id,offset,original,translation
40/40_001810.xs,6478b28102c42c8aefc599091dee3eeca5f232b2c0ac5c68be64e6bf56535a91,text000001,30,"Use the passwords found in other Professor
Layton games to access special bonus
material. For more details, refer to the
instruction manual.","Diger Profesor Layton oyunlarinda bulunan
sifreleri kullanarak ozel bonus iceriklere
erisin. Daha fazla bilgi icin
kullanim kilavuzuna bakin."
40/40_001810.xs,6478b28102c42c8aefc599091dee3eeca5f232b2c0ac5c68be64e6bf56535a91,text000002,171,パスワード,Sifre
40/40_001810.xs,6478b28102c42c8aefc599091dee3eeca5f232b2c0ac5c68be64e6bf56535a91,text000003,182,Password for the Hidden Door of Misthallery,Misthallery'nin Gizli Kapisi icin sifre
40/40_001900.xs,df6b547b3b26ddab35f1bba4f4f06c20542713bef920b84ece74a926e1f09ac0,text000000,0,Movies,Videolar
40/40_001900.xs,df6b547b3b26ddab35f1bba4f4f06c20542713bef920b84ece74a926e1f09ac0,text000001,7,"Relive the adventure! You can watch
cutscenes from the game here.","Macerayi yeniden yasa! Oyundaki
ara sahneleri buradan izleyebilirsin."
40/40_002000.xs,92e7580762be0c24ff16cf05d088e7b5d681991c14a21f8e1eb1b320ad0daf8b,text000000,0,Emmy's Enquiries,Emmy'nin Sorusturmalari
40/40_002000.xs,92e7580762be0c24ff16cf05d088e7b5d681991c14a21f8e1eb1b320ad0daf8b,text000001,17,"To prove her initiative as an
assistant, Emmy patrols the
neighbourhood alone, gathering
intel on the Masked Gentleman
and his previous deeds.","Asistan olarak giriskenligini
kanitlamak icin Emmy,
mahalleyi tek basina devriye gezip
Maskeli Beyefendi ve
onceki yaptiklari hakkinda bilgi toplar."
40/40_002000.xs,92e7580762be0c24ff16cf05d088e7b5d681991c14a21f8e1eb1b320ad0daf8b,text000002,160,Ballooning Out of Proportion,Balonlar Cigirindan Cikiyor
40/40_002000.xs,92e7580762be0c24ff16cf05d088e7b5d681991c14a21f8e1eb1b320ad0daf8b,text000003,189,"Dunderhead Bungle has found
himself tied up in knots yet again,
no thanks to Puck's balloons!
Juggles steps in to help, but is
he too late?","Aptal Bungle yine kendini
dugumler icinde buldu; Puck'in balonlari
sag olsun!
Juggles yardima kosuyor ama
cok mu gec kaldi?"
40/40_002000.xs,92e7580762be0c24ff16cf05d088e7b5d681991c14a21f8e1eb1b320ad0daf8b,text000004,329,Ludmilla Knows Best,Ludmilla En Iyisini Bilir
40/40_002000.xs,92e7580762be0c24ff16cf05d088e7b5d681991c14a21f8e1eb1b320ad0daf8b,text000005,349,"Boutique owner Ludmilla likes
to think she cares about her
customers. And when one fellow
decides to saunter in, he's
guaranteed to leave a new man.","Butik sahibi Ludmilla,
musterilerini onemsedigini
sanmayi sever. Ve biri iceri soyle
suzulup girdi mi,
yeni bir adam olarak cikmasi garanti."
40/40_002000.xs,92e7580762be0c24ff16cf05d088e7b5d681991c14a21f8e1eb1b320ad0daf8b,text000006,498,Shimmering Stellar Circus,Parildayan Stellar Sirki
40/40_002000.xs,92e7580762be0c24ff16cf05d088e7b5d681991c14a21f8e1eb1b320ad0daf8b,text000007,524,"The Stellar Circus is all the rage
in Monte d'Or these days. Tonight,
we present you with an exclusive
behind-the-scenes glimpse of the
carefree troupe.","Stellar Sirki bu aralar
Monte d'Or'da cok moda. Bu gece,
kayitsiz sartsiz neseli toplulugun
perde arkasina
a ozel bakis sunuyoruz."
40/40_002000.xs,92e7580762be0c24ff16cf05d088e7b5d681991c14a21f8e1eb1b320ad0daf8b,text000008,677,"Stray Child, Stray Heart","Kayip Cocuk, Kayip Yurek"
40/40_002000.xs,92e7580762be0c24ff16cf05d088e7b5d681991c14a21f8e1eb1b320ad0daf8b,text000009,702,"An inquisitive little face peeks out
between Jean-Paul's stacks of toys
one day. Maybe he can help
Bonnie look for her mummy!","Bir gun merakli kucuk bir yuz,
Jean-Paul'un oyuncak yiginlarinin
arasindan bakiverir. Belki de
Bonnie'nin annesini aramasina yardim eder!"
40/40_002000.xs,92e7580762be0c24ff16cf05d088e7b5d681991c14a21f8e1eb1b320ad0daf8b,text000010,828,Plods in a Pod,Kapsulde Polisler
40/40_002000.xs,92e7580762be0c24ff16cf05d088e7b5d681991c14a21f8e1eb1b320ad0daf8b,text000011,843,"The police under CI Sheffield
pour blood and sweat into their
investigation. But what does
Detective Bloom have to say
about their identical faces?","Basmufettis Sheffield'in polisleri
sorusturmaya kan ter icinde calisiyor.
Ama Dedektif Bloom,
ayni yuzlere sahip olmalari hakkinda
ne diyor?"
40/40_002000.xs,92e7580762be0c24ff16cf05d088e7b5d681991c14a21f8e1eb1b320ad0daf8b,text000012,991,Behind the Bureaucracy,Burokrasinin Ardinda
40/40_002000.xs,92e7580762be0c24ff16cf05d088e7b5d681991c14a21f8e1eb1b320ad0daf8b,text000013,1014,"Following the Masked Gentleman's
first malicious deed, the city hall
admin are rushed off their feet.
That is, until the mayor thinks up
a brilliant way to save the city.","Maskeli Beyefendi'nin
ilk kotu eyleminden sonra belediye
memurlari kosturup durur.
Ta ki belediye baskani sehri kurtarmak icin
parlak bir fikir bulana kadar."
40/40_002000.xs,92e7580762be0c24ff16cf05d088e7b5d681991c14a21f8e1eb1b320ad0daf8b,text000014,1185,The Laytons' Secret,Laytonlarin Sirri
40/40_002000.xs,92e7580762be0c24ff16cf05d088e7b5d681991c14a21f8e1eb1b320ad0daf8b,text000015,1205,"Riverside Cottage is always full of
good cheer. However much the
Laytons bicker during the day,
they resolve any tensions with
a little chat before bed.","Nehir Kenari Kulubesi her zaman
neseyle doludur. Laytonlar gun icinde
ne kadar didisse de,
yatmadan once kucuk bir sohbetle
gerilimi cozerler."
40/40_002000.xs,92e7580762be0c24ff16cf05d088e7b5d681991c14a21f8e1eb1b320ad0daf8b,text000016,1358,Hannibal the Ferocious,Vahsi Hannibal
40/40_002000.xs,92e7580762be0c24ff16cf05d088e7b5d681991c14a21f8e1eb1b320ad0daf8b,text000017,1381,"The Stellar Circus's ferocious
tiger, Hannibal, and Dalston are
the best of friends. Today, Dalston
pays a visit with the usual
delicacies in hand.","Stellar Sirki'nin vahsi kaplani
Hannibal ile Dalston can dosttur. Bugun Dalston,
yine her zamanki
leziz ikramlariyla
ziyarete gelir."
40/40_002000.xs,92e7580762be0c24ff16cf05d088e7b5d681991c14a21f8e1eb1b320ad0daf8b,text000018,1529,Grosky Runs Rampant,Grosky Ortaligi Kasip Kavuruyor
40/40_002000.xs,92e7580762be0c24ff16cf05d088e7b5d681991c14a21f8e1eb1b320ad0daf8b,text000019,1549,"Do unflinching determination and
a vast mound of chest hair amount
to the sum of their parts? With
Grosky on the beat, it's hard to
tell.","Sarsilmaz kararlilik ve
kocaman bir gogus kili yigini,
bir araya gelince gercekten bir sey eder mi?
Devriyede Grosky varken
anlamak zor."
40/40_002000.xs,92e7580762be0c24ff16cf05d088e7b5d681991c14a21f8e1eb1b320ad0daf8b,text000020,1687,Confidentiality Compromised,Gizlilik Tehlikede
40/40_002000.xs,92e7580762be0c24ff16cf05d088e7b5d681991c14a21f8e1eb1b320ad0daf8b,text000021,1715,"The respective managers of
Henry's establishments gather to
discuss a certain individual and
his continuous tendency to blab
confidential information...","Henry'nin isletmelerinin
yoneticileri, belli bir kisiyi ve
surekli gizli bilgileri
agzindan kacirma huyunu
konusmak icin toplanir..."
40/40_002000.xs,92e7580762be0c24ff16cf05d088e7b5d681991c14a21f8e1eb1b320ad0daf8b,text000022,1868,Moonlit Rendezvous,Ay Isiginda Bulusma
40/40_002000.xs,92e7580762be0c24ff16cf05d088e7b5d681991c14a21f8e1eb1b320ad0daf8b,text000023,1887,"Two young lovers meet under the
beautiful starlit sky. A snapshot in
time of a bittersweet adolescence.","Iki genc asik, yildizlarla dolu
guzel gokyuzunun altinda bulusur.
Tatli-aci bir ergenligin zamandan bir kesiti."
40/40_002000.xs,92e7580762be0c24ff16cf05d088e7b5d681991c14a21f8e1eb1b320ad0daf8b,text000024,1991,Tannenbaum's Trek,Tannenbaum'un Yolculugu
40/40_002000.xs,92e7580762be0c24ff16cf05d088e7b5d681991c14a21f8e1eb1b320ad0daf8b,text000025,2009,"While scouring the streets for his
foster son, Mr Tannenbaum bumps
into a woman who, like him, shares
a rural background.","Evlatlik oglunu bulmak icin
sokaklari arayan Bay Tannenbaum,
kendisi gibi kirsal kokleri olan
bir kadinla karsilasir."
40/40_002000.xs,92e7580762be0c24ff16cf05d088e7b5d681991c14a21f8e1eb1b320ad0daf8b,text000026,2131,The Lady Spy,Kadin Casus
40/40_002000.xs,92e7580762be0c24ff16cf05d088e7b5d681991c14a21f8e1eb1b320ad0daf8b,text000027,2144,"The moment this woman arrived on
the scene, she became a legend.
Who is she? And where did she
come from?","Bu kadin sahneye adim atar atmaz
bir efsaneye donustu.
O kim? Ve nereden
geldi?"
40/40_002000.xs,92e7580762be0c24ff16cf05d088e7b5d681991c14a21f8e1eb1b320ad0daf8b,text000028,2250,A Difficult Letter,Zor Bir Mektup
40/40_002000.xs,92e7580762be0c24ff16cf05d088e7b5d681991c14a21f8e1eb1b320ad0daf8b,text000029,2269,"Angela, having an inkling of the
Masked Gentleman's true identity,
resolves to write a letter to Layton
before anyone else can suspect.","Angela, Maskeli Beyefendi'nin
gercek kimligine dair bir sezgiyle,
baska kimse suphelenmeden once
Layton'a bir mektup yazmaya karar verir."
40/40_002000.xs,92e7580762be0c24ff16cf05d088e7b5d681991c14a21f8e1eb1b320ad0daf8b,text000030,2405,Bloom's Subterfuge,Bloom'un Oyunu
40/40_002000.xs,92e7580762be0c24ff16cf05d088e7b5d681991c14a21f8e1eb1b320ad0daf8b,text000031,2424,"The highly reputed inspector
from Scotland Yard appears at
first glance to be working on
the Gentleman case, but his
true loyalties lie elsewhere.","Scotland Yard'in cok saygin
mufettisi ilk bakista
Beyefendi vakasi uzerinde calisiyor
gibi gorunur, ama
asil sadakati baska yerdedir."
40/40_002000.xs,92e7580762be0c24ff16cf05d088e7b5d681991c14a21f8e1eb1b320ad0daf8b,text000032,2571,Sheffield Steels Himself,Sheffield Celik Gibi
40/40_002000.xs,92e7580762be0c24ff16cf05d088e7b5d681991c14a21f8e1eb1b320ad0daf8b,text000033,2596,"Sheffield may be hard as granite,
but even while his city's
destruction is imminent, he
single-mindedly fights to protect
the peace.","Sheffield granit kadar sert olabilir,
ama sehrinin yok olusu yaklassa bile,
tek bir hedefle
barisi korumak icin
savasir."
40/40_002000.xs,92e7580762be0c24ff16cf05d088e7b5d681991c14a21f8e1eb1b320ad0daf8b,text000034,2729,The Seeds of Revenge,Intikamin Tohumlari
40/40_002000.xs,92e7580762be0c24ff16cf05d088e7b5d681991c14a21f8e1eb1b320ad0daf8b,text000035,2750,"Betrayed by his own friend, his
hometown a desolate landscape,
Randall vows for revenge, while 
a caped figure deceptively urges
him on.","Kendi dostu tarafindan ihanete ugrayan, onun
memleketi harabeye donen
Randall intikam yemini ederken, 
pelerinli bir figur onu
aldatici bir sekilde kiskirtir."
40/40_002000.xs,92e7580762be0c24ff16cf05d088e7b5d681991c14a21f8e1eb1b320ad0daf8b,text000036,2887,An Unusual Proposal,Sira Disi Bir Teklif
40/40_002000.xs,92e7580762be0c24ff16cf05d088e7b5d681991c14a21f8e1eb1b320ad0daf8b,text000037,2907,"A young man, fervently loyal and
resolute, takes it upon himself to
watch over and protect everything
that was once important to his
best friend.","Genc bir adam, atesli bir sadakatle
kararli bir sekilde, en iyi dostu icin
bir zamanlar onemli olan her seyi
gozetip korumayi
kendine gorev edinir."
40/40_002000.xs,92e7580762be0c24ff16cf05d088e7b5d681991c14a21f8e1eb1b320ad0daf8b,text000038,3053,Beneath the Hat,Sapkanin Altinda
40/40_002000.xs,92e7580762be0c24ff16cf05d088e7b5d681991c14a21f8e1eb1b320ad0daf8b,text000039,3069,"The professor divulges a little
known fact about his hat and the
hairstyle he wore in his youth.","Profesor, sapkasi ve
gencliginde kullandigi
sac modeli hakkinda pek bilinmeyen bir gercegi aciklar."
40/40_002010.xs,47953f7dbcabff32c87cb1a06174fec635ed53b9035953786e9aace554400191,text000000,0,説明文 前編,Aciklama (1. Kisim)
40/40_002010.xs,47953f7dbcabff32c87cb1a06174fec635ed53b9035953786e9aace554400191,text000001,12,"Peek into the lives of those you have
met during your investigation.

Touch an episode to view it.","Sorusturman sirasinda tanistigin
kisilerin hayatlarina goz at.

Goruntulemek icin bir bolume dokun."
40/40_002100.xs,8ec6be3e537e98028a5e524e12f2e7f4223ace77eed0cdf5f154b3783db7cf24,text000000,0,Stylish Clay Pot,Sik Kil Comlek
40/40_002100.xs,8ec6be3e537e98028a5e524e12f2e7f4223ace77eed0cdf5f154b3783db7cf24,text000001,17,"It's no doubt an antique pot, but the
design appeals to modern sensibility.","Suphesiz antika bir comlek, ama
tasarimi modern zevke hitap ediyor."
40/40_002100.xs,8ec6be3e537e98028a5e524e12f2e7f4223ace77eed0cdf5f154b3783db7cf24,text000002,93,Knobbly Cane,Puruzlu Baston
40/40_002100.xs,8ec6be3e537e98028a5e524e12f2e7f4223ace77eed0cdf5f154b3783db7cf24,text000003,106,"All gnarled and with a rugged handle,
this walking stick has no charm at all.","Tamamen budakli ve kaba bir sapli
bu bastonun hic cekiciligi yok."
40/40_002100.xs,8ec6be3e537e98028a5e524e12f2e7f4223ace77eed0cdf5f154b3783db7cf24,text000004,184,Warped Mirror,Egri Bugru Ayna
40/40_002100.xs,8ec6be3e537e98028a5e524e12f2e7f4223ace77eed0cdf5f154b3783db7cf24,text000005,198,"This broken mirror twists and warps
your reflection. Amusing, isn't it?","Bu kirik ayna yansimani egip buker.
Eglenceli, degil mi?"
40/40_002100.xs,8ec6be3e537e98028a5e524e12f2e7f4223ace77eed0cdf5f154b3783db7cf24,text000006,270,Intricate Fish Hook,Ince Iscilikli Balik Kancasi
40/40_002100.xs,8ec6be3e537e98028a5e524e12f2e7f4223ace77eed0cdf5f154b3783db7cf24,text000007,290,"{''}You can't be too careful.{''} Definitely
the motto for this finicky fish hook.","{''}Ne kadar dikkatli olsan az.{''} Kesinlikle
bu nazli balik kancasinin mottosu."
40/40_002100.xs,8ec6be3e537e98028a5e524e12f2e7f4223ace77eed0cdf5f154b3783db7cf24,text000008,373,Useless Paint,Ise Yaramaz Boya
40/40_002100.xs,8ec6be3e537e98028a5e524e12f2e7f4223ace77eed0cdf5f154b3783db7cf24,text000009,387,"Faulty paint that changes colour with
temperature. Why not remarket it?","Sicaklikla renk degistiren arizali boya.
Neden yeniden pazarlamayasin?"
40/40_002100.xs,8ec6be3e537e98028a5e524e12f2e7f4223ace77eed0cdf5f154b3783db7cf24,text000010,459,Muffled Record,Boguk Kayit
40/40_002100.xs,8ec6be3e537e98028a5e524e12f2e7f4223ace77eed0cdf5f154b3783db7cf24,text000011,474,"The recording is so quiet, it seems to fade
away as you listen...","Kayit o kadar kisik ki, dinledikce
kayboluyor gibi..."
40/40_002100.xs,8ec6be3e537e98028a5e524e12f2e7f4223ace77eed0cdf5f154b3783db7cf24,text000012,540,Captured Queen,Yakalanmis Vezir
40/40_002100.xs,8ec6be3e537e98028a5e524e12f2e7f4223ace77eed0cdf5f154b3783db7cf24,text000013,555,"The keystone chess piece, captured by an
opposing bishop after a blunder.","En kilit satranc tasi, bir hata sonrasi
rakip fil tarafindan ele gecirilmis."
40/40_002100.xs,8ec6be3e537e98028a5e524e12f2e7f4223ace77eed0cdf5f154b3783db7cf24,text000014,629,Tiny Fountain Pen,Minik Dolma Kalem
40/40_002100.xs,8ec6be3e537e98028a5e524e12f2e7f4223ace77eed0cdf5f154b3783db7cf24,text000015,647,"A miniature fountain pen crafted in minute
detail. Difficult to use, though.","En ince detaylariyla yapilmis minyatur bir
dolma kalem. Ama kullanmasi zor."
40/40_002100.xs,8ec6be3e537e98028a5e524e12f2e7f4223ace77eed0cdf5f154b3783db7cf24,text000016,724,Crayon Drawing,Mum Boya Resmi
40/40_002100.xs,8ec6be3e537e98028a5e524e12f2e7f4223ace77eed0cdf5f154b3783db7cf24,text000017,739,"A crayon sketch of my parents from my
youth. Never could throw it away.","Cocuklugumdan kalma, ailemin mum boyayla
cizilmis bir eskizi. Hic atamadim."
40/40_002100.xs,8ec6be3e537e98028a5e524e12f2e7f4223ace77eed0cdf5f154b3783db7cf24,text000018,811,Fluorescent Honey,Floresan Bal
40/40_002100.xs,8ec6be3e537e98028a5e524e12f2e7f4223ace77eed0cdf5f154b3783db7cf24,text000019,829,"Its vivid colours look suspect, but it is
in fact delicious and highly nutritious.","Canli renkleri supheli duruyor ama aslinda
cok lezzetli ve oldukca besleyici."
40/40_002100.xs,8ec6be3e537e98028a5e524e12f2e7f4223ace77eed0cdf5f154b3783db7cf24,text000020,912,Triumphant Emblem,Zafer Amblemi
40/40_002100.xs,8ec6be3e537e98028a5e524e12f2e7f4223ace77eed0cdf5f154b3783db7cf24,text000021,930,"Precious few could wear this emblem with
the pride and dignity it merits.","Bu amblemi hak ettigi gurur ve
asaletle tasiyabilecek kisi cok azdir."
40/40_002100.xs,8ec6be3e537e98028a5e524e12f2e7f4223ace77eed0cdf5f154b3783db7cf24,text000022,1004,Feeble Lamp,Zayif Lamba
40/40_002100.xs,8ec6be3e537e98028a5e524e12f2e7f4223ace77eed0cdf5f154b3783db7cf24,text000023,1016,"Giving off no more light than a match,
this lantern provides little comfort.","Bir kibritten fazla isik vermeyen
bu fener pek teselli etmez."
40/40_002100.xs,8ec6be3e537e98028a5e524e12f2e7f4223ace77eed0cdf5f154b3783db7cf24,text000024,1093,Alarming Clock,Urkutucu Saat
40/40_002100.xs,8ec6be3e537e98028a5e524e12f2e7f4223ace77eed0cdf5f154b3783db7cf24,text000025,1108,"Its violent alarm leaves none in doubt
whether they're awake or in dreamland.","Siddetli alarmi, uyanik misin ruyada mi
hic suphe birakmaz."
40/40_002100.xs,8ec6be3e537e98028a5e524e12f2e7f4223ace77eed0cdf5f154b3783db7cf24,text000026,1186,Weighted Scales,Agirlikli Terazi
40/40_002100.xs,8ec6be3e537e98028a5e524e12f2e7f4223ace77eed0cdf5f154b3783db7cf24,text000027,1202,"These scales can't make any useful
judgements with those uneven arms.","Bu terazinin kollari dengesiz; dogru durust
olcum yapamaz."
40/40_002100.xs,8ec6be3e537e98028a5e524e12f2e7f4223ace77eed0cdf5f154b3783db7cf24,text000028,1272,Glossy Scarf,Parlak Atki
40/40_002100.xs,8ec6be3e537e98028a5e524e12f2e7f4223ace77eed0cdf5f154b3783db7cf24,text000029,1285,"A beautiful scarf for a special day.
Who knows when that might be?","Ozel bir gun icin guzel bir atki.
O gun ne zaman olur, kim bilir?"
40/40_002100.xs,8ec6be3e537e98028a5e524e12f2e7f4223ace77eed0cdf5f154b3783db7cf24,text000030,1352,Beloved Diary,Sevgili Gunluk
40/40_002100.xs,8ec6be3e537e98028a5e524e12f2e7f4223ace77eed0cdf5f154b3783db7cf24,text000031,1366,"It's filled with somebody's memories.
Some of the anecdotes are...colourful.","Birinin anilariyla dolu.
Bazi anekdotlar... renkli."
40/40_002100.xs,8ec6be3e537e98028a5e524e12f2e7f4223ace77eed0cdf5f154b3783db7cf24,text000032,1443,Ferocious Beast,Vahsi Canavar
40/40_002100.xs,8ec6be3e537e98028a5e524e12f2e7f4223ace77eed0cdf5f154b3783db7cf24,text000033,1459,"A stuffed tiger toy sold at the circus.
It might pounce at any moment!","Sirkten alinmis pelus bir kaplan.
Her an uzerine atlayabilir!"
40/40_002100.xs,8ec6be3e537e98028a5e524e12f2e7f4223ace77eed0cdf5f154b3783db7cf24,text000034,1530,Shimmer Lens,Isiltili Mercek
40/40_002100.xs,8ec6be3e537e98028a5e524e12f2e7f4223ace77eed0cdf5f154b3783db7cf24,text000035,1543,"This unusual lens makes unremarkable
scenes wave and shimmer like magic.","Bu tuhaf mercek siradan manzaralari
sihir gibi dalgalandirip parildatir."
40/40_002100.xs,8ec6be3e537e98028a5e524e12f2e7f4223ace77eed0cdf5f154b3783db7cf24,text000036,1616,Tinned Lunch,Konserve Ogle Yemegi
40/40_002100.xs,8ec6be3e537e98028a5e524e12f2e7f4223ace77eed0cdf5f154b3783db7cf24,text000037,1629,"The latest fast food innovation: lunch
in a tin! The menu changes daily, too.","Fast food'un son icadi: tenekede
ogle yemegi! Menu de her gun degisir."
40/40_002100.xs,8ec6be3e537e98028a5e524e12f2e7f4223ace77eed0cdf5f154b3783db7cf24,text000038,1707,Booby Prize,Teselli Odulu
40/40_002100.xs,8ec6be3e537e98028a5e524e12f2e7f4223ace77eed0cdf5f154b3783db7cf24,text000039,1719,"Why are prizes only for winners? This
facetious trophy upends convention.","Oduller neden sadece kazananlara? Bu
alayci kupa gelenegi tersyuz eder."
40/40_002100.xs,8ec6be3e537e98028a5e524e12f2e7f4223ace77eed0cdf5f154b3783db7cf24,text000040,1793,Generous Slot Machine,Comert Slot Makinesi
40/40_002100.xs,8ec6be3e537e98028a5e524e12f2e7f4223ace77eed0cdf5f154b3783db7cf24,text000041,1815,"You'll hit the jackpot every time.
But it won't make you any richer.","Her seferinde buyuk ikramiyeyi vurursun.
Ama seni daha zengin yapmaz."
