id,offset_hex,body_words,prefix_words,editable_words,text_ratio,crc32,source,translation,notes
19602,0x221C38,140,4,136,0.914,1379F596,"I'm sorry, {#2391}.{BR}Don't you worry about me...{BR}{#232B}I know how busy you are,{BR}and how much you love work.{BR}{#232B}You should just go on.{BR}Have a good day.",,
19603,0x221D52,111,4,107,0.910,13073921,"Oh, {#2391}...{BR}What? Just leave me be.{BR}{#232B}I'm fine. I know you've got{BR}a lot of work to do, so you{BR}should get going.",,
19604,0x221E32,148,4,144,0.912,E53C30E6,"Don't worry about me,{BR}{#2391}.{BR}{#232B}It's just all this thinking{BR}I've been doing lately.{BR}I'm not used to it...{#232B}Go on and get to work.{BR}I'll...I'll be okay.{BR}",,
19605,0x221F5C,153,5,148,0.922,EED77A51,"...{BR}I'm sorry, but could you{BR}lave me alone right now?{#232B}I don't want to keep you{BR}here...{#232B}I know you're busy...{BR}So you should hurry you and{BR}go to work.",,
19606,0x222090,106,4,102,0.906,2BDDE6CD,"Oh, {#2391}...{BR}Don't you worry about me.{BR}{#232B}You've got a lot of work to{BR}do, don't you?{BR}You should get going...",,
19607,0x222166,105,5,100,0.905,1F104D4E,"...{BR}Now, don't you mind me.{BR}{#232B}You've got to get to work.{BR}I know just how busy you{BR}are. Get on, now...",,
19608,0x22223A,83,4,79,0.892,60679087,"...{#2391}...{BR}Don't worry about me...{#232B}You just go to work...{BR}Really, I'll be fine...{BR}",,
19609,0x2222E2,109,5,104,0.908,A6131B82,...{BR}You don't have to worry{BR}about me.{#232B}Your work is much more{BR}important than a little{BR}cold. I'll be fine.,,
19610,0x2223BE,155,5,150,0.903,31F3C013,"...{BR}This is all your fault...{#232B}I'm always thinking too{BR}much when I'm with you...{#232B}{#1F40}{#1FAF}{#1F4A}{#2135}I know how much you love{BR}your work, so why don't you{BR}just go work?",,
19611,0x2224F6,181,5,176,0.906,FD6E5391,"...{BR}Oh no, this is nothing.{BR}I'm fine.{#232B}You've got more important{BR}things to worry about than{BR}me...{#232B}{#1F40}{#1FB8}{#1F4B}{#2135}Please just go to work.{BR}I feel worse keeping you{BR}talking to me like this...",,
19612,0x222662,137,4,133,0.912,2625C63E,...{#2391}...{BR}I'm fine.{BR}Never mind me.{#232B}You've got work to do.{BR}{#232B}I know how busy you are.{BR}I just wish sometimes...{BR}Never mind. Now get going.,,
19613,0x222776,43,1,42,0.953,7C9013FB, I'll stay with you.{BR} Okay. See you later!,,
19614,0x2227CE,29,4,25,0.862,6D8378E3,But what about your work?,,
19615,0x22280A,31,4,27,0.871,45766E53,B-But what about your work?,,
19616,0x22284A,31,4,27,0.839,004AD64D,But...{BR}Don't you have work?,,
19617,0x22288A,29,4,25,0.862,9B2083C7,You have all that work...,,
19618,0x2228C6,34,4,30,0.853,CB6DD369,But don't you have work{BR}to do?,,
19619,0x22290C,31,4,27,0.871,38F333D0,B-But what about your work?,,
19620,0x22294C,24,4,20,0.833,7A6483FC,But you have work...,,
19621,0x22297E,22,4,18,0.818,D1B4F069,But...your work...,,
19622,0x2229AC,24,4,20,0.833,85F7B4DA,But you have work...,,
19623,0x2229DE,27,4,23,0.852,388C0F30,Don't you have to work?,,
19624,0x222A16,30,4,26,0.867,846F4F16,B-But you have work to do!,,
19625,0x222A54,24,4,20,0.833,1D236F12,B-But you have work!,,
19626,0x222A86,189,4,185,0.915,582CFA9A,"Thanks, {#2391}. It means{BR}so much that you offered.{BR}That makes me happy.{#232B}{#1F40}{#1FA6}{#1F49}{#2135}But I'm actually feeling{BR}a little better. I'm sure{BR}I'll be fine.{#232B}Now let me walk you to the{BR}door, okay? Come on...",,
19627,0x222C02,144,4,140,0.903,AC2451C2,"Thank you!{BR}But it's enough that you{BR}offered...{#232B}{#1F40}{#1FA7}{#1F49}{#2135}I'm feeling a lot better,{BR}so I'm sure I'll be fine.{#232B}I'll walk you to the door.{BR}Come on...",,
19628,0x222D24,142,4,138,0.908,C2CFAF9F,"Thanks.{BR}I means a lot to me that you{BR}would offer to stay home.{#232B}{#1F40}{#1FA8}{#1F49}{#2135}But I'm feeling a lot{BR}better, so I'll be fine.{BR}Just let me see you off.",,
19629,0x222E42,121,4,117,0.884,A0B2272B,"Th-Thanks a lot! I'm so{BR}glad you offered...{#232B}{#1F40}{#1FA9}{#1F49}{#2135}Your love has gotten rid{BR}of my cold!{BR}{#232B}I'll see you to the door,{BR}okay?",,
19630,0x222F36,218,4,214,0.917,4B79915E,"Thanks, {#2391}.{BR}I'm so happy to hear you{BR}say that.{#232B}{#1F40}{#1FAA}{#1F49}{#2135}But it's enough just knowing{BR}that I'm more important{BR}to you than your work.{#232B}I'm already feeling better.{#232B}You're the best medicine{BR}there is. I'll see you to{BR}the door.",,
19631,0x2230EC,146,4,142,0.904,59973C46,"Thanks, {#2391}.{BR}But I'm just happy you{BR}would offer to do that...{#232B}{#1F40}{#1FAB}{#1F49}{#2135}I'll be okay. I'm actually{BR}feeling a lot better...{BR}Let me see you to the door.",,
19632,0x223212,177,4,173,0.921,4AA651CE,Th-Thank you kindly.{BR}That's real sweet of you{BR}to offer to do that...{#232B}{#1F40}{#1FAC}{#1F49}{#2135}But I feel a little better.{BR}I'm sure I'll be be right{BR}as rain soon enough.{#232B}Now let me see you off...,,
19633,0x223376,122,4,118,0.885,FD485674,"Thank you, {#2391}.{BR}It's nice of you to offer.{BR}{#232B}{#1F40}{#1FAD}{#1F49}{#2135}But I'm already feeling{BR}better. I'll be okay.{BR}Come on, I'll see you off.",,
19634,0x22346C,151,4,147,0.894,9DAA713B,"Thank you, {#2391}.{BR}I'm really happy you'd{BR}offer to do that.{#232B}{#1F40}{#1FAE}{#1F49}{#2135}But I'll be fine.{BR}I'm already feeling better.{#232B}I'll walk you to the{BR}door today. Come on.{BR}",,
19635,0x22359C,223,4,219,0.901,2F0F84A3,"Thanks, {#2391}!{BR}You must be really worried{BR}about me...{#232B}{#1F40}{#1FAF}{#1F48}{#2135}I'm sorry I was so{BR}suspicious before.{#232B}I shouldn't have jumped to{BR}conclusions like that...{#232B}{#1F40}{#1FAF}{#1F49}{#2135}Suddenly I'm feeling a lot{BR}better! I want to see you{BR}to the door today!",,
19636,0x22375C,144,4,140,0.903,3D84B5F9,"Thank you so much, {#2391}!{BR}But it's really enough for{BR}me that you would offer.{#232B}{#1F40}{#1FB8}{#1F49}{#2135}I'm feeling a lot better,{BR}so uh...could I see you{BR}to the door?",,
19637,0x22387E,136,4,132,0.890,30D3C7B5,"Thanks, {#2391}!{BR}But it's enough that you'd{BR}offer to stay home for me.{#232B}{#1F40}{#1FC0}{#1F49}{#2135}I'm suddenly feeling a lot{BR}better. I'll see you off{BR}to work, {#2391}.",,
19638,0x223990,52,4,48,0.788,F98F74BF,"Yay, you feel better!{#206D}{#0052}{#206C}{BR}{#232B}I wanna see {#2338}{BR}off too!",,
19639,0x2239FA,27,4,23,0.778,484C42D9,I wanna see {#2338}{BR}off too!!,,
19640,0x223A32,26,4,22,0.769,C56ABBF6,I wanna see {#2338}{BR}off too!,,
19641,0x223A68,24,4,20,0.708,0BA17969,"Have a good day,{BR}{#2391}.{BR}",,
19642,0x223A9A,49,4,45,0.878,4351CC5F,"Have a good day, {#2391}.{BR}Good luck with your work!",,
19643,0x223AFE,24,4,20,0.708,98CBF658,"Have a good day,{BR}{#2391}.{BR}",,
19644,0x223B30,35,4,31,0.829,24729AD0,"Off you go, {#2391}.{BR}Have a good day!",,
19645,0x223B78,24,4,20,0.708,6758C17E,"Have a good day,{BR}{#2391}.{BR}",,
19646,0x223BAA,24,4,20,0.708,18915AED,"Have a good day,{BR}{#2391}.{BR}",,
19647,0x223BDC,24,4,20,0.708,BC9C9E55,"Have a good day,{BR}{#2391}.{BR}",,
19648,0x223C0E,24,4,20,0.708,C35505C6,"Have a good day,{BR}{#2391}.{BR}",,
19649,0x223C40,34,4,30,0.824,4FC9CC9A,"Have a good day, {#2391}.{BR}Take care!",,
19650,0x223C86,24,4,20,0.708,3CC632E0,"Have a good day,{BR}{#2391}.{BR}",,
19651,0x223CB8,46,4,42,0.870,5F7E1832,"Have a good day, {#2391}.{BR}Take care of yourself!",,
19652,0x223D16,38,4,34,0.842,73BD25B1,"Have a good day, {#2391}.{BR}Now take care!",,
19653,0x223D64,22,4,18,0.818,4BA70D9B,"Oh, wait a minute.",,
19654,0x223D92,16,4,12,0.750,D66F6622,Oh! Hold on!,,
19655,0x223DB4,22,4,18,0.818,4E69C3D8,"Oh, hold on a sec.",,
19656,0x223DE2,13,4,9,0.692,23CB1E9E,Oh! Wait!,,
19657,0x223DFE,27,4,23,0.815,A2FF20FD,Ooh!!{BR}Wait right there!,,
19658,0x223E36,27,4,23,0.815,76538FF9,"Oh!{BR}One minute, please!",,
19659,0x223E6E,22,4,18,0.818,C7E331C6,Have a good day...,İyi günler..., common
19660,0x223E9C,22,4,18,0.818,16ADA3CE,Have a good day...,İyi günler..., common
19661,0x223ECA,22,4,18,0.818,B7942720,Have a good day...,İyi günler..., common
19662,0x223EF8,22,4,18,0.818,8FAFAC53,Have a good day...,İyi günler..., common
19663,0x223F26,27,4,23,0.852,671593EB,"Have a good day, now...",,
19664,0x223F5E,29,4,25,0.862,19A71B09,"Have a good day, alright?",,
19665,0x223F9A,22,4,18,0.818,5B538D79,"Okay, then. Bye...",,
19666,0x223FC8,21,4,17,0.810,CF61DD3D,Very well. Bye...,,
19667,0x223FF4,16,4,12,0.750,83D2C831,"Bye, then...",,
19668,0x224016,29,4,25,0.862,1B0556BE,"Okay, off you go, then...",,
19669,0x224052,22,4,18,0.818,12B40D3B,"Okay. Bye, then...",,
19670,0x224080,26,4,22,0.846,915ABCD5,"Oh. Well, bye, then...",,
19671,0x2240B6,30,4,26,0.867,793DBB74,"Well alright, then. Bye...",,
19672,0x2240F4,22,4,18,0.818,C3FA9F33,"Okay. Bye, then...",,
19673,0x224122,19,4,15,0.789,F3CD84AC,Alright. Bye...,,
19674,0x22415A,26,4,22,0.808,20018ABA,Okay.{BR}See you later...,,
19675,0x224190,11,4,7,0.636,BABDBA4C,Okay...,,
19676,0x2241A8,24,4,20,0.750,B51A5119,"Boo!{BR}You're mean, {#2338}!",,
19677,0x2241DA,64,5,59,0.891,54A79388,", you're so mean!{BR}You could at least stay{BR}home for today...",,
19678,0x22425C,25,5,20,0.760,936BA65F,", you're so mean...{BR}",,
19679,0x224290,91,30,61,0.451,78E540BD,&{#0000}{#0914}{#0000}{#09CE}{#0000}{#0A16}{#0000}{#0A64}{#0000}{#0AC6}{#0000}{#0B5A}{#0000}{#0B9A}{#0000}{#1F40}{#1FAB}{#1F4B}{#2135}That's strange...{BR}I don't feel very well.,,
19680,0x224348,63,4,59,0.905,AADE904C,Ooh goodness me.{BR}Could I be sick?{BR}I don't feel very good...,,
19681,0x2243C8,40,4,36,0.875,D84CA245,"Oh dear, I don't feel well{BR}at all...",,
19682,0x22441A,52,4,48,0.904,FB3C5339,I wonder what's up.{BR}I'm not feeling well at all.,,
19683,0x224484,47,4,43,0.872,40742439,Oh boy... I feel really{BR}sick. And weird...{BR},,
19684,0x2244E4,71,4,67,0.915,8A0D6AC8,You're not feeling well?{BR}You do look pale.{BR}Now let's take a look...,,
19685,0x224574,10,4,6,0.600,FEDE8A5E,Oh my.,,
19686,0x22458A,98,4,94,0.878,96D66164,Hope you two are ready for{BR}an exciting change in your{BR}life...{#232B}{#1F41}{#1FBD}{#1F49}{#2136}You're going to be parents!{BR},,
19687,0x224650,49,4,45,0.878,D98AD35F,Congratulations!{BR}You're going to have{BR}a baby!,,
19688,0x2246B4,102,4,98,0.863,9DEAB3F0,"A...baby?{#232B}{#1F40}{#1FAB}{#1F49}{#2135}Oh, {#2391}.{BR}I'm so happy!{#232B}I wonder if it'll be a boy{BR}or a girl. I'll be happy{BR}either way!",,
19689,0x224782,112,4,108,0.839,700BFDDB,"A baby?{#232B}{#1F40}{#1FAC}{#1F49}{#2135}Goodness me, isn't{BR}this exciting?{BR}We're having a baby!{#232B}{#1F40}{#1FAC}{#1F4D}{#2135}I wonder what our baby{BR}will be like.{BR}",,
19690,0x224864,136,4,132,0.868,B443290D,A-A baby?{BR}We're having a baby?{#232B}{#1F40}{#1FAD}{#1F49}{#2135}How exciting!{BR}So we're going to be{BR}parents? Amazing...{#232B}{#1F40}{#1FAD}{#1F4D}{#2135}Who do you think it'll{BR}look more like?,,
19691,0x224976,147,4,143,0.884,9BAAAD74,"A baby for {#2391}{BR}and I?{#232B}It doesn't feel quite real{BR}yet, but...wow, a baby.{BR}{#232B}{#1F40}{#1FAE}{#1F4D}{#2135}{#2391}, I'm so happy.{BR}I can't wait to see what{BR}our child will look like.",,
19692,0x224A9E,134,4,130,0.836,BEF7F5BB,A baby?{BR}For {#2391} and I?{#232B}{#1F40}{#1FAF}{#1F49}{#2135}R-Really?{BR}We're really having a baby?{BR}{#232B}I wonder which of us it{BR}will look like.{BR}{#232B}{#1F40}{#1FAF}{#1F4D}{#2135}This is so exciting!{BR},,
19693,0x224BAC,92,4,88,0.870,ECB2C7F9,"Heh heh. Well then, I'll{BR}be off.{#232B}{#1F41}{#1FBD}{#1F48}{#2136}Call me when the time comes.{BR}I'll come right over.{BR}",,
19694,0x224C66,35,4,31,0.857,02931CC7,Thank you.{BR}We'll see you later.,,
19695,0x224CAE,38,4,34,0.868,CD7B94C2,Thanks!{BR}We'll be seeing you later.,,
19696,0x224CFC,48,4,44,0.896,75CA3D3C,"Yes, thank you so much.{BR}We'll be seeing you.",,
19697,0x224D5E,73,4,69,0.918,100E6ABF,Thank you so very much.{BR}We'll see you later.{BR}Thank you for your help.,,
19698,0x224DF2,31,4,27,0.742,61A2B583,Okay! Got it!{BR}Thank you.{#206D}{#0052}{#206C},,
19699,0x224E32,95,4,91,0.874,F7F9993D,"You're very welcome. Don't{BR}work too hard, now.{#232B}{#1F41}{#1FBD}{#1F48}{#2136}And you, {#232A}! Take good{BR}care of your wife!",,
19700,0x224EF2,167,23,144,0.641,55959F33,"j{#0000}{#09C4}{#0000}{#0AE6}{#0000}{#0BDC}{#0000}{#0D4E}{#0000}{#0E58}{#0000}{#0F12}{#0000}{#0F6C}{#0000}{#0FD4}{#0000}{#1030}{#0000}{#1086}{#0000}{#10CA}{#0000}{#1156}{#0000}{#1F41}{#1FA6}{#1F4C}{#2136}What's wrong?{BR}You're really pale...{#232B}{#1F41}{#1FA6}{#1F4A}{#2136}It doesn't seem like{BR}a cold, but let's get the{BR}doctor to be sure. Hold on!",,
19701,0x225042,137,4,133,0.861,DF854FF4,A-Are you alright?{BR}You look really pale!{#232B}{#1F41}{#1FA7}{#1F4C}{#2136}It doesn't seem like a cold.{BR}What could it be?{BR}{#232B}{#1F41}{#1FA7}{#1F4A}{#2136}Please hang on!{BR}I'll get Dr. Ayame.{BR},,
19702,0x225156,75,4,71,0.840,457A3D21,What's wrong? You're awfully{BR}pale.{#232B}{#1F41}{#1FA8}{#1F4A}{#2136}Hang on...{BR}I'll get the doctor!{BR},,
19703,0x2251EE,86,5,81,0.837,6AD47A18,...are you okay?{BR}You look...worse than bad.{BR}{#232B}{#1F41}{#1FA9}{#1F4A}{#2136}I'll go get Dr. Ayame!{BR}Hold on!{BR},,
19704,0x22529C,114,4,110,0.886,83D5CB23,Wh-What is it?{BR}You're white as a wax doll.{BR}{#232B}{#1F41}{#1FAA}{#1F4A}{#2136}I'll go get the doctor.{BR}Just hang in there.{BR}I'll be back soon.,,
19705,0x225382,121,4,117,0.843,91BB92D4,"Hey, what is it?{BR}You're so pale!{#232B}{#1F41}{#1FC0}{#1F48}{#2136}I'll go get Ayame. She'll{BR}know what's wrong...{BR}{#232B}{#1F41}{#1FC0}{#1F4A}{#2136}Just hang in there,{BR}okay, {#2391}?",,
19706,0x225476,71,4,67,0.915,8A0D6AC8,You're not feeling well?{BR}You do look pale.{BR}Now let's take a look...,,
19707,0x225506,10,4,6,0.600,FEDE8A5E,Oh my.,,
19708,0x22551C,98,4,94,0.878,96D66164,Hope you two are ready for{BR}an exciting change in your{BR}life...{#232B}{#1F41}{#1FBD}{#1F49}{#2136}You're going to be parents!{BR},,
19709,0x2255E2,49,4,45,0.878,D98AD35F,Congratulations!{BR}You're going to have{BR}a baby!,,
19710,0x225646,123,4,119,0.837,105BF9B0,"A...A baby?{BR}What, really?{#232B}{#1F41}{#1FA6}{#1F49}{#2136}{#2391}, isn't this great?{BR}I'm so happy!{BR}{#232B}{#1F41}{#1FA6}{#1F4D}{#2136}I can't wait to see what our{BR}child will be like!{BR}",,
19711,0x22573E,188,4,184,0.888,FB99E82F,"I knew it!{BR}I wasn't sure, but I had my{BR}suspicions...{#232B}{#1F41}{#1FA7}{#1F4D}{#2136}I'm so glad. We're going to{BR}have a baby...{BR}{#232B}{#1F41}{#1FA7}{#1F49}{#2136}I wonder if it'll be a boy{BR}or a girl...{#232B}Either way, I know it will{BR}be adorable!",,
19712,0x2258B8,144,4,140,0.861,07C0E828,A...A baby?{BR}R-Really?{#232B}{#1F41}{#1FA8}{#1F49}{#2136}I can't believe it...{BR}{#2391} and I are{BR}going to have a baby...{#232B}{#1F41}{#1FA8}{#1F4D}{#2136}I'm so happy.{BR}I wonder what our baby{BR}will be like...,,
19713,0x2259DA,122,4,118,0.877,0C9BC91A,"R-Really?{BR}I see, so that's why...{#232B}Yahoo! That's awesome!{BR}We're having a baby!{BR}{#232B}{#1F41}{#1FA9}{#1F4D}{#2136}This is so exciting!{BR}I can't wait!{BR}",,
19714,0x225AD0,184,4,180,0.886,A3CA1FC3,We're having a baby?{BR}{#232B}{#1F41}{#1FAA}{#1F49}{#2136}How wonderful! I feel like{BR}I could write a symphony of{BR}joy right now!{#232B}I know! I'll write songs{BR}for our baby.{BR}{#232B}{#1F41}{#1FAA}{#1F4D}{#2136}I can't wait for our{BR}treasure's arrival.,,
19715,0x225C42,132,4,128,0.864,678F523F,Whaat!?{BR}A...A baby!?{#232B}{#1F41}{#1FC0}{#1F49}{#2136}Wow. I'm so happy. Ha ha!{BR}So I'm going to be a dad...{#232B}{#1F41}{#1FC0}{#1F4D}{#2136}I can't wait to see if it's{BR}a boy or a girl.{BR},,
19716,0x225D4C,92,4,88,0.870,ECB2C7F9,"Heh heh. Well then, I'll{BR}be off.{#232B}{#1F41}{#1FBD}{#1F48}{#2136}Call me when the time comes.{BR}I'll come right over.{BR}",,
19717,0x225E06,44,4,40,0.886,90FE4685,Thank you very much.{BR}We'll see you soon.,,
19718,0x225E60,51,4,47,0.902,18C6F917,Okay. Thank you very much!{BR}We'll be seeing you.,,
19719,0x225EC8,45,4,41,0.889,5A157C90,Thank you very much.{BR}We'll see you later.,,
19720,0x225F24,42,4,38,0.857,B8EAFBBA,"Will do!{BR}Thanks, Ayame!{BR}See you later!",,
19721,0x225F7A,33,4,29,0.848,4F970C45,Thank you.{BR}You're a big help.,,
19722,0x225FBE,69,4,65,0.913,CFC44D0D,"Thank you! I'm so glad you{BR}were here, Ayame!{BR}We'll see you later.",,
19723,0x22604A,79,4,75,0.848,70AB2178,"You're very welcome. Don't{BR}work too hard, now.{#232B}{#1F41}{#1FBD}{#1F48}{#2136}And take good care of{BR}{#232A}!",,
19724,0x2262B6,72,4,68,0.917,B63C3F5A,Please entrust your wife to{BR}our care from this point.{BR}You wait here.,,
19725,0x226348,24,5,19,0.792,01282BA5,Uurrrghh! It hurts!,,
19726,0x22637A,17,5,12,0.706,CA017328,Uuuurrrghhh!,,
19727,0x22639E,25,5,20,0.800,9ABE3F13,Uuurrghhh! Urrrghhh!,,
19728,0x2263D2,31,5,26,0.839,7B929080,Urrgghhh! It hurts! Uurgh!,,
19729,0x226412,36,5,31,0.833,89BB355F,Aiieee!{BR}It hurts-hurts-HURTS!!!,,
19730,0x22645C,74,5,69,0.905,22DCC6AC,Hang on just a bit longer!{BR}The baby is about to be{BR}born! Stay strong!,,
19731,0x2264F2,13,0,13,0.923,D7E05206,Waaah!{BR}Waaah!,,
19732,0x22650E,53,4,49,0.906,A7DBB477,You have a healthy baby! You{BR}did a wonderful job!,,
19733,0x22657A,47,4,43,0.894,774AF419,Congratulations! It's an{BR}adorable baby boy!,,
19734,0x2265DA,48,4,44,0.896,5436F13B,Congratulations! It's an{BR}adorable baby girl!,,
19735,0x22663C,53,4,49,0.906,EE37F7B0,"Wow, this little baby is{BR}ours! Tee-hee, how cute!",,
19736,0x2266A8,84,4,80,0.929,3EEC6040,So this is our little baby?{BR}Heavens! I must say I'm the{BR}happiest I've ever been!,,
19737,0x226752,43,4,39,0.884,3B2B5CDC,So this is our baby...{BR}It's adorable...,,
19738,0x2267AA,49,4,45,0.898,6273A873,So this little baby is our{BR}child... How cute!,,
19739,0x22680E,64,4,60,0.906,287252AE,A baby... Our baby...!{BR}So-so-SO small...!{BR}And so-so-SO cute!,,
19740,0x226890,120,4,116,0.900,37963156,We need to go ahead and give{BR}our baby a name.{#232B}There's a name I've been{BR}thinking about using...{#232B}How do you like {#206D}{#1000}{#206C}?{BR},,
19741,0x226982,99,4,95,0.879,B9897E85,"So, what do you reckon we{BR}should name our child,{BR}{#2391}?{#232B}I have to say, I quite like{BR}the name {#206D}{#1000}{#206C}...",,
19742,0x226A4A,61,4,57,0.852,FC5E73FA,What would be a good name?{#232B}I want to name the baby{BR}{#206D}{#1000}{#206C}...,,
19743,0x226AC6,113,4,109,0.885,6ACD84F1,"Oh, what should we name{BR}our baby?{#232B}What name do you think{BR}would be good, {#2391}?{#232B}I think {#206D}{#1000}{#206C} is{BR}a very nice name...",,
19744,0x226BAA,132,4,128,0.894,DEE4E756,"Okey-dokey! Time to{BR}give baby a name!{#232B}Do you have any names you{BR}like, {#2391}?{#232B}If not, I have one I{BR}really, really, REALLY{BR}like...{#206D}{#1000}{#206C}!",,
19745,0x226CB4,39,1,38,0.949,4E272F50, I like it!{BR} How about something else?,,
19746,0x226D04,33,4,29,0.848,3AD0A30F,Great! I'm glad you like it!{BR},,
19747,0x226D48,42,4,38,0.881,706760B0,Wonderful! I'm so pleased{BR}you like it!,,
19748,0x226D9E,47,4,43,0.894,BDB8046A,"You approve of the name,{BR}too? That's great.",,
19749,0x226DFE,57,4,53,0.912,C354FA2E,"Oh, wonderful! I'm so happy!{BR}Now our baby has a name!",,
19750,0x226E72,37,4,33,0.865,A254A897,"That's that, then! Done{BR}and done!",,
19751,0x226EBE,151,4,147,0.868,10F1DD36,"Hi there, {#1000}!{BR}{BR}I'm your mommy!{#232B}{#1F41}{#1FAB}{#1F4D}{#2136}Your daddy and I are so{BR}happy you were born!{#232B}{#1F41}{#1FAB}{#1F49}{#2136}Now your daddy and I will{BR}take care of you! Isn't{BR}that exciting?",,
19752,0x226FEE,176,4,172,0.892,29A7122A,"Why, hello there, {#1000}!{BR}It's me! Your mother!{#232B}{#1F41}{#1FAC}{#1F4D}{#2136}Your father and I have been{BR}looking forward to meeting{BR}you, you know!{#232B}{#1F41}{#1FAC}{#1F49}{#2136}We're both quite pleased to{BR}meet your acquaintance!",,
19753,0x227150,131,4,127,0.855,F6A058B5,"Hello, {#1000}.{BR}I am your mother!{#232B}{#1F41}{#1FAD}{#1F4D}{#2136}Your father and I are{BR}extremely happy you were{BR}born!{#232B}{#1F41}{#1FAD}{#1F49}{#2136}Grow up good and nice and{BR}strong, now!",,
19754,0x227258,177,4,173,0.887,52324634,"Hello there, little{BR}{#1000}. I'm yourmother.{#232B}{#1F41}{#1FAE}{#1F4D}{#2136}Finally seeing you has made{BR}both your father and I{BR}very happy!{#232B}{#1F41}{#1FAE}{#1F49}{#2136}We're looking forward to{BR}seeing you grow up healthy{BR}and strong!",,
19755,0x2273BC,178,5,173,0.882,3F52E730,"! {#1000}!{BR}I'm your mom! Your mom!{#232B}{#1F41}{#1FAF}{#1F4D}{#2136}And you're OUR baby! Your{BR}dad and I are very happy,{BR}very proud, VERY!{#232B}{#1F41}{#1FAF}{#1F49}{#2136}Mom and Dad can't wait for{BR}you to grow up-up-UP to be{BR}big-big-BIG!",,
19756,0x227522,85,4,81,0.906,C909B4AE,"Other names? Hmm...{BR}I thought of a lot,{BR}actually!{#232B}Why don't you pick one of{BR}them?",,
