id,offset_hex,body_words,prefix_words,editable_words,text_ratio,crc32,source,translation,notes
4591,0x71F82,148,0,148,0.966,79BD9405,This is a beautiful village!{BR}I want to tell my grandkids{BR}how wonderful it is!{BR}One of these would make a{BR}great souvenir...{BR}Could someone give me one?,Bu köy çok güzel!{BR}Torunlarıma ne kadar{BR}harika olduğunu{BR}anlatacağım. Şunlardan{BR}biri güzel hatıra{BR}olur... Birini verecek{BR}olan var mı?,
4592,0x7216C,137,0,137,0.964,272FCFFE,"I was on my way to the{BR}Bazaar, but I lost my way...{BR}And that's how I stumbled on{BR}this nice village!{BR}All the food here looks so{BR}delicious!",Pazara gidiyordum ama yolumu{BR}kaybettim... Böylece bu güzel köye{BR}rastladım! Buradaki her yemek{BR}çok lezzetli görünüyor!,
4593,0x72280,146,0,146,0.966,445F7895,Sometimes I remember my days{BR}as a young woman and I feel{BR}like getting all dressed up!{BR}I'm sure I can find a{BR}wonderful outfit here in{BR}this village.,Bazen genç kızlık{BR}günlerimi anıp süslenmek{BR}istiyorum! Eminim bu{BR}köyde harika bir kıyafet{BR}bulabilirim.,
4594,0x723A6,97,0,97,0.959,345C4A44,"As a matter of fact, I grow{BR}crops too!{BR}I've recently planted an{BR}orchard!{BR}Please share some seeds!",Aslına bakarsan ben de{BR}ürün yetiştiriyorum!{BR}Yeni bir meyve bahçesi{BR}diktim! Biraz tohum{BR}paylaşın!,
4595,0x7246A,144,0,144,0.965,215C0F43,What a lovely village!{BR}I want to get something that{BR}will show my husband.{BR}One of these would make a{BR}great souvenir...{BR}Could someone give me one?,Ne güzel köy! Kocama gösterecek{BR}bir şey almak istiyorum. Şunlardan{BR}biri harika hatıra olur...{BR}Birini verecek olan var mı?,
4596,0x7264C,149,0,149,0.966,5B47C723,"Your village has an amazing{BR}reputation for cooking, so{BR}I came to spy on your{BR}fabulous flavors and take{BR}them back to my village!!{BR}Show me to the food!",Köyünüz yemek konusunda{BR}öyle ünlü ki nefis{BR}tatlarınızı gizlice{BR}öğrenip kendi köyüme{BR}götürmeye geldim!! Beni{BR}yemeğe götürün!,
4597,0x72778,103,0,103,0.961,CA54D3E1,"Your village has an amazing{BR}reputation for cooking, so{BR}I came to spy on your{BR}fabulous flavors!{BR}Show me!",Köyünüz yemek konusunda{BR}çok ünlü; nefis{BR}tatlarınızı gizlice{BR}öğrenmeye geldim!{BR}Gösterin bakalım!,
4598,0x72848,104,0,104,0.962,2BE0613C,"I'm a woman of a certain{BR}age, and sometimes I want to{BR}look fabulous!{BR}But I'm embarrassed to go{BR}shopping!",Belli bir yaştaki kadınım; bazen{BR}muhteşem görünmek istiyorum!{BR}Ama alışverişe çıkmaya utanıyorum!,
4599,0x7291A,132,0,132,0.962,B908736F,On my farm we've developed{BR}a new product made from tea{BR}leaves!{BR}Does anyone want to join in{BR}this venture?{BR}Just gimme some tea leaves!,Çiftliğimizde çay yaprağından yeni{BR}bir ürün geliştirdik! Bu işe ortak{BR}olmak isteyen var mı? Bana biraz{BR}çay yaprağı verin!,
4600,0x72AE4,141,0,141,0.965,7D0F1E8A,I came over the mountain.{BR}Please make something{BR}yummy for me to to give to{BR}my grandma.{BR}There's one thing she loves{BR}to eat more than anything!,Dağın ötesinden geldim.{BR}Büyükanneme vermek için nefis bir{BR}şey yapar mısın? Her şeyden çok{BR}sevdiği bir yiyecek var!,
4601,0x72C00,92,0,92,0.967,930FBEE9,I came to make a request{BR}for the first time.{BR}Please get me the things my{BR}grandma wrote down.,İlk kez bir istek vermeye geldim.{BR}Büyükannemin yazdıklarını benim{BR}için bul lütfen.,
4602,0x72CBA,59,0,59,0.966,08BF4D98,Please don't ask any{BR}questions! Just get this{BR}thing for me.,Lütfen soru sorma!{BR}Sadece şunu bul.,
4603,0x72D32,144,0,144,0.965,B5E2665A,"In the city where I live,{BR}there are no bugs to catch.{BR}I want to show off to my{BR}friends, so can somebody{BR}give me a bug?{BR}I'm scared to touch them.",Yaşadığım şehirde{BR}yakalayacak böcek yok.{BR}Arkadaşlarıma hava atmak{BR}için bir böcek verir{BR}misiniz? Dokunmaya{BR}korkuyorum.,
4604,0x7326C,11,0,11,1.000,DCFD1E30,For Cheryl!,Cheryl İçin,
4605,0x73284,11,0,11,1.000,DCFD1E30,For Cheryl!,Cheryl İçin,
4606,0x7329C,13,0,13,1.000,2C89FDFF,A New Product,Yeni Ürün,
4607,0x732B8,11,0,11,1.000,5FE76B0A,DUMMY TITLE,DUMMY TITLE,
4608,0x732D0,13,0,13,1.000,FEFE3CF4,For Dr. Ayame,Ayame İçin,
4609,0x732EC,14,0,14,1.000,E7C713AB,Make Me Manly!,Erkek Olayım!,
4610,0x7330A,18,0,18,1.000,534607B6,Ingredients Needed,Malzeme Gerekli,
4611,0x73330,16,0,16,1.000,32005603,Medical Research,İlaç Araştırma,
4612,0x73352,11,0,11,1.000,5FE76B0A,DUMMY TITLE,DUMMY TITLE,
4613,0x7336A,12,0,12,1.000,473E9C6F,Need a Meal!,Yemek Lazım!,
4614,0x73384,9,0,9,1.000,2E392603,For a Cat,Kedi İçin,
4615,0x73398,16,0,16,1.000,DAAF7314,"Flowers, Please!",Çiçek Lütfen!,
4616,0x733BA,17,0,17,1.000,482C6EB1,"Minerals, Please!",Mineral Lütfen!,
4617,0x733DE,11,0,11,1.000,5FE76B0A,DUMMY TITLE,DUMMY TITLE,
4618,0x733F6,11,0,11,1.000,E58F7730,Need a Meal,Yemek Lazım,
4619,0x7340E,11,0,11,1.000,005C14B6,For Hayate!,Hayate İçin,
4620,0x73426,11,0,11,1.000,005C14B6,For Hayate!,Hayate İçin,
4621,0x7343E,12,0,12,1.000,30B6512D,Riding Snack,Sürüş Yemi,
4622,0x73458,11,0,11,1.000,5FE76B0A,DUMMY TITLE,DUMMY TITLE,
4623,0x73470,13,0,13,1.000,E6F173AE,"Food, Please!",Yemek Lütfen!,
4624,0x7348C,18,0,18,1.000,413894D9,Borrow Ingredients,Malzeme Ödünç,
4625,0x734B2,14,0,14,1.000,154FA50C,"Fruit, Please!",Meyve Lütfen!,
4626,0x734D0,17,0,17,1.000,AA6B3F95,"Souvenir, Please!",Hatıra Lütfen!,
4627,0x734F4,11,0,11,1.000,5FE76B0A,DUMMY TITLE,DUMMY TITLE,
4628,0x7350C,12,0,12,1.000,2969E3D4,A Plain Meal,Sade Yemek,
4629,0x73526,17,0,17,1.000,FC97D194,Dessert Research!,Tatlı Araştır!,
4630,0x7354A,16,0,16,1.000,01DFFA50,Recipe Research!,Tarif Araştır!,
4631,0x7356C,18,0,18,1.000,57B94975,Borrow Tea Leaves ,Çay Yaprağı Öd.,
4632,0x73592,11,0,11,1.000,5FE76B0A,DUMMY TITLE,DUMMY TITLE,
4633,0x735AA,11,0,11,1.000,4A5E8E10,Frustration,Bıkkınlık,
4634,0x735C2,7,0,7,1.000,B5ADD3C9,Dieting,Diyet,
4635,0x735D2,13,0,13,1.000,9338BCE7,Special Feed!,Özel Yem!,
4636,0x735EE,17,0,17,1.000,A453BD16,Special Medicine!,Özel İlaç!,
4637,0x73612,11,0,11,1.000,5FE76B0A,DUMMY TITLE,DUMMY TITLE,
4638,0x7362A,15,0,15,1.000,19FBA2E2,Midnight Snack!,Gece Atıştır.,
4639,0x7364A,12,0,12,1.000,2C965CB7,For Research,Araştırma,
4640,0x73664,12,0,12,1.000,2C965CB7,For Research,Araştırma,
4641,0x7367E,17,0,17,1.000,CC4B1A4F,Summoning Courage,Cesaret Topla,
4642,0x736A2,11,0,11,1.000,5FE76B0A,DUMMY TITLE,DUMMY TITLE,
4643,0x736BA,12,0,12,1.000,BCBBDE9F,Meal Request,Yemek İsteği,
4644,0x736D4,14,0,14,1.000,47FFEC7A,To Go with Tea,Çayın Yanına,
4645,0x736F2,15,0,15,1.000,C3E4CBDD,Need to Borrow!,Ödünç Lazım!,
4646,0x73712,15,0,15,1.000,C3E4CBDD,Need to Borrow!,Ödünç Lazım!,
4647,0x73732,11,0,11,1.000,5FE76B0A,DUMMY TITLE,DUMMY TITLE,
4648,0x7374A,13,0,13,1.000,03587AA3,Hungry Oracle,Aç Oracle,
4649,0x73766,13,0,13,1.000,03587AA3,Hungry Oracle,Aç Oracle,
4650,0x73782,12,0,12,1.000,2C965CB7,For Research,Araştırma,
4651,0x7379C,7,0,7,1.000,03AA64E4,Alpaca!,Alpaka!,
4652,0x737AC,11,0,11,1.000,5FE76B0A,DUMMY TITLE,DUMMY TITLE,
4653,0x737C4,7,0,7,1.000,58D01E03,A Date!,Buluşma,
4654,0x737D4,14,0,14,1.000,6C625818,It's a Secret!,Bu Bir Sır!,
4655,0x737F2,11,0,11,1.000,B80DD707,Lovely Rose,Güzel Rose,
4656,0x7380A,15,0,15,1.000,360F1254,Mayoral Request,Başkan İsteği,
4657,0x7382A,11,0,11,1.000,5FE76B0A,DUMMY TITLE,DUMMY TITLE,
4658,0x73842,14,0,14,1.000,D80A91C8,Oh no! Dinner!,Eyvah! Yemek!,
4659,0x73860,14,0,14,1.000,6C625818,It's a Secret!,Bu Bir Sır!,
4660,0x7387E,16,0,16,1.000,17AD5B3C,Delivery Request,Teslimat İsteği,
4661,0x738A0,16,0,16,1.000,17AD5B3C,Delivery Request,Teslimat İsteği,
4662,0x738C2,11,0,11,1.000,5FE76B0A,DUMMY TITLE,DUMMY TITLE,
4663,0x738DA,13,0,13,1.000,E6F173AE,"Food, Please!",Yemek Lütfen!,
4664,0x738F6,12,0,12,1.000,31C1F1A6,For the Cows,İnekler İçin,
4665,0x73910,18,0,18,1.000,F843D10E,Making Rare Cheese,Nadir Peynir Yap,
4666,0x73936,7,0,7,1.000,9AAAABD4,Mending,Tamir,
4667,0x73946,11,0,11,1.000,5FE76B0A,DUMMY TITLE,DUMMY TITLE,
4668,0x7395E,14,0,14,1.000,8C21DBC8,For My Brother,Kardeşim İçin,
4669,0x7397C,16,0,16,1.000,3727A5B7,Beauty Treatment,Güzellik Bakımı,
4670,0x7399E,11,0,11,1.000,A941B17C,Dressing Up,Süslenme,
4671,0x739B6,15,0,15,1.000,AD497998,To Protect Ash!,Ash’i Koru!,
4672,0x739D6,11,0,11,1.000,5FE76B0A,DUMMY TITLE,DUMMY TITLE,
4673,0x739EE,12,0,12,1.000,71C686BB,Need a Snack,Atıştırmalık,
4674,0x73A08,5,0,5,1.000,CC7E6D1B,Help!,İmdat,
4675,0x73A14,5,0,5,1.000,CC7E6D1B,Help!,İmdat,
4676,0x73A20,5,0,5,1.000,CC7E6D1B,Help!,İmdat,
4677,0x73A2C,11,0,11,1.000,5FE76B0A,DUMMY TITLE,DUMMY TITLE,
4678,0x73A44,11,0,11,1.000,11CA59BA,New Recipe?,Yeni Tarif?,
4679,0x73A5C,8,0,8,1.000,23083EDE,Trouble!,Sorun!,
4680,0x73A6E,13,0,13,1.000,4E37C20D,I Need Style!,Tarz Lazım!,
4681,0x73A8A,14,0,14,1.000,BF0F44F0,Secret Recipe!,Gizli Tarif!,
4682,0x73AA8,11,0,11,1.000,5FE76B0A,DUMMY TITLE,DUMMY TITLE,
4683,0x73AC0,13,0,13,1.000,1CD0E969,"Meal, Please!",Yemek Lütfen!,
4684,0x73ADC,14,0,14,1.000,5943F01E,"Share, Please!",Paylaş Lütfen!,
4685,0x73AFA,14,0,14,1.000,7A9BB36F,For the Horses,Atlar İçin,
4686,0x73B18,9,0,9,1.000,DB596124,Pet Treat,Pet Ödülü,
4687,0x73B2C,11,0,11,1.000,5FE76B0A,DUMMY TITLE,DUMMY TITLE,
4688,0x73B44,16,0,16,1.000,CFAA4EC3,For the Goddess!,Tanrıça İçin!,
4689,0x73B66,16,0,16,1.000,CFAA4EC3,For the Goddess!,Tanrıça İçin!,
4690,0x73B88,14,0,14,1.000,A9070C33,Bad Old Habits,Eski Huylar,
4691,0x73BA6,11,0,11,1.000,E37FC02E,Hospitality,Konuksever,
4692,0x73BBE,11,0,11,1.000,5FE76B0A,DUMMY TITLE,DUMMY TITLE,
4693,0x73BD6,4,0,4,1.000,F0001247,Food,Aş,
4694,0x73BE0,16,0,16,1.000,CFAA4EC3,For the Goddess!,Tanrıça İçin!,
4695,0x73C02,9,0,9,1.000,7793E79B,Gardening,Bahçe İşi,
4696,0x73C16,11,0,11,1.000,E37FC02E,Hospitality,Konuksever,
4697,0x73C2E,11,0,11,1.000,5FE76B0A,DUMMY TITLE,DUMMY TITLE,
4698,0x73C46,13,0,13,1.000,1CD0E969,"Meal, Please!",Yemek Lütfen!,
4699,0x73C62,16,0,16,1.000,B96C7799,Need Ingredients,Malzeme Lazım,
4700,0x73C84,16,0,16,1.000,17AD5B3C,Delivery Request,Teslimat İsteği,
4701,0x73CA6,16,0,16,1.000,17AD5B3C,Delivery Request,Teslimat İsteği,
4702,0x73CC8,11,0,11,1.000,5FE76B0A,DUMMY TITLE,DUMMY TITLE,
4703,0x73CE0,13,0,13,1.000,1CD0E969,"Meal, Please!",Yemek Lütfen!,
4704,0x73CFC,14,0,14,1.000,56E5033B,Secret Request,Gizli İstek,
4705,0x73D1A,16,0,16,1.000,3D8B7E09,"Dessert, Please!",Tatlı Lütfen!,
4706,0x73D3C,16,0,16,1.000,DAAF7314,"Flowers, Please!",Çiçek Lütfen!,
4707,0x73D5E,11,0,11,1.000,5FE76B0A,DUMMY TITLE,DUMMY TITLE,
4708,0x73D76,17,0,17,1.000,43B7CF8D,Old Man's Craving,İhtiyarın Canı,
4709,0x73D9A,11,0,11,1.000,22C9F1C9,Yummy Food!,Nefis Aş!,
4710,0x73DB2,15,0,15,1.000,FF828B0A,Enjoying a Song,Şarkı Keyfi,
4711,0x73DD2,16,0,16,1.000,373762C3,Don't Tell Nori!,Nori’ye Söyleme!,
4712,0x73DF4,11,0,11,1.000,5FE76B0A,DUMMY TITLE,DUMMY TITLE,
4713,0x73E0C,14,0,14,1.000,23A97465,Midnight Snack,Gece Atıştır.,
4714,0x73E2A,14,0,14,1.000,5943F01E,"Share, Please!",Paylaş Lütfen!,
4715,0x73E48,14,0,14,1.000,DF0F5E43,Having Trouble,Başım Dertte,
4716,0x73E66,16,0,16,1.000,E0A3E7E9,Super Fertilizer,Süper Gübre,
4717,0x73E88,11,0,11,1.000,5FE76B0A,DUMMY TITLE,DUMMY TITLE,
4718,0x73EA0,14,0,14,1.000,23A97465,Midnight Snack,Gece Atıştır.,
4719,0x73EBE,14,0,14,1.000,49F00F25,Adult Beverage,Özel İçecek,
4720,0x73EDC,15,0,15,1.000,55DFC2BA,Making Medicine,İlaç Yapımı,
4721,0x73EFC,15,0,15,1.000,55DFC2BA,Making Medicine,İlaç Yapımı,
4722,0x73F1C,11,0,11,1.000,5FE76B0A,DUMMY TITLE,DUMMY TITLE,
4723,0x73F34,11,0,11,1.000,11CA59BA,New Recipe?,Yeni Tarif?,
4724,0x73F4C,15,0,15,1.000,35933EE8,Recipe Research,Tarif Araştırma,
4725,0x73F6C,9,0,9,1.000,844C5C1F,Nostalgia,Nostalji,
4726,0x73F80,16,0,16,1.000,8806B013,Dessert Research,Tatlı Araştırma,
4727,0x73FA2,11,0,11,1.000,5FE76B0A,DUMMY TITLE,DUMMY TITLE,
4728,0x73FBA,13,0,13,1.000,E6F173AE,"Food, Please!",Yemek Lütfen!,
4729,0x73FD6,12,0,12,1.000,6B982F62,For My Panda,Pandam İçin,
4730,0x73FF0,12,0,12,1.000,C8538CBB,My Letter...,Mektubum...,
4731,0x7400A,9,0,9,1.000,C1DC177D,For Sheng,Sheng'e,
4732,0x7401E,11,0,11,1.000,5FE76B0A,DUMMY TITLE,DUMMY TITLE,
4733,0x74036,13,0,13,1.000,1CD0E969,"Meal, Please!",Yemek Lütfen!,
4734,0x74052,11,0,11,1.000,F0D70D2D,Help Needed,Yardım!,
4735,0x7406A,9,0,9,1.000,86FC9AFE,A Present,Hediye,
4736,0x7407E,8,0,8,1.000,EC0EF319,Delivery,Teslimat,
4737,0x74090,11,0,11,1.000,5FE76B0A,DUMMY TITLE,DUMMY TITLE,
4738,0x740A8,11,0,11,1.000,6CACCC8D,I'm Hungry!,Açım!,
4739,0x740C0,5,0,5,1.000,0EE6E772,Bliss,Huzur,
4740,0x740CC,12,0,12,1.000,D23E7DDF,Help Me Out!,Yardım Et!,
4741,0x740E6,9,0,9,1.000,EE81CCE3,Need Help,Yardım,
4742,0x740FA,11,0,11,1.000,5FE76B0A,DUMMY TITLE,DUMMY TITLE,
4743,0x74112,13,0,13,1.000,1CD0E969,"Meal, Please!",Yemek Lütfen!,
4744,0x7412E,14,0,14,1.000,6C625818,It's a Secret!,Bu Bir Sır!,
4745,0x7414C,16,0,16,1.000,8219ED44,Product Research,Ürün Araştırma,
4746,0x7416E,10,0,10,1.000,32AA3B67,Break Time,Mola,
4747,0x74184,11,0,11,1.000,5FE76B0A,DUMMY TITLE,DUMMY TITLE,
4748,0x7419C,12,0,12,1.000,8B6B21DF,"Meal, Please",Yemek Lütfen,
4749,0x741B6,5,0,5,1.000,7EE0D7BF,Style,Tarz,
4750,0x741C2,14,0,14,1.000,8AB99A79,I'll Show Him!,Gösteririm!,
4751,0x741E0,17,0,17,1.000,3C47902F,Lacking Hunkiness,Yakışıklık Eksik,
4752,0x74204,11,0,11,1.000,5FE76B0A,DUMMY TITLE,DUMMY TITLE,
4753,0x7421C,13,0,13,1.000,1CD0E969,"Meal, Please!",Yemek Lütfen!,
4754,0x74238,13,0,13,1.000,C3BEFE77,It's a Secret,Bu Bir Sır,
4755,0x74254,13,0,13,1.000,A77952FE,"Share, Please",Paylaş Lütfen,
4756,0x74270,11,0,11,1.000,A368D1F7,Doing Deals,Ticaret,
4757,0x74288,11,0,11,1.000,5FE76B0A,DUMMY TITLE,DUMMY TITLE,
4758,0x742A0,7,0,7,1.000,44FF8F02,MISSING,MISSING,
4759,0x742B0,7,0,7,1.000,44FF8F02,MISSING,MISSING,
4760,0x742C0,7,0,7,1.000,44FF8F02,MISSING,MISSING,
4761,0x742D0,7,0,7,1.000,44FF8F02,MISSING,MISSING,
4762,0x742E0,7,0,7,1.000,44FF8F02,MISSING,MISSING,
4763,0x742F0,18,0,18,1.000,CB8BC814,Goddess is Hungry!,Tanrıça Aç!,
4764,0x74316,18,0,18,1.000,CB8BC814,Goddess is Hungry!,Tanrıça Aç!,
4765,0x7433C,16,0,16,1.000,7E0593D4,Thirsty Goddess!,Tanrıça Susadı!,
4766,0x7435E,15,0,15,1.000,27CA3EA1,Beverage Needed,İçecek Lazım,
4767,0x7437E,11,0,11,1.000,5FE76B0A,DUMMY TITLE,DUMMY TITLE,
4768,0x74396,7,0,7,1.000,44FF8F02,MISSING,MISSING,
4769,0x743A6,7,0,7,1.000,44FF8F02,MISSING,MISSING,
4770,0x743B6,7,0,7,1.000,44FF8F02,MISSING,MISSING,
4771,0x743C6,7,0,7,1.000,44FF8F02,MISSING,MISSING,
4772,0x743D6,7,0,7,1.000,44FF8F02,MISSING,MISSING,
4773,0x743E6,7,0,7,1.000,44FF8F02,MISSING,MISSING,
4774,0x743F6,7,0,7,1.000,44FF8F02,MISSING,MISSING,
4775,0x74406,7,0,7,1.000,44FF8F02,MISSING,MISSING,
4776,0x74416,7,0,7,1.000,44FF8F02,MISSING,MISSING,
4777,0x74426,7,0,7,1.000,44FF8F02,MISSING,MISSING,
4778,0x74436,12,0,12,1.000,1E2D5599,Gourmet Tour,Gurme Turu,
4779,0x74450,13,0,13,1.000,58D56C9B,"Crops, Please",Ürün Lütfen,
4780,0x7446C,16,0,16,1.000,7DD6D7B0,"Souvenir, Please",Hatıra Lütfen,
4781,0x7448E,8,0,8,1.000,B8759631,Minerals,Madenler,
4782,0x744A0,11,0,11,1.000,5FE76B0A,DUMMY TITLE,DUMMY TITLE,
4783,0x744B8,13,0,13,1.000,ED9B2189,Gourmet Tour!,Gurme Turu!,
4784,0x744D4,16,0,16,1.000,B89121B9,"Perfume, Please!",Parfüm Lütfen!,
4785,0x744F6,16,0,16,1.000,7DD6D7B0,"Souvenir, Please",Hatıra Lütfen,
4786,0x74518,17,0,17,1.000,B812B767,Fabulous Flowers!,Harika Çiçek!,
4787,0x7453C,11,0,11,1.000,5FE76B0A,DUMMY TITLE,DUMMY TITLE,
4788,0x74554,13,0,13,1.000,ED9B2189,Gourmet Tour!,Gurme Turu!,
4789,0x74570,9,0,9,1.000,844C5C1F,Nostalgia,Nostalji,
4790,0x74584,6,0,6,1.000,82DE74DB,Dreams,Düşler,
4791,0x74592,16,0,16,1.000,7DD6D7B0,"Souvenir, Please",Hatıra Lütfen,
4792,0x745B4,11,0,11,1.000,5FE76B0A,DUMMY TITLE,DUMMY TITLE,
4793,0x745CC,13,0,13,1.000,ED9B2189,Gourmet Tour!,Gurme Turu!,
4794,0x745E8,9,0,9,1.000,844C5C1F,Nostalgia,Nostalji,
4795,0x745FC,13,0,13,1.000,85CCD055,"Seeds, Please",Tohum Lütfen,
4796,0x74618,16,0,16,1.000,7DD6D7B0,"Souvenir, Please",Hatıra Lütfen,
4797,0x7463A,11,0,11,1.000,5FE76B0A,DUMMY TITLE,DUMMY TITLE,
4798,0x74652,13,0,13,1.000,ED9B2189,Gourmet Tour!,Gurme Turu!,
4799,0x7466E,16,0,16,1.000,7DD6D7B0,"Souvenir, Please",Hatıra Lütfen,
4800,0x74690,8,0,8,1.000,8EF19705,Makeover,Makyaj,
4801,0x746A2,18,0,18,1.000,E7F2A059,Let's Collaborate!,İş Birliği!,
4802,0x746C8,11,0,11,1.000,5FE76B0A,DUMMY TITLE,DUMMY TITLE,
4803,0x746E0,16,0,16,1.000,7DD6D7B0,"Souvenir, Please",Hatıra Lütfen,
4804,0x74702,16,0,16,1.000,7DD6D7B0,"Souvenir, Please",Hatıra Lütfen,
4805,0x74724,16,0,16,1.000,7DD6D7B0,"Souvenir, Please",Hatıra Lütfen,
4806,0x74746,16,0,16,1.000,7DD6D7B0,"Souvenir, Please",Hatıra Lütfen,
4807,0x74768,11,0,11,1.000,5FE76B0A,DUMMY TITLE,DUMMY TITLE,
4808,0x74780,176,26,150,0.784,15821507,Welcome to {#206E}Konohana{#206C}! I{BR}want to tell you something.{BR}Please accept this request.{BR}Press the {#206D}Y Button{#206C} to see{BR}the details.{BR}Select with the {#206D}A Button{#206C}.{BR},"{#206E}Konohana{#206C}’ya hoş geldin!{BR}Sana bir şey anlatacağım.{BR}Bu isteği kabul et.{BR}Ayrıntılar için {#206D}Y Tuşuna{#206C},{BR}seçmek için {#206D}A Tuşuna{#206C} bas.{BR}",
4809,0x748E2,150,0,150,0.920,C1DD06C2,Welcome to {#206E}Bluebell{#206C}! I{BR}want to tell you something.{BR}Please accept this request.{BR}Press the {#206D}Y Button{#206C} to see{BR}the details.{BR}Select with the {#206D}A Button{#206C}.{BR},"{#206E}Bluebell{#206C}’e hoş geldin!{BR}Sana bir şey anlatacağım.{BR}Bu isteği kabul et.{BR}Ayrıntılar için {#206D}Y Tuşuna{#206C},{BR}seçmek için {#206D}A Tuşuna{#206C} bas.{BR}",
4810,0x74A10,137,0,137,0.949,F6181BCE,"Do you know about{BR}{#206D}critter catching?{#206C} It can{BR}make the mountains a lot of{BR}fun! To learn how, just{BR}accept this request and come{BR}and see me!",{#206D}Böcek yakalamayı{#206C} biliyor{BR}musun? Dağları çok daha eğlenceli{BR}yapar! Öğrenmek için bu isteği{BR}kabul edip yanıma gel!,
4811,0x74B24,137,0,137,0.949,9FC4594A,"Do you know how to {#206D}hand{BR}catch{#206C} fish? It can{BR}make the mountains a lot of{BR}fun! To learn how, just{BR}accept this request and come{BR}and see me!",Balıkları {#206D}elle yakalamayı{#206C}{BR}biliyor musun? Dağları çok daha{BR}eğlenceli yapar! Öğrenmek için{BR}bu isteği kabul edip yanıma gel!,
4812,0x74C38,133,0,133,0.955,F46D70E4,You can find all sorts of{BR}things in the mountains if{BR}you just know what to{BR}do.{BR}Accept this request and come{BR}see me to get some tips!{BR},Ne yapacağını bilirsen dağlarda{BR}her çeşit şey bulabilirsin.{BR}İpuçları için bu isteği kabul et{BR}ve yanıma gel!{BR},
