index,label,English,German,Spanish,French,Italian,Turkish,official_max_lines,official_max_px,turkish_lines,turkish_max_px,fit_ratio,fit_status,control_status,translation_status,translator_note
1134,D_QRE_02,"Image saved to SD Card.

This image can be viewed
in Nintendo 3DS Camera.","Das Bild wurde auf der SD Card
gespeichert.
Es kann jetzt in Nintendo 3DS-
Kamera angesehen werden.","Imagen guardada
en la tarjeta SD.

Podrás verla en la aplicación
Cámara de Nintendo 3DS.","L'image a été sauvegardée
sur la carte SD.

Pour voir cette image, utilisez
l'appareil photo Nintendo 3DS.","L'immagine è stata salvata
nella scheda SD.

Per visualizzarla, usa la
Fotocamera Nintendo 3DS.","Görüntü SD Karta kaydedildi.

Nintendo 3DS Camera’da
görüntüleyebilirsin.",5,418,4,401,0.959,OK,OK,REVIEWED,Elle çevrildi; EN/DE/ES/FR/IT karşılaştırıldı; satır yapısı ekrana göre tutuldu.
1135,D_QRE_03,"The photo cannot be saved,
because the SD Card is full.","Foto kann nicht gespeichert
werden, da die SD Card voll ist.","No se puede guardar la imagen
porque se ha alcanzado el límite
para fotos de la tarjeta SD.","L'espace réservé aux photos
sur la carte SD est plein.
L'image ne peut pas
être sauvegardée.","La scheda SD è piena.
Impossibile salvare l'immagine.","SD Kart dolu olduğu için
görüntü kaydedilemiyor.",4,437,2,333,0.762,OK,OK,REVIEWED,Elle çevrildi; EN/DE/ES/FR/IT karşılaştırıldı; satır yapısı ekrana göre tutuldu.
1136,D_QRE_04,"There is not enough free space
on the SD Card to save this.","Die SD Card verfügt nicht über
genügend freien Speicherplatz.","No se puede guardar la imagen
porque no hay espacio
suficiente en la tarjeta SD.","Espace libre insuffisant
sur la carte SD.
L'image ne peut pas
être sauvegardée.","Non c'è abbastanza spazio
libero nella scheda SD.
Impossibile salvare l'immagine.","SD Kartta bunu kaydetmek için
yeterli boş alan yok.",4,426,2,423,0.993,OK,OK,REVIEWED,Elle çevrildi; EN/DE/ES/FR/IT karşılaştırıldı; satır yapısı ekrana göre tutuldu.
1137,D_QRE_05,"An SD Card process failed.
Could not save.","SD Card-Vorgang schlug fehl.
Speichern nicht möglich.","Error de la tarjeta SD.
No se puede guardar
la imagen.","Une erreur est survenue
avec la carte SD.
L'image ne peut pas
être sauvegardée.","Si è verificato un errore con la
scheda SD.
Impossibile salvare l'immagine.","SD Kart işlemi başarısız oldu.
Kaydedilemedi.",4,417,2,391,0.938,OK,OK,REVIEWED,Elle çevrildi; EN/DE/ES/FR/IT karşılaştırıldı; satır yapısı ekrana göre tutuldu.
1138,D_Hed_00,Difficulty Level,Schwierigkeitsgrad,Nivel de dificultad,Niveau de difficulté,Livello di difficoltà,Zorluk Seviyesi,1,270,1,205,0.759,OK,OK,REVIEWED,Elle çevrildi; EN/DE/ES/FR/IT karşılaştırıldı; satır yapısı ekrana göre tutuldu.
1139,D_Hed_01,Welcome!,Willkommen!,¡Hola!,Bienvenue !,Ti porgo il benvenuto!,Hoş Geldin!,1,295,1,156,0.529,OK,OK,REVIEWED,Elle çevrildi; EN/DE/ES/FR/IT karşılaştırıldı; satır yapısı ekrana göre tutuldu.
1140,D_Hed_02,Options,Optionen,Opciones,Options,Opzioni,Ayarlar,1,127,1,110,0.866,OK,OK,REVIEWED,Elle çevrildi; EN/DE/ES/FR/IT karşılaştırıldı; satır yapısı ekrana göre tutuldu.
1141,D_Hed_03,Sound,Sound,Sonido,Son,Audio,Ses,1,91,1,44,0.484,OK,OK,REVIEWED,Elle çevrildi; EN/DE/ES/FR/IT karşılaştırıldı; satır yapısı ekrana göre tutuldu.
1142,ME_,,,,,,,1,0,0,0,0.000,EMPTY,OK,EMPTY,
1143,ME_ModeName,"Pullblox
Studio",Studio,Estudio,"Atelier
Pullblox",Studio,"Pullblox
Studio",2,109,2,109,1.000,OK,OK,REVIEWED,Elle çevrildi; EN/DE/ES/FR/IT karşılaştırıldı.
1144,ME_Name,???,???,(?),???,???,???,1,42,1,42,1.000,OK,OK,REVIEWED,Elle çevrildi; EN/DE/ES/FR/IT karşılaştırıldı.
1145,ME_Name_00,Pullblox ⟦TAG:0001:0000:0000040025006400⟧,Pullblox ⟦TAG:0001:0000:0000040025006400⟧,Pullblox ⟦TAG:0001:0000:0000040025006400⟧,Pullblox ⟦TAG:0001:0000:0000040025006400⟧,Pullblox ⟦TAG:0001:0000:0000040025006400⟧,Pullblox ⟦TAG:0001:0000:0000040025006400⟧,1,116,1,116,1.000,OK,OK,REVIEWED,Elle çevrildi; EN/DE/ES/FR/IT karşılaştırıldı.
1146,ME_Name_01,…,…,…,…,…,…,1,24,1,24,1.000,OK,OK,REVIEWED,Elle çevrildi; EN/DE/ES/FR/IT karşılaştırıldı.
1147,ME_RankHed,Level,Level,Nivel,Niveau,⟦TAG:0002:0000:3200⟧Difficoltà⟦END:0002:0000⟧,Seviye,1,131,1,89,0.679,OK,OK,REVIEWED,Elle çevrildi; EN/DE/ES/FR/IT karşılaştırıldı.
1148,ME_BirdToolTalk_Pen,Pencil,Stift,Lápiz,Crayon,Matita,Kalem,1,96,1,84,0.875,OK,OK,REVIEWED,Elle çevrildi; EN/DE/ES/FR/IT karşılaştırıldı.
1149,ME_BirdToolTalk_Ers,Eraser,Radierer,Goma,Gomme,Gomma,Silgi,1,120,1,59,0.492,OK,OK,REVIEWED,Elle çevrildi; EN/DE/ES/FR/IT karşılaştırıldı.
1150,ME_BirdToolTalk_Pnt,Paint,Farbe,Brocha,Pinceau,Pennello,Boya,1,118,1,67,0.568,OK,OK,REVIEWED,Elle çevrildi; EN/DE/ES/FR/IT karşılaştırıldı.
1151,ME_BirdToolTalk_Goal,"Goal
Flag","Ziel-
fahne",Bandera,"Drapeau
d'arrivée","Bandiera
d'arrivo","Hedef
Bayrağı",2,125,2,107,0.856,OK,OK,REVIEWED,Elle çevrildi; EN/DE/ES/FR/IT karşılaştırıldı.
1152,ME_BirdToolTalk_Warp,Manhole,Einstieg,Condublox,Échelle,Botola,Geçit,1,138,1,72,0.522,OK,OK,REVIEWED,Elle çevrildi; EN/DE/ES/FR/IT karşılaştırıldı.
1153,ME_BirdToolTalk_Drwr,"Pullout
Switch","Rauszieh-
schalter",Sacablox,Extracteur,Tirablocchi,"Çekme
Düğmesi",2,151,2,110,0.728,OK,OK,REVIEWED,Elle çevrildi; EN/DE/ES/FR/IT karşılaştırıldı.
1154,ME_BirdToolTalk_Hand,Move,Bewegen,Mover,Déplacer,Spostare,Taşı,1,122,1,55,0.451,OK,OK,REVIEWED,Elle çevrildi; EN/DE/ES/FR/IT karşılaştırıldı.
1155,ME_ColToolTag_00,Basic 1,Grnd. 1,Base 1,Choix 1,Base 1,Temel 1,1,98,1,102,1.041,OK,OK,REVIEWED,Elle çevrildi; EN/DE/ES/FR/IT karşılaştırıldı.
1156,ME_ColToolTag_01,Basic 2,Grnd. 2,Base 2,Choix 2,Base 2,Temel 2,1,98,1,102,1.041,OK,OK,REVIEWED,Elle çevrildi; EN/DE/ES/FR/IT karşılaştırıldı.
1157,ME_ColToolTag_02,Retro,Retro,Retro,Rétro,Rétro,Retro,1,76,1,76,1.000,OK,OK,REVIEWED,Elle çevrildi; EN/DE/ES/FR/IT karşılaştırıldı.
1158,ME_PageNum1,1,1,1,1,1,1,1,16,1,16,1.000,OK,OK,REVIEWED,Elle çevrildi; EN/DE/ES/FR/IT karşılaştırıldı.
1159,ME_PageNum2,2,2,2,2,2,2,1,16,1,16,1.000,OK,OK,REVIEWED,Elle çevrildi; EN/DE/ES/FR/IT karşılaştırıldı.
1160,ME_PageNum3,3,3,3,3,3,3,1,16,1,16,1.000,OK,OK,REVIEWED,Elle çevrildi; EN/DE/ES/FR/IT karşılaştırıldı.
1161,ME_PageNum4,4,4,4,4,4,4,1,16,1,16,1.000,OK,OK,REVIEWED,Elle çevrildi; EN/DE/ES/FR/IT karşılaştırıldı.
1162,ME_PageNum5,5,5,5,5,5,5,1,16,1,16,1.000,OK,OK,REVIEWED,Elle çevrildi; EN/DE/ES/FR/IT karşılaştırıldı.
1163,ME_ToolHowTo00,Choose a colour and ⟦TAG:0002:0001:09CD⟧⟦TAG:0000:0003:FCEF30FF⟧draw⟦TAG:0000:0003:41461AFF⟧⟦END:0002:0001⟧ some ⟦TAG:0002:0001:09CD⟧⟦TAG:0000:0003:4FBBF1FF⟧blocks⟦TAG:0000:0003:41461AFF⟧⟦END:0002:0001⟧.,Wähle eine Farbe und ⟦TAG:0002:0001:09CD⟧⟦TAG:0000:0003:FCEF30FF⟧zeichne⟦TAG:0000:0003:41461AFF⟧⟦END:0002:0001⟧ ein paar ⟦TAG:0002:0001:09CD⟧⟦TAG:0000:0003:4FBBF1FF⟧Blöcke⟦TAG:0000:0003:41461AFF⟧⟦END:0002:0001⟧.,Elige un color y ⟦TAG:0002:0001:09CD⟧⟦TAG:0000:0003:FCEF30FF⟧dibuja⟦TAG:0000:0003:41461AFF⟧⟦END:0002:0001⟧ algunos ⟦TAG:0002:0001:09CD⟧⟦TAG:0000:0003:4FBBF1FF⟧bloques⟦TAG:0000:0003:41461AFF⟧⟦END:0002:0001⟧.,Choisissez une couleur et ⟦TAG:0002:0001:09CD⟧⟦TAG:0000:0003:FCEF30FF⟧tracez⟦TAG:0000:0003:41461AFF⟧⟦END:0002:0001⟧ des ⟦TAG:0002:0001:09CD⟧⟦TAG:0000:0003:4FBBF1FF⟧blocs⟦TAG:0000:0003:41461AFF⟧⟦END:0002:0001⟧.,Scegli un colore e ⟦TAG:0002:0001:09CD⟧⟦TAG:0000:0003:FCEF30FF⟧disegna⟦TAG:0000:0003:41461AFF⟧⟦END:0002:0001⟧ dei ⟦TAG:0002:0001:09CD⟧⟦TAG:0000:0003:4FBBF1FF⟧blocchi⟦TAG:0000:0003:41461AFF⟧⟦END:0002:0001⟧.,Bir renk seç ve ⟦TAG:0002:0001:09CD⟧⟦TAG:0000:0003:FCEF30FF⟧çiz⟦TAG:0000:0003:41461AFF⟧⟦END:0002:0001⟧ birkaç ⟦TAG:0002:0001:09CD⟧⟦TAG:0000:0003:4FBBF1FF⟧blok⟦TAG:0000:0003:41461AFF⟧⟦END:0002:0001⟧.,1,633,1,409,0.646,OK,OK,REVIEWED,Kontrol kodları kaynak sırasıyla korunarak son manuel taramada düzeltildi.
1164,ME_ToolHowTo01,"⟦TAG:0002:0001:09CD⟧⟦TAG:0000:0003:FCEF30FF⟧Delete⟦TAG:0000:0003:41461AFF⟧⟦END:0002:0001⟧ ⟦TAG:0002:0001:09CD⟧⟦TAG:0000:0003:4FBBF1FF⟧blocks⟦TAG:0000:0003:41461AFF⟧⟦END:0002:0001⟧ you've drawn. Choose the 1x1 eraser, 2x2 eraser or paint eraser.","⟦TAG:0002:0001:09CD⟧⟦TAG:0000:0003:FCEF30FF⟧Lösche⟦TAG:0000:0003:41461AFF⟧⟦END:0002:0001⟧ bestimmte gezeichnete ⟦TAG:0002:0001:09CD⟧⟦TAG:0000:0003:4FBBF1FF⟧Blöcke⟦TAG:0000:0003:41461AFF⟧⟦END:0002:0001⟧. Wähle den 1x1-Radierer, den 2x2-Radierer oder den Farbradierer.","⟦TAG:0002:0001:09CD⟧⟦TAG:0000:0003:FCEF30FF⟧Borra⟦TAG:0000:0003:41461AFF⟧⟦END:0002:0001⟧ los ⟦TAG:0002:0001:09CD⟧⟦TAG:0000:0003:4FBBF1FF⟧bloques⟦TAG:0000:0003:41461AFF⟧⟦END:0002:0001⟧ sueltos con la goma 1x1, 2x2 o con el borrador de color.","⟦TAG:0002:0001:09CD⟧⟦TAG:0000:0003:FCEF30FF⟧Effacez⟦TAG:0000:0003:41461AFF⟧⟦END:0002:0001⟧ les ⟦TAG:0002:0001:09CD⟧⟦TAG:0000:0003:4FBBF1FF⟧blocs⟦TAG:0000:0003:41461AFF⟧⟦END:0002:0001⟧ que vous avez tracés. Vous pouvez choisir une gomme de 1×1, de 2×2, ou la gomme pinceau.","⟦TAG:0002:0001:09CD⟧⟦TAG:0000:0003:FCEF30FF⟧Cancella⟦TAG:0000:0003:41461AFF⟧⟦END:0002:0001⟧ i ⟦TAG:0002:0001:09CD⟧⟦TAG:0000:0003:4FBBF1FF⟧blocchi⟦TAG:0000:0003:41461AFF⟧⟦END:0002:0001⟧ che hai già disegnato. Puoi usare una gomma 1x1, 2x2, oppure una gomma a pennello.","⟦TAG:0002:0001:09CD⟧⟦TAG:0000:0003:FCEF30FF⟧Sil⟦TAG:0000:0003:41461AFF⟧⟦END:0002:0001⟧ çizdiğin ⟦TAG:0002:0001:09CD⟧⟦TAG:0000:0003:4FBBF1FF⟧blokları⟦TAG:0000:0003:41461AFF⟧⟦END:0002:0001⟧. 1x1 silgi, 2x2 silgi ya da renk silgisini seç.",1,1459,1,830,0.569,OK,OK,REVIEWED,Elle çevrildi; EN/DE/ES/FR/IT karşılaştırıldı.
1165,ME_ToolHowTo02,Choose a colour and ⟦TAG:0002:0001:09CD⟧⟦TAG:0000:0003:FF7417FF⟧touch⟦TAG:0000:0003:41461AFF⟧⟦END:0002:0001⟧ the canvas to ⟦TAG:0002:0001:09CD⟧⟦TAG:0000:0003:FCEF30FF⟧paint⟦TAG:0000:0003:41461AFF⟧⟦END:0002:0001⟧ it. You can also touch existing ⟦TAG:0002:0001:09CD⟧⟦TAG:0000:0003:4FBBF1FF⟧blocks⟦TAG:0000:0003:41461AFF⟧⟦END:0002:0001⟧ to fill them with the selected colour. ⟦TAG:0002:0001:09CD⟧⟦TAG:0000:0003:FF7417FF⟧Touch⟦TAG:0000:0003:41461AFF⟧⟦END:0002:0001⟧ the Touch Screen again quickly to stop the ⟦TAG:0002:0001:09CD⟧⟦TAG:0000:0003:FCEF30FF⟧paint⟦TAG:0000:0003:41461AFF⟧⟦END:0002:0001⟧ process.,"Wähle eine Farbe und ⟦TAG:0002:0001:09CD⟧⟦TAG:0000:0003:FF7417FF⟧berühre⟦TAG:0000:0003:41461AFF⟧⟦END:0002:0001⟧ die Leinwand, um sie ⟦TAG:0002:0001:09CD⟧⟦TAG:0000:0003:FCEF30FF⟧anzumalen⟦TAG:0000:0003:41461AFF⟧⟦END:0002:0001⟧. Berühre bestehende ⟦TAG:0002:0001:09CD⟧⟦TAG:0000:0003:4FBBF1FF⟧Blöcke⟦TAG:0000:0003:41461AFF⟧⟦END:0002:0001⟧, um sie mit der gewählten Farbe zu versehen. Beende den Vorgang durch erneutes ⟦TAG:0002:0001:09CD⟧⟦TAG:0000:0003:FF7417FF⟧Berühren⟦TAG:0000:0003:41461AFF⟧⟦END:0002:0001⟧ des Touchscreens.","Elige un color y ⟦TAG:0002:0001:09CD⟧⟦TAG:0000:0003:FF7417FF⟧toca⟦TAG:0000:0003:41461AFF⟧⟦END:0002:0001⟧ el lienzo para ⟦TAG:0002:0001:09CD⟧⟦TAG:0000:0003:FCEF30FF⟧colorearlo⟦TAG:0000:0003:41461AFF⟧⟦END:0002:0001⟧. También puedes rellenar de color los ⟦TAG:0002:0001:09CD⟧⟦TAG:0000:0003:4FBBF1FF⟧bloques⟦TAG:0000:0003:41461AFF⟧⟦END:0002:0001⟧ que haya. Para dejar de ⟦TAG:0002:0001:09CD⟧⟦TAG:0000:0003:FCEF30FF⟧aplicar color⟦TAG:0000:0003:41461AFF⟧⟦END:0002:0001⟧, ⟦TAG:0002:0001:09CD⟧⟦TAG:0000:0003:FF7417FF⟧toca⟦TAG:0000:0003:41461AFF⟧⟦END:0002:0001⟧ rápido la pantalla táctil de nuevo.","Choisissez une couleur et ⟦TAG:0002:0001:09CD⟧⟦TAG:0000:0003:FF7417FF⟧touchez⟦TAG:0000:0003:41461AFF⟧⟦END:0002:0001⟧ la grille pour ⟦TAG:0002:0001:09CD⟧⟦TAG:0000:0003:FCEF30FF⟧peindre⟦TAG:0000:0003:41461AFF⟧⟦END:0002:0001⟧ celle-ci. Vous pouvez aussi remplir avec la couleur sélectionnée des ⟦TAG:0002:0001:09CD⟧⟦TAG:0000:0003:4FBBF1FF⟧blocs⟦TAG:0000:0003:41461AFF⟧⟦END:0002:0001⟧ déjà tracés. Pour arrêter l'étalement de la ⟦TAG:0002:0001:09CD⟧⟦TAG:0000:0003:FCEF30FF⟧peinture⟦TAG:0000:0003:41461AFF⟧⟦END:0002:0001⟧, ⟦TAG:0002:0001:09CD⟧⟦TAG:0000:0003:FF7417FF⟧touchez⟦TAG:0000:0003:41461AFF⟧⟦END:0002:0001⟧ à nouveau rapidement l'écran tactile.",Scegli un colore e ⟦TAG:0002:0001:09CD⟧⟦TAG:0000:0003:FF7417FF⟧tocca⟦TAG:0000:0003:41461AFF⟧⟦END:0002:0001⟧ la griglia per ⟦TAG:0002:0001:09CD⟧⟦TAG:0000:0003:FCEF30FF⟧dipingerla⟦TAG:0000:0003:41461AFF⟧⟦END:0002:0001⟧. Puoi anche toccare dei ⟦TAG:0002:0001:09CD⟧⟦TAG:0000:0003:4FBBF1FF⟧blocchi⟦TAG:0000:0003:41461AFF⟧⟦END:0002:0001⟧ già presenti per riempirli del colore selezionato. ⟦TAG:0002:0001:09CD⟧⟦TAG:0000:0003:FF7417FF⟧Tocca⟦TAG:0000:0003:41461AFF⟧⟦END:0002:0001⟧ di nuovo il touch screen velocemente per smettere di ⟦TAG:0002:0001:09CD⟧⟦TAG:0000:0003:FCEF30FF⟧dipingere⟦TAG:0000:0003:41461AFF⟧⟦END:0002:0001⟧.,Bir renk seç; tuvale ⟦TAG:0002:0001:09CD⟧⟦TAG:0000:0003:FF7417FF⟧dokun⟦TAG:0000:0003:41461AFF⟧⟦END:0002:0001⟧ ve ⟦TAG:0002:0001:09CD⟧⟦TAG:0000:0003:FCEF30FF⟧boya⟦TAG:0000:0003:41461AFF⟧⟦END:0002:0001⟧. Var olan ⟦TAG:0002:0001:09CD⟧⟦TAG:0000:0003:4FBBF1FF⟧bloklara⟦TAG:0000:0003:41461AFF⟧⟦END:0002:0001⟧ da dokunup seçili renkle doldurabilirsin. Boyamayı durdurmak için Dokunmatik Ekrana hızla yeniden ⟦TAG:0002:0001:09CD⟧⟦TAG:0000:0003:FF7417FF⟧dokun⟦TAG:0000:0003:41461AFF⟧⟦END:0002:0001⟧; ⟦TAG:0002:0001:09CD⟧⟦TAG:0000:0003:FCEF30FF⟧boyama⟦TAG:0000:0003:41461AFF⟧⟦END:0002:0001⟧ biter.,1,3076,1,2386,0.776,OK,OK,REVIEWED,Kontrol kodları kaynak sırasıyla korunarak son manuel taramada düzeltildi.
1166,ME_ToolHowTo03,Place the ⟦TAG:0002:0001:09CD⟧⟦TAG:0000:0003:4FBBF1FF⟧goal flag⟦TAG:0000:0003:41461AFF⟧⟦END:0002:0001⟧ on a ⟦TAG:0002:0001:09CD⟧⟦TAG:0000:0003:4FBBF1FF⟧block⟦TAG:0000:0003:41461AFF⟧⟦END:0002:0001⟧ by ⟦TAG:0002:0001:09CD⟧⟦TAG:0000:0003:FF7417FF⟧dragging and dropping⟦TAG:0000:0003:41461AFF⟧⟦END:0002:0001⟧ the icon on the right. Note: The ⟦TAG:0002:0001:09CD⟧⟦TAG:0000:0003:4FBBF1FF⟧goal flag⟦TAG:0000:0003:41461AFF⟧⟦END:0002:0001⟧ can only be placed at the top edge of a ⟦TAG:0002:0001:09CD⟧⟦TAG:0000:0003:4FBBF1FF⟧block⟦TAG:0000:0003:41461AFF⟧⟦END:0002:0001⟧.,"Platziere die ⟦TAG:0002:0001:09CD⟧⟦TAG:0000:0003:4FBBF1FF⟧Zielfahne⟦TAG:0000:0003:41461AFF⟧⟦END:0002:0001⟧ auf einem ⟦TAG:0002:0001:09CD⟧⟦TAG:0000:0003:4FBBF1FF⟧Block⟦TAG:0000:0003:41461AFF⟧⟦END:0002:0001⟧, indem du das Symbol von rechts ⟦TAG:0002:0001:09CD⟧⟦TAG:0000:0003:FF7417FF⟧ziehst und loslässt⟦TAG:0000:0003:41461AFF⟧⟦END:0002:0001⟧. Hinweis: Die Zielfahne kann nur auf der oberen Fläche eines ⟦TAG:0002:0001:09CD⟧⟦TAG:0000:0003:4FBBF1FF⟧Blocks⟦TAG:0000:0003:41461AFF⟧⟦END:0002:0001⟧ platziert werden.",Coloca la ⟦TAG:0002:0001:09CD⟧⟦TAG:0000:0003:4FBBF1FF⟧bandera⟦TAG:0000:0003:41461AFF⟧⟦END:0002:0001⟧ sobre un ⟦TAG:0002:0001:09CD⟧⟦TAG:0000:0003:4FBBF1FF⟧bloque⟦TAG:0000:0003:41461AFF⟧⟦END:0002:0001⟧ ⟦TAG:0002:0001:09CD⟧⟦TAG:0000:0003:FF7417FF⟧arrastrando y soltando⟦TAG:0000:0003:41461AFF⟧⟦END:0002:0001⟧ el icono de la derecha. Nota: La ⟦TAG:0002:0001:09CD⟧⟦TAG:0000:0003:4FBBF1FF⟧bandera⟦TAG:0000:0003:41461AFF⟧⟦END:0002:0001⟧ debe colocarse en un ⟦TAG:0002:0001:09CD⟧⟦TAG:0000:0003:4FBBF1FF⟧bloque⟦TAG:0000:0003:41461AFF⟧⟦END:0002:0001⟧ sobre el que puedas estar de pie.,Placez le ⟦TAG:0002:0001:09CD⟧⟦TAG:0000:0003:4FBBF1FF⟧drapeau d'arrivée⟦TAG:0000:0003:41461AFF⟧⟦END:0002:0001⟧ sur un ⟦TAG:0002:0001:09CD⟧⟦TAG:0000:0003:4FBBF1FF⟧bloc⟦TAG:0000:0003:41461AFF⟧⟦END:0002:0001⟧ en ⟦TAG:0002:0001:09CD⟧⟦TAG:0000:0003:FF7417FF⟧faisant glisser⟦TAG:0000:0003:41461AFF⟧⟦END:0002:0001⟧ l'icône de droite sur la grille. Note : le ⟦TAG:0002:0001:09CD⟧⟦TAG:0000:0003:4FBBF1FF⟧drapeau d'arrivée⟦TAG:0000:0003:41461AFF⟧⟦END:0002:0001⟧ ne peut pas être placé sur un cube situé sous un autre de même couleur.,Posiziona la ⟦TAG:0002:0001:09CD⟧⟦TAG:0000:0003:4FBBF1FF⟧bandiera d'arrivo⟦TAG:0000:0003:41461AFF⟧⟦END:0002:0001⟧ su un ⟦TAG:0002:0001:09CD⟧⟦TAG:0000:0003:4FBBF1FF⟧blocco⟦TAG:0000:0003:41461AFF⟧⟦END:0002:0001⟧ ⟦TAG:0002:0001:09CD⟧⟦TAG:0000:0003:FF7417FF⟧facendo scorrere⟦TAG:0000:0003:41461AFF⟧⟦END:0002:0001⟧ l'icona a destra della griglia. Nota: la ⟦TAG:0002:0001:09CD⟧⟦TAG:0000:0003:4FBBF1FF⟧bandiera d'arrivo⟦TAG:0000:0003:41461AFF⟧⟦END:0002:0001⟧ può essere posizionata esclusivamente sul lato superiore di un ⟦TAG:0002:0001:09CD⟧⟦TAG:0000:0003:4FBBF1FF⟧blocco⟦TAG:0000:0003:41461AFF⟧⟦END:0002:0001⟧.,"⟦TAG:0002:0001:09CD⟧⟦TAG:0000:0003:4FBBF1FF⟧Hedef bayrağını⟦TAG:0000:0003:41461AFF⟧⟦END:0002:0001⟧ bir ⟦TAG:0002:0001:09CD⟧⟦TAG:0000:0003:4FBBF1FF⟧bloğun⟦TAG:0000:0003:41461AFF⟧⟦END:0002:0001⟧ üzerine, sağdaki simgeyi ⟦TAG:0002:0001:09CD⟧⟦TAG:0000:0003:FF7417FF⟧sürükleyip bırakarak⟦TAG:0000:0003:41461AFF⟧⟦END:0002:0001⟧ yerleştir. Not: ⟦TAG:0002:0001:09CD⟧⟦TAG:0000:0003:4FBBF1FF⟧Hedef bayrağı⟦TAG:0000:0003:41461AFF⟧⟦END:0002:0001⟧ yalnızca bir ⟦TAG:0002:0001:09CD⟧⟦TAG:0000:0003:4FBBF1FF⟧bloğun⟦TAG:0000:0003:41461AFF⟧⟦END:0002:0001⟧ üst kenarına konabilir.",1,2523,1,1984,0.786,OK,OK,REVIEWED,Elle çevrildi; EN/DE/ES/FR/IT karşılaştırıldı.
