index,id,en,fr,de,it,es,tr
1364,0xB362E412,"Indeed? Though we ghosts have retreated from the living realm, Ataraxis remains a friend of the forest...even in light of his #0x98B7D4FF#transformation#PREVIOUS#.","Vraiment ? Bien que nous autres esprits nous soyons affranchis du monde des vivants, Ataraxis reste un ami de la forêt... même à la lumière de sa #0x98B7D4FF#transformation#PREVIOUS#.","Wirklich? Obwohl wir Geister der Welt der Lebenden den Rücken gekehrt haben, bleibt Ataraxis ein Freund des Waldes ... selbst im Lichte seiner #0x98B7D4FF#Verwandlung#PREVIOUS#.","Davvero? Anche se noi fantasmi abbiamo abbandonato il mondo dei viventi, Ataraxis rimane un amico della foresta... Anche alla luce della sua #0x98B7D4FF#trasformazione#PREVIOUS#.","Ah, ¿sí? Aunque los fantasmas nos hemos retirado del mundo de los vivos, Ataraxis sigue siendo un amigo del bosque... incluso después de su #0x98B7D4FF#transformación#PREVIOUS#.","Öyle mi? Biz hayaletler yaşayanların dünyasından çekilmiş olsak da Ataraxis, #0x98B7D4FF#dönüşümüne#PREVIOUS# rağmen ormanın dostu olmaya devam ediyor."
1365,0xB362E413,Transformation? What do you mean?,Sa transformation ? Que voulez-vous dire ?,Verwandlung? Was meint Ihr damit?,Trasformazione? Che vuoi dire?,¿Transformación? ¿Qué quieres decir?,Dönüşüm mü? Ne demek istiyorsun?
1366,0xB362E429,"I am loath to share the secrets he entrusted to my keeping. Yet...he knew that events might one day force me to pass on the most important of these. Sadly, from what you say, it would seem that day has come.","Je répugne à dévoiler des secrets qu'il m'a confiés. Toutefois... Il savait que certains événements pourraient un jour me contraindre à révéler le plus important d'entre eux. Malheureusement, si j'en crois ce que vous dites, il semblerait que ce jour soit arrivé.","Ich gebe nur ungern Geheimnisse preis, die mir anvertraut wurden. Aber ... er wusste, dass ich eines Tages gezwungen sein könnte, das wichtigste von allen weiterzugeben. Und offenbar scheint dieser Tag nun gekommen zu sein.","Sono restio a condividere i segreti che egli mi ha affidato. Eppure... sapeva che un giorno gli eventi mi avrebbero costretto a rivelare il più importante di tutti. Purtroppo, a giudicare dalle tue parole, quel giorno è arrivato.","Odio revelar los secretos que me encomendó, pero... sí, él sabía que llegaría el día en que tendría que hacerlo. Por desgracia, por lo que me estás contando, ese día ha llegado.",Bana emanet ettiği sırları paylaşmak istemiyorum. Yine de... olayların bir gün beni en önemlilerini aktarmaya zorlayabileceğini biliyordu. Anlattıklarına bakılırsa ne yazık ki o gün gelmiş.
1367,0xB362E42A,"Many years ago, Ataraxis bid me store this tome for him. It is his #0x98B7D4FF#spellbook#PREVIOUS#. In its pages, you will find perhaps his greatest secret.","Il y a fort longtemps, Ataraxis m'a demandé de conserver ce manuscrit. Il s'agit de son #0x98B7D4FF#grimoire#PREVIOUS# personnel. C'est dans ses pages que vous découvrirez son plus grand secret.","Vor vielen Jahren bat mich Ataraxis, diesen Folianten für ihn aufzubewahren. Das ist sein #0x98B7D4FF#Zauberbuch#PREVIOUS#. Ihr findet darin sein vielleicht größtes Geheimnis.","Molti anni fa, Ataraxis mi ha chiesto di conservare per lui questo tomo. Si tratta del suo #0x98B7D4FF#libro magico#PREVIOUS#. Nelle sue pagine potrai forse trovare il suo segreto più grande.","Hace muchos años, Ataraxis me pidió que le guardase este libro. Es su #0x98B7D4FF#grimorio#PREVIOUS#. Puede que en sus páginas encuentres el mayor de sus secretos.",Yıllar önce Ataraxis bu kitabı onun için saklamamı istedi. Bu onun #0x98B7D4FF#büyü kitabı#PREVIOUS#. Sayfalarında belki de en büyük sırrını bulacaksın.
1368,0xB362E42B,"My thanks, Ghost King.","Je vous remercie, sire Keltas.","Vielen Dank, Geisterkönig.","Ti ringrazio, Re Fantasma.","Muchas gracias, rey fantasma.","Teşekkür ederim, Hayalet Kral."
1369,0xB362E42C,"Return to Nexus, friend. May fortune favor you on your quest.",Rejoignez maintenant Nexus. Que votre quête soit couronnée de succès.,Kehrt nach Nexus zurück. Möge das Schicksal mit Euch sein.,Torna a Nexus. E che la fortuna sorrida alla tua missione.,"Vuelve a Nexus, y que la suerte te acompañe en tu misión.","Nexus’a dön, dostum. Görevinde talih senden yana olsun."
1370,0xB36751C4,"Nonsense! Goblin-made heroes are made of stern stuff! But we made this one a little TOO stern, apparently. Help me #0x98B7D4FF#put him in his place#PREVIOUS#!",Balivernes ! Les héros créés par les Gobelins sont faits pour durer ! Mais il semblerait qu'on ait rendu celui-là un brin trop résistant... Aidez-moi à #0x98B7D4FF#le remettre à sa place#PREVIOUS# !,"Unsinn! Goblin-gemachte Helden sind harte Burschen. Aber dieser hier ist ein bisschen ZU hart geraten, wie's aussieht. Helft mir, #0x98B7D4FF#ihm seinen Platz zu zeigen#PREVIOUS#!",Non dire sciocchezze! Gli eroi creati dai Goblin sono fatti di materiale resistente! Sembra però che stavolta abbiamo esagerato. Aiutami a #0x98B7D4FF#dargli una lezione#PREVIOUS#!,¡Tonterías! ¡Los héroes creados por los goblins son de lo más resistente! Pero parece que a este lo hemos hecho demasiado resistente. ¡Ayúdame a #0x98B7D4FF#ponerlo en su lugar#PREVIOUS#!,Saçmalık! Goblin yapımı kahramanlar sert olur! Ama anlaşılan bunu biraz FAZLA sert yapmışız. Bana #0x98B7D4FF#haddini bildirmemde#PREVIOUS# yardım et!
1371,0xB38CC89D,"Whatever it takes, I will find the place.",Je retrouverai cette grotte.,"Ich werde den Ort finden, koste es, was es wolle.","Troverò quel posto, ne siate sicuro.",Encontraré ese lugar sea como sea.,Ne pahasına olursa olsun o yeri bulacağım.
1372,0xB3A1E7A0,Why didn't you mention her before? Of course I'll rescue her!,Pourquoi ne l'avez-vous pas mentionnée plus tôt ? Vous pouvez bien sûr compter sur moi pour la libérer !,Warum sagt Ihr das nicht gleich? Natürlich rette ich sie!,Perché non l'hai detto subito? Certo che la libererò!,¿Por qué no lo has dicho antes? ¡Claro que la rescataré!,Neden ondan daha önce söz etmedin? Elbette kurtaracağım!
1373,0xB3C5F9C2,"I'm sorry! Truly I am! If it were just me, I'd sacrifice myself. Or run off, or...something. But it's my family. Please!","Je suis désolée ! Vraiment, je m'en veux ! Si ça ne tenait qu'à moi, je me sacrifierais pour eux. Ou alors je m'enfuirais... ou quelque chose comme ça. Mais là il s'agit de ma famille. Je vous en supplie !","Tut mir leid! Wirklich! Wenn es nur um mich ginge, würde ich mich sofort opfern. Oder weglaufen, oder ... so. Aber es geht um meine Familie. Bitte!","Mi dispiace! Dico sul serio! Se riguardasse solo me, mi sacrificherei volentieri... o me la darei a gambe. Ma si tratta della mia famiglia. Ti prego!","¡Lo siento! ¡De verdad que lo siento! Si fuese solo yo, me sacrificaría. O huiría o... no sé, algo. Pero es mi familia. ¡Por favor!",Üzgünüm! Gerçekten! Yalnızca ben olsaydım kendimi feda ederdim. Ya da kaçardım veya... bir şey yapardım. Ama söz konusu ailem. Lütfen!
1374,0xB3CF019D,Please hurry! I have everything else that I need already.,"Je vous en prie, faites vite ! Il ne me manque plus que cet ingrédient...",Bitte beeilt Euch. Alle anderen Zutaten habe ich bereits.,"Fai in fretta, per favore! Mi manca soltanto quello.","¡Date prisa, por favor! Es lo único que me falta.",Lütfen acele et! İhtiyacım olan diğer her şey hazır.
1375,0xB3CF019E,When have I ever failed? ...Don't answer that.,"Comme si mes sorts n'étaient pas fiables... Euh, oubliez ce que je viens de dire.",Wann habe ich jemals versagt? ... Spart Euch die Antwort.,"Ti risulta che abbia mai fallito? Ah, lascia perdere...","¿He fallado alguna vez? Espera, mejor no contestes a eso.",Ne zaman başarısız oldum ki? ...Cevap verme.
1376,0xB40E0DF2,Does it mention anything else?,La carte mentionne-t-elle autre chose ?,Wird noch etwas anderes erwähnt?,Parla di qualcos'altro?,¿Menciona algo más?,Başka bir şeyden söz ediyor mu?
1377,0xB425207E,Ready to return to Nexus?,Vous souhaitez retourner à Nexus ?,"Seid Ihr bereit, nach Nexus zurückzukehren?",Possiamo tornare a Nexus?,¿Volvemos a Nexus?,Nexus’a dönmeye hazır mısın?
1378,0xB4583515,"So it's revenge she's after, then?",C'est donc la vengeance qui l'anime ?,Dann will sie sich also rächen?,Dunque è in cerca di vendetta?,¿Así que lo que busca es venganza?,Demek peşinde olduğu şey intikam?
1379,0xB4F73B70,"Thank you. I know others mock me for worrying about books at a time like this, but what good's a wizard without his spellbook? Search #0x98B7D4FF#the Heart of the Void#PREVIOUS# as soon as you're able!","Merci. Je sais qu'on se moque de moi parce que je ne pense qu'à sauver des livres alors que la situation est critique... Mais sans ses grimoires, un magicien est complètement démuni face au danger ! Partez vite fouiller l'#0x98B7D4FF#Œil du Néant#PREVIOUS# !","Danke. Ich weiß, die anderen lachen über mich, weil ich mich in Zeiten wie diesen um Bücher sorge. Aber was ist ein Zauberer ohne sein Zauberbuch? Sucht #0x98B7D4FF#im Herz des Nichts#PREVIOUS# sobald Ihr könnt!","Grazie. So che tanti mi prendono in giro perché penso ai libri in un momento come questo, ma cosa può fare un mago senza il suo libro magico? Esplora il #0x98B7D4FF#Cuore del Vuoto#PREVIOUS# non appena possibile!","Gracias. Sé que otros se burlarán de mí por preocuparme en un momento como este, pero, ¿de qué sirve un mago sin su grimorio? ¡Busca en el #0x98B7D4FF#Corazón del vacío#PREVIOUS# tan pronto como puedas!",Teşekkür ederim. Böyle bir zamanda kitaplarla uğraştığım için başkalarının benimle alay ettiğini biliyorum ama büyü kitabı olmayan büyücü ne işe yarar? İlk fırsatta #0x98B7D4FF#Boşluğun Kalbi’ni#PREVIOUS# ara!
1380,0xB51AEA5E,"I'm sorry, but I can't help you.","Toutes mes excuses, je ne peux rien faire pour vous.","Tut mir leid, aber ich kann Euch nicht helfen.","Mi dispiace, ma non posso aiutarti.","Lo siento, pero no puedo ayudarte.",Üzgünüm ama sana yardım edemem.
1381,0xB5583849,Good luck finding him.,Bonne chance dans vos recherches.,Viel Glück bei der Suche.,Ti auguro di riuscire a trovarlo.,Buena suerte en la búsqueda.,Onu bulurken bol şans.
1382,0xB56D3FD8,You're a hero! You've done so much for the city of Nexus.,Vous faites maintenant partie des héros de Nexus ! Vous avez tant œuvré pour le bien de notre cité.,Ihr seid großartig! Ihr habt so viel für Nexus getan.,Sei un eroe! Hai compiuto grandi gesta per la città di Nexus.,¡Bravo! Has hecho mucho por la ciudad de Nexus.,Sen bir kahramansın! Nexus şehri için çok şey yaptın.
1383,0xB5EBDCC9,I'll do what I can.,Je ferai tout mon possible.,"Ich werde tun, was ich kann.",Farò del mio meglio.,Haré lo que pueda.,Elimden geleni yapacağım.
1384,0xB61612FC,"So you're the scum who stole my wizard, eh? You saved me the trouble of tracking you down. Say your prayers!","C'est donc toi la vermine qui m'a volé mon magicien ? En venant toi-même jusqu'ici, tu m'as fait gagner un temps précieux. Maintenant, fais tes prières !","Ihr seid also der Abschaum, der meinen Zauberer gestohlen hat? Immerhin habt Ihr mir die Suche nach Euch erspart. Sprecht Euer letztes Gebet!","Dunque sei tu che hai portato via il mio mago, eh? Mi hai risparmiato la fatica di darti la caccia. Di' le tue preghiere!","Así que tú eres la escoria que me robó al mago, ¿eh? Me has ahorrado la molestia de buscarte. ¡Reza lo que sepas!","Demek büyücümü çalan pislik sensin, ha? Seni arama zahmetinden kurtardın beni. Dualarını et!"
1385,0xB6C0C028,The restlessness you felt in the air subsides. The dead here are at peace!,L'agitation qui régnait autour de vous s'estompe peu à peu. Les morts reposent en paix !,"Die Unruhe, die du in der Luft gespürt hast, weicht. Die Toten hier sind besänftigt.",L'agitazione che avvertivi nell'aria è sparita. I morti qui sono in pace!,La inquietud que notabas en el aire desaparece. ¡Los muertos descansan en paz!,Havada hissettiğin huzursuzluk dağılıyor. Buradaki ölüler artık huzur içinde!
1386,0xB6F09FF4,He has enormous strength and magic. Rest assured that he will be a mighty foe.,Il dispose d'une force et de pouvoirs magiques incroyables. Vous aurez face à vous un adversaire redoutable.,"Er hat enorme Kräfte und kennt mächtige Zauber. Rechnet damit, dass er ein imposanter Gegner sein wird.",Egli dispone di forza e magia eccezionali. Sarà un avversario durissimo da battere.,Su poder mágico y físico es tremendo. Te aseguro que será un poderoso enemigo.,Muazzam bir gücü ve büyüsü var. Çok çetin bir düşman olacağından emin olabilirsin.
1387,0xB6F09FF5,"As with myself and the other spirits, the bear is a prison for Keltas's soul. Fironel's magic ensures it will not escape unless the bear is slain.","Comme ce fut le cas pour moi et les autres esprits, cet Ours est une prison dont l'âme de Keltas est captive. Le sort de Fironelle garantit que cette âme ne sera libérée que lorsque l'Ours aura été terrassé.","Wie bei mir und den anderen Geistern ist der Bär ein Gefängnis für Keltas' Seele. Fironels Magie sorgt dafür, dass sie erst freikommt, wenn der Bär tot ist.","L'orso funge da prigione per l'anima di Keltas, come è successo a me e agli altri spiriti. La magia di Fironel fa in modo che l'anima non possa liberarsi finché l'orso non sarà stato ucciso.","Igual que me pasó a mí y a los otros espíritus, el oso es una prisión para el alma de Keltas. La magia de Fironel garantiza que no escapará hasta que el oso haya muerto.","Ben ve diğer ruhlar gibi ayı da Keltas’ın ruhu için bir hapishane. Fironel’in büyüsü, ayı öldürülmedikçe ruhun kaçamamasını sağlıyor."
1388,0xB7130B4A,I must think on this.,Je dois réfléchir à tout cela.,Darüber muss ich nachdenken.,Ci devo riflettere.,Tengo que pensar sobre esto.,Bunu düşünmem gerek.
1389,0xB748358B,"Please, $Player_Class$. My brother may be a fool, at times, but he's still my blood. Save him!","Je vous en prie, $Player_Class$. L'insouciance d'Adrian m'exaspère parfois, mais il reste mon frère. Vous devez le sauver !","Bitte, $Player_Class$. Auch wenn er manchmal ein Narr ist, er ist mein Bruder. Rettet ihn!","Ti prego, $Player_Class$. So che mio fratello a volte si comporta come uno sciocco, ma è pur sempre sangue del mio sangue. Salvalo!","Por favor, $Player_Class$. Puede que mi hermano a veces sea un necio, pero sigue siendo mi hermano. ¡Sálvalo!","Lütfen, $Player_Class$. Kardeşim bazen aptal olabilir ama yine de benim kanımdan. Onu kurtar!"
1390,0xB7B7F39A,"As you examine the large door, the gnarled demon head adorning it stares back at you, lifelessly. You find a strange inscription is just beneath the head's gaping maw. It reads:

#0x98B7D4FF#""End the twins, first Flame then Brine; next shatter a Titan's spine.""#PREVIOUS#","En examinant l'immense porte, vous remarquez l'horrible tête de démon qui vous regarde, sans vie. Vous découvrez une inscription étrange sous la gueule béante de la bête. Il est écrit :

#0x98B7D4FF#""Éliminez les jumeaux, d'abord la Flamme puis l'Eau bleue ; et pour finir, un Titan, brisez en deux.""#PREVIOUS#","Als du die große Tür untersuchst, starrt dich der Dämonenkopf darauf mit leblosen Augen an. Unter dem klaffenden Maul des Kopfes entdeckst du eine seltsame Inschrift. Sie lautet:

#0x98B7D4FF#""Tod dem Zwilling, erst Flamme, dann Zähren; bevor eines Titans du musst dich erwehren.""#PREVIOUS#","Mentre esamini la grande porta, il viso nodoso del demone che la orna ti fissa privo di vita. Trovi una strana iscrizione appena sotto le sue fauci spalancate:

#0x98B7D4FF#""Poni fine ai gemelli, Fiamma e poi Acqua; poi frantuma del Titano la spina dorsale.""#PREVIOUS#","Cuando examinas la gran puerta, la retorcida cabeza de demonio que la adorna te devuelve la mirada, sin vida. Encuentras una extraña inscripción justo debajo de su boca abierta. Dice:

#0x98B7D4FF#""Acaba con los gemelos, primero la llama y luego la salmuera. Luego rompe el espinazo del titán"".#PREVIOUS#","Büyük kapıyı incelerken üzerindeki budaklı iblis başı cansız gözlerle sana bakıyor. Açık ağzının hemen altında tuhaf bir yazı buluyorsun:

#0x98B7D4FF#“İkizleri bitir: önce Alev, sonra Tuzlu Su; ardından Titan’ın belini kır.”#PREVIOUS#"
1391,0xB7B7F39B,"As you examine the large door, the gnarled demon head adorning it stares back at you, lifelessly. You find a strange inscription is just beneath the head's gaping maw. It reads:

#0x98B7D4FF#""Peel back a beast's red skin; then boil one of feathered kin; Stomp and crush a tiny rogue; destroy a demon clad in gold.""#PREVIOUS#","En examinant l'immense porte, vous remarquez l'horrible tête de démon qui vous regarde, sans vie. Vous découvrez une inscription étrange sous la gueule béante de la bête. Il est écrit :

#0x98B7D4FF#""D'un monstre rougeâtre, arrachez le cuir ; une bête ailée, dans l'eau, faites bouillir ; puis écrasez un minuscule rebelle de votre pied ; et enfin, un démon paré d'or, détruisez.""#PREVIOUS#","Als du die große Tür untersuchst, starrt dich der Dämonenkopf darauf mit leblosen Augen an. Unter dem klaffenden Maul des Kopfes entdeckst du eine seltsame Inschrift. Sie lautet:

#0x98B7D4FF#""Zieh ab der Bestie rotes Fell, dann koche ein Gefieder schnell; Tod einem winz'gen Lügenbold und einem Dämon gehüllt in Gold.""#PREVIOUS#","Mentre esamini la grande porta, il viso nodoso del demone che la orna ti fissa privo di vita. Trovi una strana iscrizione appena sotto le sue fauci spalancate:

#0x98B7D4FF#""Scuoia una bestia dalla rossa pelle; fai bollire una delle creature piumate; schiaccia e frantuma un piccolo ladro; distruggi un demone d'oro vestito.""#PREVIOUS#","Cuando examinas la gran puerta, la retorcida cabeza de demonio que la adorna te devuelve la mirada, sin vida. Encuentras una extraña inscripción justo debajo de su boca abierta. Dice:

#0x98B7D4FF#""Arráncale la roja piel a la bestia, luego hierve a uno de los emplumados; pisotea y aplasta al pícaro diminuto; destruye al demonio vestido de oro"".#PREVIOUS#","Büyük kapıyı incelerken üzerindeki budaklı iblis başı cansız gözlerle sana bakıyor. Açık ağzının hemen altında tuhaf bir yazı buluyorsun:

#0x98B7D4FF#“Canavarın kızıl derisini yüz; sonra tüylü soydaşını kaynat; küçük haydutu ezip geç; altına bürünmüş iblisi yok et.”#PREVIOUS#"
