file,index,label,TR_Turkish
StaffCredit.msbt,167,NOELocalisationQualitySpecialist_00,AATISH PATTNI
StaffCredit.msbt,168,NOELocalisationQualitySpecialist_01,SABRINA BRETANT
StaffCredit.msbt,169,NOELocalisationQualitySpecialist_02,LAURA INNOCENTI
StaffCredit.msbt,170,NOELocalisationQualitySpecialist_03,MARTINA DEIMEL
StaffCredit.msbt,171,NOELocalisationQualitySpecialist_04,JOSÉ MANUEL MALAGÓN
StaffCredit.msbt,172,NOEEuropeanTranslation,⟦MSBT:0E000000020002005A00⟧AVRUPA ÇEVİRİSİ⟦MSBT:0E000000020002006400⟧
StaffCredit.msbt,173,NOEEuropeanTranslation_00,CULTURETRANSLATE
StaffCredit.msbt,174,NOEEuropeanQa,AVRUPA TEST
StaffCredit.msbt,175,NOEEuropeanQa_00,CULTURETRANSLATE
StreetPass.msbt,0,CreateNotifyMii1,"⟦MSBT:0E00000003000400FF4B32FF⟧StreetPass ⟦MSBT:0E00000003000400000000FF⟧açıksa,
karşılaştığın ⟦MSBT:0E00000003000400FF4B32FF⟧Mii karakterleri⟦MSBT:0E00000003000400000000FF⟧
⟦MSBT:0E00000003000400FF4B32FF⟧StreetPass ⟦MSBT:0E00000003000400000000FF⟧üzerinden sana
eşya ve anahtarlık getirir!"
StreetPass.msbt,1,CreateSelect,"⟦MSBT:0E000000020002005F00⟧Bu oyun için
⟦MSBT:0E00000003000400FF4B32FF⟧StreetPass ⟦MSBT:0E00000003000400000000FF⟧verisi
oluşturulsun mu?⟦MSBT:0E000000020002006400⟧"
StreetPass.msbt,2,CreateEnd,"⟦MSBT:0E000000020002005F00⟧⟦MSBT:0E00000003000400FF4B32FF⟧StreetPass⟦MSBT:0E00000003000400000000FF⟧ verileri
oluşturuldu.⟦MSBT:0E000000020002006400⟧"
StreetPass.msbt,3,CreateEnd2,"⟦MSBT:0E000000020002005D00⟧⟦MSBT:0E00000003000400FF4B32FF⟧StreetPass ⟦MSBT:0E00000003000400000000FF⟧etkin kalacak,
bu yazılım kapatılsa bile.⟦MSBT:0E000000020002006400⟧"
StreetPass.msbt,4,DeleteSelect,"Bu oyun için ⟦MSBT:0E00000003000400FF4B32FF⟧StreetPass
⟦MSBT:0E00000003000400000000FF⟧devre dışı bırakılsın mı?"
StreetPass.msbt,5,DeleteEnd,"⟦MSBT:0E00000003000400FF4B32FF⟧StreetPass ⟦MSBT:0E00000003000400000000FF⟧bu oyun için
devre dışı bırakıldı."
StreetPass.msbt,6,MiiSelect,"⟦MSBT:0E00000003000400FF4B32FF⟧StreetPass⟦MSBT:0E00000003000400000000FF⟧'te kullanmak
istediğin ⟦MSBT:0E00000003000400FF4B32FF⟧Mii⟦MSBT:0E00000003000400000000FF⟧'yi seç."
StreetPass.msbt,7,MiiNotAvaiable,"⟦MSBT:0E000000020002005700⟧Kullanılabilir ⟦MSBT:0E00000003000400FF4B32FF⟧Mii karakteri⟦MSBT:0E00000003000400000000FF⟧ yok,
bu yüzden ⟦MSBT:0E00000003000400FF4B32FF⟧Misafir Mii⟦MSBT:0E00000003000400000000FF⟧ kullanılacak.
Yeni ⟦MSBT:0E00000003000400FF4B32FF⟧Mii karakterlerini⟦MSBT:0E00000003000400000000FF⟧
⟦MSBT:0E00000003000400FF4B32FF⟧Mii Oluşturucu'da⟦MSBT:0E00000003000400000000FF⟧ yapabilirsin.⟦MSBT:0E000000020002006400⟧"
StreetPass.msbt,8,BoxFull1,"⟦MSBT:0E00000003000400FF4B32FF⟧StreetPass⟦MSBT:0E00000003000400000000FF⟧ verileri
oluşturulamadı."
StreetPass.msbt,9,BoxFull2,"⟦MSBT:0E000000020002005A00⟧Sistem Ayarları'ndaki
⟦MSBT:0E00000003000400FF4B32FF⟧StreetPass Yönetimi⟦MSBT:0E00000003000400000000FF⟧'ni aç.
Başka bir yazılımda ⟦MSBT:0E00000003000400FF4B32FF⟧StreetPass⟦MSBT:0E00000003000400000000FF⟧'i
kapatıp bir yuva boşalt.⟦MSBT:0E000000020002006400⟧"
StreetPass.msbt,10,ErrorNotAgreeEula,"⟦MSBT:0E000000020002005A00⟧⟦MSBT:0E00000003000400FF4B32FF⟧StreetPass⟦MSBT:0E00000003000400000000FF⟧ kullanabilmek için,
en güncel Nintendo 3DS Hizmet
Kullanım Sözleşmesi'ni
kabul etmelisin.⟦MSBT:0E000000020002006400⟧"
StreetPass.msbt,11,ErrorParentalControl,"⟦MSBT:0E000000020002005600⟧⟦MSBT:0E00000003000400FF4B32FF⟧StreetPass⟦MSBT:0E00000003000400000000FF⟧ şu anda
⟦MSBT:0E00000003000400FF4B32FF⟧Ebeveyn Kontrolleri⟦MSBT:0E00000003000400000000FF⟧'nde devre dışı
ve kullanılamıyor.⟦MSBT:0E000000020002006400⟧"
SunStoneList.msbt,0,EndButton,Geri
TheaterRoom.msbt,0,EndBtn,Geri
TheaterRoom.msbt,1,Title,Sinema
TheaterRoom.msbt,2,ContentNameLocked,?
TheaterRoom.msbt,3,ContentNameMovie00,⟦MSBT:0E000000020002006400⟧Çiçekler Arasında Uyanış!⟦MSBT:0E000000020002006400⟧
TheaterRoom.msbt,4,ContentNameMovie01,ÇİÇEKLİ
TheaterRoom.msbt,5,ContentNameMovie02,"⟦MSBT:0E000000020002006400⟧Örümza, kukla
ustası⟦MSBT:0E000000020002006400⟧"
TheaterRoom.msbt,6,ContentNameMovie03,İlahi güzellik
TheaterRoom.msbt,7,ContentNameMovie04,Yıldızları elinde tutan
TheaterRoom.msbt,8,ContentNameSkit00,⟦MSBT:0E000000020002006300⟧Güneş altında: sahneler 1-5⟦MSBT:0E000000020002006400⟧
TheaterRoom.msbt,9,ContentNameStaffCredit00,Son
TheaterRoom.msbt,10,ContentNameStaffCredit01,Gizli son
TheaterRoom.msbt,11,ContentNameClearDance00,Kirby Ustası!
TheaterRoom.msbt,12,ContentNameSimpleCredit00,Ekip Jeneriği
Title.msbt,0,TitleRights,"©2014 HAL Laboratory, Inc. / Nintendo"
Title.msbt,1,PressHome,⟦MSBT:0E000000020002005C00⟧HOME Menüsüne dönmek için ⟦MSBT:0E0001000F000000⟧ basın.⟦MSBT:0E000000020002006400⟧
Title.msbt,2,PressStartPre,BASIN
Title.msbt,3,PressStartPost,
TitleMenu.msbt,0,File,Dos
TitleMenu.msbt,1,FileUp,Dos
TitleMenu.msbt,2,FileEmpty,Boş
TitleMenu.msbt,3,FileEmptyUp,Boş
TitleMenu.msbt,4,Number1,1
TitleMenu.msbt,5,Number1Up,1
TitleMenu.msbt,6,Number2,2
TitleMenu.msbt,7,Number2Up,2
TitleMenu.msbt,8,Number3,3
TitleMenu.msbt,9,Number3Up,⟦MSBT:0E000000020002005F00⟧3⟦MSBT:0E000000020002006400⟧
TitleMenu.msbt,10,ClearPercent,İlerleme
TitleMenu.msbt,11,FileBackBtn,⟦MSBT:0E000000020002005000⟧Başlık⟦MSBT:0E000000020002006400⟧
TitleMenu.msbt,12,ModeBackBtn,Geri
TitleMenu.msbt,13,#Unlock,
TitleMenu.msbt,14,UnlockArena,"⟦MSBT:0E000000020002005500⟧⟦MSBT:0E00000003000400FF4B32FF⟧Arena⟦MSBT:0E00000003000400000000FF⟧'nın kilidini açtın!
Patronlarla art arda savaş!⟦MSBT:0E000000020002006400⟧"
TitleMenu.msbt,15,UnlockArenaEx,"⟦MSBT:0E000000020002005500⟧⟦MSBT:0E00000003000400FF4B32FF⟧Gerçek Arena⟦MSBT:0E00000003000400000000FF⟧'nın kilidini açtın!
Kirby Ustası olabilir misin?⟦MSBT:0E000000020002006400⟧"
TitleMenu.msbt,16,UnlockArenaEx2,"⟦MSBT:0E000000020002005500⟧⟦MSBT:0E00000003000400FF4B32FF⟧Gerçek Arena⟦MSBT:0E00000003000400000000FF⟧'da diğer oyuncuların
⟦MSBT:0E00000003000400FF4B32FF⟧StreetPass⟦MSBT:0E00000003000400000000FF⟧ rekorlarına
meydan okuyabilirsin.⟦MSBT:0E000000020002006400⟧"
TitleMenu.msbt,17,UnlockGo,"⟦MSBT:0E000000020002005500⟧⟦MSBT:0E00000003000400FF4B32FF⟧Dedede Turu⟦MSBT:0E00000003000400000000FF⟧'nun kilidini açtın!
Kral Dedede olarak oyunu
baştan sona oyna!⟦MSBT:0E000000020002006400⟧"
TitleMenu.msbt,18,UnlockGo2,"⟦MSBT:0E000000020002005500⟧⟦MSBT:0E00000003000400FF4B32FF⟧Arena⟦MSBT:0E00000003000400000000FF⟧ ve ⟦MSBT:0E00000003000400FF4B32FF⟧Dedede Turu⟦MSBT:0E00000003000400000000FF⟧
rekorlarını ⟦MSBT:0E00000003000400FF4B32FF⟧StreetPass⟦MSBT:0E00000003000400000000FF⟧ ile
diğer oyuncularla paylaşabilirsin.⟦MSBT:0E000000020002006400⟧"
TitleMenu.msbt,19,UnlockGo3,"⟦MSBT:0E000000020002005500⟧⟦MSBT:0E00000003000400FF4B32FF⟧StreetPass⟦MSBT:0E00000003000400000000FF⟧'i etkinleştirirsen,
en iyi sürelerini yakındaki
oyuncularla paylaşabilirsin!⟦MSBT:0E000000020002006400⟧"
TitleMenu.msbt,20,UnlockSound,"⟦MSBT:0E000000020002005500⟧⟦MSBT:0E00000003000400FF4B32FF⟧Ses Testi⟦MSBT:0E00000003000400000000FF⟧'nin kilidini açtın,
oyunun tüm favori müziklerini
dinleyebilirsin!⟦MSBT:0E000000020002006400⟧"
TitleMenu.msbt,21,UnlockTheater,"⟦MSBT:0E000000020002005500⟧⟦MSBT:0E00000003000400FF4B32FF⟧Sinema⟦MSBT:0E00000003000400000000FF⟧'nun kilidini açtın!
Oyunun ara sahnelerini
buradan yeniden izleyebilirsin.⟦MSBT:0E000000020002006400⟧"
TitleMenu.msbt,22,UnlockTheaterComplete,"⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00000003000400FF4B32FF⟧Sinema⟦MSBT:0E00000003000400000000FF⟧'daki tüm
filmlerin kilidini açtın!⟦MSBT:0E000000020002006400⟧"
TitleMenu.msbt,23,#FileDelete,
TitleMenu.msbt,24,FileDeleteText1,⟦MSBT:0E000000020002006200⟧⟦MSBT:0E00000003000400FFD411FF⟧Dosya ⟦MSBT:0E00020000000000⟧⟦MSBT:0E00000003000400000000FF⟧ silinsin mi?⟦MSBT:0E000000020002006400⟧
TitleMenu.msbt,25,FileDeleteYes1,Sil
TitleMenu.msbt,26,FileDeleteNo1,Vazgeç
TitleMenu.msbt,27,FileDeleteText2,⟦MSBT:0E000000020002005300⟧⟦MSBT:0E00000003000400FFD411FF⟧Bundan emin misin?⟦MSBT:0E00000003000400000000FF⟧⟦MSBT:0E000000020002006400⟧
TitleMenu.msbt,28,FileDeleteYes2,Sil
TitleMenu.msbt,29,FileDeleteNo2,Vazgeç
TitleMenu.msbt,30,FileDeleteText3_1,⟦MSBT:0E000000020002004B00⟧Silinen  veriler  geri  getirilemez.⟦MSBT:0E000000020002006400⟧
TitleMenu.msbt,31,FileDeleteText3_2,⟦MSBT:0E000000020002004000⟧Pişman olmayacağına emin misin?⟦MSBT:0E000000020002006400⟧
TitleMenu.msbt,32,FileDeleteYes3,⟦MSBT:0E00000003000400FF4B32FF⟧Pişman değilim!⟦MSBT:0E00000003000400000000FF⟧
TitleMenu.msbt,33,FileDeleteNo3,Vazgeç
TitleMenu.msbt,34,FileDeleteEnd,Dosya silindi.
WMap.msbt,0,HelpStageIn,GİR
WMap.msbt,1,SunStoneButtonTitle,⟦MSBT:0E000000020002005000⟧Güneş Taşları⟦MSBT:0E000000020002006400⟧
WMap.msbt,2,KeyChainButtonTitle,Anahtarlık
WMap.msbt,3,SunStoneComplete,"⟦MSBT:0E000000020002005C00⟧Floralia'ya dağılmış ⟦MSBT:0E00000003000400FF4600FF⟧100 Güneş Taşının⟦MSBT:0E00000003000400000000FF⟧
hepsini topladın!⟦MSBT:0E000000020002006400⟧"
WMap.msbt,4,LastBattileDialogBtnLv6,"⟦MSBT:0E000000020002005800⟧Zihin kontrolündeki
kral Maskeli Dedede'yle savaş.⟦MSBT:0E000000020002006400⟧"
WMap.msbt,5,LastBattileDialogBtnLv7,"⟦MSBT:0E000000020002005D00⟧Asıl düşman
Kraliçe Sectonia'yla savaş!⟦MSBT:0E000000020002006400⟧"
WMap.msbt,6,Stage1,AŞAMA 1
WMap.msbt,7,Stage2,AŞAMA 2
WMap.msbt,8,Stage3,AŞAMA 3
WMap.msbt,9,Stage4,AŞAMA 4
WMap.msbt,10,Stage5,AŞAMA 5
WMap.msbt,11,Stage6,AŞAMA 6
WMap.msbt,12,Stage7,AŞAMA 7
WMap.msbt,13,Stage8,AŞAMA 8
WMap.msbt,14,Ex,EX
WMap.msbt,15,Boss,⟦MSBT:0E000000020002004000⟧PATRON⟦MSBT:0E000000020002006400⟧
WMap.msbt,16,BossUnlocked,"⟦MSBT:0E000000020002005500⟧Bulduğun ⟦MSBT:0E00000003000400FF4600FF⟧Güneş Taşları⟦MSBT:0E00000003000400000000FF⟧
⟦MSBT:0E00000003000400FF4600FF⟧patron aşamasını⟦MSBT:0E00000003000400000000FF⟧ açtı!⟦MSBT:0E000000020002006400⟧"
WMap.msbt,17,Lv6BossUnlocked,"⟦MSBT:0E000000020002005400⟧Bulduğun ⟦MSBT:0E00000003000400FF4600FF⟧Güneş Taşları⟦MSBT:0E00000003000400000000FF⟧
⟦MSBT:0E00000003000400FF4600FF⟧son patron aşamasını⟦MSBT:0E00000003000400000000FF⟧ açtı!⟦MSBT:0E000000020002006400⟧"
WMap.msbt,18,SunStoneNotEnough,"⟦MSBT:0E000000020002005500⟧Bu aşamayı açmak için
⟦MSBT:0E00000003000400FF4600FF⟧bu bölümde⟦MSBT:0E00000003000400000000FF⟧ daha çok
⟦MSBT:0E00000003000400FF4600FF⟧Güneş Taşı⟦MSBT:0E00000003000400000000FF⟧ bul.⟦MSBT:0E000000020002006400⟧"
WMap.msbt,19,ExUnlocked,"⟦MSBT:0E000000020002005500⟧⟦MSBT:0E00000003000400FF4600FF⟧⟦MSBT:0E00020001000000⟧ Güneş Taşı⟦MSBT:0E00000003000400000000FF⟧ bularak,
⟦MSBT:0E00000003000400FF4600FF⟧ek aşama⟦MSBT:0E00000003000400000000FF⟧ açtın!⟦MSBT:0E000000020002006400⟧"
WMap.msbt,20,Lv2Unlocked,"⟦MSBT:0E000000020002005A00⟧Rüya Sarmaşığı büyüdü!
Artık ⟦MSBT:0E00000003000400FF4600FF⟧ikinci yüzen adaya⟦MSBT:0E00000003000400000000FF⟧
gidebilirsin.⟦MSBT:0E000000020002006400⟧"
WMap.msbt,21,Lv3Unlocked,"⟦MSBT:0E000000020002005A00⟧Rüya Sarmaşığı büyüdü!
Artık ⟦MSBT:0E00000003000400FF4600FF⟧üçüncü yüzen adaya⟦MSBT:0E00000003000400000000FF⟧
gidebilirsin.⟦MSBT:0E000000020002006400⟧"
WMap.msbt,22,Lv4Unlocked,"⟦MSBT:0E000000020002005A00⟧Rüya Sarmaşığı büyüdü!
Artık ⟦MSBT:0E00000003000400FF4600FF⟧dördüncü yüzen adaya⟦MSBT:0E00000003000400000000FF⟧
gidebilirsin.⟦MSBT:0E000000020002006400⟧"
WMap.msbt,23,Lv5Unlocked,"⟦MSBT:0E000000020002005A00⟧Rüya Sarmaşığı büyüdü!
Artık ⟦MSBT:0E00000003000400FF4600FF⟧beşinci yüzen adaya⟦MSBT:0E00000003000400000000FF⟧
gidebilirsin.⟦MSBT:0E000000020002006400⟧"
WMap.msbt,24,Lv6Unlocked,"⟦MSBT:0E000000020002005A00⟧Rüya Sarmaşığı büyüdü!
Artık ⟦MSBT:0E00000003000400FF4600FF⟧altıncı yüzen adaya⟦MSBT:0E00000003000400000000FF⟧
gidebilirsin.⟦MSBT:0E000000020002006400⟧"
WMap.msbt,25,AbilityRoomUnlocked,"⟦MSBT:0E000000020002005A00⟧⟦MSBT:0E00000003000400FF4600FF⟧Kopya Yeteneği
Deneme Odası'nı⟦MSBT:0E00000003000400000000FF⟧ açtın!
Rüya Sarmaşığı'ndan inmeyi dene.⟦MSBT:0E000000020002006400⟧"
WMap.msbt,26,Lv1Name,Sv. 1
WMap.msbt,27,Lv2Name,Sv. 2
WMap.msbt,28,Lv3Name,Sv. 3
WMap.msbt,29,Lv4Name,Sv. 4
WMap.msbt,30,Lv5Name,Sv. 5
WMap.msbt,31,Lv6Name,Sv. 6
