index	label	English	French	German	Italian	Spanish	Turkish	status	qa_status	qa_note
1072	map_room_04_intro_02	My tribe may be terrible at\nrock-paper-scissors, but...	[[TAG:0002:0004:01CD]]Ma tribu a peut-être toujours été\nnulle à pierre-papier-ciseaux...	[[TAG:0002:0004:01CD]]Mein Stamm ist nicht sehr\ngut in Schere-Stein-Papier...	[[TAG:0002:0004:01CD]]La mia tribù è un disastro\na carta-forbice-sasso, però...	[[TAG:0002:0004:01CD]]Puede que a mi tribu se le dé\nfatal jugar a piedra, papel o tijera...	[[TAG:0002:0004:01CD]]Kabilem taş-kâğıt-makasta\nberbat olabilir ama...	LONG_TR_LINE	OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
1073	map_room_04_intro_03	we've always been crazy-proud\nof our stylish tower.	[[TAG:0002:0004:03CD]]... mais elle a toujours été\nfollement fière du style de cette tour.	[[TAG:0002:0004:03CD]]Aber wir waren immer stolz\nauf unseren tollen Turm!	[[TAG:0002:0004:03CD]]... siamo sempre stati fieri\ndello stile della nostra torre.	[[TAG:0002:0004:03CD]]pero ¡tenemos la torre\nmás estilosa del mundo!	[[TAG:0002:0004:03CD]]Şık kulemizle hep\ndeli gibi gurur duyduk.		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
1074	map_room_04_intro_04	But...we've been slacking off on\ntaking care of it, and now look.	[[TAG:0002:0004:01CD]]Enfin... Ça, c'était avant... Regardez son état,\nmaintenant ! Je me fais des cheveux...	[[TAG:0002:0004:01CD]]Leider haben wir ihn etwas\nvernachlässigt, wie man sieht.	[[TAG:0002:0004:01CD]]Solo che ultimamente non ce\nne siamo presi grande cura.	[[TAG:0002:0004:01CD]]Aunque últimamente está\nalgo descuidada.	[[TAG:0002:0004:01CD]]Ama... bakımını\nihmal ettik; şimdi bak haline.		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
1075	map_room_04_intro_05	It's got a major case of\nwhat we hairstylists call...	C'est même pas qu'elle est mal coiffée...\nC'est qu'elle n'est pas coiffée du tout.	Wie wir Barbiere sagen...	Così ha sviluppato quello che noi\nartisti del capello chiamiamo...	Tiene un caso grave de lo que\nen el gremio llamamos...	Biz kuaförlerin deyimiyle\nciddi bir vaka...		OK_AUTO,V12_STYLE_FIXED;V14_MANUAL_FIXED	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit. | V12: Bir sonraki “bed head” punchline’ına hazırlık yapar; EN ve IT/ES tanı/kuaför jargonuyla kurulum yapıyor. | V14: 'what we hairstylists call' ifadesindeki setup doğal hâle getirildi; sonraki 'yatak saçı' punchline'ına bağlanıyor.
1076	map_room_04_intro_06	bed head. Shame on us.	[[TAG:0002:0004:05CD]]Elle a les [[TAG:0000:0003:0E49B3FF]]cheveux en pétard[[TAG:0000:0003:000000FF]] !\nQuelle honte !	[[TAG:0002:0004:05CD]]Der Turm wirkt arg [[TAG:0000:0003:0E49B3FF]]unfrisiert[[TAG:0000:0003:000000FF]].\nSchande über unser Haupthaar!	[[TAG:0002:0004:05CD]][[TAG:0000:0003:0E49B3FF]]Alopecia ritmica[[TAG:0000:0003:000000FF]].\nChe vergogna!	[[TAG:0002:0004:05CD]]una [[TAG:0000:0003:0E49B3FF]]pelambrera lastimera[[TAG:0000:0003:000000FF]].\nEs una vergüenza, la verdad.	[[TAG:0002:0004:05CD]][[TAG:0000:0003:0E49B3FF]]yatak saçı[[TAG:0000:0003:000000FF]]!\nSaç baş yoldurur!	LONG_TR_LINE	FIXED_HIGH_CONFIDENCE,V12_STYLE_FIXED	EN/FR/DE/IT/ES comparison; definite control, copy, grammar, or semantic error corrected. | V12: EN “bed head”, DE baş/saç, IT ritmik alopesi, ES kafiyeli saç ifadesi gibi resmi çeviriler yaratıcı karşılık kullanıyor; Türkçede “yatak saçı / saç baş yoldurur” ile işlev geri kuruldu.
1077	map_room_04_intro_07	So, if you fellas can help\nus out...	[[TAG:0002:0004:00CD]]Je suis sûr que vous\npourriez nous aider.	[[TAG:0002:0004:00CD]]Helft ihr uns, dem Turm einen\nneuen Look zu verpassen?	[[TAG:0002:0004:00CD]]Se potessi darci\nuna mano...	[[TAG:0002:0004:00CD]]Así que, si nos echáis una mano...	[[TAG:0002:0004:00CD]]Yani, sizler\nbize yardım edebilirseniz...		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
1078	map_room_04_intro_08	we can restore the tower's\nflowing locks!	Vous pouvez redonner à cette\ntour ses belles boucles d'antan...	Mit eurem Rhythmusgefühl\nkönnt ihr das schaffen!	Potremmo far ricrescere\nil ritmo di questa torre.	seguro que este sitio\nvuelve a ser el que era.	kulenin saçlarına yeniden\nakış kazandırabiliriz!		FIXED_HIGH_CONFIDENCE	EN/FR/DE/IT/ES comparison; definite control, copy, grammar, or semantic error corrected.
1079	map_room_04_intro_09	And I'll help you get home\nor cut your hair or whatever! 	[[TAG:0002:0004:02CD]]Et je vous aiderai à rejoindre\nle monde paradis.	[[TAG:0002:0004:02CD]]Dann helfe ich dem Kleinen hier\nauch gerne, wieder heimzukommen!	[[TAG:0002:0004:02CD]]E io ti aiuterei a tornare a casa\noppure potrei farti un bel taglio!	[[TAG:0002:0004:02CD]]A cambio, os ayudaré a llegar a Paradisia,\nos haré unas trenzas ¡o lo que me pidáis!	[[TAG:0002:0004:02CD]]Ben de eve dönmene yardım ederim;\nsaçını keserim, ne bileyim, ne lazımsa!	LONG_TR_LINE	V4_MANUAL_FIXED	VOICE/HUMOR: Restores Hairold’s tossed-off “or whatever” barber joke.
1080	map_room_04_intro_10	 Yeah, that sounds about\nlike I expected.	[[TAG:0002:0003:0E00]] En parlant de boucles... Cette histoire\ncommence un peu à se répéter...	[[TAG:0002:0003:0E00]] Oh... Was für ein\ninnovativer Vorschlag!	[[TAG:0002:0003:0E00]] Sì, era proprio quello\nche mi aspettavo...	[[TAG:0002:0003:0E00]] ¡Vaya, qué sorpresa!	[[TAG:0002:0003:0E00]] Evet, aşağı yukarı\nbeklediğim gibi.	CONTROL_DIFF_EN_TR,LONG_TR_LINE	OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
1081	map_room_04_clear_00	̃ You've fixed Barbershop\nTower's flow!	[[TAG:0003:0001:03030000]][[TAG:0002:0003:0400]] Votre sens du rythme a\nréveillé la [[TAG:0000:0003:E40000FF]]tour coup'tif [[TAG:0000:0003:000000FF]]!	[[TAG:0003:0001:03030000]][[TAG:0002:0003:0400]] Der [[TAG:0000:0003:E40000FF]]Barbierturm[[TAG:0000:0003:000000FF]] sieht\nwieder richtig stylish aus.	[[TAG:0003:0001:03030000]][[TAG:0002:0003:0400]] La [[TAG:0000:0003:E40000FF]]torre barbiere [[TAG:0000:0003:000000FF]]ha\nrecuperato il suo ritmo!	[[TAG:0003:0001:03030000]][[TAG:0002:0003:0400]] ¡La [[TAG:0000:0003:E40000FF]]Torre del Peluquero\n[[TAG:0000:0003:000000FF]]vuelve a tener estilo!	[[TAG:0003:0001:03030000]][[TAG:0002:0003:0400]] [[TAG:0000:0003:E40000FF]]Berber Kulesi[[TAG:0000:0003:000000FF]]'nin\nakışını düzelttin!	LONG_TR_LINE	OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
1082	map_room_04_clear_01	It looks WAY stylish now!\nTime to do my part!	[[TAG:0002:0004:01CD]]Voici un endroit à la\nhauteur de mon art !	[[TAG:0002:0004:01CD]]Er sieht sogar IRRE stylish\naus... Jetzt bin ich dran!	[[TAG:0002:0004:01CD]]Che stile impareggiabile!\nOra tocca a me aiutarti!	[[TAG:0002:0004:01CD]]¡Miradla! ¡Da gusto verla! Bueno, me toca\ncumplir mi parte del trato, ¿no?	[[TAG:0002:0004:01CD]]Şimdi ÇOK havalı görünüyor!\nSıra bende!	LONG_TR_LINE	OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
1083	map_room_04_clear_02	I'll awaken the secret power\nof the tower...by cutting it!	[[TAG:0002:0004:02CD]]Je vais révéler le [[TAG:0000:0003:0E49B3FF]]pouvoir\n[[TAG:0000:0003:000000FF]]de cette tour ! Tchic !	[[TAG:0002:0004:02CD]]Ich wecke für euch die\ngeheime [[TAG:0000:0003:0E49B3FF]]Kraft[[TAG:0000:0003:000000FF]] des Turms...	[[TAG:0002:0004:02CD]]Risveglierò il [[TAG:0000:0003:0E49B3FF]]potere [[TAG:0000:0003:000000FF]]segreto della\ntorre con un bel colpo di forbici!	[[TAG:0002:0004:02CD]]Voy a despertar el [[TAG:0000:0003:0E49B3FF]]poder\n[[TAG:0000:0003:000000FF]]de la torre... ¡Tris!	[[TAG:0002:0004:02CD]]Kulenin gizli [[TAG:0000:0003:0E49B3FF]]gücünü\n[[TAG:0000:0003:000000FF]]keserek uyandıracağım!	LONG_TR_LINE	OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
1084	map_room_05_intro_00	̃ԅ Tra lala TRAla la♪\nLalalalalaTRA♪	[[TAG:0003:0001:03030000]][[TAG:0002:0003:0505]] Cui-cui-cuiii...[[TAG:0003:0002:0F00]] Cui-cui-cuiii ♪\n[[TAG:0003:0002:0F00]]Cui-cui-cui-cuiii ♪	[[TAG:0003:0001:03030000]][[TAG:0002:0003:0505]] Tra-lala [[TAG:0003:0002:0F00]]TRAla-la♪\n[[TAG:0003:0002:0F00]]Lalalalala-TRA♪	[[TAG:0003:0001:03030000]][[TAG:0002:0003:0505]] Trallalà, [[TAG:0003:0002:0F00]]Trullalà ♪\n[[TAG:0003:0002:0F00]]Lallallerolà ♪	[[TAG:0003:0001:03030000]][[TAG:0002:0003:0505]] ♪ La, la, [[TAG:0003:0002:0F00]]laaaa...\n[[TAG:0003:0002:0F00]]♪ La, la, lalaritooo...	[[TAG:0003:0001:03030000]][[TAG:0002:0003:0505]] Cik cik ciii...[[TAG:0003:0002:0F00]] Cik cik ciii♪\n[[TAG:0003:0002:0F00]] Cik cik cik ciii♪	LONG_TR_LINE	OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
1085	map_room_05_intro_01	Welcome to Songbird Tower.	[[TAG:0002:0004:06CD]]Bienvenue à la [[TAG:0000:0003:8C0092FF]]tour cui-cui[[TAG:0000:0003:000000FF]].	[[TAG:0002:0004:06CD]]Willkommen im [[TAG:0000:0003:8C0092FF]]Tirilierturm[[TAG:0000:0003:000000FF]].	[[TAG:0002:0004:06CD]]Benvenuto alla\n[[TAG:0000:0003:8C0092FF]]torre usignolo[[TAG:0000:0003:000000FF]].	[[TAG:0002:0004:06CD]]¡Bienvenidos a la [[TAG:0000:0003:8C0092FF]]Torre Pío Pío[[TAG:0000:0003:000000FF]]!	[[TAG:0002:0004:06CD]]Hoş geldin [[TAG:0000:0003:8C0092FF]]Şarkıkuşu Kulesi[[TAG:0000:0003:000000FF]]'ne.	LONG_TR_LINE	OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
1086	map_room_05_intro_02	Long ago, our ancestors\nlived here in harmony...	Mes ancêtres vivaient ici, il y a bien\nlongtemps, en parfaite harmonie.	Vor langer Zeit lebte mein\nVolk hier voller Harmonie.	Tempo fa, i nostri antenati\nvivevano qui in armonia...	Hace mucho tiempo, nuestros\nancestros vivían aquí en armonía...	Vaktiyle atalarımız\nburada uyum içinde yaşardı...		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
1087	map_room_05_intro_03	with the happy little birdies\nwho shared this tower.	Cette tour grouillait de p'tizozios. Cui !	Wir teilten uns diesen Turm\nmit kleinen, süßen Vöglein.	... con gli allegri uccellini che\ndimoravano in questa torre.	con los pajarillos que también\nhabitaban la torre.	bu kuleyi paylaşan\nneşeli minik kuşlarla birlikte.		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
1088	map_room_05_intro_04	But lately it seems the tower\nisn't to their liking anymore...	Mais maintenant, les oiseaux se\nfont rares. Ils ont changé de volière.	Aber die Vöglein mögen\ndiesen Turm nicht mehr!	Ma ultimamente, la torre non\nsembra più di loro gradimento.	Pero últimamente parece que\neste sitio ya no les gusta...	Ama son zamanlarda kule\nartık pek hoşlarına gitmiyor gibi...		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
1089	map_room_05_intro_05	And all the little birdies have\nbeen leaving one by one.	Même les plus fidèles se\nsont lassés de cet endroit.	Eins nach dem anderen\nsind sie alle fortgeflogen.	E così gli amici uccellini sono\nvolati via, uno dopo l'altro.	Se han ido marchando\nuno tras otro.	Ve bütün minik kuşlar\nteker teker gidiyor.		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
1090	map_room_05_intro_06	NOT THAT WE ARE SADDENED. WE\nCARE NOT FOR FEATHERED VERMIN.	[[TAG:0002:0004:07CD]][[TAG:0003:0003:08CD]]MAIS JE M'EN FICHE ! QU'ILS S'EN\nAILLENT, CES MAUDITS VOLATILES !	[[TAG:0002:0004:07CD]][[TAG:0003:0003:08CD]]WAS ERLAUBEN SICH DIESE\nGEFIEDERTEN KAKERLAKEN?!	[[TAG:0002:0004:07CD]][[TAG:0003:0003:08CD]]SAI CHE PERDITA. ODIO\nQUEI PICCOLI VERMI ALATI.	[[TAG:0002:0004:07CD]][[TAG:0003:0003:08CD]]No es que nos importe, claro. Estamos mejor\nsin esas repugnantes criaturas aladas.	[[TAG:0002:0004:07CD]][[TAG:0003:0003:08CD]]ÜZÜLDÜĞÜMÜZDEN DEĞİL. BİZ\nTÜYLÜ HAŞERELERİ UMURSAMAYIZ.	LONG_TR_LINE	OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
1091	map_room_05_intro_07	So I have a request, if\nyou'd be so kind.	[[TAG:0002:0004:05CD]][[TAG:0003:0003:07CD]]Soyez gentils... Aidez-moi... Cui !	[[TAG:0002:0004:05CD]][[TAG:0003:0003:07CD]]Deshalb habe ich\neine Bitte an euch...	[[TAG:0002:0004:05CD]][[TAG:0003:0003:07CD]]Comunque avrei una richiesta\nda farti, se possibile...	[[TAG:0002:0004:05CD]][[TAG:0003:0003:07CD]]Así que me gustaría\npediros un favor.	[[TAG:0002:0004:05CD]][[TAG:0003:0003:07CD]]O yüzden, eğer\nkırmazsan senden bir ricam var.	LONG_TR_LINE	OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
1092	map_room_05_intro_08	I'd like you to make this tower\nflow with grooviness again.	[[TAG:0002:0004:06CD]]Vous seuls pouvez rendre à\ncette tour tout son attrait.	[[TAG:0002:0004:06CD]]Verhelft diesem Turm zu\nseiner alten Schönheit!	[[TAG:0002:0004:06CD]]Vorrei che riportassi il ritmo\nin questa torre.	[[TAG:0002:0004:06CD]]¿Seríais tan amables de devolverle\nel ritmo a este sitio?	[[TAG:0002:0004:06CD]]Bu kuleyi yeniden ritmik\nbir coşkuya kavuşturmanı istiyorum.		V4_MANUAL_FIXED	REGISTER/SEMANTIC: Removes untranslated “groovy” while preserving her elevated speech style.
1093	map_room_05_intro_09	I know the birdies will\ncome back to us then!	[[TAG:0002:0004:05CD]]Les p'tizozios vont revenir... Ils\nvivront tous ici, comme avant.	[[TAG:0002:0004:05CD]]Dann kommen auch sicher\ndie Vögel zu uns zurück.	[[TAG:0002:0004:05CD]]A quel punto, gli uccellini\ntorneranno qui, ne sono certa!	[[TAG:0002:0004:05CD]]¡Seguro que entonces esos lindos\npajaritos volverían a nuestro lado!	[[TAG:0002:0004:05CD]]O zaman minik kuşların\nbize geri döneceğini biliyorum!	LONG_TR_LINE	OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
1094	map_room_05_intro_10	Oh, and by the way...	Ah ! J'oubliais... Cui !	Oh, und nebenbei erwähnt...	Oh, a proposito...	Ah, por cierto...	Ah, bu arada...		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
1095	map_room_05_intro_11	OBEY OR YOU SHALL NEVER\nSEE HEAVEN WORLD AGAIN.	[[TAG:0002:0004:07CD]][[TAG:0003:0003:08CD]]OBÉISSEZ, OU VOUS NE REJOINDREZ\nJAMAIS VOTRE MONDE PARADIS !	[[TAG:0002:0004:07CD]][[TAG:0003:0003:08CD]]DAS IST FÜR EUCH DER EINZIGE\nWEG ZURÜCK ZUR HIMMELSWELT!	[[TAG:0002:0004:07CD]][[TAG:0003:0003:08CD]]OBBEDISCI O NON RIVEDRAI\nMAI PIÙ IL MONDO CELESTE.	[[TAG:0002:0004:07CD]][[TAG:0003:0003:08CD]]Si no obedecéis, jamás volveréis\na ver la luz del día, gusanos.	[[TAG:0002:0004:07CD]][[TAG:0003:0003:08CD]]İTAAT ET, YOKSA CENNET DİYARI'NI\nBİR DAHA GÖREMEZSİN.	LONG_TR_LINE	V4_MANUAL_FIXED	REGISTER/TERM/LAYOUT: Keeps the theatrical threat, corrects Heaven World terminology, and shortens the line.
1096	map_room_05_intro_12	̎ Y-yes, ma'am! Right away!	[[TAG:0002:0003:0E03]] Ou... Oui, Madame...[[TAG:0003:0002:0F00]]\nTout de suite, Madame...	[[TAG:0002:0003:0E03]] J-jawohl, gnä' Frau![[TAG:0003:0002:0F00]]\nV-verstanden, gnä' Frau!	[[TAG:0002:0003:0E03]] S-Sì, signora![[TAG:0003:0002:0F00]] Certamente!	[[TAG:0002:0003:0E03]] ¡Sí, señora![[TAG:0003:0002:0F00]] ¡Ahora mismo, señora!	[[TAG:0002:0003:0E03]] E-evet, hanımefendi![[TAG:0003:0002:0F00]] Hemen!	CONTROL_DIFF_EN_TR,LONG_TR_LINE	OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
1097	map_room_05_clear_00	̃܅ YOU HAVE RESTORED FLOW\nTO SONGBIRD TOWER.	[[TAG:0003:0001:03030000]][[TAG:0002:0003:0507]][[TAG:0003:0003:08CD]] VOUS AVEZ REDONNÉ LE SENS\nDU RYTHME À LA [[TAG:0000:0003:8C0092FF]]TOUR CUI-CUI[[TAG:0000:0003:000000FF]].	[[TAG:0003:0001:03030000]][[TAG:0002:0003:0507]][[TAG:0003:0003:08CD]] DER [[TAG:0000:0003:8C0092FF]]TIRILIERTURM [[TAG:0000:0003:000000FF]]STRAHLT\nIN ALTEM GLANZ...	[[TAG:0003:0001:03030000]][[TAG:0002:0003:0507]][[TAG:0003:0003:08CD]] HAI RIPORTATO IL RITMO\nALLA [[TAG:0000:0003:8C0092FF]]TORRE USIGNOLO[[TAG:0000:0003:000000FF]].	[[TAG:0003:0001:03030000]][[TAG:0002:0003:0507]][[TAG:0003:0003:08CD]] Piltrafas, parecía imposible, pero le habéis\ndevuelto el ritmo a la [[TAG:0000:0003:8C0092FF]]Torre Pío Pío[[TAG:0000:0003:000000FF]].	[[TAG:0003:0001:03030000]][[TAG:0002:0003:0507]][[TAG:0003:0003:08CD]] [[TAG:0000:0003:8C0092FF]]ÖTÜCÜ KUŞ KULESİ[[TAG:0000:0003:000000FF]]'NİN\nAKIŞINI GERİ GETİRDİN.	LONG_TR_LINE	V4_MANUAL_FIXED	GRAMMAR/REGISTER: Fixes the unnatural “akışı şuraya geri getirdin:” construction while preserving tower-flow terminology and all emphasis tags.
1098	map_room_05_clear_01	How lovely! Now our little\nbirdies will come back to us!	[[TAG:0002:0004:06CD]][[TAG:0003:0003:07CD]]C'est adorable de votre part... Grâce à\nvous, les p'tizozios vont revenir ! Cui !	[[TAG:0002:0004:06CD]][[TAG:0003:0003:07CD]]Hurra. Bald kommen sicher\nauch die Vöglein wieder.	[[TAG:0002:0004:06CD]][[TAG:0003:0003:07CD]]Che gioia! Ora i nostri amici\nuccellini torneranno da noi!	[[TAG:0002:0004:06CD]][[TAG:0003:0003:07CD]]¡Qué felicidad! ¡Por fin volverán los\npajarillos a cantar entre nosotros!	[[TAG:0002:0004:06CD]][[TAG:0003:0003:07CD]]Ne güzel! Şimdi minik\nkuşlarımız bize geri dönecek!	LONG_TR_LINE	OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
1099	map_room_05_clear_02	As a token of our\nappreciation...	Je vais vous aider à\nrejoindre le monde paradis.	Ihr habt euch ehrlich eine\nBelohnung verdient.	Come gesto di gratitudine...	Como muestra de agradecimiento...	Takdirimizin bir\ngöstergesi olarak...		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
1100	map_room_05_clear_03	I'll be happy to awaken the\nsecret power of our tower!	[[TAG:0002:0004:05CD]]Voici révélé le [[TAG:0000:0003:0E49B3FF]]pouvoir[[TAG:0000:0003:000000FF]]\nsecret de cet endroit. Cui !	[[TAG:0002:0004:05CD]]Also werde ich die geheime\n[[TAG:0000:0003:0E49B3FF]]Kraft[[TAG:0000:0003:000000FF]] des Turms erwecken.	[[TAG:0002:0004:05CD]]... risveglierò il [[TAG:0000:0003:0E49B3FF]]potere\n[[TAG:0000:0003:000000FF]]segreto della nostra torre!	[[TAG:0002:0004:05CD]]¡voy a despertar el [[TAG:0000:0003:0E49B3FF]]poder [[TAG:0000:0003:000000FF]]de la torre!	[[TAG:0002:0004:05CD]]Kulemizin gizli [[TAG:0000:0003:0E49B3FF]]gücünü\n[[TAG:0000:0003:000000FF]]uyandırmaktan mutluluk duyarım!	LONG_TR_LINE	OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
1101	map_room_06_clear_00	̃ You cleared Left-Hand Tower!	[[TAG:0003:0001:03030000]][[TAG:0002:0003:1000]] Tu as passé la\n[[TAG:0000:0003:CE6DC4FF]]tour gauche [[TAG:0000:0003:000000FF]]!	[[TAG:0003:0001:03030000]][[TAG:0002:0003:1000]] Glückwunsch! Der [[TAG:0000:0003:CE6DC4FF]]Linker-\nHand-Turm [[TAG:0000:0003:000000FF]]ist geschafft!	[[TAG:0003:0001:03030000]][[TAG:0002:0003:1000]] Hai completato la\n[[TAG:0000:0003:CE6DC4FF]]torre sinistra[[TAG:0000:0003:000000FF]]!	[[TAG:0003:0001:03030000]][[TAG:0002:0003:1000]] ¡Has completado\nla [[TAG:0000:0003:CE6DC4FF]]Torre Izquierda[[TAG:0000:0003:000000FF]]!	[[TAG:0003:0001:03030000]][[TAG:0002:0003:1000]] [[TAG:0000:0003:CE6DC4FF]]Sol El Kulesi[[TAG:0000:0003:000000FF]]'ni tamamladın!	LONG_TR_LINE	OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
1102	map_room_06_clear_01	You did all that while I was\neating these jellybeans I found!	[[TAG:0002:0004:01CD]]Et je n'ai même pas eu le temps\nde finir mon cornet de pop-corn.	[[TAG:0002:0004:01CD]]Ich habe inzwischen ein\npaar Süßigkeiten fachgerecht\nentsorgt!	[[TAG:0002:0004:01CD]]Che velocità! Non ho nemmeno\navuto il tempo di finire questi\ndolci che ho trovato per terra!	[[TAG:0002:0004:01CD]]Y yo mientras tanto poniéndome\nmorado de caramelos...	[[TAG:0002:0004:01CD]]Ben bulduğum şu jelibonları\nyerken sen hepsini yaptın!		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
1103	map_room_06_clear_02	Oh, sorry! Would you like\nsome floor jellybeans?	[[TAG:0002:0004:00CD]]Oh pardon... Tu en\nvoulais peut-être ?	[[TAG:0002:0004:00CD]]Ein paar sind mir aber\nruntergefallen. Magst du\ndie noch essen?	[[TAG:0002:0004:00CD]]Oh, scusa! Che maniere...\nNe vuoi un po' anche tu?	[[TAG:0002:0004:00CD]]¿Quieres? ¡Me los he\nencontrado en el suelo!	[[TAG:0002:0004:00CD]]Ah, pardon! Yerden jelibon\nister misin?	LONG_TR_LINE	OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
1104	map_room_06_clear_03	܎ ...	[[TAG:0002:0003:0E07]] ...	[[TAG:0002:0003:0E07]] ...	[[TAG:0002:0003:0E07]] ...	[[TAG:0002:0003:0E07]] (...)	[[TAG:0002:0003:0E07]] ...		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
