file,index,hash,language_hint,original,translation_tr
PauseMenu.ttb,16,60C2666F,latin,STAGE 06,
PauseMenu.ttb,17,4A1FE89F,latin,"If you find yourself regretting a grievous
error you have committed in the past,
the moon's curse can undo the flow of time
and give you the chance to begin anew.",
PauseMenu.ttb,18,4931CFBA,latin,STAGE 05,
PauseMenu.ttb,19,31A4334D,latin,STAGE 04,
PauseMenu.ttb,20,49334CDE,latin,STAGE 05,
PauseMenu.ttb,21,60C0E94B,latin,STAGE 06,
PauseMenu.ttb,22,4A2165C3,ja/mixed,"もしもあなたが取り返しのつかない過ちを
犯してしまったと思うのであれば、
月の呪いの力で時を遡り、
何もかもやり直すことができるでしょう。",
PauseMenu.ttb,23,728516F5,ja/mixed,"この機能を使用すると、
クリア済みの他のステージに戻ることができます。",
PauseMenu.ttb,24,626EFE0E,ja/mixed,月光に誘われて,
PauseMenu.ttb,25,626D80EA,latin,Moonlight Temptation,
PauseMenu.ttb,26,728399D1,latin,"Using this ability will return you
to previous stages you have cleared.",
PauseMenu.ttb,27,78518000,latin,STAGE 07,
PauseMenu.ttb,28,785002DC,latin,STAGE 07,
PauseMenu.ttb,29,C0A9E72E,latin,Sunder the Night,
PauseMenu.ttb,30,936D85C3,ja/mixed,"一度ステージを遡ると元には戻せません。

選択した時点から現在までに得たアイテムは失われ、
クリアしたステージも全て未クリアの状態に戻ります。

それでも構いませんか？",
PauseMenu.ttb,31,918BB40C,latin,The Brilliant Void,
PauseMenu.ttb,32,84516BF5,latin,<emoji/Decide> Confirm <emoji/Cancel> Cancel    Choose a point to return to.,
PauseMenu.ttb,33,79FE179F,ja/mixed,冷獄に潜むもの,
PauseMenu.ttb,34,8452E919,ja/mixed,<emoji/Decide> 決定 <emoji/Cancel> キャンセル どこまで時を戻すか選んで下さい。,
PauseMenu.ttb,35,936C089F,latin,"After reversing time, you cannot return.

Items obtained since the chosen point will
be lost, and stages will be uncleared.

Will you reverse time?",
PauseMenu.ttb,36,918D3130,ja/mixed,絢爛たる虚無,
PauseMenu.ttb,37,A521CF21,ja/mixed,"一度時を遡ると元には戻せません。

戻した時点から現在までに得たアイテムは失われ、
倒した魔物も全て復活します。

それでもやり直したい過去があるのですか？",
PauseMenu.ttb,38,A50EA7A1,ja/mixed,<emoji/Decide> 決定 <emoji/Cancel> / <emoji/Start> ゲームに戻る,
PauseMenu.ttb,39,A50D2A7D,latin,<emoji/Decide> Confirm <emoji/Cancel> / <emoji/Start> Return to game,
PauseMenu.ttb,40,A52051FD,latin,"After reversing time, you cannot return.

Items obtained since the chosen point will
be lost, and defeated demons will revive.

Is there a point you wish to return to?",
PauseMenu.ttb,41,A91C4AC1,ja/mixed,天を穿つ冒涜の証,
PauseMenu.ttb,42,A91ACD9D,latin,Blasphemy unto Heaven,
PauseMenu.ttb,43,EAF6E69A,latin,STAGE 01,
PauseMenu.ttb,44,D83900BF,latin,Tragedy of Slaughter,
PauseMenu.ttb,45,D5B2FC15,latin,Cleave the Moon,
PauseMenu.ttb,46,C0AB6452,ja/mixed,暗夜裂く銀影,
PauseMenu.ttb,47,D5B47939,ja/mixed,斬月,
PauseMenu.ttb,48,EAF56976,latin,STAGE 01,
PauseMenu.ttb,49,D83A7DE3,ja/mixed,殺戮劇に幕引きを,
PauseMenu.ttb,50,EFC99774,ja/mixed,禁忌嘲る悪魔の手,
PauseMenu.ttb,51,ED4392CA,ja/mixed,惨月,
PauseMenu.ttb,52,ED4215A6,latin,Curse the Moon,
PauseMenu.ttb,53,EFC81A50,latin,Defiler of Taboos,
PauseMenu.ttb,54,FB30E012,ja/mixed,<emoji/Decide> 決定 <emoji/Cancel> / <emoji/Start> ゲームに戻る ゲームを終了してタイトル画面に戻ります。,
PauseMenu.ttb,55,FB2F62EE,latin,<emoji/Decide> Confirm <emoji/Cancel> / <emoji/Start> Return to game    Return to title,
Result.ttb,0,6C176A18,empty,,
Result.ttb,1,36E8022A,latin,<emoji/Decide> СЛЕДУЮЩИЙ,
Result.ttb,2,2671CE30,latin,SPRINT,
Result.ttb,3,0C486DCF,latin,PUNTI LIVELLO,
Result.ttb,4,06819E4D,latin,MAX CP,
Result.ttb,5,067F3453,latin,PP MAXIMUM,
Result.ttb,6,067EE476,latin,MAX CP,
Result.ttb,7,067E91D8,latin,MAX. KP,
Result.ttb,8,067EE737,latin,MAX PC,
Result.ttb,9,0680619A,ja/mixed,最大CP,
Result.ttb,10,06801E68,latin,CP MAX,
Result.ttb,11,0680B6F9,empty,,
Result.ttb,12,0C4733DD,latin,STAGE SCORE,
Result.ttb,13,0682D9E6,other,МАКС. ОС,
Result.ttb,14,06823E07,latin,PC MÁX.,
Result.ttb,15,0C46E13F,latin,LEVELPUNKTZAHL,
Result.ttb,16,0C4783BA,latin,SCORE NIVEAU,
Result.ttb,17,0C47369E,latin,PUNTUACIÓN DEL NIVEL,
Result.ttb,18,11B01F8F,empty,,
Result.ttb,19,0C4A8D6E,latin,PONTUAÇÃO DA FASE,
Result.ttb,20,0C490660,empty,,
Result.ttb,21,0C48B101,ja/mixed,ステージスコア,
Result.ttb,22,0C49EDB4,latin,SCORE LEVEL,
Result.ttb,23,11AAF261,empty,,
Result.ttb,24,0C4B294D,other,СЧЁТ УРОВНЯ,
Result.ttb,25,20EC6239,empty,,
Result.ttb,26,18EADA07,empty,,
Result.ttb,27,18E5ACD9,empty,,
Result.ttb,28,20E7350B,empty,,
Result.ttb,29,2671CB6F,latin,SPRINTER,
Result.ttb,30,267178D1,latin,SPRINTER,
Result.ttb,31,2D8BC863,latin,<emoji/Decide> VOLGENDE  <emoji/BtnY> DETAILS,
Result.ttb,32,2D88BBEE,latin,<emoji/Decide> WEITER  <emoji/BtnY> DETAILS,
Result.ttb,33,26739DF2,empty,,
Result.ttb,34,26730561,latin,SPRINT,
Result.ttb,35,26721B4C,latin,SPRINTEUR,
Result.ttb,36,26734893,ja/mixed,スプリンター,
Result.ttb,37,26752500,latin,DISPARADA,
Result.ttb,38,26748546,latin,SPRINTER,
Result.ttb,39,2675C0DF,other,СПРИНТЕР,
Result.ttb,40,2D8A487E,latin,<emoji/Decide> AVANTI  <emoji/BtnY> DETTAGLI,
Result.ttb,41,2D89114D,latin,<emoji/Decide> SIGUIENTE  <emoji/BtnY> DETALLES,
Result.ttb,42,2D890E8C,latin,<emoji/Decide> NEXT  <emoji/BtnY> DETAILS,
Result.ttb,43,2D895E69,latin,<emoji/Decide> CONTINUER  <emoji/BtnY> DÉTAILS,
Result.ttb,44,2D8AE10F,empty,,
Result.ttb,45,2D8A8BB0,ja/mixed,<emoji/Decide> 次へ  <emoji/BtnY> 詳細を見る,
Result.ttb,46,36E40F7B,latin,<emoji/Decide> SIGUIENTE,
Result.ttb,47,2F77144E,empty,,
Result.ttb,48,2D8D03FC,latin,<emoji/Decide> СЛЕДУЮЩИЙ  <emoji/BtnY> ДЕТАЛИ,
Result.ttb,49,2D8C681D,latin,<emoji/Decide> PRÓX.  <emoji/BtnY> DETALHES,
Result.ttb,50,2F71E720,empty,,
Result.ttb,51,36E40CBA,latin,<emoji/Decide> NEXT,
Result.ttb,52,36E3BA1C,latin,<emoji/Decide> WEITER,
Result.ttb,53,36E5DF3D,empty,,
Result.ttb,54,36E546AC,latin,<emoji/Decide> AVANTI,
Result.ttb,55,36E45C97,latin,<emoji/Decide> CONTINUER,
Result.ttb,56,36E589DE,ja/mixed,<emoji/Decide> 次へ,
Result.ttb,57,36E7664B,latin,<emoji/Decide> PRÓX.,
Result.ttb,58,36E6C691,latin,<emoji/Decide> VOLGENDE,
Result.ttb,59,4A82C5BF,latin,COMBO DE RUPTURA MÁX.,
Result.ttb,60,43DB6E4E,latin,TENTATIVI,
Result.ttb,61,3F8B02F2,latin,EXTRA BONUS,
Result.ttb,62,3F8898F8,latin,BONUS SUPPLÉMENTAIRE,
Result.ttb,63,3F88491B,latin,EXTRA BONUS,
Result.ttb,64,3F87F67D,latin,EXTRABONUS,
Result.ttb,65,3F884BDC,latin,BONIFICACIÓN EXTRA,
Result.ttb,66,3F89C63F,ja/mixed,アディショナル,
Result.ttb,67,3F89830D,latin,BONUS EXTRA,
Result.ttb,68,3F8A1B9E,empty,,
Result.ttb,69,43DA345C,latin,RETRY COUNT,
Result.ttb,70,3F8C3E8B,other,ЭКСТРА БОНУС,
Result.ttb,71,3F8BA2AC,latin,BÔNUS EXTRA,
Result.ttb,72,43D9E1BE,latin,WIEDERHOLUNGSVERSUCHE,
Result.ttb,73,43DA8439,latin,NOMBRE D'ESSAIS,
Result.ttb,74,43DA371D,latin,NÚMERO DE REINTENTOS,
Result.ttb,75,4A7F6C2E,latin,MAX BURST COMBO,
Result.ttb,76,43DD8DED,latin,CONTAGEM DE TENTATIVAS,
Result.ttb,77,43DC06DF,empty,,
Result.ttb,78,43DBB180,ja/mixed,リトライ回数,
Result.ttb,79,43DCEE33,latin,TELLING NIEUWE POGINGEN,
Result.ttb,80,4A7F1990,latin,MAX. BURST-KOMBO,
Result.ttb,81,43DE29CC,other,КОЛИЧЕСТВО ПОВТОРНЫХ ПОПЫТОК,
Result.ttb,82,4A80E952,ja/mixed,MAXバーストコンボ,
Result.ttb,83,4A7FBC0B,latin,SÉRIE d'ÉCLATS MAXIMALE,
Result.ttb,84,4A7F6EEF,latin,MAX BURST COMBO,
Result.ttb,85,4A80A620,latin,COMBO MAX SCARICA,
Result.ttb,86,4A822605,latin,MAX. BURSTCOMBO,
Result.ttb,87,4A813EB1,empty,,
Result.ttb,88,615E101A,empty,,
Result.ttb,89,5033C135,ja/mixed,難易度,
Result.ttb,90,503246D2,latin,DIFICULTAD,
Result.ttb,91,5031F173,latin,SCHWIERIGKEITSSTUFE,
Result.ttb,92,4A83619E,other,МАКСИМАЛЬНЫЙ БУРСТ КОМБО,
Result.ttb,93,50324411,latin,DIFFICULTY,
Result.ttb,94,50337E03,latin,DIFFICOLTÀ,
Result.ttb,95,503293EE,latin,DIFFICULTÉ,
Result.ttb,96,50363981,other,СЛОЖНОСТЬ,
Result.ttb,97,5034FDE8,latin,MOEILIJKHEIDSGRAAD,
Result.ttb,98,50341694,empty,,
Result.ttb,99,50359DA2,latin,DIFICULDADE,
Result.ttb,100,548B9FDE,empty,,
Result.ttb,101,548672B0,empty,,
Result.ttb,102,62730121,latin,NOURRITURE RESTANTE,
Result.ttb,103,62725EA6,latin,VERBLEIBENDE SNACKS,
Result.ttb,104,621AA723,empty,,
Result.ttb,105,61633D48,empty,,
Result.ttb,106,621FD451,empty,,
Result.ttb,107,6272B405,latin,OBJETOS DE COMIDA RESTANTES,
Result.ttb,108,6272B144,latin,REMAINING FOOD ITEMS,
Result.ttb,109,62756B1B,latin,RESTERENDE ETENSWAREN,
Result.ttb,110,62742E68,ja/mixed,残ったストックアイテム,
Result.ttb,111,6273EB36,latin,OGGETTI CIBO RIMASTI,
Result.ttb,112,627483C7,empty,,
Result.ttb,113,6276A6B4,other,ОСТАВШИЕСЯ ПРЕДМЕТЫ ЕДЫ,
Result.ttb,114,62760AD5,latin,VÍVERES RESTANTES,
Result.ttb,115,AF25CE09,latin,NO DAMAGE,
Result.ttb,116,9155A1CB,latin,VORIGE HIGHSCORE,
Result.ttb,117,82740368,empty,,
Result.ttb,118,75C9ABB9,latin,TEMPO IMPIEGATO,
Result.ttb,119,75C81F29,latin,ZEIT,
Result.ttb,120,732D63D8,empty,,
Result.ttb,121,6C1C9746,empty,,
Result.ttb,122,73329106,empty,,
Result.ttb,123,75C87488,latin,TIEMPO UTILIZADO,
Result.ttb,124,75C871C7,latin,CLEAR TIME,
Result.ttb,125,75C8C1A4,latin,TEMPS DE PARCOURS,
Result.ttb,126,75CBCB58,latin,TEMPO DE CONCLUSÃO,
Result.ttb,127,75CA444A,empty,,
Result.ttb,128,75C9EEEB,ja/mixed,クリアタイム,
Result.ttb,129,75CB2B9E,latin,TIJD ,
Result.ttb,130,826ED63A,empty,,
Result.ttb,131,75CC6737,other,ЧИСТОЕ ВРЕМЯ,
Result.ttb,132,91529556,latin,BISHERIGER HIGHSCORE,
Result.ttb,133,8EAA8FAC,empty,,
Result.ttb,134,8357EAA6,empty,,
Result.ttb,135,8352BD78,empty,,
Result.ttb,136,8EA5627E,empty,,
Result.ttb,137,9147A227,empty,,
Result.ttb,138,914274F9,empty,,
Result.ttb,139,915421E6,latin,RECORD PRECEDENTE,
Result.ttb,140,9152EAB5,latin,RÉCORD ANTERIOR,
Result.ttb,141,9152E7F4,latin,PREVIOUS HIGH SCORE,
Result.ttb,142,915337D1,latin,MEILLEUR SCORE PRÉCÉDENT,
Result.ttb,143,9154BA77,empty,,
Result.ttb,144,91546518,ja/mixed,過去のハイスコア,
Result.ttb,145,A66A823C,latin,NORMAAL,
Result.ttb,146,A66775C7,latin,NORMAL,
Result.ttb,147,959B41C2,empty,,
Result.ttb,148,9156DD64,other,ПРЕДЫДУЩИЙ РЕКОРД,
Result.ttb,149,91564185,latin,MELHOR PONTUAÇÃO ANTERIOR,
Result.ttb,150,95961494,empty,,
Result.ttb,151,98031BF0,empty,,
Result.ttb,152,97FDEEC2,empty,,
Result.ttb,153,A6690257,latin,NORMALE,
Result.ttb,154,A667CB26,latin,NORMAL,
Result.ttb,155,A667C865,latin,NORMAL,
Result.ttb,156,A6681842,latin,NORMALE,
Result.ttb,157,A6699AE8,empty,,
Result.ttb,158,A6694589,latin,NORMAL,
Result.ttb,159,AAB40A41,latin,DIFFICILE,
Result.ttb,160,AAB2D04F,latin,HARD,
Result.ttb,161,A66BBDD5,other,СРЕДНЯЯ,
Result.ttb,162,A66B21F6,latin,NORMAL,
Result.ttb,163,AAB27DB1,latin,SCHWIERIG,
Result.ttb,164,AAB3202C,latin,DIFFICILE,
Result.ttb,165,AAB2D310,latin,DIFÍCIL,
Result.ttb,166,AAB629E0,latin,DIFÍCIL,
Result.ttb,167,AAB4A2D2,empty,,
Result.ttb,168,AAB44D73,latin,HARD,
Result.ttb,169,AAB58A26,latin,HARD,
Result.ttb,170,AF257B6B,latin,KEIN SCHADEN,
Result.ttb,171,AAB6C5BF,other,СЛОЖНАЯ,
Result.ttb,172,DE846012,empty,,
Result.ttb,173,BAA9B0AF,empty,,
Result.ttb,174,AF29C379,other,БЕЗ УРОНА,
Result.ttb,175,AF274B2D,ja/mixed,ノーダメージ,
Result.ttb,176,AF261DE6,latin,PAS DE DÉGÂTS,
Result.ttb,177,AF25D0CA,latin,SIN DAÑOS,
Result.ttb,178,AF2707FB,latin,ZERO DANNI,
Result.ttb,179,AF2887E0,latin,GEEN SCHADE,
Result.ttb,180,AF27A08C,empty,,
Result.ttb,181,AF29279A,latin,SEM DANO,
Result.ttb,182,BAA82E09,latin,<emoji/Decide> CONTINUER,
Result.ttb,183,BAA7DE2C,latin,<emoji/Decide> NEXT,
Result.ttb,184,BAA78B8E,latin,<emoji/Decide> WEITER,
Result.ttb,185,BAA7E0ED,latin,<emoji/Decide> SIGUIENTE,
Result.ttb,186,BAA95B50,ja/mixed,<emoji/Decide> 次へ,
Result.ttb,187,BAA9181E,latin,<emoji/Decide> AVANTI,
Result.ttb,188,D61F831F,empty,,
Result.ttb,189,C482C1A6,empty,,
Result.ttb,190,BAAB37BD,latin,<emoji/Decide> PRÓX.,
Result.ttb,191,BAAA9803,latin,<emoji/Decide> VOLGENDE,
Result.ttb,192,BAABD39C,latin,<emoji/Decide> СЛЕДУЮЩИЙ,
Result.ttb,193,D61A55F1,empty,,
Result.ttb,194,C487EED4,empty,,
Result.ttb,195,DE82DD6C,latin,PÉNALITÉ,
Result.ttb,196,DE828D8F,latin,PENALTY,
Result.ttb,197,DE823AF1,latin,STRAFE,
Result.ttb,198,DE829050,latin,PENALIZACIÓN,
Result.ttb,199,DE840AB3,ja/mixed,ペナルティ,
Result.ttb,200,DE83C781,latin,PENALITÀ,
Result.ttb,201,E6697A08,latin,BÔNUS DE CONCLUSÃO,
Result.ttb,202,E6662077,latin,CLEAR BONUS,
Result.ttb,203,E4ECA6E9,empty,,
Result.ttb,204,DE85E720,latin,PENALIDADE,
Result.ttb,205,DE854766,latin,PENALTY,
Result.ttb,206,DE8682FF,other,ШТРАФНЫЕ ОЧКИ,
Result.ttb,207,E665CDD9,latin,BONUS,
Result.ttb,208,E4F1D417,empty,,
Result.ttb,209,E6679D9B,ja/mixed,クリアボーナス,
Result.ttb,210,E6667054,latin,BONUS DE PASSAGE,
Result.ttb,211,E6662338,latin,BONIFICACIÓN POR TERMINAR,
Result.ttb,212,E6675A69,latin,BONUS COMPLETAMENTO,
Result.ttb,213,E668DA4E,latin,BONUS NA VOLTOOIEN,
Result.ttb,214,E667F2FA,empty,,
Result.ttb,215,EB77A0CD,ja/mixed,トータルスコア,
Result.ttb,216,EB76266A,latin,PUNTUACIÓN TOTAL,
Result.ttb,217,EB75D10B,latin,GESAMTPUNKTZAHL,
Result.ttb,218,E66A15E7,other,ЧИСТЫЙ БОНУС,
Result.ttb,219,EB7623A9,latin,TOTAL SCORE,
Result.ttb,220,EB775D9B,latin,PUNTI TOTALI,
Result.ttb,221,EB767386,latin,SCORE TOTAL,
Result.ttb,222,EB7A1919,other,ОБЩИЙ СЧЁТ,
Result.ttb,223,EB78DD80,latin,TOTALE SCORE,
Result.ttb,224,EB77F62C,empty,,
Result.ttb,225,EB797D3A,latin,PONTUAÇÃO TOTAL,
Result.ttb,226,F18547CD,empty,,
Result.ttb,227,F1801A9F,empty,,
Save.ttb,0,8E057E8F,latin,Select a file to copy to.,
Save.ttb,1,5411DE6E,ja/mixed,条件を満たしてゲームをクリアすることで解放されます。,
Save.ttb,2,2642B6B3,latin,PLAYER 1,
Save.ttb,3,238D1499,latin,Select a file to delete.,
Save.ttb,4,01D8CDF3,ja/mixed,レトロタイプのシビアなスタイルです。,
Save.ttb,5,01D750CF,latin,A style for those looking for a retro style challenge.,
Save.ttb,6,2641398F,latin,PLAYER 1,
Save.ttb,7,238E91BD,ja/mixed,削除するファイルを選んでください。,
Save.ttb,8,3DD05320,latin,PLAYER 2,
Save.ttb,9,291E09B8,ja/mixed,コピー元のファイルを選んで下さい。,
Save.ttb,10,291C8C94,latin,Select a file to copy from.,
Save.ttb,11,5410614A,latin,Clear the game under certain conditions to unlock this mode.,
Save.ttb,12,3DD1D044,latin,PLAYER 2,
Save.ttb,13,83CF0909,ja/mixed,全ての魂を生贄にささげて闇に染まりし時解放されます。,
Save.ttb,14,6CEE8642,latin,PLAYER 4,
Save.ttb,15,5560E9D5,latin,PLAYER 3,
Save.ttb,16,555F6CB1,latin,PLAYER 3,
Save.ttb,17,83CD8BE5,latin,Let darkness consume you and sacrifice every soul to unlock this mode.,
Save.ttb,18,6CF00366,latin,PLAYER 4,
Save.ttb,19,8519DC33,latin,Defeat the darkness with a full band of allies to unlock this mode.,
Save.ttb,20,847F1CF7,latin,PLAYER 5,
Save.ttb,21,847D9FD3,latin,PLAYER 5,
Save.ttb,22,851B5957,ja/mixed,全ての同志と共に闇を打ち払いし時解放されます。,
Save.ttb,23,CB2C69AA,latin,PLAYER 8,
Save.ttb,24,B39BD2F5,latin,PLAYER 7,
Save.ttb,25,9C0E3688,latin,PLAYER 6,
Save.ttb,26,9C0CB964,latin,PLAYER 6,
Save.ttb,27,8E06FBB3,ja/mixed,コピー先のファイルを選んで下さい。,
Save.ttb,28,B29A560F,ja/mixed,闇の支配者となった斬月を止められる者はもはや誰一人いない。,
Save.ttb,29,B298D8EB,latin,"There remains no one who can stand against Zangetsu, the true ruler of the night.",
Save.ttb,30,BBC933B5,ja/mixed,闇に飲まれた斬月の魂を救うべく、仲間たちが今一度立ち上がる。,
Save.ttb,31,BBC7B691,latin,"In order to save Zangetsu, who has fallen into darkness, his allies set out once more.",
Save.ttb,32,B39D5019,latin,PLAYER 7,
Save.ttb,33,CB2AEC86,latin,PLAYER 8,
Save.ttb,34,E420E693,ja/mixed,残機無制限。被ダメージ時吹き飛び無しなど、遊びやすいスタイルです。デメリットは一切ありません。,
Save.ttb,35,DA6F2CA1,latin,<emoji/Decide> Confirm <emoji/Cancel> Return to title screen,
Save.ttb,36,D13C7318,ja/mixed,条件を満たしてゲームをクリアすることで解放されます。,
Save.ttb,37,D13AF5F4,latin,Clear the game under certain conditions to unlock this mode.,
Save.ttb,38,E41F696F,latin,"An easy-going style. Lives are unlimited, and taking damage will not knock back the player. There is no penalty for selecting this style.",
Save.ttb,39,DA70A9C5,ja/mixed,<emoji/Decide> 決定 <emoji/Cancel> タイトルに戻る,
Save.ttb,40,FADC81E0,latin,"Do you wish to overwrite this save file?

Overwritten data cannot be restored.",
Save.ttb,41,F87B38B0,ja/mixed,"このセーブファイルを削除しますか？

※削除されたデータは元に戻せません。",
Save.ttb,42,F879BB8C,latin,"Do you wish to delete this file?

Deleted data cannot be restored.",
Save.ttb,43,FADDFF04,ja/mixed,"このセーブファイルに上書きしてもよろしいですか？

※上書きされたデータは元に戻せません。",
StaffRoll.ttb,0,7ACB9785,empty,,
StaffRoll.ttb,1,3F4F8E1D,empty,,
StaffRoll.ttb,2,1C90AE65,empty,,
StaffRoll.ttb,3,0CC6A73F,empty,,
StaffRoll.ttb,4,050194D4,latin,<color/cyan>Scenario Supervisor<color>,
StaffRoll.ttb,5,02A6F1BA,latin,<color/cyan>English Localization Director<color>,
StaffRoll.ttb,6,0193E6D0,empty,,
StaffRoll.ttb,7,0068D0F9,empty,,
StaffRoll.ttb,8,006753D5,empty,,
StaffRoll.ttb,9,019563F4,empty,,
StaffRoll.ttb,10,03D501D9,empty,,
StaffRoll.ttb,11,03D384B5,empty,,
StaffRoll.ttb,12,02A86EDE,latin,<color/cyan>English Localization Director<color>,
StaffRoll.ttb,13,050017B0,latin,<color/cyan>Scenario Supervisor<color>,
StaffRoll.ttb,14,0A026FD8,empty,,
StaffRoll.ttb,15,08D5DCDD,latin,<color/cyan>Sound Engineer<color>,
StaffRoll.ttb,16,0697BC1C,empty,,
StaffRoll.ttb,17,06963EF8,empty,,
StaffRoll.ttb,18,08D75A01,latin,<color/cyan>Sound Engineer<color>,
StaffRoll.ttb,19,0B307FF7,latin,<color/cyan>Director<color>,
StaffRoll.ttb,20,0B2F02D3,latin,<color/cyan>Director<color>,
StaffRoll.ttb,21,0A03ECFC,empty,,
StaffRoll.ttb,22,0CC52A1B,empty,,
StaffRoll.ttb,23,1661C342,empty,,
StaffRoll.ttb,24,12F4153E,empty,,
StaffRoll.ttb,25,10315AFB,empty,,
StaffRoll.ttb,26,0F064524,latin,<color/cyan>Music<color>,
StaffRoll.ttb,27,0F04C800,latin,<color/cyan>Music<color>,
StaffRoll.ttb,28,1032D81F,empty,,
StaffRoll.ttb,29,15353047,empty,,
StaffRoll.ttb,30,1533B323,empty,,
StaffRoll.ttb,31,12F59262,empty,,
StaffRoll.ttb,32,1660461E,empty,,
StaffRoll.ttb,33,1A360B4B,empty,,
StaffRoll.ttb,34,19230061,empty,,
StaffRoll.ttb,35,17F7EA8A,empty,,
StaffRoll.ttb,36,17F66D66,empty,,
StaffRoll.ttb,37,19247D85,empty,,
StaffRoll.ttb,38,1B641B6A,latin,<color/cyan>Programmer<color>,
StaffRoll.ttb,39,1B629E46,latin,<color/cyan>Programmer<color>,
StaffRoll.ttb,40,1A37886F,empty,,
StaffRoll.ttb,41,1C8F3141,empty,,
StaffRoll.ttb,42,2DF0DCD3,empty,,
StaffRoll.ttb,43,2455C0D0,empty,,
StaffRoll.ttb,44,21918969,empty,,
StaffRoll.ttb,45,2064F66E,empty,,
StaffRoll.ttb,46,1E26D5AD,empty,,
StaffRoll.ttb,47,1E255889,empty,,
StaffRoll.ttb,48,20667392,empty,,
StaffRoll.ttb,49,22BF9988,empty,,
StaffRoll.ttb,50,22BE1C64,empty,,
StaffRoll.ttb,51,2193068D,empty,,
StaffRoll.ttb,52,245443AC,empty,,
StaffRoll.ttb,53,2A832ECF,empty,,
StaffRoll.ttb,54,27C0748C,latin,<color/cyan>Background Graphics<color>,
StaffRoll.ttb,55,26955EB5,empty,,
StaffRoll.ttb,56,2693E191,empty,,
StaffRoll.ttb,57,27C1F1B0,latin,<color/cyan>Background Graphics<color>,
StaffRoll.ttb,58,2CC449D8,latin,<color/cyan>Sound Director<color>,
StaffRoll.ttb,59,2CC2CCB4,latin,<color/cyan>Sound Director<color>,
StaffRoll.ttb,60,2A84ABF3,empty,,
StaffRoll.ttb,61,2DEF5FAF,empty,,
StaffRoll.ttb,62,37F58D23,empty,,
StaffRoll.ttb,63,32F1B7D7,empty,,
StaffRoll.ttb,64,31C524DC,empty,,
StaffRoll.ttb,65,30B39716,empty,,
StaffRoll.ttb,66,30B219F2,empty,,
StaffRoll.ttb,67,31C6A200,empty,,
StaffRoll.ttb,68,341FC7F6,empty,,
StaffRoll.ttb,69,341E4AD2,empty,,
StaffRoll.ttb,70,32F334FB,empty,,
StaffRoll.ttb,71,37F40FFF,empty,,
StaffRoll.ttb,72,3DBF9C2A,empty,,
StaffRoll.ttb,73,3A4D35F5,empty,,
StaffRoll.ttb,74,3922201E,latin,<color/cyan>UI Designer<color>,
StaffRoll.ttb,75,3920A2FA,latin,<color/cyan>UI Designer<color>,
StaffRoll.ttb,76,3A4EB319,empty,,
StaffRoll.ttb,77,3E22FB22,empty,,
StaffRoll.ttb,78,3DC1194E,empty,,
StaffRoll.ttb,79,3E247846,empty,,
StaffRoll.ttb,80,5D0F0FF5,empty,,
StaffRoll.ttb,81,50AFBC8B,empty,,
StaffRoll.ttb,82,4A1D7270,empty,,
StaffRoll.ttb,83,44536369,empty,,
StaffRoll.ttb,84,43F00471,empty,,
StaffRoll.ttb,85,43EE874D,empty,,
StaffRoll.ttb,86,3F510B41,empty,,
StaffRoll.ttb,87,4451E645,empty,,
StaffRoll.ttb,88,49543E6D,empty,,
StaffRoll.ttb,89,457FF664,empty,,
StaffRoll.ttb,90,457E7940,empty,,
StaffRoll.ttb,91,4955BB91,empty,,
StaffRoll.ttb,92,4BAEE187,empty,,
StaffRoll.ttb,93,4A824E8C,empty,,
StaffRoll.ttb,94,4A80D168,empty,,
StaffRoll.ttb,95,4A1EEF94,empty,,
StaffRoll.ttb,96,4BAD6463,empty,,
StaffRoll.ttb,97,504C5D93,empty,,
StaffRoll.ttb,98,4F84A6B4,empty,,
StaffRoll.ttb,99,4F832990,empty,,
StaffRoll.ttb,100,504DDAB7,empty,,
StaffRoll.ttb,101,56DEA7AE,empty,,
StaffRoll.ttb,102,555032DF,empty,,
StaffRoll.ttb,103,51DDCCAA,empty,,
StaffRoll.ttb,104,51DC4F86,empty,,
StaffRoll.ttb,105,50B139AF,empty,,
StaffRoll.ttb,106,554EB5BB,empty,,
StaffRoll.ttb,107,567B48B6,empty,,
StaffRoll.ttb,108,55B391D7,empty,,
StaffRoll.ttb,109,55B214B3,empty,,
StaffRoll.ttb,110,567CC5DA,empty,,
StaffRoll.ttb,111,5BE27CFA,empty,,
StaffRoll.ttb,112,5B7F1E02,empty,,
StaffRoll.ttb,113,5B7DA0DE,empty,,
StaffRoll.ttb,114,56E024D2,empty,,
StaffRoll.ttb,115,5BE0FFD6,empty,,
StaffRoll.ttb,116,5CABB0FD,empty,,
StaffRoll.ttb,117,5CAA33D9,empty,,
StaffRoll.ttb,118,5D0D92D1,empty,,
StaffRoll.ttb,119,6CDF4C70,latin,"<emoji/CopyRight>INTI CREATES CO., LTD. 2018",
StaffRoll.ttb,120,63CE4B5A,latin,GAL*GUNVOLT BURST,
StaffRoll.ttb,121,620FEAF9,empty,,
StaffRoll.ttb,122,61AC8C01,empty,,
StaffRoll.ttb,123,60E4D522,latin,<color/cyan>QC<color>,
StaffRoll.ttb,124,60E357FE,latin,<color/cyan>QC<color>,
StaffRoll.ttb,125,61AE0925,empty,,
