ID,English,French,German,Italian,Spanish,Original Turkish,Revised Turkish,Status,Reason
0x2C48,"It's a letter from Mario, but it's<br>nearly impossible to read. <br>He must have been in a hurry writing it.","C'est une lettre de Mario, mais elle<br>est presque impossible à lire. Il devait<br>être pressé quand il l'a rédigée.","Ein Brief von Mario, der aber so gut<br>wie nicht zu lesen ist. Er war beim<br>Schreiben wohl in großer Eile.","Una lettera di Mario, ma è quasi<br>impossibile da leggere. Deve averla<br>scritta in fretta e furia.","Una carta de Mario, pero es ilegible.<br>Debió de escribirla a toda prisa.","Bu, Mario'dan bir mektup ama<br>okumak neredeyse imkânsız.<br>Belli ki yazarken çok acele etmiş.",Mario'dan bir mektup.<br>Yazısı neredeyse okunmuyor;<hr>belli ki çok acele etmiş.,DÜZELTİLDİ,"v5 yaratıcı geçiş: eşya açıklaması kısa, doğal ve oyun tonuna uygun Türkçeleştirildi."
0x2C49,"A star that was found in the<br>Observatory. It belonged to Mario,<br>and it emits a blinding light.",Cette étoile a été trouvée dans<br>l'observatoire. Elle appartenait<br>à Mario et elle émet une lumière<br>aveuglante.,"Ein Stern, der im Observatorium<br>gefunden wurde und Mario gehört<br>hat. Er gibt ein gleißendes Licht ab.",Una stella trovata nell'Osservatorio.<br>Apparteneva a Mario ed emette un<br>bagliore accecante.,"Una estrella que estaba en<br>el observatorio. Era de Mario,<br>y emite una luz cegadora.",Rasathane'de bulunan bir yıldız.<br>Mario'ya aitti ve<br>göz kamaştırıcı bir ışık yayıyor.,Rasathanede bulunan bir yıldız.<br>Mario'ya aitti ve<br>göz kamaştırıcı bir ışık yayıyor.,DÜZELTİLDİ,Rasathane ortak addır; bulunma eki kesmeyle ayrılmaz.
0x2C4A,The white gloves Mario wears.<br>They're a little damp from sweat...,Les gants blancs de Mario.<br>Ils sont humides de sueur.,"Die weißen Handschuhe, die Mario<br>trägt. Sie sind ein wenig feucht von<br>Schweiß...",I guanti bianchi indossati da Mario.<br>Sono un po' umidicci di sudore...,Los guantes blancos que suele<br>llevar Mario. Están un poco... sudados.,Mario'nun giydiği beyaz eldivenler.<br>Terden biraz nemlenmişler...,Mario'nun beyaz eldivenleri.<br>Terden hâlâ hafif nemli...,DÜZELTİLDİ,"v5 yaratıcı geçiş: eşya açıklaması kısa, doğal ve oyun tonuna uygun Türkçeleştirildi."
0x2C4B,The shoes Mario wears. They're<br>worn out from all his adventures<br>and have a familiar smell...,Les chaussures de Mario sont usées<br>par toutes ses aventures et ont<br>une odeur familière.,"Die Schuhe, die Mario trägt. Sie sind<br>von vielen Abenteuern ausgelatscht<br>und riechen etwas streng...",Le scarpe indossate da Mario<br>durante le sue avventure. Sono<br>tutte consumate ed emanano<br>un odore familiare...,Los zapatos de Mario. Están<br>un poco desgastados de tanto uso<br>y desprenden un olor familiar...,Mario'nun giydiği ayakkabılar.<br>Tüm maceralarından ötürü epey<br>aşınmışlar<br>ve tanıdık bir koku taşıyorlar...,Mario'nun ayakkabıları.<br>Maceralardan epey yıpranmışlar...<hr>Bir de o tanıdık koku var.,DÜZELTİLDİ,"v5 yaratıcı geçiş: eşya açıklaması kısa, doğal ve oyun tonuna uygun Türkçeleştirildi."
0x2C9F,[0011:2BA1],[0011:2BA1],[0011:2BA1],[0011:2BA1],[0011:2BA1],[0011:2BA1],[0011:2BA1],KORUNDU,
0x2CA0,[0011:2BA2],[0011:2BA2],[0011:2BA2],[0011:2BA2],[0011:2BA2],[0011:2BA2],[0011:2BA2],KORUNDU,
0x2CA1,[0011:2BA3],[0011:2BA3],[0011:2BA3],[0011:2BA3],[0011:2BA3],[0011:2BA3],[0011:2BA3],KORUNDU,
0x2CA2,[0011:2BA4],[0011:2BA4],[0011:2BA4],[0011:2BA4],[0011:2BA4],[0011:2BA4],[0011:2BA4],KORUNDU,
0x2CA3,[0011:2BA5],[0011:2BA5],[0011:2BA5],[0011:2BA5],[0011:2BA5],[0011:2BA5],[0011:2BA5],KORUNDU,
0x2CA4,[0011:2BA6],[0011:2BA6],[0011:2BA6],[0011:2BA6],[0011:2BA6],[0011:2BA6],[0011:2BA6],KORUNDU,
0x2CA5,[0011:2BA7],[0011:2BA7],[0011:2BA7],[0011:2BA7],[0011:2BA7],[0011:2BA7],[0011:2BA7],KORUNDU,
0x2CA6,[0011:2BA8],[0011:2BA8],[0011:2BA8],[0011:2BA8],[0011:2BA8],[0011:2BA8],[0011:2BA8],KORUNDU,
0x2CA7,[0011:2BA9],[0011:2BA9],[0011:2BA9],[0011:2BA9],[0011:2BA9],[0011:2BA9],[0011:2BA9],KORUNDU,
0x2CA8,[0011:2BAA],[0011:2BAA],[0011:2BAA],[0011:2BAA],[0011:2BAA],[0011:2BAA],[0011:2BAA],KORUNDU,
0x2CA9,[0011:2BAB],[0011:2BAB],[0011:2BAB],[0011:2BAB],[0011:2BAB],[0011:2BAB],[0011:2BAB],KORUNDU,
0x2CAA,[0011:2BAC],[0011:2BAC],[0011:2BAC],[0011:2BAC],[0011:2BAC],[0011:2BAC],[0011:2BAC],KORUNDU,
0x2CAB,[0011:2BAD],[0011:2BAD],[0011:2BAD],[0011:2BAD],[0011:2BAD],[0011:2BAD],[0011:2BAD],KORUNDU,
0x2CAC,[0011:2BAE],[0011:2BAE],[0011:2BAE],[0011:2BAE],[0011:2BAE],[0011:2BAE],[0011:2BAE],KORUNDU,
0x2CAD,[0011:2BAF],[0011:2BAF],[0011:2BAF],[0011:2BAF],[0011:2BAF],[0011:2BAF],[0011:2BAF],KORUNDU,
0x2CAE,[0011:2BB0],[0011:2BB0],[0011:2BB0],[0011:2BB0],[0011:2BB0],[0011:2BB0],[0011:2BB0],KORUNDU,
0x2CAF,[0011:2BB1],[0011:2BB1],[0011:2BB1],[0011:2BB1],[0011:2BB1],[0011:2BB1],[0011:2BB1],KORUNDU,
0x2CB0,[0011:2BB2],[0011:2BB2],[0011:2BB2],[0011:2BB2],[0011:2BB2],[0011:2BB2],[0011:2BB2],KORUNDU,
0x2CB1,[0011:2BB3],[0011:2BB3],[0011:2BB3],[0011:2BB3],[0011:2BB3],[0011:2BB3],[0011:2BB3],KORUNDU,
0x2CB2,[0011:2BB4],[0011:2BB4],[0011:2BB4],[0011:2BB4],[0011:2BB4],[0011:2BB4],[0011:2BB4],KORUNDU,
0x2CB3,[0011:2BB5],[0011:2BB5],[0011:2BB5],[0011:2BB5],[0011:2BB5],[0011:2BB5],[0011:2BB5],KORUNDU,
0x2CB4,[0011:2BB6],[0011:2BB6],[0011:2BB6],[0011:2BB6],[0011:2BB6],[0011:2BB6],[0011:2BB6],KORUNDU,
0x2CB5,[0011:2BB7],[0011:2BB7],[0011:2BB7],[0011:2BB7],[0011:2BB7],[0011:2BB7],[0011:2BB7],KORUNDU,
0x2CB6,[0011:2B5C],[0011:2B5C],[0011:2B5C],[0011:2B5C],[0011:2B5C],[0011:2B5C],[0011:2B5C],KORUNDU,
0x2CB7,[0011:2B5D],[0011:2B5D],[0011:2B5D],[0011:2B5D],[0011:2B5D],[0011:2B5D],[0011:2B5D],KORUNDU,
0x2CB8,[0011:2B5E],[0011:2B5E],[0011:2B5E],[0011:2B5E],[0011:2B5E],[0011:2B5E],[0011:2B5E],KORUNDU,
0x2CB9,[0011:2B5F],[0011:2B5F],[0011:2B5F],[0011:2B5F],[0011:2B5F],[0011:2B5F],[0011:2B5F],KORUNDU,
0x2CBA,[0011:2B60],[0011:2B60],[0011:2B60],[0011:2B60],[0011:2B60],[0011:2B60],[0011:2B60],KORUNDU,
0x2CBB,[0011:2B61],[0011:2B61],[0011:2B61],[0011:2B61],[0011:2B61],[0011:2B61],[0011:2B61],KORUNDU,
0x2CBC,[0011:2B62],[0011:2B62],[0011:2B62],[0011:2B62],[0011:2B62],[0011:2B62],[0011:2B62],KORUNDU,
0x2CBD,[0011:2B63],[0011:2B63],[0011:2B63],[0011:2B63],[0011:2B63],[0011:2B63],[0011:2B63],KORUNDU,
0x2CBE,[0011:2B64],[0011:2B64],[0011:2B64],[0011:2B64],[0011:2B64],[0011:2B64],[0011:2B64],KORUNDU,
0x2CBF,[0011:2B65],[0011:2B65],[0011:2B65],[0011:2B65],[0011:2B65],[0011:2B65],[0011:2B65],KORUNDU,
0x2CC0,[0011:2B66],[0011:2B66],[0011:2B66],[0011:2B66],[0011:2B66],[0011:2B66],[0011:2B66],KORUNDU,
0x2CC1,[0011:2B67],[0011:2B67],[0011:2B67],[0011:2B67],[0011:2B67],[0011:2B67],[0011:2B67],KORUNDU,
0x2CC2,[0011:2B68],[0011:2B68],[0011:2B68],[0011:2B68],[0011:2B68],[0011:2B68],[0011:2B68],KORUNDU,
0x2CC3,[0011:2B69],[0011:2B69],[0011:2B69],[0011:2B69],[0011:2B69],[0011:2B69],[0011:2B69],KORUNDU,
0x2CC4,[0011:2B6A],[0011:2B6A],[0011:2B6A],[0011:2B6A],[0011:2B6A],[0011:2B6A],[0011:2B6A],KORUNDU,
0x2CC5,[0011:2B6B],[0011:2B6B],[0011:2B6B],[0011:2B6B],[0011:2B6B],[0011:2B6B],[0011:2B6B],KORUNDU,
0x2CC6,[0011:2B6C],[0011:2B6C],[0011:2B6C],[0011:2B6C],[0011:2B6C],[0011:2B6C],[0011:2B6C],KORUNDU,
0x2CC7,[0011:2B6D],[0011:2B6D],[0011:2B6D],[0011:2B6D],[0011:2B6D],[0011:2B6D],[0011:2B6D],KORUNDU,
0x2CC8,[0011:2B6E],[0011:2B6E],[0011:2B6E],[0011:2B6E],[0011:2B6E],[0011:2B6E],[0011:2B6E],KORUNDU,
0x2CC9,[0011:2B6F],[0011:2B6F],[0011:2B6F],[0011:2B6F],[0011:2B6F],[0011:2B6F],[0011:2B6F],KORUNDU,
0x2CCA,[0011:2B70],[0011:2B70],[0011:2B70],[0011:2B70],[0011:2B70],[0011:2B70],[0011:2B70],KORUNDU,
0x2CCB,[0011:2B71],[0011:2B71],[0011:2B71],[0011:2B71],[0011:2B71],[0011:2B71],[0011:2B71],KORUNDU,
0x2CCC,[0011:2B72],[0011:2B72],[0011:2B72],[0011:2B72],[0011:2B72],[0011:2B72],[0011:2B72],KORUNDU,
0x2CCD,[0011:2AF8],[0011:2AF8],[0011:2AF8],[0011:2AF8],[0011:2AF8],[0011:2AF8],[0011:2AF8],KORUNDU,
0x2CCE,[0011:2AF9],[0011:2AF9],[0011:2AF9],[0011:2AF9],[0011:2AF9],[0011:2AF9],[0011:2AF9],KORUNDU,
0x2CCF,[0011:2AFA],[0011:2AFA],[0011:2AFA],[0011:2AFA],[0011:2AFA],[0011:2AFA],[0011:2AFA],KORUNDU,
0x2CD0,[0011:2AFB],[0011:2AFB],[0011:2AFB],[0011:2AFB],[0011:2AFB],[0011:2AFB],[0011:2AFB],KORUNDU,
0x2CD1,[0011:2AFC],[0011:2AFC],[0011:2AFC],[0011:2AFC],[0011:2AFC],[0011:2AFC],[0011:2AFC],KORUNDU,
0x2CD2,[0011:2AFD],[0011:2AFD],[0011:2AFD],[0011:2AFD],[0011:2AFD],[0011:2AFD],[0011:2AFD],KORUNDU,
0x2CD3,[0011:2AFE],[0011:2AFE],[0011:2AFE],[0011:2AFE],[0011:2AFE],[0011:2AFE],[0011:2AFE],KORUNDU,
0x2CD4,[0011:2AFF],[0011:2AFF],[0011:2AFF],[0011:2AFF],[0011:2AFF],[0011:2AFF],[0011:2AFF],KORUNDU,
0x2CD5,[0011:2B00],[0011:2B00],[0011:2B00],[0011:2B00],[0011:2B00],[0011:2B00],[0011:2B00],KORUNDU,
0x2CD6,[0011:2B01],[0011:2B01],[0011:2B01],[0011:2B01],[0011:2B01],[0011:2B01],[0011:2B01],KORUNDU,
0x2CD7,[0011:2B02],[0011:2B02],[0011:2B02],[0011:2B02],[0011:2B02],[0011:2B02],[0011:2B02],KORUNDU,
0x2CD8,[0011:2B03],[0011:2B03],[0011:2B03],[0011:2B03],[0011:2B03],[0011:2B03],[0011:2B03],KORUNDU,
0x2CD9,[0011:2B04],[0011:2B04],[0011:2B04],[0011:2B04],[0011:2B04],[0011:2B04],[0011:2B04],KORUNDU,
0x2CDA,[0011:2B05],[0011:2B05],[0011:2B05],[0011:2B05],[0011:2B05],[0011:2B05],[0011:2B05],KORUNDU,
0x2CDB,[0011:2B06],[0011:2B06],[0011:2B06],[0011:2B06],[0011:2B06],[0011:2B06],[0011:2B06],KORUNDU,
0x2CDC,[0011:2B07],[0011:2B07],[0011:2B07],[0011:2B07],[0011:2B07],[0011:2B07],[0011:2B07],KORUNDU,
0x2CDD,[0011:2B08],[0011:2B08],[0011:2B08],[0011:2B08],[0011:2B08],[0011:2B08],[0011:2B08],KORUNDU,
0x2CDE,[0011:2B09],[0011:2B09],[0011:2B09],[0011:2B09],[0011:2B09],[0011:2B09],[0011:2B09],KORUNDU,
0x2CDF,[0011:2B0A],[0011:2B0A],[0011:2B0A],[0011:2B0A],[0011:2B0A],[0011:2B0A],[0011:2B0A],KORUNDU,
0x2CE0,[0011:2B0B],[0011:2B0B],[0011:2B0B],[0011:2B0B],[0011:2B0B],[0011:2B0B],[0011:2B0B],KORUNDU,
0x2CE1,[0011:2B0C],[0011:2B0C],[0011:2B0C],[0011:2B0C],[0011:2B0C],[0011:2B0C],[0011:2B0C],KORUNDU,
0x2CE2,[0011:2B0D],[0011:2B0D],[0011:2B0D],[0011:2B0D],[0011:2B0D],[0011:2B0D],[0011:2B0D],KORUNDU,
0x2CE3,[0011:2B0E],[0011:2B0E],[0011:2B0E],[0011:2B0E],[0011:2B0E],[0011:2B0E],[0011:2B0E],KORUNDU,
0x2CE4,[0011:2B0F],[0011:2B0F],[0011:2B0F],[0011:2B0F],[0011:2B0F],[0011:2B0F],[0011:2B0F],KORUNDU,
0x2CE5,[0011:2B10],[0011:2B10],[0011:2B10],[0011:2B10],[0011:2B10],[0011:2B10],[0011:2B10],KORUNDU,
0x2CE6,[0011:2B11],[0011:2B11],[0011:2B11],[0011:2B11],[0011:2B11],[0011:2B11],[0011:2B11],KORUNDU,
0x2CE7,[0011:2B12],[0011:2B12],[0011:2B12],[0011:2B12],[0011:2B12],[0011:2B12],[0011:2B12],KORUNDU,
0x2CE8,[0011:2B13],[0011:2B13],[0011:2B13],[0011:2B13],[0011:2B13],[0011:2B13],[0011:2B13],KORUNDU,
0x2CE9,[0011:2BC0],[0011:2BC0],[0011:2BC0],[0011:2BC0],[0011:2BC0],[0011:2BC0],[0011:2BC0],KORUNDU,
0x2CEA,[0011:2BC1],[0011:2BC1],[0011:2BC1],[0011:2BC1],[0011:2BC1],[0011:2BC1],[0011:2BC1],KORUNDU,
0x2CEB,[0011:2BC2],[0011:2BC2],[0011:2BC2],[0011:2BC2],[0011:2BC2],[0011:2BC2],[0011:2BC2],KORUNDU,
0x2CEC,[0011:2BC3],[0011:2BC3],[0011:2BC3],[0011:2BC3],[0011:2BC3],[0011:2BC3],[0011:2BC3],KORUNDU,
0x2CED,[0011:2BC4],[0011:2BC4],[0011:2BC4],[0011:2BC4],[0011:2BC4],[0011:2BC4],[0011:2BC4],KORUNDU,
0x2CEE,[0011:2BC5],[0011:2BC5],[0011:2BC5],[0011:2BC5],[0011:2BC5],[0011:2BC5],[0011:2BC5],KORUNDU,
0x2CEF,[0011:2BC6],[0011:2BC6],[0011:2BC6],[0011:2BC6],[0011:2BC6],[0011:2BC6],[0011:2BC6],KORUNDU,
0x2CF0,[0011:2BC7],[0011:2BC7],[0011:2BC7],[0011:2BC7],[0011:2BC7],[0011:2BC7],[0011:2BC7],KORUNDU,
0x2CF1,[0011:2BC8],[0011:2BC8],[0011:2BC8],[0011:2BC8],[0011:2BC8],[0011:2BC8],[0011:2BC8],KORUNDU,
0x2CF2,[0011:2BC9],[0011:2BC9],[0011:2BC9],[0011:2BC9],[0011:2BC9],[0011:2BC9],[0011:2BC9],KORUNDU,
0x2CF3,[0011:2BCA],[0011:2BCA],[0011:2BCA],[0011:2BCA],[0011:2BCA],[0011:2BCA],[0011:2BCA],KORUNDU,
0x2CF4,[0011:2BCB],[0011:2BCB],[0011:2BCB],[0011:2BCB],[0011:2BCB],[0011:2BCB],[0011:2BCB],KORUNDU,
0x2CF5,[0011:2BCC],[0011:2BCC],[0011:2BCC],[0011:2BCC],[0011:2BCC],[0011:2BCC],[0011:2BCC],KORUNDU,
0x2CF6,[0011:2BCD],[0011:2BCD],[0011:2BCD],[0011:2BCD],[0011:2BCD],[0011:2BCD],[0011:2BCD],KORUNDU,
0x2CF7,[0011:2BCE],[0011:2BCE],[0011:2BCE],[0011:2BCE],[0011:2BCE],[0011:2BCE],[0011:2BCE],KORUNDU,
0x2CF8,[0011:2BCF],[0011:2BCF],[0011:2BCF],[0011:2BCF],[0011:2BCF],[0011:2BCF],[0011:2BCF],KORUNDU,
0x2CF9,[0011:2BD0],[0011:2BD0],[0011:2BD0],[0011:2BD0],[0011:2BD0],[0011:2BD0],[0011:2BD0],KORUNDU,
0x2CFA,[0011:2BD1],[0011:2BD1],[0011:2BD1],[0011:2BD1],[0011:2BD1],[0011:2BD1],[0011:2BD1],KORUNDU,
0x2CFB,[0011:2BD2],[0011:2BD2],[0011:2BD2],[0011:2BD2],[0011:2BD2],[0011:2BD2],[0011:2BD2],KORUNDU,
0x2CFC,[0011:2BD3],[0011:2BD3],[0011:2BD3],[0011:2BD3],[0011:2BD3],[0011:2BD3],[0011:2BD3],KORUNDU,
0x2CFD,[0011:2BD4],[0011:2BD4],[0011:2BD4],[0011:2BD4],[0011:2BD4],[0011:2BD4],[0011:2BD4],KORUNDU,
0x2CFE,[0011:2BD5],[0011:2BD5],[0011:2BD5],[0011:2BD5],[0011:2BD5],[0011:2BD5],[0011:2BD5],KORUNDU,
0x2CFF,[0011:2BD6],[0011:2BD6],[0011:2BD6],[0011:2BD6],[0011:2BD6],[0011:2BD6],[0011:2BD6],KORUNDU,
0x2D00,[0011:2BD7],[0011:2BD7],[0011:2BD7],[0011:2BD7],[0011:2BD7],[0011:2BD7],[0011:2BD7],KORUNDU,
0x2D01,[0011:2BD8],[0011:2BD8],[0011:2BD8],[0011:2BD8],[0011:2BD8],[0011:2BD8],[0011:2BD8],KORUNDU,
0x2D02,[0011:2BD9],[0011:2BD9],[0011:2BD9],[0011:2BD9],[0011:2BD9],[0011:2BD9],[0011:2BD9],KORUNDU,
0x2D03,[0011:2BDA],[0011:2BDA],[0011:2BDA],[0011:2BDA],[0011:2BDA],[0011:2BDA],[0011:2BDA],KORUNDU,
0x2D04,[0011:2BDB],[0011:2BDB],[0011:2BDB],[0011:2BDB],[0011:2BDB],[0011:2BDB],[0011:2BDB],KORUNDU,
0x2D05,[0011:2BDC],[0011:2BDC],[0011:2BDC],[0011:2BDC],[0011:2BDC],[0011:2BDC],[0011:2BDC],KORUNDU,
0x2D06,[0011:2BDD],[0011:2BDD],[0011:2BDD],[0011:2BDD],[0011:2BDD],[0011:2BDD],[0011:2BDD],KORUNDU,
0x2D07,[0011:2BDE],[0011:2BDE],[0011:2BDE],[0011:2BDE],[0011:2BDE],[0011:2BDE],[0011:2BDE],KORUNDU,
0x2D08,[0011:2BDF],[0011:2BDF],[0011:2BDF],[0011:2BDF],[0011:2BDF],[0011:2BDF],[0011:2BDF],KORUNDU,
0x2D09,[0011:2BE0],[0011:2BE0],[0011:2BE0],[0011:2BE0],[0011:2BE0],[0011:2BE0],[0011:2BE0],KORUNDU,
0x2D0A,[0011:2BE1],[0011:2BE1],[0011:2BE1],[0011:2BE1],[0011:2BE1],[0011:2BE1],[0011:2BE1],KORUNDU,
0x2D0B,[0011:2BE2],[0011:2BE2],[0011:2BE2],[0011:2BE2],[0011:2BE2],[0011:2BE2],[0011:2BE2],KORUNDU,
0x2D2A,Found in the Butler's Room.,Trouvé dans la<br>chambre du majordome.,Gefunden in der<br>Dienerstube.,Trovato nella stanza<br>del maggiordomo.,Estaba en el cuarto<br>del mayordomo.,Kâhya Odası'nda bulundu.,Kâhya Odasında bulundu.,DÜZELTİLDİ,Türkçe ortak oda/yer adlarına gelen çekim eklerinde kesme işareti kullanılmaz; oda adı terminolojisi de ana harita çevirisiyle eşitlendi.
0x2D2B,Found in the Hidden Room.,Trouvé dans la<br>salle cachée.,Gefunden im<br>Verborgenen Raum.,Trovato nella stanza<br>nascosta.,Estaba en la habitación<br>secreta.,Gizli Oda'da bulundu.,Gizli Odada bulundu.,DÜZELTİLDİ,Türkçe ortak oda/yer adlarına gelen çekim eklerinde kesme işareti kullanılmaz; oda adı terminolojisi de ana harita çevirisiyle eşitlendi.
0x2D2C,Found in the Fortune-Teller's Room.,Trouvé dans<br>la salle de voyance.,Gefunden in der<br>Stube der Seherin.,Trovato nella stanza<br>della veggente.,Estaba en el cuarto<br>de la vidente.,Falcı Odası'nda bulundu.,Falcı Odasında bulundu.,DÜZELTİLDİ,Türkçe ortak oda/yer adlarına gelen çekim eklerinde kesme işareti kullanılmaz; oda adı terminolojisi de ana harita çevirisiyle eşitlendi.
0x2D2D,Found in the Mirror Room.,Trouvé dans<br>la salle du miroir.,Gefunden im Spiegelsaal.,Trovato nella sala<br>dello specchio.,Estaba en la sala<br>del espejo.,Ayna Odası'nda bulundu.,Ayna Odasında bulundu.,DÜZELTİLDİ,Türkçe ortak oda/yer adlarına gelen çekim eklerinde kesme işareti kullanılmaz; oda adı terminolojisi de ana harita çevirisiyle eşitlendi.
0x2D2E,Found in the Laundry Room.,Trouvé dans la buanderie.,Gefunden in der<br>Waschküche.,Trovato nella lavanderia.,Estaba en el lavadero.,Çamaşır Odası'nda bulundu.,Çamaşır Odasında bulundu.,DÜZELTİLDİ,Türkçe ortak oda/yer adlarına gelen çekim eklerinde kesme işareti kullanılmaz; oda adı terminolojisi de ana harita çevirisiyle eşitlendi.
0x2D2F,Found in the Kitchen.,Trouvé dans la cuisine.,Gefunden in der Küche.,Trovato nella cucina.,Estaba en la cocina.,Mutfak'ta bulundu.,Mutfakta bulundu.,DÜZELTİLDİ,Türkçe ortak oda/yer adlarına gelen çekim eklerinde kesme işareti kullanılmaz; oda adı terminolojisi de ana harita çevirisiyle eşitlendi.
0x2D30,Found in the Dining Room.,Trouvé dans<br>la salle à manger.,Gefunden im Esszimmer.,Trovato nella sala<br>da pranzo.,Estaba en el comedor.,Yemek Odası'nda bulundu.,Yemek Odasında bulundu.,DÜZELTİLDİ,Türkçe ortak oda/yer adlarına gelen çekim eklerinde kesme işareti kullanılmaz; oda adı terminolojisi de ana harita çevirisiyle eşitlendi.
0x2D31,Found in the Ball Room.,Trouvé dans<br>la salle de bal.,Gefunden im Ballsaal.,Trovato nella sala<br>da ballo.,Estaba en el salón<br>de baile.,Balo Salonu'nda bulundu.,Balo Salonunda bulundu.,DÜZELTİLDİ,Türkçe ortak oda/yer adlarına gelen çekim eklerinde kesme işareti kullanılmaz; oda adı terminolojisi de ana harita çevirisiyle eşitlendi.
0x2D32,Found in the Billiards Room.,Trouvé dans la salle<br>de billard.,Gefunden im<br>Billardzimmer.,Trovato nella sala<br>del biliardo.,Estaba en el salón<br>de billar.,Bilardo Salonu'nda bulundu.,Bilardo Salonunda bulundu.,DÜZELTİLDİ,Türkçe ortak oda/yer adlarına gelen çekim eklerinde kesme işareti kullanılmaz; oda adı terminolojisi de ana harita çevirisiyle eşitlendi.
0x2D33,Found in the Projection Room.,Trouvé dans la<br>salle de projection.,Gefunden im Filmraum.,Trovato nella cabina<br>di proiezione.,Estaba en la sala<br>de proyecciones.,Gösterim Odası'nda bulundu.,Gösterim Odasında bulundu.,DÜZELTİLDİ,Türkçe ortak oda/yer adlarına gelen çekim eklerinde kesme işareti kullanılmaz; oda adı terminolojisi de ana harita çevirisiyle eşitlendi.
0x2D34,Found in the Storage Room.,Trouvé dans la<br>pièce de stockage.,Gefunden im Lagerraum.,Trovato nel magazzino.,Estaba en el almacén.,Depo Odası'nda bulundu.,Depo Odasında bulundu.,DÜZELTİLDİ,Türkçe ortak oda/yer adlarına gelen çekim eklerinde kesme işareti kullanılmaz; oda adı terminolojisi de ana harita çevirisiyle eşitlendi.
0x2D35,Found in the Conservatory.,Trouvé dans<br>le conservatoire.,Gefunden im Musikzimmer.,Trovato nella sala musica.,Estaba en la sala<br>de música.,Konservatuvar'da bulundu.,Müzik Odasında bulundu.,DÜZELTİLDİ,v6 manuel kontrol: oda adı diğer Avrupa dilleri ve odanın oyun içi işleviyle karşılaştırılarak doğal Türkçeye uyarlandı.
0x2D36,Found in the Rec Room.,Trouvé dans<br>la salle de muscu.,Gefunden im Fitnessraum.,Trovato nella palestra.,Estaba en el gimnasio.,Oyun Odası'nda bulundu.,Spor Salonunda bulundu.,DÜZELTİLDİ,Türkçe ortak oda/yer adlarına gelen çekim eklerinde kesme işareti kullanılmaz; oda adı terminolojisi de ana harita çevirisiyle eşitlendi.
0x2D37,Found in the Nursery.,Trouvé dans la nurserie.,Gefunden im<br>Kinderzimmer.,Trovato nella stanza<br>del bimbo.,Estaba en el cuarto<br>del bebé.,Çocuk Odası'nda bulundu.,Çocuk Odasında bulundu.,DÜZELTİLDİ,Türkçe ortak oda/yer adlarına gelen çekim eklerinde kesme işareti kullanılmaz; oda adı terminolojisi de ana harita çevirisiyle eşitlendi.
0x2D38,Found in The Twins' Room.,Trouvé dans<br>la chambre des jumeaux.,Gefunden im Zimmer<br>der Zwillinge.,Trovato nella camera<br>dei gemelli.,Estaba en el cuarto<br>de los gemelos.,İkizlerin Odası'nda bulundu.,İkizlerin Odasında bulundu.,DÜZELTİLDİ,Türkçe ortak oda/yer adlarına gelen çekim eklerinde kesme işareti kullanılmaz; oda adı terminolojisi de ana harita çevirisiyle eşitlendi.
