ID,CriticalControlsMatch,ExactSameAsEnglish,TurkishSpecialChars,English,Turkish,EnglishCriticalControls,TurkishCriticalControls
0x2D65,YES,YES,,[0011:2B74],[0011:2B74],"[(17, 11124)]","[(17, 11124)]"
0x2D66,YES,YES,,[0011:2B75],[0011:2B75],"[(17, 11125)]","[(17, 11125)]"
0x2D67,YES,YES,,[0011:2B76],[0011:2B76],"[(17, 11126)]","[(17, 11126)]"
0x2D68,YES,YES,,[0011:2B77],[0011:2B77],"[(17, 11127)]","[(17, 11127)]"
0x2D69,YES,YES,,[0011:2B78],[0011:2B78],"[(17, 11128)]","[(17, 11128)]"
0x2D6A,YES,YES,,[0011:2B79],[0011:2B79],"[(17, 11129)]","[(17, 11129)]"
0x2D6B,YES,YES,,[0011:2B7A],[0011:2B7A],"[(17, 11130)]","[(17, 11130)]"
0x2D6C,YES,YES,,[0011:2B7B],[0011:2B7B],"[(17, 11131)]","[(17, 11131)]"
0x2D6D,YES,YES,,[0011:2B7C],[0011:2B7C],"[(17, 11132)]","[(17, 11132)]"
0x2D6E,YES,YES,,[0011:2B7D],[0011:2B7D],"[(17, 11133)]","[(17, 11133)]"
0x2D6F,YES,YES,,[0011:2B7E],[0011:2B7E],"[(17, 11134)]","[(17, 11134)]"
0x2D70,YES,YES,,[0011:2B7F],[0011:2B7F],"[(17, 11135)]","[(17, 11135)]"
0x2D71,YES,YES,,[0011:2B80],[0011:2B80],"[(17, 11136)]","[(17, 11136)]"
0x2D72,YES,YES,,[0011:2B81],[0011:2B81],"[(17, 11137)]","[(17, 11137)]"
0x2D73,YES,YES,,[0011:2B82],[0011:2B82],"[(17, 11138)]","[(17, 11138)]"
0x2D74,YES,YES,,[0011:2B83],[0011:2B83],"[(17, 11139)]","[(17, 11139)]"
0x2D75,YES,YES,,[0011:2B84],[0011:2B84],"[(17, 11140)]","[(17, 11140)]"
0x2D76,YES,YES,,[0011:2B85],[0011:2B85],"[(17, 11141)]","[(17, 11141)]"
0x2D77,YES,YES,,[0011:2B86],[0011:2B86],"[(17, 11142)]","[(17, 11142)]"
0x2D78,YES,YES,,[0011:2B87],[0011:2B87],"[(17, 11143)]","[(17, 11143)]"
0x2D79,YES,YES,,[0011:2B88],[0011:2B88],"[(17, 11144)]","[(17, 11144)]"
0x2D7A,YES,YES,,[0011:2B89],[0011:2B89],"[(17, 11145)]","[(17, 11145)]"
0x2D7B,YES,YES,,[0011:2B5C],[0011:2B5C],"[(17, 11100)]","[(17, 11100)]"
0x2D7C,YES,YES,,[0011:2B5D],[0011:2B5D],"[(17, 11101)]","[(17, 11101)]"
0x2D7D,YES,YES,,[0011:2B5E],[0011:2B5E],"[(17, 11102)]","[(17, 11102)]"
0x2D7E,YES,YES,,[0011:2B5F],[0011:2B5F],"[(17, 11103)]","[(17, 11103)]"
0x2D7F,YES,YES,,[0011:2B60],[0011:2B60],"[(17, 11104)]","[(17, 11104)]"
0x2D80,YES,YES,,[0011:2B61],[0011:2B61],"[(17, 11105)]","[(17, 11105)]"
0x2D81,YES,YES,,[0011:2B62],[0011:2B62],"[(17, 11106)]","[(17, 11106)]"
0x2D82,YES,YES,,[0011:2B63],[0011:2B63],"[(17, 11107)]","[(17, 11107)]"
0x2D83,YES,YES,,[0011:2B64],[0011:2B64],"[(17, 11108)]","[(17, 11108)]"
0x2D84,YES,YES,,[0011:2B65],[0011:2B65],"[(17, 11109)]","[(17, 11109)]"
0x2D85,YES,YES,,[0011:2B66],[0011:2B66],"[(17, 11110)]","[(17, 11110)]"
0x2D86,YES,YES,,[0011:2B67],[0011:2B67],"[(17, 11111)]","[(17, 11111)]"
0x2D87,YES,YES,,[0011:2B68],[0011:2B68],"[(17, 11112)]","[(17, 11112)]"
0x2D88,YES,YES,,[0011:2B69],[0011:2B69],"[(17, 11113)]","[(17, 11113)]"
0x2D89,YES,YES,,[0011:2B6A],[0011:2B6A],"[(17, 11114)]","[(17, 11114)]"
0x2D8A,YES,YES,,[0011:2B6B],[0011:2B6B],"[(17, 11115)]","[(17, 11115)]"
0x2D8B,YES,YES,,[0011:2B6C],[0011:2B6C],"[(17, 11116)]","[(17, 11116)]"
0x2D8C,YES,YES,,[0011:2B6D],[0011:2B6D],"[(17, 11117)]","[(17, 11117)]"
0x2D8D,YES,YES,,[0011:2B6E],[0011:2B6E],"[(17, 11118)]","[(17, 11118)]"
0x2D8E,YES,YES,,[0011:2B6F],[0011:2B6F],"[(17, 11119)]","[(17, 11119)]"
0x2D8F,YES,YES,,[0011:2B70],[0011:2B70],"[(17, 11120)]","[(17, 11120)]"
0x2D90,YES,YES,,[0011:2B71],[0011:2B71],"[(17, 11121)]","[(17, 11121)]"
0x2D91,YES,YES,,[0011:2B72],[0011:2B72],"[(17, 11122)]","[(17, 11122)]"
0x2D92,YES,YES,,[0011:2B8A],[0011:2B8A],"[(17, 11146)]","[(17, 11146)]"
0x2D93,YES,YES,,[0011:2B8B],[0011:2B8B],"[(17, 11147)]","[(17, 11147)]"
0x2D94,YES,YES,,[0011:2B8C],[0011:2B8C],"[(17, 11148)]","[(17, 11148)]"
0x2D95,YES,YES,,[0011:2B8D],[0011:2B8D],"[(17, 11149)]","[(17, 11149)]"
0x2D96,YES,YES,,[0011:2B8E],[0011:2B8E],"[(17, 11150)]","[(17, 11150)]"
0x2D97,YES,YES,,[0011:2B8F],[0011:2B8F],"[(17, 11151)]","[(17, 11151)]"
0x2D98,YES,YES,,[0011:2B90],[0011:2B90],"[(17, 11152)]","[(17, 11152)]"
0x2D99,YES,YES,,[0011:2B91],[0011:2B91],"[(17, 11153)]","[(17, 11153)]"
0x2D9A,YES,YES,,[0011:2B92],[0011:2B92],"[(17, 11154)]","[(17, 11154)]"
0x2D9B,YES,YES,,[0011:2B93],[0011:2B93],"[(17, 11155)]","[(17, 11155)]"
0x2D9C,YES,YES,,[0011:2B94],[0011:2B94],"[(17, 11156)]","[(17, 11156)]"
0x2D9D,YES,YES,,[0011:2B95],[0011:2B95],"[(17, 11157)]","[(17, 11157)]"
0x2D9E,YES,YES,,[0011:2B96],[0011:2B96],"[(17, 11158)]","[(17, 11158)]"
0x2D9F,YES,YES,,[0011:2B97],[0011:2B97],"[(17, 11159)]","[(17, 11159)]"
0x2DA0,YES,YES,,[0011:2B98],[0011:2B98],"[(17, 11160)]","[(17, 11160)]"
0x2DA1,YES,YES,,[0011:2B99],[0011:2B99],"[(17, 11161)]","[(17, 11161)]"
0x2DA2,YES,YES,,[0011:2B9A],[0011:2B9A],"[(17, 11162)]","[(17, 11162)]"
0x2DA3,YES,YES,,[0011:2B9B],[0011:2B9B],"[(17, 11163)]","[(17, 11163)]"
0x2DA4,YES,YES,,[0011:2B9C],[0011:2B9C],"[(17, 11164)]","[(17, 11164)]"
0x2DA5,YES,YES,,[0011:2B9D],[0011:2B9D],"[(17, 11165)]","[(17, 11165)]"
0x2DA6,YES,YES,,[0011:2B9E],[0011:2B9E],"[(17, 11166)]","[(17, 11166)]"
0x2DA7,YES,YES,,[0011:2B9F],[0011:2B9F],"[(17, 11167)]","[(17, 11167)]"
0x2DA8,YES,YES,,[0011:2BA0],[0011:2BA0],"[(17, 11168)]","[(17, 11168)]"
0x2DA9,YES,NO,,"You found me, PeekaBoo!",Ce-eee! Buldun beni: CeBuu!,[],[]
0x2DAA,YES,NO,ı,"It's my own self, GumBoo!","Acı mı acı, ben AcıBuu!",[],[]
0x2DAB,YES,NO,Ş,"Hi, I'm <color=0003>Luigi</color>! I mean, Booigi!","Selam, ben <color=0003>Luigi</color>! Şey... Buuigi!","[(21, 3), (21, 4294967295)]","[(21, 3), (21, 4294967295)]"
0x2DAC,YES,NO,ı,Feel the wrath of Kung Boo!,Kung Buu'nun gazabını tat!,[],[]
0x2DAD,YES,NO,Ç,Yow! Get down! I'm Boogie!,Çekilin pistten! DansBuu geldi!,[],[]
0x2DAE,YES,NO,,"Boy howdy, I'm Boolldog!",Hav hav! Ben Buuldog!,[],[]
0x2DAF,YES,NO,ğıŞş,Name's Boodacious! Got it?,"Adım Buuşahane! Şahane, değil mi?",[],[]
0x2DB0,YES,NO,,Allo! I am Boo La La!,Allô! Je suis Buu La La!,[],[]
0x2DB1,YES,NO,çı,Snifff...I'm...Boohoo!,Hıııçk... Ben... BuuHuu...,[],[]
0x2DB2,YES,NO,Ş,"Fresh, clean... ShamBoo!","Mis gibi, tertemiz... ŞamBuu!",[],[]
0x2DB3,YES,NO,,Just call me GameBoo!,"Bana GameBuu de, yeter!",[],[]
0x2DB4,YES,NO,,Wherefore am I Boomeo?,Ah kader! Neden Buumeo'yum ben?,[],[]
0x2DB5,YES,NO,ış,"It is I, fair Booregard!",Karşınızda zarif BuuZarif!,[],[]
0x2DB6,YES,NO,ı,"I am TurBoo, and off I go!","Ben TurBuu'yum, gaza bastım!",[],[]
0x2DB7,YES,NO,ı,Call me Booris. Und be avraid!,Adım Buuris. Und kork!,[],[]
0x2DB8,YES,NO,çış,I am Boolivia! I hate you!,Ben Buulivia! Senden hiç hoşlanmadım!,[],[]
0x2DB9,YES,NO,ü,I'm the lovely Boonita!,Ben güzeller güzeli Buunita!,[],[]
0x2DBA,YES,NO,ış,I am the yummy Boolicious!,Karşında nefis mi nefis BuuNefis!,[],[]
0x2DBB,YES,NO,ğı,Speak not my name: TaBoo!,Adımı ağzına alma: TaBuu!,[],[]
0x2DBC,YES,NO,,"I am BamBoo, if you please.","Ben BamBuu, memnuniyetle!",[],[]
0x2DBD,YES,NO,ı,Wanna play GameBoo Advance?,GameBuu Advance oynamaya var mısın?,[],[]
0x2DBE,YES,NO,öıŞ,Looking for me? Bootha!,Beni mi aradın? BuuŞoför!,[],[]
0x2DBF,YES,NO,öı,I'm Boonswoggle! Plooah!,Ben BuuZırva! Pöh!,[],[]
0x2DC0,YES,NO,ü,"Stinky, stinky, LimBooger!",Pis mi pis... BuuSümük!,[],[]
0x2DC1,YES,NO,ıŞ,"Jingle, jangle, Mr. Boojangles!","Şıngır mıngır, Bay ŞıngırBuu!",[],[]
0x2DC2,YES,NO,öü,UnderBoo's makin' a comeback!,AltBuu ringlere geri döndü!,[],[]
0x2DC3,YES,NO,ğ,"Boomerang, coming at you!",Buumerang geliyor—eğil!,[],[]
0x2DC4,YES,NO,Çış,Little Boo Peep lost sheep!,Buu Çoban koyunlarını kaybetmiş!,[],[]
0x2DC5,YES,NO,çı,Who's shaking TamBoorine?,TamBuurin'i kim çalkalıyor?,[],[]
0x2DC6,YES,NO,ış,Time for the six o' clock Boos!,Saat altı Buu-lteni başlıyor!,[],[]
0x2DC7,YES,NO,,"Bootique, c'est chic!",Buutik: c'est chic!,[],[]
0x2DC8,YES,NO,ış,Catch me? Boolderdash!,Beni yakalamak mı? Buuşver!,[],[]
0x2DC9,YES,NO,ış,"It is I, fair Booripedes.",Karşınızda trajik Buuripides.,[],[]
0x2DCA,YES,NO,çöş,"I'm Booffant: nice hair, green.","Ben BuuFön: Saçlara bak, Yeşil!",[],[]
0x2DCB,YES,NO,çğı,I'm Boo B. Hatch! I'm nuts!,Ben BuuKaçık! Kaçığım kaçık!,[],[]
0x2DCC,YES,YES,,[0011:2B5C],[0011:2B5C],"[(17, 11100)]","[(17, 11100)]"
0x2DCD,YES,YES,,[0011:2B5D],[0011:2B5D],"[(17, 11101)]","[(17, 11101)]"
0x2DCE,YES,YES,,[0011:2B5E],[0011:2B5E],"[(17, 11102)]","[(17, 11102)]"
0x2DCF,YES,YES,,[0011:2B5F],[0011:2B5F],"[(17, 11103)]","[(17, 11103)]"
0x2DD0,YES,YES,,[0011:2B60],[0011:2B60],"[(17, 11104)]","[(17, 11104)]"
0x2DD1,YES,YES,,[0011:2B61],[0011:2B61],"[(17, 11105)]","[(17, 11105)]"
0x2DD2,YES,YES,,[0011:2B62],[0011:2B62],"[(17, 11106)]","[(17, 11106)]"
0x2DD3,YES,YES,,[0011:2B63],[0011:2B63],"[(17, 11107)]","[(17, 11107)]"
0x2DD4,YES,YES,,[0011:2B64],[0011:2B64],"[(17, 11108)]","[(17, 11108)]"
0x2DD5,YES,YES,,[0011:2B65],[0011:2B65],"[(17, 11109)]","[(17, 11109)]"
0x2DD6,YES,YES,,[0011:2B66],[0011:2B66],"[(17, 11110)]","[(17, 11110)]"
0x2DD7,YES,YES,,[0011:2B67],[0011:2B67],"[(17, 11111)]","[(17, 11111)]"
0x2DD8,YES,YES,,[0011:2B68],[0011:2B68],"[(17, 11112)]","[(17, 11112)]"
0x2DD9,YES,YES,,[0011:2B69],[0011:2B69],"[(17, 11113)]","[(17, 11113)]"
0x2DDA,YES,YES,,[0011:2B6A],[0011:2B6A],"[(17, 11114)]","[(17, 11114)]"
0x2DDB,YES,YES,,[0011:2B6B],[0011:2B6B],"[(17, 11115)]","[(17, 11115)]"
0x2DDC,YES,YES,,[0011:2B6C],[0011:2B6C],"[(17, 11116)]","[(17, 11116)]"
0x2DDD,YES,YES,,[0011:2B6D],[0011:2B6D],"[(17, 11117)]","[(17, 11117)]"
0x2DDE,YES,YES,,[0011:2B6E],[0011:2B6E],"[(17, 11118)]","[(17, 11118)]"
0x2DDF,YES,YES,,[0011:2B6F],[0011:2B6F],"[(17, 11119)]","[(17, 11119)]"
0x2DE0,YES,YES,,[0011:2B70],[0011:2B70],"[(17, 11120)]","[(17, 11120)]"
0x2DE1,YES,YES,,[0011:2B71],[0011:2B71],"[(17, 11121)]","[(17, 11121)]"
0x2DE2,YES,YES,,[0011:2CCC],[0011:2CCC],"[(17, 11468)]","[(17, 11468)]"
0x2DE3,YES,NO,çış,A tent with several holes,Delik deşik bir çadır,[],[]
0x2DE4,YES,NO,öüı,A run-down shed,Yıkık dökük bir kulübe,[],[]
0x2DE5,YES,NO,üı,A modest house,Mütevazı bir ev,[],[]
0x2DE6,YES,NO,Çı,A house with a loft,Çatı katlı bir ev,[],[]
0x2DE7,YES,NO,ş,A spacious house,Geniş bir ev,[],[]
0x2DE8,YES,NO,İı,A two-story house,İki katlı bir ev,[],[]
0x2DE9,YES,NO,ü,A Large Compound,Büyük bir malikâne kompleksi,[],[]
0x2DEA,YES,NO,ü,A Luxurious Mansion,Lüks bir malikâne,[],[]
0x2DEB,YES,NO,ü,The Grand Mansion,Büyük Malikâne,[],[]
0x2EE0,YES,YES,,GREZZO,GREZZO,[],[]
0x2EE1,YES,NO,Ö,DIRECTOR,YÖNETMEN,[],[]
0x2EE2,YES,YES,,Katsumi Kuga,Katsumi Kuga,[],[]
0x2EE3,YES,NO,Ö,ASSISTANT DIRECTOR,YARDIMCI YÖNETMEN,[],[]
0x2EE4,YES,YES,,Shingo Watanabe,Shingo Watanabe,[],[]
0x2EE5,YES,NO,Öİ,ART DIRECTOR,SANAT YÖNETMENİ,[],[]
0x2EE6,YES,YES,,Tatsuya Awata,Tatsuya Awata,[],[]
0x2EE7,YES,NO,İ,SOUND DESIGN LEAD,SES TASARIMI LİDERİ,[],[]
0x2EE8,YES,YES,,Yoshitaka Fujita,Yoshitaka Fujita,[],[]
0x2EE9,YES,NO,İ,GAME SYSTEM DESIGN,OYUN SİSTEMİ TASARIMI,[],[]
0x2EEA,YES,YES,,Shino Nakamura,Shino Nakamura,[],[]
0x2EEB,YES,NO,ÖÜ,LEVEL DESIGN,BÖLÜM TASARIMI,[],[]
0x2EEC,YES,YES,,Yasunori Marubayashi<br>Junichi Shinomiya,Yasunori Marubayashi<br>Junichi Shinomiya,[],[]
0x2EED,YES,NO,Ü,UI DESIGN,ARAYÜZ TASARIMI,[],[]
0x2EEE,YES,YES,,Akihiko Matsuzawa,Akihiko Matsuzawa,[],[]
0x2EEF,YES,NO,İ,GAME SYSTEM PROGRAMMING,OYUN SİSTEMİ PROGRAMLAMA,[],[]
0x2EF0,YES,YES,,Naoki Nishikawa,Naoki Nishikawa,[],[]
0x2EF1,YES,NO,,PLAYER PROGRAMMING,OYUNCU PROGRAMLAMA,[],[]
0x2EF2,YES,YES,,Tatsuya Tamaru,Tatsuya Tamaru,[],[]
0x2EF3,YES,NO,ÜŞ,ENEMY PROGRAMMING,DÜŞMAN PROGRAMLAMA,[],[]
0x2EF4,YES,YES,,Daichi Nakashima<br>Teppei Fujita,Daichi Nakashima<br>Teppei Fujita,[],[]
0x2EF5,YES,NO,İŞ,COMMUNICATION PROGRAMMING,İLETİŞİM PROGRAMLAMA,[],[]
0x2EF6,YES,YES,,Shintaro Kashima,Shintaro Kashima,[],[]
0x2EF7,YES,NO,Ö,VISUAL EFFECTS PROGRAMMING,GÖRSEL EFEKT PROGRAMLAMA,[],[]
0x2EF8,YES,YES,,Michihiro Sakaida,Michihiro Sakaida,[],[]
0x2EF9,YES,NO,Ü,UI PROGRAMMING,ARAYÜZ PROGRAMLAMA,[],[]
0x2EFA,YES,YES,,Takumi Furuya,Takumi Furuya,[],[]
0x2EFB,YES,NO,,AUDIO PROGRAMMING,SES PROGRAMLAMA,[],[]
0x2EFC,YES,YES,,Kei Yokohama,Kei Yokohama,[],[]
0x2EFD,YES,NO,Ç,TOOL PROGRAMMING,ARAÇ PROGRAMLAMA,[],[]
0x2EFE,YES,YES,,Ikumi Kondo<br>Shun Moriya<br>Kazumi Kobayashi<br>Hiroki Sakurai,Ikumi Kondo<br>Shun Moriya<br>Kazumi Kobayashi<br>Hiroki Sakurai,[],[]
0x2F01,YES,NO,,ART,SANAT,[],[]
0x2F02,YES,YES,,Mami Ikeda<br>Yumi Kikuoka,Mami Ikeda<br>Yumi Kikuoka,[],[]
0x2F03,YES,NO,,CHARACTER ART,KARAKTER SANATI,[],[]
0x2F04,YES,YES,,Yuri Unoi<br>Sakurako Matsui,Yuri Unoi<br>Sakurako Matsui,[],[]
0x2F05,YES,NO,İ,ANIMATION LEAD,ANİMASYON LİDERİ,[],[]
0x2F06,YES,YES,,Yuta Okada,Yuta Okada,[],[]
0x2F07,YES,NO,İ,ANIMATION,ANİMASYON,[],[]
0x2F08,YES,YES,,Ryo Saito<br>Izumi Furuya<br>Yukiko Nakayama<br>Kazuhiko Takahashi,Ryo Saito<br>Izumi Furuya<br>Yukiko Nakayama<br>Kazuhiko Takahashi,[],[]
0x2F09,YES,NO,İ,MAP-ART LEAD,HARİTA SANATI LİDERİ,[],[]
0x2F0A,YES,YES,,Riho Suzuki,Riho Suzuki,[],[]
0x2F0B,YES,NO,İ,MAP ART,HARİTA SANATI,[],[]
0x2F0C,YES,YES,,Tomoka Tsuboi<br>Nozomi Murata<br>Masaki Yasuda<br>Satoshi Terada<br>Katsuya Hiraoka,Tomoka Tsuboi<br>Nozomi Murata<br>Masaki Yasuda<br>Satoshi Terada<br>Katsuya Hiraoka,[],[]
0x2F0D,YES,NO,Ö,VISUAL EFFECTS,GÖRSEL EFEKTLER,[],[]
0x2F0E,YES,YES,,Mikiharu Ooiwa,Mikiharu Ooiwa,[],[]
0x2F0F,YES,NO,Üİ,MENU-ART LEAD,MENÜ SANATI LİDERİ,[],[]
0x2F10,YES,YES,,Yoshimitsu Sato,Yoshimitsu Sato,[],[]
0x2F11,YES,NO,Ü,MENU ART,MENÜ SANATI,[],[]
0x2F12,YES,YES,,Yoshiki Yamada,Yoshiki Yamada,[],[]
0x2F13,YES,NO,Öİ,PROJECT MANAGEMENT,PROJE YÖNETİMİ,[],[]
0x2F14,YES,NO,,Hideaki Matsuoka<br> <br> <br> ,Hideaki Matsuoka<br><br>,[],[]
0x2F15,YES,NO,Öİ,SYSTEM ADMINISTRATION,SİSTEM YÖNETİMİ,[],[]
0x2F16,YES,YES,,Atsushi Ebisawa<br>Kazuki Kashiwakura,Atsushi Ebisawa<br>Kazuki Kashiwakura,[],[]
0x2F17,YES,NO,İŞ,BUSINESS ADMINISTRATION,İDARİ İŞLER,[],[]
0x2F18,YES,YES,,Kazuhiro Tsurumi<br>Azumi Nozaki<br>Reika Shima<br>Kazuhiko Nakane,Kazuhiro Tsurumi<br>Azumi Nozaki<br>Reika Shima<br>Kazuhiko Nakane,[],[]
0x2F19,YES,NO,Öİ,GENERAL MANAGEMENT,GENEL YÖNETİM,[],[]
0x2F1A,YES,YES,,Toshinori Shimono,Toshinori Shimono,[],[]
0x2F1B,YES,NO,,PRODUCER,YAPIMCI,[],[]
0x2F1C,YES,YES,,Koichi Ishii,Koichi Ishii,[],[]
0x2F1E,YES,YES,,Takami Kuramochi<br>Ayako Shinkai,Takami Kuramochi<br>Ayako Shinkai,[],[]
0x2F45,YES,YES,,"CREEK & RIVER Co.,Ltd.","CREEK & RIVER Co.,Ltd.",[],[]
0x2F46,YES,YES,,Takahiro Iida,Takahiro Iida,[],[]
0x2F47,YES,YES,,Sound Racer Ltd.,Sound Racer Ltd.,[],[]
0x2F48,YES,NO,,SOUND EDITING SUPERVISOR,SES KURGUSU SORUMLUSU,[],[]
0x2F49,YES,NO,,Chiharu Minekawa<br> ,Chiharu Minekawa<br>,[],[]
0x2F4A,YES,NO,,SOUND EDITING,SES KURGUSU,[],[]
0x2F4B,YES,NO,,Eiji Nakamura<br> <br> <br> ,Eiji Nakamura<br><br>,[],[]
0x2F4C,YES,NO,İ,MODELING LEAD,MODELLEME LİDERİ,[],[]
0x2FA8,YES,YES,,Nintendo,Nintendo,[],[]
0x2FA9,YES,NO,Öİ,SUPERVISOR,SORUMLU YÖNETİCİ,[],[]
0x2FAA,YES,NO,,Yoshihito Ikebata<br> ,Yoshihito Ikebata<br>,[],[]
0x2FAB,YES,NO,,ART SUPERVISOR,SANAT SORUMLUSU,[],[]
0x2FAC,YES,NO,,Katsuhiko Kanno<br> ,Katsuhiko Kanno<br>,[],[]
0x2FAD,YES,NO,,CHARACTER SUPERVISORS,KARAKTER SORUMLULARI,[],[]
0x2FAE,YES,NO,,Yoshiyuki Oyama<br>Sota Kagino<br>Yu Yamamoto<br> ,Yoshiyuki Oyama<br>Sota Kagino<br>Yu Yamamoto<br>,[],[]
0x2FAF,YES,NO,,SOUND SUPERVISORS,SES SORUMLULARI,[],[]
0x2FB0,YES,NO,,Kazumi Totaka<br>Toru Asakawa<br> ,Kazumi Totaka<br>Toru Asakawa<br>,[],[]
0x2FB1,YES,NO,İ,VOICE,SESLENDİRME,[],[]
0x2FB2,YES,YES,,Charles Martinet<br>Sam Kelly,Charles Martinet<br>Sam Kelly,[],[]
0x2FB3,YES,NO,Öİ,PROJECT MANAGEMENT,PROJE YÖNETİMİ,[],[]
0x2FB4,YES,NO,,Keisuke Terasaki<br>Akiya Sakamoto<br> ,Keisuke Terasaki<br>Akiya Sakamoto<br>,[],[]
0x2FB5,YES,NO,Üİ,ILLUSTRATION,İLLÜSTRASYON,[],[]
0x2FB6,YES,NO,,Shigehisa Nakaue<br> ,Shigehisa Nakaue<br>,[],[]
0x2FB7,YES,NO,,PACKAGE DESIGN,KUTU TASARIMI,[],[]
0x2FB8,YES,NO,,Taichiro Takeo<br> ,Taichiro Takeo<br>,[],[]
0x2FB9,YES,NO,Ü,MANUAL EDITING,KILAVUZ DÜZENLEME,[],[]
0x2FBA,YES,NO,,Kiyomi Itani<br> ,Kiyomi Itani<br>,[],[]
0x2FBB,YES,NO,İ,TECHNICAL SUPPORT,TEKNİK DESTEK,[],[]
0x2FBC,YES,NO,,Shingo Okamoto<br>Takehiro Oyama<br> ,Shingo Okamoto<br>Takehiro Oyama<br>,[],[]
0x2FBD,YES,NO,İ,COORDINATION,KOORDİNASYON,[],[]
0x2FBE,YES,NO,,Satoshi Kira<br> ,Satoshi Kira<br>,[],[]
0x2FBF,YES,NO,Ğİ,COORDINATION SUPPORT,KOORDİNASYON DESTEĞİ,[],[]
0x2FC0,YES,NO,,Kozo Makino<br>Takafumi Iwai<br> ,Kozo Makino<br>Takafumi Iwai<br>,[],[]
0x2FC1,YES,NO,İ,TECHNICAL COORDINATION,TEKNİK KOORDİNASYON,[],[]
0x2FC2,YES,NO,,Ryunosuke Suzuki<br> ,Ryunosuke Suzuki<br>,[],[]
0x2FC3,YES,NO,İŞ,LOCALIZATION COORDINATION,YERELLEŞTİRME KOORDİNASYONU,[],[]
0x2FC4,YES,NO,,Norihide Sasaki<br> ,Norihide Sasaki<br>,[],[]
0x2FC5,YES,YES,,Nintendo of America,Nintendo of America,[],[]
0x2FC6,YES,NO,ÖİŞ,NOA LOCALIZATION MANAGEMENT,NOA YERELLEŞTİRME YÖNETİMİ,[],[]
0x2FC7,YES,NO,,Nate Bihldorff<br>Reiko Ninomiya<br>Rich Amtower<br>Ann Lin<br>Tim O'Leary<br>Scot Ritchey<br> ,Nate Bihldorff<br>Reiko Ninomiya<br>Rich Amtower<br>Ann Lin<br>Tim O'Leary<br>Scot Ritchey<br>,[],[]
0x2FC8,YES,NO,İŞ,NOA LOCALIZATION,NOA YERELLEŞTİRME,[],[]
0x2FC9,YES,NO,,Ana Celeste Ascanio<br>Billy Carroll<br>Raymond Elliget<br>Sol Plata Loera<br>Kento Oiwa<br>Shannon Roberts<br>Scott Willson<br>Thaddée Wiseur<br> ,Ana Celeste Ascanio<br>Billy Carroll<br>Raymond Elliget<br>Sol Plata Loera<br>Kento Oiwa<br>Shannon Roberts<br>Scott Willson<br>Thaddée Wiseur<br>,[],[]
0x2FCA,YES,YES,,Nintendo of Europe,Nintendo of Europe,[],[]
0x2FCB,YES,NO,İ,COORDINATION,KOORDİNASYON,[],[]
0x2FCC,YES,NO,,Barbara Wallace<br>Canela Rodal<br> ,Barbara Wallace<br>Canela Rodal<br>,[],[]
0x2FCD,YES,NO,Çİ,TRANSLATION,ÇEVİRİ,[],[]
0x2FCE,YES,YES,,Roby Liebetruth<br>Danielle Jorgenson-Murray<br>Claire Stalter<br>Clémence Dieryck<br>Frithjof Koepp<br>Thomas Ito,Roby Liebetruth<br>Danielle Jorgenson-Murray<br>Claire Stalter<br>Clémence Dieryck<br>Frithjof Koepp<br>Thomas Ito,[],[]
0x2FCF,YES,NO,,Alessandro Pagano<br>Marco Morbin<br>Ainhoa Bernad Hurtado<br>Pedro José Moreno Villar<br> ,Alessandro Pagano<br>Marco Morbin<br>Ainhoa Bernad Hurtado<br>Pedro José Moreno Villar<br>,[],[]
0x2FD0,YES,NO,Üİ,TESTING & QUALITY ASSURANCE,TEST VE KALİTE GÜVENCESİ,[],[]
0x2FD1,YES,YES,,Tohru Takahashi<br>Kanta Yokota<br>Nobuya Sasaki,Tohru Takahashi<br>Kanta Yokota<br>Nobuya Sasaki,[],[]
0x2FD3,YES,YES,,Jim Holdeman<br>James Dillon<br>Tomoko Henley<br>Kathy Huguenard<br>Craig So,Jim Holdeman<br>James Dillon<br>Tomoko Henley<br>Kathy Huguenard<br>Craig So,[],[]
0x2FD5,YES,YES,,Steffen Lotz<br>Matthew David Jones<br>Julien Llopart<br>Lutz Ohl<br>Matteo Zuzzi<br>Mercedes Dólera Hernández,Steffen Lotz<br>Matthew David Jones<br>Julien Llopart<br>Lutz Ohl<br>Matteo Zuzzi<br>Mercedes Dólera Hernández,[],[]
0x2FD6,YES,YES,,"Mario Club Co.,Ltd.","Mario Club Co.,Ltd.",[],[]
0x2FD7,YES,YES,,NOA Product Testing,NOA Product Testing,[],[]
0x2FD8,YES,NO,,NOE Quality Assurance<br> <br> <br> ,NOE Quality Assurance<br><br>,[],[]
0x300C,YES,NO,ÖÜŞ,SPECIAL THANKS,ÖZEL TEŞEKKÜRLER,[],[]
0x300D,YES,YES,,Hidetomo Saito<br>Tatsumaro Tezuka<br>Yuta Yamamoto,Hidetomo Saito<br>Tatsumaro Tezuka<br>Yuta Yamamoto,[],[]
