ID,English,Dutch,French,German,Italian,Spanish,Turkish
0x2B1D,A red Grabbing Ghost whose<br>grip is quite painful.,,Un fantôme rouge qui veut<br>vous attraper. Son étreinte<br>est assez douloureuse.,"Roter Greifergeist, dessen Griff<br>recht schmerzhaft ist.","Un Acciuffone di colore rosso,<br>la cui stretta causa un notevole<br>dolore.",Fantasma estrujador de fuerza<br>considerable.,Kırmızı bir Yakalayan Hayalet;<br>tutuşu epey acıtır.
0x2B1E,"A Grabbing Ghost in the Mirror<br>Room, seen only as a reflection.",,Un attrapeur de la salle<br>du miroir. On ne voit<br>que son reflet.,"Ein Greifergeist im Spiegelsaal,<br>nur als Reflektion sichtbar.",Un Acciuffone che si trova nella<br>sala dello specchio. Appare solo<br>come riflesso.,Fantasma estrujador de la sala<br>del espejo. Solo visible como<br>reflejo.,Ayna Odasındaki bir Yakalayan<br>Hayalet;<br>yalnızca yansımada görülür.
0x2B1F,A Grabbing Ghost visible only<br>on the Projection Room screen.,,"Un attrapeur, visible<br>uniquement sur l'écran de<br>la salle de projection.",Dieser Greifergeist ist<br>nur auf der Leinwand<br>im Filmraum sichtbar.,Un Acciuffone visibile solo<br>sullo schermo della cabina<br>di proiezione.,Fantasma estrujador que solo<br>aparece en la pantalla de la sala<br>de proyecciones.,Yalnızca Gösterim Odası ekranında<br>görülebilen bir Yakalayan Hayalet.
0x2B20,A masked ghost who attacks<br>with a spear.,,Un fantôme masqué qui<br>attaque avec une lance.,"Maskierter Geist, der mit<br>einem Speer angreift.",Uno spettro mascherato che<br>attacca usando una lancia.,Fantasma enmascarado que<br>ataca con una lanza.,Mızrakla saldıran<br>maskeli bir hayalet.
0x2B21,One of a pair of dancing Ghost<br>Guys who attack as they twirl.,,Un Maskâme dansant<br>qui virevolte pour attaquer.,"Ein Ghost Guy, der dich mit<br>seinem Partner angreift, indem<br>beide um dich herumwirbeln.",Un Tipo Spettro che attacca<br>in coppia mentre balla.,Espíriguy que ataca en pareja<br>mientras baila.,Döne döne saldıran dansçı Hayalet<br>ikilisinden biri.
0x2B22,A skeletal ghost who throws<br>his own bones and falls apart.,,Un fantôme tout en squelette<br>qui lance ses os et tombe<br>en morceaux.,"Geisterskelett, das seine<br>eigenen Knochen wirft<br>und dann zerbricht.",Un fantasma scheletrico che<br>lancia le sue ossa fino a ridursi<br>a pezzi.,Fantasma esquelético que ataca<br>lanzando sus propios huesos y<br>acaba desmoronado.,Kendi kemiklerini fırlatan ve<br>dağılıp saçılan iskelet bir hayalet.
0x2B23,A banana-eating ghost who hurls<br>the leftover peels at enemies.,,Un fantôme friand de bananes<br>qui lance les pelures à ses<br>ennemis.,"Geist, der Bananen isst<br>und seine Gegner mit<br>den Schalen bewirft.",Uno spirito mangia banane che<br>scaglia le bucce verso il nemico.,Fantasma que ataca lanzando<br>a sus enemigos las pieles<br>de los plátanos que se come.,Muz yiyen bir hayalet; kalan<br>kabukları düşmanlara fırlatır.
0x2B24,A white ghost who hangs down<br>from the ceiling to frighten you.,,Un fantôme blanc qui se tient<br>au plafond pour vous faire peur.,"Weißer Geist, der von der Decke<br>hängt, um dich zu erschrecken.",Un fantasma bianco che penzola<br>dal soffitto per spaventarti.,Fantasma blanco que se cuelga<br>del techo para asustarte.,Seni korkutmak için tavandan sarkan<br>beyaz bir hayalet.
0x2B25,A purple Ceiling Surprise who<br>drops bombs on those below.,,Un esprit farceur mauve qui<br>jette des bombes dès que<br>quelqu'un se trouve dessous.,Dieses purpurfarbene<br>Deckenwunder wirft<br>Bomben von oben herab.,Uno Spirito burlone di colore<br>viola che bombarda dall'alto.,Bromista morado<br>que suelta bombas<br>a quien pasa por debajo.,Aşağıdakilerin üzerine bomba bırakan<br>mor bir Tavan Sürprizi.
0x2B26,A ghost carrying a heavy ball.<br>It carefully lines up its shot.,,Un fantôme avec une boule<br>lourde. Il aligne ses lancers<br>avec soin.,Ein Geist mit schwerer Kugel.<br>Zielt genau und wirft sie dann.,Un fantasma che trascina una<br>pesante palla. I suoi lanci sono<br>molto precisi.,Fantasma que lanza pesadas<br>bolas a sus enemigos. Apunta<br>con cuidado antes de lanzar.,Ağır bir top taşıyan bir hayalet.<br>Atışını dikkatle hizalar.
0x2B27,A blue ghost mouse that wanders<br>around in the hallways.,,Une souris bleue qui se balade<br>dans les corridors.,"Blaue Geistermaus, die<br>durch die Flure spukt.",Un topo fantasma blu che<br>scorrazza nei corridoi.,Ratón fantasma que merodea<br>por los pasillos.,Koridorlarda dolaşan<br>mavi bir hayalet fare.
0x2B28,A purple ghost mouse that can<br>scurry through walls.,,Une souris mauve qui peut<br>passer à travers les murs.,"Purpurfarbene Geistermaus, die<br>durch Wände huschen kann.",Un topo fantasma viola in grado<br>di attraversare i muri.,Ratón fantasma que atraviesa<br>las paredes.,Duvarların içinden sıvışabilen<br>mor bir hayalet fare.
0x2B29,A golden ghost mouse found in<br>hallways and near cheese.,,Une souris d'or qui se trouve<br>dans les corridors et près du<br>fromage.,Goldene Geistermaus. Sie hält<br>sich in Fluren und in der Nähe<br>von Käse auf.,Un topo fantasma dorato che<br>bazzica nei corridoi e nei pressi<br>del formaggio.,Ratón fantasma que suele<br>andar por los pasillos o cerca<br>de queso.,Koridorlarda ve peynirin yakınında<br>bulunan<br>altın hayalet fare.
0x2B2A,A yellow bat lurking in the halls.<br>Leave it be and it'll leave you be.,,Une chauve-souris jaune<br>perchée dans les couloirs.<br>Ignorez-la et elle fera de même.,"Gelbe Fledermaus. Lass sie in<br>Ruhe, dann tut sie dir nichts.",Un pipistrello giallo che infesta<br>i corridoi. Non attacca se non<br>viene provocato.,"Murciélago que merodea por<br>los pasillos. Si no lo molestas,<br>él no te molesta a ti.",Koridorlarda gizlenen sarı bir yarasa.<br>Ona bulaşmazsan o da sana bulaşmaz.
0x2B2B,A purple bat lurking in the halls.<br>It will attack if you get too close.,,Une chauve-souris mauve<br>perchée dans les corridors.<br>Ne vous en approchez pas trop.,"Purpur-Fledermaus. Kommst du<br>ihr zu nahe, greift sie dich an.",Un pipistrello viola che infesta<br>i corridoi. Attacca se ti avvicini<br>troppo.,Murciélago que merodea por<br>los pasillos. Ataca si te acercas<br>demasiado.,Koridorlarda gizlenen mor bir yarasa.<br>Çok yaklaşırsan saldırır.
0x2B2C,A small pink ghost.<br>They attack in groups.,,Un petit fantôme rose qui<br>attaque en groupe.,"Kleiner, pinkfarbener Geist.<br>Greift meist in Schwärmen an.",Un fantasmino rosa. Attacca<br>in gruppo.,Pequeño fantasma rosa que<br>ataca en grupo.,Küçük pembe bir hayalet.<br>Sürü hâlinde saldırırlar.
0x2B2D,A small green ghost.<br>It's faster than the pink kind.,,Un petit fantôme vert. Il est plus<br>rapide que les spécimens roses.,"Kleiner, grüner Geist.<br>Schneller als die<br>pinke Variante.",Un fantasmino verde. È più<br>rapido rispetto a quello rosa.,Pequeño fantasma verde más<br>rápido que los de color rosa.,Küçük yeşil bir hayalet.<br>Pembe türden daha hızlıdır.
0x2B2E,A red ghost who emerges from<br>walls. Self-destructs if left alone.,,Un fantôme rouge qui émerge<br>des murs. Il s'autodétruit s'il<br>est laissé à lui-même.,"Ein roter Geist, der aus der Wand<br>kriecht. Wenn er allein gelassen<br>wird, zerstört er sich selbst.",Uno spettro rosso che spunta<br>dai muri. Si autodistrugge se<br>non viene attaccato.,Fantasma rojo que emerge de<br>las paredes. Se esfuma si no<br>lo molestan.,Duvarlardan çıkan kırmızı bir hayalet.<br>Kendi hâline bırakılırsa patlar.
0x2B2F,A ghost in the Observatory who<br>falls like a shooting star.,,Un fantôme de l'observatoire<br>qui tombe comme une étoile<br>filante.,"Geist im Observatorium. Seine<br>Art, von oben herunterzufallen,<br>erinnert an Sternschnuppen.",Un fantasma che si trova<br>nell'osservatorio e precipita<br>come una stella cadente.,Fantasma del observatorio<br>que cae como un cometa.,"Rasathanede görülen, kayan yıldız<br>gibi düşen bir hayalet."
0x2B5C,Neville,,Neville,Ramon,Armando,Arturo,Neville
0x2B5D,Lydia,,Lydia,Rolanda,Lidia,Lidia,Lydia
0x2B5E,Chauncey,,Oliver,Louis,Pierino,Busarapits,Chauncey
0x2B5F,The Floating Whirlindas,,Les Bellini Volants,Die schwebenden Turteltauben,Coniugi Piroetti,Los Flórez,Uçan Whirlinda'lar
0x2B60,Shivers,,Nestor,Herr Tatterich,Ambrogio Brividi,Sebastián,Bay Tir Tir
0x2B61,Melody Pianissima,,Mélodie Pianissimo,Melodia Pianissima,Melody Pianissima,Sol Bemol Mayor,Melody Pianissima
0x2B62,Madame Clairvoya,,Madame Clairevue,Madame Le Caro,Madame Claravista,Madame Claravidente,Madame Clairvoya
0x2B63,Mr. Luggs,,M. Miam,Herr Scheunendrescher,Sig. Golosi,D. Ramón,Bay Tıkınır
0x2B64,Spooky,,Spooky,Hector,Mastigno,Bruto,Spooky
0x2B65,Bogmire,,M. Marais,Herr Finsterling,Ombretta,Ciro,Bogmire
0x2B66,Biff Atlas,,Bob Atlas,Mister Astral-Universum,Big Tozzo,Borja,Biff Atlas
0x2B67,Miss Petunia,,Mlle Pétunia,Fräulein Petunia,Sig.na Petunia,Srta. Begoña,Bayan Petunya
0x2B68,Nana,,Nana,Oma Adele,Sferruccia,Norma,Nana
0x2B69,Slim Bankshot,,Joe l'Arnaque,Volker Volltreffer,Steccasecca,Muni,Sıska Karambol
0x2B6A,Henry and Orville,,Igor et Grischka,Fortis und Wegbert,Nasco e Dino,Pedro y Enrique,Henry ve Orville
0x2B6B,Boolossus,,Boolossus,Buulussus,Boolosso,Hércbooles,Boolossus
0x2B6C,Jarvis,,Jarvis,Vasily,Vasilio,Víctor,Jarvis
0x2B6D,Sue Pea,,Suzette,Sina Tii,Soporina,Patricia,Sue Pea
0x2B6E,Van Gore,,Vincent Van Gore,Van Geight,Vincent Van Gong,Pablo Psicasso,Van Gore
0x2B6F,Uncle Grimmly,,Oncle Grimly,Onkel Bitterlich,Zio Fosco,Tío Tristán,Amca Kasvet
0x2B70,Clockwork Soldiers,,Soldats Mécaniques,Aufziehsoldaten,Soldatini Meccanici,La guardia de los relojes,Kurmalı Askerler
0x2B71,Sir Weston,,Sir Weston,Herr Alpenträumer,Sig. Cimone,Héctor,Sir Ayaz
0x2B72,King Boo,,Roi Boo,König Buu Huu,Re Boo,Rey Boo,Kral Boo
0x2B73,The bookish father,,Le Père Intellectuel,Lesewütiger Vater,Papà topo di biblioteca,El padre intelectual,Kitapkurdu baba
0x2B74,Mother in front of the mirror,,La Mère Narcissique,Spiegelvernarrte Mutter,Mamma specchiodipendente,La madre coqueta del espejo,Aynasever anne
0x2B75,The spoiled baby,,Le Bébé Gâté,Verwöhnter Balg,Bebè capriccioso,El bebé malcriado,Şımartılmış bebek
0x2B76,The dancing couple,,Le Couple de Danseurs,Tanzpaar,La coppia danzante,La pareja de baile,Dansçı çift
0x2B77,The wandering butler,,Le Majordome Errant,Diener im Dauerlauf,Il maggiordomo errante,El mayordomo errante,Avare kâhya
0x2B78,The beautiful pianist,,La Belle Pianiste,Hübsche Pianistin,La bella pianista,La bella pianista,Güzel piyanist
0x2B79,The freaky fortune-teller,,La Voyante Bizarre,Abgedrehte Seherin,La veggente stramba,La extraña vidente,Tekinsiz falcı
0x2B7A,The glutton,,Le Glouton,Gourmand,L'ingordo,El glotón,Obur
0x2B7B,The hungry guard dog,,Le Chien de Garde Affamé,Hungriger Wachhund,Affamato cane da guardia,El hambriento perro guardián,Aç bekçi köpeği
0x2B7C,The black shadow of the graveyard,,L'Ombre du Cimetière,Schatten des Friedhofs,L'ombra del cimitero,La sombra del cementerio,Mezarlığın kara gölgesi
0x2B7D,The bodybuilder,,Le Culturiste,Muckibudengänger,Il palestrato,El culturista,Vücut geliştirmeci
0x2B7E,The bathing beauty,,La Beauté dans le Bain,Badeschönheit,Bellezza al bagno,La belleza de la bañera,Banyo güzeli
0x2B7F,The scarf-knitting granny,,La Mamie Tricoteuse,Strickende Großmutter,La nonna dalla sciarpa,La abuelita tejedora,Atkı ören büyükanne
0x2B80,The lone competitor,,Le Joueur de Billard,Einsamer Billard-King,Giocatore solitario,El solitario rey del billar,Yalnız bilardo ustası
0x2B81,The shy twin brothers,,Les Jumeaux,Zwillingsbrüder,I gemelli,Los gemelos,Utangaç ikiz kardeşler
0x2B82,Jumbo Ghost,,Le Métafantôme,Riesengeist,Fantasma gigante,El grandioso Boo,Dev hayalet
0x2B83,The pot collector,,Le Collectionneur de Jarres,Vasensammler,Collezionista di vasi,El coleccionista de vasijas,Küp koleksiyoncusu
0x2B84,The dozing girl,,La Fille qui Pionce,Dauerdösendes Mädchen,La ragazza addormentata,La pequeña durmiente,Uyuklayan kız
0x2B85,The unsold painter,,L'Artiste Affamé,Unersättlicher Künstler,Artista stravagante,El artista muerto de hambre,Müşterisiz ressam
0x2B86,The hermit of the darkness,,L'Ermite des Ténèbres,Finsterer Einsiedler,Eremita delle tenebre,El ermitaño de la oscuridad,Karanlığın münzevisi
0x2B87,The toy platoon,,Le Bataillon de Soldats,Die Spielzeugarmee,Il plotone giocattolo,El pelotón de juguete,Oyuncak manga
0x2B88,The chilly climber,,L'Alpiniste Frileux,Der Gletscherkletterer,Lo scalatore fresco,El escalador de hielo,Buz kesmiş dağcı
0x2B89,King of Boos,,Roi des Boos,König der Buu Huus,Re dei Boo,El rey de los Boos,Boo'ların kralı
0x2B8A,42 years old,,42 ans,42 Jahre,42 anni,42 años,42 yaşında
0x2B8B,34 years old,,34 ans,34 Jahre,34 anni,34 años,34 yaşında
0x2B8C,1 year old,,1 an,1 Jahr,1 anno,1 añito,1 yaşında
0x2B8D,??? years old,,Âge inconnu,??? Jahre,??? anni,Edad desconocida,??? yaşında
0x2B8E,72 years old,,72 ans,72 Jahre,72 anni,72 años,72 yaşında
0x2B8F,26 years old,,26 ans,26 Jahre,26 anni,26 años,26 yaşında
0x2B90,??? years old,,Âge inconnu,??? Jahre,??? anni,Edad desconocida,??? yaşında
0x2B91,30 years old,,30 ans,30 Jahre,30 anni,30 años,30 yaşında
0x2B92,4 years old,,4 ans,4 Jahre,4 anni,4 años,4 yaşında
0x2B93,??? years old,,Âge inconnu,??? Jahre,??? anni,Edad desconocida,??? yaşında
0x2B94,26 years old,,26 ans,26 Jahre,26 anni,26 años,26 yaşında
0x2B95,??? years old,,Âge inconnu,??? Jahre,??? anni,Edad desconocida,??? yaşında
0x2B96,76 years old,,76 ans,76 Jahre,76 anni,76 años,76 yaşında
0x2B97,29 years old,,29 ans,29 Jahre,29 anni,29 años,29 yaşında
0x2B98,5 years old,,5 ans,5 Jahre,5 anni,5 años,5 yaşında
0x2B99,??? years old,,Âge inconnu,??? Jahre,??? anni,Edad desconocida,??? yaşında
0x2B9A,??? years old,,Âge inconnu,??? Jahre,??? anni,Edad desconocida,??? yaşında
0x2B9B,7 years old,,7 ans,7 Jahre,7 anni,7 años,7 yaşında
0x2B9C,59 years old,,59 ans,59 Jahre,59 anni,59 años,59 yaşında
0x2B9D,45 years old,,45 ans,45 Jahre,45 anni,45 años,45 yaşında
0x2B9E,??? years old,,Âge inconnu,??? Jahre,??? anni,Edad desconocida,??? yaşında
0x2B9F,30 years old,,30 ans,30 Jahre,30 anni,30 años,30 yaşında
0x2BA0,??? years old,,Âge inconnu,??? Jahre,??? anni,Edad desconocida,??? yaşında
0x2BA1,Neville spends his afterlife<br>reading all the books he<br>missed while living.,,Il passe son après-vie à<br>lire tous les ouvrages qu'il<br>n'a pu lire de son vivant.,Im Jenseits angekommen versucht<br>er die zu Lebzeiten versäumten<br>Bücher zu verinnerlichen.,Armando passa la sua spettrovita<br>a leggere i libri che non ha letto<br>in quella precedente.,Arturo se pasa la vida de ultratumba<br>leyendo lo que no pudo en vida.,"Neville öteki dünyasını,<br>hayattayken yetişemediği kitaplara<hr>yetişmeye adamış."
0x2BA2,She's stashed her secret<br>savings away to prepare<br>for her long afterlife.,,Elle a planqué ses<br>économies secrètes<br>pour sa longue après-vie.,"Sie schaffte ihre Ersparnisse<br>beiseite, um für ein Leben im<br>Jenseits bestens vorzusorgen.",Ha conservato i suoi risparmi<br>segretamente per la spettrovita.,Escondió un día sus ahorros para<br>tener resuelta la vida del más allá.,Uzun öteki hayatı için<br>gizli birikimini önceden<hr>bir kenara zulalamış.
0x2BA3,"He cries loudly and never sleeps<br>through the night, but since he was<br>born a ghost, this seems natural.",,"Il crie fort et ne dort jamais la<br>nuit, mais comme il est né<br>fantôme, c'est normal...","Er schreit und schläft unruhig,<br>was nicht so erstaunlich ist, da er<br>schon als Geist geboren wurde.","Strilla sempre e non dorme mai<br>di notte, ma dato che è nato<br>fantasma, il tutto è naturale.","Este bebé berrea y no duerme nunca<br>por la noche, aunque, como nació<br>fantasma, es lo normal.","Gece boyu yaygarayı basar,<br>uyku nedir bilmez.<hr>Hayalet doğunca normal<br>herhâlde."
0x2BA4,"Once the local waltz champions,<br>they can no longer compete since<br>their feet don't touch the floor.",,"Anciens champions régionaux de<br>valse, ils ne peuvent plus concourir<br>car leurs pieds ne touchent pas terre.","Einst regionale Walzerprofis,<br>doch nun aus dem Rennen auf-<br>grund fehlender Bodenhaftung.","Una volta erano campioni di valzer,<br>ma da quando i loro piedi non<br>toccano più terra, non gareggiano più.",Fueron en su día campeones de vals.<br>Ya no concursan porque ¡ahora no<br>tocan el suelo!,Bir zamanlar bölge vals şampiyonuydular;<br>şimdi ayakları yere basmadığı için<br>yarışmalara da ayak basamıyorlar.
0x2BA5,"He wanders the house, endlessly<br>searching for his master's will.<br>He hopes he's included in it!",,"Il erre dans la demeure à la<br>recherche du testament de son<br>maître, en espérant y être inclus.","Endlos wandert er umher, um das<br>Testament seines Herrn zu finden.<br>Er hofft, darin erwähnt zu sein!","Erra per il palazzo cercando<br>il testamento del padrone, chissà<br>che non gli abbia lasciato qualcosa...",Vaga por la casa buscando<br>el testamento de su señor.<br>¡Quiere ver si le ha dejado algo!,Konakta durmadan dolaşıp efendisinin<br>vasiyetini arıyor. Vasiyetten kendine de<br>bir pay çıkmasını umuyor!
0x2BA6,"Despite playing moving melodies,<br>she has a surly disposition. Oddly<br>enough, she loves video games.",,"Elle a beau jouer comme une virtuose,<br>elle a un caractère de cochon.<br>En plus, elle aime les jeux vidéo.",Ihr angeborenes Talent zeigt sich<br>in ihrem hinreißenden Spiel. Seltsa-<br>merweise liebt sie auch Videospiele!,"Nonostante suoni melodie<br>commoventi, è piuttosto arcigna.<br>Strano, ma adora i videogiochi.","A pesar de tocar enternecedoras<br>melodías, es un poco antipática.<br>Ah, ¡le gustan los videojuegos!","Duygulu ezgiler çalar ama kendisi pek<br>duygusal sayılmaz. İşin tuhafı,<br>video oyunlarına bayılır."
