index,label,EU_English,EU_French,EU_German,EU_Italian,EU_Spanish,KR_Korean,TR_Turkish
675,AblBellThrowBellBtn,⟦MSBT:0E000000020002006400⟧Dash + ⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002006400⟧Course + ⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002006400⟧Spurten + ⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002006400⟧Scatto + ⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002006400⟧Correr + ⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧,대시＋⟦MSBT:0E000000020002007800⟧⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002006400⟧Koş + ⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧
676,AblBellTinkerMelodyBtn,"⟦MSBT:0E000000020002006400⟧Press and hold ⟦MSBT:0E00010001000000⟧,
and then release⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E000000020002006400⟧Maintenez puis
relâchez ⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010001000000⟧ gedrückt halten,
dann loslassen⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E000000020002006400⟧Tieni premuto ⟦MSBT:0E00010001000000⟧
e poi rilascia⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E000000020002006400⟧Mantén pulsado ⟦MSBT:0E00010001000000⟧
y suéltalo⟦MSBT:0E000000020002006400⟧",⟦MSBT:0E000000020002007800⟧⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧ 길게 누르기～떼기,"⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010001000000⟧'yi basılı tut,
sonra bırak⟦MSBT:0E000000020002006400⟧"
677,AblBellInBellBtn,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010004000000⟧/⟦MSBT:0E00010005000000⟧⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010004000000⟧ ou ⟦MSBT:0E00010005000000⟧⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010004000000⟧/⟦MSBT:0E00010005000000⟧⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010004000000⟧/⟦MSBT:0E00010005000000⟧⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010004000000⟧/⟦MSBT:0E00010005000000⟧⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002007800⟧⟦MSBT:0E00010004000000⟧⟦MSBT:0E000000020002006400⟧/⟦MSBT:0E000000020002007800⟧⟦MSBT:0E00010005000000⟧⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010004000000⟧/⟦MSBT:0E00010005000000⟧⟦MSBT:0E000000020002006400⟧
678,AblBellFloatRingDongBtn,"⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010001000000⟧ while floating on
the water's surface⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010001000000⟧ à la surface
de l'eau⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E000000020002006100⟧⟦MSBT:0E00010001000000⟧ während du an der
Oberfläche treibst⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010001000000⟧ mentre
galleggi in acqua⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010001000000⟧ en la superficie
del agua⟦MSBT:0E000000020002006400⟧",수면에서 ⟦MSBT:0E000000020002007800⟧⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧,"⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010001000000⟧ su yüzeyinde
süzülürken⟦MSBT:0E000000020002006400⟧"
679,AblBellWaterRollingBtn,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010001000000⟧ while swimming⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010001000000⟧ en nageant⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010001000000⟧ beim Schwimmen⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010001000000⟧ nuotando⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010001000000⟧ en el agua⟦MSBT:0E000000020002006400⟧,물속에서 ⟦MSBT:0E000000020002007800⟧⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010001000000⟧ yüzerken⟦MSBT:0E000000020002006400⟧
680,#AblSniper,,,,,,,
681,AblSniperShot,Shot,Tir,⟦MSBT:0E000000020002005200⟧Schuss⟦MSBT:0E000000020002006400⟧,Frecciata,Flechazo,샷,Atış
682,AblSniperSnipeShot,Snipe Shot,Tir concentré,⟦MSBT:0E000000020002005200⟧Scharfschütze⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002005F00⟧Frecciata fulminea⟦MSBT:0E000000020002006400⟧,Flechazo certero,스나이프 샷,Keskin Atış
683,AblSniperArrowSlash,Magic Star Arrow,Flèche magique,⟦MSBT:0E000000020002005200⟧Magischer-Stern-Pfeil⟦MSBT:0E000000020002006400⟧,Frecciata magica,Flechazo mágico,매직 스타 애로우,Sihirli Yıldız Oku
684,AblSniperUnderShot,Sharpshooter,Tireur d'élite,⟦MSBT:0E000000020002005200⟧Visierschuss⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002005F00⟧Frecciata perfetta⟦MSBT:0E000000020002006400⟧,Tirador de élite,조준 샷,Keskin Nişancı
685,AblSniperSlash,Arrow Slash,⟦MSBT:0E000000020002006400⟧Flèche épée⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002004B00⟧Pfeilschlag⟦MSBT:0E000000020002006400⟧,Frecciaspada,Corte saeta,화살 슬래시,Ok Darbesi
686,AblSniperSkyShot,Sky Shot,⟦MSBT:0E000000020002006400⟧Tir céleste⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002004B00⟧Himmelsschuss⟦MSBT:0E000000020002006400⟧,Frecciata celeste,Saeta celeste,스카이 샷,Gök Atışı
687,AblSniperSkyShotShower,Sky Shot Shower,"⟦MSBT:0E000000020002006400⟧Tir céleste
fontaine⟦MSBT:0E000000020002006400⟧",⟦MSBT:0E000000020002004B00⟧Himmelsschuss-Schauer⟦MSBT:0E000000020002006400⟧,Pioggia di frecce,Lluvia de saetas,스카이 샷 샤워,Gök Atışı Yağmuru
688,AblSniperJumping,Leaping Quiver,⟦MSBT:0E000000020002006400⟧Tir sauté⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002004B00⟧Sprungschuss⟦MSBT:0E000000020002006400⟧,Frecciata al volo,Ráfaga en salto,점핑 스나이퍼,Zıplayan Ok Atışı
689,AblSniperSquat,Camouflage,Camouflage,⟦MSBT:0E000000020002004E00⟧Tarnung⟦MSBT:0E000000020002006400⟧,Mimetizzazione,Camuflaje,위장,Kamuflaj
690,AblSniperSquatShot,Hitman,Tireur embusqué,⟦MSBT:0E000000020002004E00⟧Listiger Scharfschütze⟦MSBT:0E000000020002006400⟧,Franco tiratore,Francotirador,히트맨,Suikastçı
691,AblSniperCrawl,Crawl,Ramper camouflé,⟦MSBT:0E000000020002004E00⟧Kriechmanöver⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002006200⟧Difesa strisciante⟦MSBT:0E000000020002006400⟧,Reptar,포복 전진,Sürün
692,#AblSniperBtn,,,,,,,
693,AblSniperShotBtn,⟦MSBT:0E00010001000000⟧,⟦MSBT:0E00010001000000⟧,⟦MSBT:0E00010001000000⟧,⟦MSBT:0E00010001000000⟧,⟦MSBT:0E00010001000000⟧,⟦MSBT:0E000000020002007800⟧⟦MSBT:0E00010001000000⟧ ⟦MSBT:0E000000020002006400⟧떼기,⟦MSBT:0E00010001000000⟧
694,AblSniperSnipeShotBtn,"Hold ⟦MSBT:0E00010001000000⟧ to charge,
and then release","Maintenez puis
relâchez ⟦MSBT:0E00010001000000⟧","Halte ⟦MSBT:0E00010001000000⟧, um aufzu-
laden, dann loslassen","⟦MSBT:0E000000020002005C00⟧Tieni premuto ⟦MSBT:0E00010001000000⟧ per⟦MSBT:0E000000020002006400⟧
⟦MSBT:0E000000020002005C00⟧caricare e poi rilascia⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E000000020002005700⟧Mantén pulsado ⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧
⟦MSBT:0E000000020002005700⟧y luego suéltalo⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E00010001000000⟧ 적당히 길게
누르기～떼기","⟦MSBT:0E00010001000000⟧'yi tutup şarj et,
sonra bırak"
695,AblSniperArrowSlashBtn,"Hold ⟦MSBT:0E00010001000000⟧ longer
before releasing","Maintenez longtemps
⟦MSBT:0E00010001000000⟧ puis relâcher","⟦MSBT:0E000000020002006000⟧⟦MSBT:0E00010001000000⟧ vor dem Loslassen⟦MSBT:0E000000020002006400⟧
⟦MSBT:0E000000020002006000⟧länger halten⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E000000020002005A00⟧Tieni premuto ⟦MSBT:0E00010001000000⟧ più a⟦MSBT:0E000000020002006400⟧
⟦MSBT:0E000000020002005A00⟧lungo prima di rilasciare⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E000000020002005700⟧Mantén pulsado ⟦MSBT:0E00010001000000⟧ más⟦MSBT:0E000000020002006400⟧
⟦MSBT:0E000000020002005700⟧tiempo antes de soltarlo⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E000000020002007800⟧⟦MSBT:0E00010001000000⟧ ⟦MSBT:0E000000020002006400⟧많이 길게
누르기～떼기","⟦MSBT:0E00010001000000⟧'yi daha uzun tut,
sonra bırak"
696,AblSniperUnderShotBtn,"While holding ⟦MSBT:0E00010001000000⟧,
press either of ⟦MSBT:0E0001000D000000⟧","⟦MSBT:0E0001000D000000⟧ (au choix)
en maintenant ⟦MSBT:0E00010001000000⟧","⟦MSBT:0E000000020002005900⟧⟦MSBT:0E00010001000000⟧ gedrückt halten⟦MSBT:0E000000020002006400⟧
⟦MSBT:0E000000020002005900⟧und ⟦MSBT:0E00010006000000⟧ oder ⟦MSBT:0E00010007000000⟧ drücken⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E000000020002005C00⟧Tenendo premuto ⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧
⟦MSBT:0E000000020002005C00⟧premi uno di ⟦MSBT:0E0001000D000000⟧⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E000000020002005700⟧Mantén pulsado ⟦MSBT:0E00010001000000⟧ y⟦MSBT:0E000000020002006400⟧
⟦MSBT:0E000000020002005700⟧luego elige entre ⟦MSBT:0E0001000D000000⟧⟦MSBT:0E000000020002006400⟧",⟦MSBT:0E000000020002007800⟧⟦MSBT:0E00010001000000⟧ ⟦MSBT:0E000000020002006400⟧누르면서 ⟦MSBT:0E000000020002007800⟧⟦MSBT:0E0001000D000000⟧⟦MSBT:0E000000020002006400⟧,"⟦MSBT:0E00010001000000⟧ basılıyken
⟦MSBT:0E0001000D000000⟧'dan birine bas"
697,AblSniperSlashBtn,⟦MSBT:0E000000020002006400⟧Dash + ⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002006400⟧Course + ⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002006400⟧Spurten + ⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002006400⟧Scatto + ⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002005700⟧Correr + ⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002005700⟧⟦MSBT:0E000000020002006400⟧,대시＋⟦MSBT:0E000000020002007800⟧⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002006400⟧Koş + ⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧
698,AblSniperSkyShotBtn,⟦MSBT:0E00010006000000⟧ + ⟦MSBT:0E00010001000000⟧,⟦MSBT:0E00010006000000⟧ + ⟦MSBT:0E00010001000000⟧,⟦MSBT:0E00010006000000⟧ + ⟦MSBT:0E00010001000000⟧,⟦MSBT:0E00010006000000⟧ + ⟦MSBT:0E00010001000000⟧,⟦MSBT:0E00010006000000⟧ + ⟦MSBT:0E00010001000000⟧,⟦MSBT:0E000000020002007800⟧⟦MSBT:0E00010006000000⟧⟦MSBT:0E000000020002006400⟧＋⟦MSBT:0E000000020002007800⟧⟦MSBT:0E00010001000000⟧ ⟦MSBT:0E000000020002006400⟧떼기,⟦MSBT:0E00010006000000⟧ + ⟦MSBT:0E00010001000000⟧
699,AblSniperSkyShotShowerBtn,"Press ⟦MSBT:0E00010006000000⟧ and hold
⟦MSBT:0E00010001000000⟧, and then release","⟦MSBT:0E00010006000000⟧ + maintenez ⟦MSBT:0E00010001000000⟧,
puis relâchez","⟦MSBT:0E000000020002006000⟧⟦MSBT:0E00010006000000⟧ drücken + ⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧
⟦MSBT:0E000000020002006000⟧halten, dann loslassen⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E000000020002005C00⟧Premi ⟦MSBT:0E00010006000000⟧ e tieni⟦MSBT:0E000000020002006400⟧
⟦MSBT:0E000000020002005C00⟧premuto ⟦MSBT:0E00010001000000⟧ poi rilascia⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E000000020002005700⟧⟦MSBT:0E00010006000000⟧ + mantén pulsado ⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧
⟦MSBT:0E000000020002005700⟧y luego suéltalo⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E000000020002007800⟧⟦MSBT:0E00010006000000⟧⟦MSBT:0E000000020002006400⟧＋⟦MSBT:0E000000020002007800⟧⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧ 길게
누르기～떼기","⟦MSBT:0E00010006000000⟧'ya bas, ⟦MSBT:0E00010001000000⟧'yi tut,
sonra bırak"
700,AblSniperJumpingBtn,"Dash jump + ⟦MSBT:0E00010001000000⟧
in mid-air",Course + ⟦MSBT:0E00010001000000⟧ (en l'air),"Spurten + Springen +
⟦MSBT:0E00010001000000⟧ in der Luft","Scatto aereo
+ ⟦MSBT:0E00010001000000⟧ in aria",Salto en carrera + ⟦MSBT:0E00010001000000⟧,대시＋공중에서 ⟦MSBT:0E000000020002007800⟧⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧,"Koşup zıpla + ⟦MSBT:0E00010001000000⟧
havada"
701,AblSniperSquatBtn,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010007000000⟧⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E00010007000000⟧,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010007000000⟧⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010007000000⟧⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010007000000⟧⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002007800⟧⟦MSBT:0E00010007000000⟧⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010007000000⟧⟦MSBT:0E000000020002006400⟧
702,AblSniperSquatShotBtn,"⟦MSBT:0E00010001000000⟧ while
camouflaged","⟦MSBT:0E00010001000000⟧ pendant
Camouflage",⟦MSBT:0E00010001000000⟧ wenn getarnt,"⟦MSBT:0E00010001000000⟧ durante
Mimetizzazione",Camuflaje + ⟦MSBT:0E00010001000000⟧,위장 중에 ⟦MSBT:0E000000020002007800⟧⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧,"⟦MSBT:0E00010001000000⟧
kamuflajlıyken"
703,AblSniperCrawlBtn,"Either of ⟦MSBT:0E00010013000000⟧ while
camouflaged","⟦MSBT:0E00010008000000⟧ ou ⟦MSBT:0E00010009000000⟧ pendant
Camouflage","⟦MSBT:0E00010008000000⟧ oder ⟦MSBT:0E00010009000000⟧
wenn getarnt","Uno di ⟦MSBT:0E00010013000000⟧ durante
Mimetizzazione","Camuflaje + elige
entre ⟦MSBT:0E00010013000000⟧",위장 중에 ⟦MSBT:0E000000020002007800⟧⟦MSBT:0E00010013000000⟧⟦MSBT:0E000000020002006400⟧,"Kamuflajda
⟦MSBT:0E00010013000000⟧'den biri"
704,#AblBeetle,,,,,,,
705,AblBeetleHornUpper,Horn Upper,⟦MSBT:0E000000020002006400⟧Coup de corne⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002005A00⟧Horngabler⟦MSBT:0E000000020002006400⟧,Corno insidioso,⟦MSBT:0E000000020002005000⟧Cornada⟦MSBT:0E000000020002006400⟧,뿔 어퍼,Boynuz Aparkatı
706,AblBeetleBackSlash,Horn Flurry,⟦MSBT:0E000000020002006400⟧Corne enragée⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002005A00⟧Horngestöber⟦MSBT:0E000000020002006400⟧,Corno scatenato,⟦MSBT:0E000000020002005000⟧Cornada múltiple⟦MSBT:0E000000020002006400⟧,뿔 폭풍,Boynuz Serisi
707,AblBeetleRocketHorn,Rocket Horn,⟦MSBT:0E000000020002006400⟧Empale-corne⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002005A00⟧Raketenhorn⟦MSBT:0E000000020002006400⟧,Corno missile,⟦MSBT:0E000000020002005000⟧Embestida⟦MSBT:0E000000020002006400⟧,로켓 뿔,⟦MSBT:0E000000020002005C00⟧Roket Boynuzu⟦MSBT:0E000000020002006400⟧
708,AblBeetleRocketHornDiving,Rocket Horn Dive,"⟦MSBT:0E000000020002006400⟧Empale-corne
boucle⟦MSBT:0E000000020002006400⟧",⟦MSBT:0E000000020002005A00⟧Raketenhorn-Schlag⟦MSBT:0E000000020002006400⟧,Tuffo missile,⟦MSBT:0E000000020002004B00⟧Embestida descendente⟦MSBT:0E000000020002006400⟧,로켓 뿔 다이빙,⟦MSBT:0E000000020002005800⟧Roket Boynuzu Dalışı⟦MSBT:0E000000020002006400⟧
709,AblBeetleSpiralHorn,Spiral Horn,Corne hélico,Spiralhorn,Corno volante,⟦MSBT:0E000000020002005500⟧Cornada espiral⟦MSBT:0E000000020002006400⟧,스파이럴 뿔,Sarmal Boynuz
710,AblBeetleHeadPress,Hardhead Slam,Tête-compresseur,Kopfpresse,Testata,⟦MSBT:0E000000020002005400⟧Arremetida testarazo⟦MSBT:0E000000020002006400⟧,뿔 내려찍기,Sertkafa Çarpması
711,AblBeetleHeadPressLanding,Catching Horn,Accroche-corne,Fanghorn,⟦MSBT:0E000000020002005000⟧Corno perforante⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002006300⟧Cornada punzante⟦MSBT:0E000000020002006400⟧,캐치 뿔,Yakalama Boynuzu
712,AblBeetleHoverWing,Hover Wing,Battement d'ailes,Flügelchen,Volo a mezz'aria,⟦MSBT:0E000000020002005500⟧Sobrevolar⟦MSBT:0E000000020002006400⟧,호버 윙,Süzülme Kanadı
713,AblBeetleCaptureThrow,Quick Throw,Éjection rapide,Weitwurf,⟦MSBT:0E000000020002005000⟧Lancio rapido⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002005B00⟧Lanzamiento rápido⟦MSBT:0E000000020002006400⟧,던지기,Hızlı Fırlatma
714,AblBeetleCaptureDrill,Slamming Drill,⟦MSBT:0E000000020002005E00⟧Éjection toupie⟦MSBT:0E000000020002006400⟧,Drillbohrer,Trapano,⟦MSBT:0E000000020002005800⟧Golpe perforador⟦MSBT:0E000000020002006400⟧,드릴 내려찍기,Ezici Matkap
715,AblBeetleCaptureJumpHold,Throw Drop,⟦MSBT:0E000000020002005E00⟧Éjection piqué⟦MSBT:0E000000020002006400⟧,Fallwurf,Lancio caricato,⟦MSBT:0E000000020002005700⟧Lanzamiento choque⟦MSBT:0E000000020002006400⟧,던져 내려찍기,Fırlatıp Düşür
716,AblBeetleCaptureFall,Crown Drop,⟦MSBT:0E000000020002005E00⟧Éjection périlleuse⟦MSBT:0E000000020002006400⟧,Tornadowurf,Lancio supremo,⟦MSBT:0E000000020002005200⟧Lanzamiento remolino⟦MSBT:0E000000020002006400⟧,백텀블링 내려찍기,Taç Bırakışı
717,AblBeetleCaptureHorn,Carry Around,Porté,Huckepack,⟦MSBT:0E000000020002004300⟧A passeggio con il nemico⟦MSBT:0E000000020002006400⟧,Enganchar,운반하기,Taşı
718,#AblBeetleBtn,,,,,,,
719,AblBeetleHornUpperBtn,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002007800⟧⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧
720,AblBeetleBackSlashBtn,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010001000000⟧ repeatedly⟦MSBT:0E000000020002006400⟧,"⟦MSBT:0E000000020002006400⟧Appuyez à plusieurs
reprises sur ⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010001000000⟧ wiederholt
drücken⟦MSBT:0E000000020002006400⟧",⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010001000000⟧ ripetutamente⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010001000000⟧ varias veces⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002007800⟧⟦MSBT:0E00010001000000⟧ ⟦MSBT:0E000000020002006400⟧연타,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010001000000⟧ art arda⟦MSBT:0E000000020002006400⟧
721,AblBeetleRocketHornBtn,⟦MSBT:0E000000020002006400⟧Dash + ⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002006400⟧Course + ⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002006400⟧Spurten + ⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002006400⟧Scatto + ⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002006400⟧Correr + ⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧,대시＋⟦MSBT:0E000000020002007800⟧⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002006400⟧Koş + ⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧
722,AblBeetleRocketHornDivingBtn,"⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010006000000⟧ during
Rocket Horn⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010006000000⟧⟦MSBT:0E000000020002006400⟧ ⟦MSBT:0E000000020002006400⟧pendant
Empale-corne⟦MSBT:0E000000020002006400⟧",⟦MSBT:0E000000020002006400⟧Raketenhorn + ⟦MSBT:0E00010006000000⟧⟦MSBT:0E000000020002006400⟧,"⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010006000000⟧ durante
Corno missile⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010006000000⟧ durante la
embestida⟦MSBT:0E000000020002006400⟧",대시＋⟦MSBT:0E000000020002007800⟧⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧＋⟦MSBT:0E000000020002007800⟧⟦MSBT:0E00010006000000⟧⟦MSBT:0E000000020002006400⟧,"Roket Boynuzu
⟦MSBT:0E00010006000000⟧"
723,AblBeetleSpiralHornBtn,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010006000000⟧ + ⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010006000000⟧ + ⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010006000000⟧ + ⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010006000000⟧ + ⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010006000000⟧ + ⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002007800⟧⟦MSBT:0E00010006000000⟧⟦MSBT:0E000000020002006400⟧＋⟦MSBT:0E000000020002007800⟧⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010006000000⟧ + ⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧
724,AblBeetleHeadPressBtn,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010007000000⟧ + ⟦MSBT:0E00010001000000⟧ in mid-air⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010007000000⟧ + ⟦MSBT:0E00010001000000⟧ (en l'air)⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010007000000⟧ + ⟦MSBT:0E00010001000000⟧ in der Luft⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010007000000⟧ + ⟦MSBT:0E00010001000000⟧ in aria⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010007000000⟧ + ⟦MSBT:0E00010001000000⟧ en el aire⟦MSBT:0E000000020002006400⟧,공중에서 ⟦MSBT:0E000000020002007800⟧⟦MSBT:0E00010007000000⟧⟦MSBT:0E000000020002006400⟧＋⟦MSBT:0E000000020002007800⟧⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010007000000⟧ + ⟦MSBT:0E00010001000000⟧ havada⟦MSBT:0E000000020002006400⟧
