AltDosya,Etiket,EU_du,EU_en,EU_fr,EU_ge,EU_it,EU_sp,TR
,menu_bgm_title_01,<0E:0009:0000:0C00>Een nieuw avontuur,<0E:0009:0000:0C00>A New Adventure Begins,<0E:0009:0000:0C00>À l'aube d'un nouveau voyage,<0E:0009:0000:0C00>Beginn eines neuen Abenteuers,<0E:0009:0000:0C00>Inizia una nuova avventura,<0E:0009:0000:0C00>Comienza una nueva aventura,<0E:0009:0000:0C00>Yeni Bir Macera Başlıyor
,menu_bgm_title_59,<0E:0009:0000:0C00>Hiha-bergtop DX,<0E:0009:0000:0C00>Hoohoo Mountaintop DX,<0E:0009:0000:0C00>Au sommet du mont Uf - DX,<0E:0009:0000:0C00>Lachberg-Crescendo -DX-,<0E:0009:0000:0C00>In cima alla Montagna Tiritera DX,<0E:0009:0000:0C00>En la cima de la montaña Juajuá (deluxe),<0E:0009:0000:0C00>Huhu Dağı Zirvesi DX
,menu_scenario_next_06,"<0E:0009:0000:0600>Kunnen de gevallen stenen gebroken worden?
Vraag het aan de dorpsbewoners.","<0E:0009:0000:0600>Can you break through the fallen rocks?
Try asking the villagers.","<0E:0009:0000:0600>Comment poursuivre votre route avec ces
rochers qui l'obstruent ? Parlez-en aux
villageois, ils pourront peut-être vous aider...","<0E:0009:0000:0600>Kannst du die abgegangenen Felsbrocken
überwinden? Hör dich bei den Dörflern um...","<0E:0009:0000:0600>Riesci a farti strada fra le rocce cadute?
Prova a chiedere agli abitanti del villaggio.","<0E:0009:0000:0600>Con esa roca en mitad del camino,
es imposible avanzar. A ver si los 
vecinos saben cómo romperla...","<0E:0009:0000:0600>Düşen kayaları parçalayabilir misin?
Köylülere sormayı dene."
,menu_scenario_now_33,"<0E:0009:0000:0600>Het derde boonsterfragment is gevonden!
Nu is er nog maar eentje over!","<0E:0009:0000:0600>You've acquired the third Beanstar piece!
Now there's only one left!","<0E:0009:0000:0600>Vous avez récupéré le troisième
fragment de Végétoile. Plus qu'un !","<0E:0009:0000:0600>Du hast das dritte Sternbohnen-Fragment
gefunden! Jetzt fehlt nur noch eins!","<0E:0009:0000:0600>Hai trovato il terzo pezzo di Fagiolo Stella!
Ne manca soltanto uno!","<0E:0009:0000:0600>¡Has recuperado un trozo de la Judía Estelar!
¡Ya solo queda uno!","<0E:0009:0000:0600>Üçüncü Fasulya Yıldızı parçasını aldın!
Artık yalnızca bir tane kaldı!"
,menu_stamp_u_pnl_04,<0E:0009:0000:0400>Stempel plaatsen.,<0E:0009:0000:0400>Place stamp.,<0E:0009:0000:0400>Tamponnez le cadre blanc.,<0E:0009:0000:0400>Stempeln,<0E:0009:0000:0400>Metti il timbro.,<0E:0009:0000:0400>Sellar,<0E:0009:0000:0400>Damgayı bas.
,BrosAtk_06_A,<0E:0009:0000:0C00>Bliksemaanval [super],<0E:0009:0000:0C00>Super Thunder Bros.,<0E:0009:0000:0C00>Frères Tonnerre DX,<0E:0009:0000:0C00>Donnerbrüder+,<0E:0009:0000:0C00>Super Fratelli Tuono,<0E:0009:0000:0C00>Superataque rayo,<0E:0009:0000:0C00>Süper Yıldırım Kardeşler
,MoguHam_07,<0E:0009:0000:0C00>Mol-Luigi,<0E:0009:0000:0C00>Dunk Hammer,<0E:0009:0000:0C00>Luigi taupe,<0E:0009:0000:0C00>Erd-Luigi,<0E:0009:0000:0C00>Luigi Talpa,<0E:0009:0000:0C00>Topo Luigi,<0E:0009:0000:0C00>Köstebek Çekici
,menu_bgm_title_02,<0E:0009:0000:0C00>We gaan weer!,<0E:0009:0000:0C00>We're Off Again!,<0E:0009:0000:0C00>L'aventure nous rappelle !,<0E:0009:0000:0C00>Wir brechen wieder auf!,<0E:0009:0000:0C00>E si riparte!,<0E:0009:0000:0C00>¡Partimos!,<0E:0009:0000:0C00>Yine Yollardayız!
,menu_record_kill_mon_num,<0E:0009:0000:0600>Vijanden verslagen,<0E:0009:0000:0600>Enemies Defeated,<0E:0009:0000:0600>Ennemis vaincus,<0E:0009:0000:0600>Besiegte Gegner,<0E:0009:0000:0600>Nemici sconfitti,<0E:0009:0000:0600>Enemigos derrotados,<0E:0009:0000:0600>Yenilen Düşmanlar
,menu_scenario_next_07,"<0E:0009:0000:0600>Verzamel de materialen om hamers
te maken op de top van de berg.","<0E:0009:0000:0600>Go to the peak of the mountain and gather the
materials needed to make those Hammers.","<0E:0009:0000:0600>Gravissez la montagne jusqu'au sommet
pour chercher les matériaux nécessaires à
la fabrication des marteaux.","<0E:0009:0000:0600>Erklimme den Berggipfel und sammle die
zur Hammerherstellung nötigen Materialien.","<0E:0009:0000:0600>Vai in cima alla montagna e raccogli il materiale
necessario alla costruzione dei Martelli.","<0E:0009:0000:0600>Toca subir a la cima de la montaña en busca
de los materiales necesarios para fabricar
los martillos.","<0E:0009:0000:0600>Dağın zirvesine çık ve o Çekiçleri yapmak için
gereken malzemeleri topla."
,menu_scenario_now_34,"<0E:0009:0000:0600>Er ligt een boonsterfragment
in het Yoshi-theater!","<0E:0009:0000:0600>You found a Beanstar piece
in Yoshi Theater!","<0E:0009:0000:0600>Vous avez trouvé un fragment de
Végétoile dans le Cinéma Yoshi !","<0E:0009:0000:0600>Du hast ein Sternbohnen-Fragment
im Yoshi-Theater gefunden!","<0E:0009:0000:0600>Hai trovato un pezzo di Fagiolo Stella
nel Teatro Yoshi!","<0E:0009:0000:0600>¡Había un trozo de la Judía Estelar
en el cine de Yoshis!","<0E:0009:0000:0600>Yoshi Tiyatrosu'nda bir Fasulya Yıldızı
parçası buldun!"
,menu_stamp_u_pnl_05,<0E:0009:0000:0400>Stempel is geplaatst!,<0E:0009:0000:0400>Stamp placed!,<0E:0009:0000:0400>Tampon appliqué !,<0E:0009:0000:0400>Gestempelt!,<0E:0009:0000:0400>Timbro stampato!,<0E:0009:0000:0400>¡Hoja sellada!,<0E:0009:0000:0400>Damga basıldı!
,menu_un_equip_exp,<0E:0009:0000:0000>Je hebt geen voorwerpen in gebruik.,<0E:0009:0000:0000>No items are equipped.,<0E:0009:0000:0000>Aucun objet n'est équipé.,<0E:0009:0000:0000>Du hast nichts ausgerüstet.,<0E:0009:0000:0000>Nessun oggetto equipaggiato.,<0E:0009:0000:0000>No tienes nada equipado.,<0E:0009:0000:0000>Takılı eşya yok.
,menu_bgm_title_03,<0E:0009:0000:0C00>Hand van het kwaad,<0E:0009:0000:0C00>Touch of Evil,<0E:0009:0000:0C00>L'étreinte du mal,<0E:0009:0000:0C00>Das Böse klopft an!,<0E:0009:0000:0C00>Un tocco malefico,<0E:0009:0000:0C00>La caricia del mal,<0E:0009:0000:0C00>Kötülüğün Dokunuşu
,menu_scenario_next_08,<0E:0009:0000:0600>Laat de twee hamermakers hamers maken!,"<0E:0009:0000:0600>Get the two Hammer craftsmen
to make you Hammers!","<0E:0009:0000:0600>Rendez-vous chez les deux artisans
pour qu'ils fabriquent les marteaux !","<0E:0009:0000:0600>Bringe die Hammermacher dazu,
dir Hämmer anzufertigen!",<0E:0009:0000:0600>Fai costruire i Martelli dai Fratelli Fabbro!,"<0E:0009:0000:0600>Es hora de volver al taller de los herreros
para que fabriquen los martillos.","<0E:0009:0000:0600>İki çekiç ustasına Çekiçlerini
yaptır!"
,menu_scenario_now_35,"<0E:0009:0000:0600>Mario en Luigi hebben een boonsterfragment
gevonden in de studio van Roderik!","<0E:0009:0000:0600>You found a Beanstar piece
in Harhall's Studio!","<0E:0009:0000:0600>Vous avez trouvé un fragment de Végétoile
dans l'atelier de Quiahare !","<0E:0009:0000:0600>Du hast ein Sternbohnen-Fragment 
in Kal Auas Modeatelier gefunden!","<0E:0009:0000:0600>Hai trovato un pezzo di Fagiolo Stella
nell'Atelier di Versaccio!","<0E:0009:0000:0600>¡Había un trozo de la Judía Estelar
en el taller de Cosquillas!","<0E:0009:0000:0600>Harhall'ın Stüdyosu'nda bir Fasulya Yıldızı
parçası buldun!"
,menu_stamp_name_30,<0E:0009:0000:0D00>Boo,<0E:0009:0000:0D00>Boo,<0E:0009:0000:0D00>Boo,<0E:0009:0000:0D00>Buu Huu,<0E:0009:0000:0D00>Boo,<0E:0009:0000:0D00>Boo,<0E:0009:0000:0D00>Boo
,menu_stamp_u_pnl_06,<0E:0009:0000:0400>Je kunt je stempels bekijken bij de statistieken.,<0E:0009:0000:0400>You can check your stamps in the Records menu.,<0E:0009:0000:0400>Admirez votre collection de tampons dans le registre.,<0E:0009:0000:0400>Im Statistiken-Menü kannst du deine Stempel begutachten.,<0E:0009:0000:0400>Puoi controllare i tuoi timbri all'interno del Registro.,<0E:0009:0000:0400>Puedes revisar tus sellos en el menú de estadísticas.,<0E:0009:0000:0400>Damgalarını Kayıtlar menüsünden kontrol edebilirsin.
,menu_bgm_title_04,<0E:0009:0000:0C00>Prins Erwtberts lied,<0E:0009:0000:0C00>Prince Peasley's Theme,<0E:0009:0000:0C00>Le thème du Prince Harik,<0E:0009:0000:0C00>Prinz Mameks Musik,<0E:0009:0000:0C00>Tema del Principe Fagiolino,<0E:0009:0000:0C00>El príncipe Judía,<0E:0009:0000:0C00>Prens Peasley'nin Teması
,menu_scenario_next_09,"<0E:0009:0000:0600>Breek de blokken die Fawful heeft
laten vallen met de hamers!","<0E:0009:0000:0600>You can use them to break the
rocks dropped by Fawful!","<0E:0009:0000:0600>Avec eux, vous réduirez facilement en miettes
les rochers installés par le fourbe Gracowitz !","<0E:0009:0000:0600>Damit kannst du die von Krankfried ins Rollen
gebrachten Felsbrocken kaputt machen!","<0E:0009:0000:0600>Puoi usarli per frantumare le rocce
gettate da Sogghigno!","<0E:0009:0000:0600>Con ellos es posible pulverizar la roca
que el esbirro Jijí había colocado para
cortar el paso.","<0E:0009:0000:0600>Fawful'un düşürdüğü kayaları artık
bunlarla parçalayabilirsin!"
,menu_scenario_now_36,"<0E:0009:0000:0600>Mario en Luigi zijn waardig bevonden
door de Wulken.","<0E:0009:0000:0600>Mario and Luigi have been deemed
worthy by the Winkles.","<0E:0009:0000:0600>La tribu escargot a reconnu la valeur
de Mario et Luigi.","<0E:0009:0000:0600>Mario und Luigi wurden von den
Kriechen akzeptiert.","<0E:0009:0000:0600>Mario e Luigi sono stati riconosciuti
dalla Tribù delle Lumache.","<0E:0009:0000:0600>La tribu caracol ha reconocido el talento
de Mario y Luigi.","<0E:0009:0000:0600>Mario ve Luigi, Salyangozlar tarafından
layık görüldü."
,BtlGuide_17_0,"<0E:0009:0000:0B00>Je kunt tijdens vijandelijke aanvallen
een <0E:0000:0003:2C64FFFF>hamerafweer<0E:0000:0003:E6E6E6FF> uitvoeren als Mario
en Luigi hun hamers vasthouden.","<0E:0009:0000:0B00>You can perform a <0E:0000:0003:2C64FFFF>Hammer Guard <0E:0000:0003:E6E6E6FF>during
an enemy attack when Mario and Luigi
are holding out their Hammers.","<0E:0009:0000:0B00>Si Mario et Luigi tiennent leur marteau au
cours d'une attaque ennemie, il est possible
d'employer la technique du <0E:0000:0003:2C64FFFF>marteau défensif<0E:0000:0003:E6E6E6FF>.","<0E:0009:0000:0B00>Schwingende Hämmer während eines
Kampfes zeigen an, dass dein Team zu
einer <0E:0000:0003:2C64FFFF>Hammer-Verteidigung<0E:0000:0003:E6E6E6FF> bereit ist.","<0E:0009:0000:0B00>Puoi eseguire una <0E:0000:0003:2C64FFFF>Martellata difensiva
<0E:0000:0003:E6E6E6FF>durante un attacco nemico, se Mario e Luigi
stanno già brandendo i proprio Martelli.","<0E:0009:0000:0B00>Si Mario y Luigi empuñan sus martillos
cuando un enemigo te va a atacar, podrás
usar el <0E:0000:0003:2C64FFFF>martillo defensa<0E:0000:0003:E6E6E6FF> para defenderte.","<0E:0009:0000:0B00>Mario ile Luigi Çekiçlerini hazır tutuyorsa
düşman saldırısı sırasında <0E:0000:0003:2C64FFFF>Çekiç Savunması <0E:0000:0003:E6E6E6FF>yapabilirsin."
,menu_bgm_title_05,<0E:0009:0000:0C00>Fawfuls muziek,<0E:0009:0000:0C00>Fawful Music,<0E:0009:0000:0C00>Mélodie Gracowitzienne,<0E:0009:0000:0C00>Krankfrieds Melodei,<0E:0009:0000:0C00>Musica da Sogghigno,<0E:0009:0000:0C00>El esbirro Jijí,<0E:0009:0000:0C00>Fawful'un Ezgisi
,menu_scenario_now_37,"<0E:0009:0000:0600>Het laatste stuk van de boonster!
Eindelijk is hij weer compleet!","<0E:0009:0000:0600>You acquired the last Beanstar piece!
It's finally complete!","<0E:0009:0000:0600>Vous avez récupéré le dernier fragment !
La Végétoile est enfin reconstituée !","<0E:0009:0000:0600>Du hast das letzte Sternbohnen-Fragment
gefunden! Endlich ist sie wieder vollständig!","<0E:0009:0000:0600>Hai ottenuto l'ultimo pezzo di Fagiolo Stella!
Finalmente è completo!","<0E:0009:0000:0600>¡Último trozo de Judía Estelar recuperado!
¡Por fin está completa!","<0E:0009:0000:0600>Son Fasulya Yıldızı parçasını da aldın!
Sonunda tamamlandı!"
,BrosAtk_00_0,"<0E:0009:0000:0B00>Druk op <0E:0000:0003:FF4343FF> <0E:0000:0003:E6E6E6FF>voordat Mario
op Luigi springt.","<0E:0009:0000:0B00>Press the <0E:0000:0003:FF4343FF> <0E:0000:0003:E6E6E6FF>Button before Mario
jumps on Luigi.","<0E:0009:0000:0B00>Appuyez sur <0E:0000:0003:FF4343FF><0E:0000:0003:E6E6E6FF> avant que Mario
saute sur Luigi.","<0E:0009:0000:0B00>Drücke <0E:0000:0003:FF4343FF><0E:0000:0003:E6E6E6FF>, bevor Mario auf Luigi trifft.",<0E:0009:0000:0B00>Premi <0E:0000:0003:FF4343FF> <0E:0000:0003:E6E6E6FF>prima che Mario atterri su Luigi.,<0E:0009:0000:0B00>Pulsa <0E:0000:0003:FF4343FF> <0E:0000:0003:E6E6E6FF>antes de que Mario salte sobre Luigi.,"<0E:0009:0000:0B00>Mario Luigi'nin üstüne zıplamadan önce
<0E:0000:0003:FF4343FF> <0E:0000:0003:E6E6E6FF>Düğmesine bas."
,BtlGuide_08_0,"<0E:0009:0000:0B00>Als je contact maakt met een vijand,
breekt er een gevecht los!","<0E:0009:0000:0B00>If you make contact with an enemy,
a battle will start!","<0E:0009:0000:0B00>Le combat s'engage dès que vous
entrez en contact physique avec
un ennemi.","<0E:0009:0000:0B00>Sobald du auf einen Gegner triffst,
beginnt der Kampf!","<0E:0009:0000:0B00>Quando entri in contatto con un nemico,
ha inizio uno scontro!","<0E:0009:0000:0B00>Al entrar en contacto con un enemigo,
comenzará un combate.","<0E:0009:0000:0B00>Bir düşmana temas edersen
savaş başlar!"
,BtlGuide_17_1,"<0E:0009:0000:0B00>Houd hun knoppen ingedrukt zodat ze
klaar gaan staan met hun hamers.","<0E:0009:0000:0B00>Keep their character buttons pressed down
to make them hold their Hammers up.","<0E:0009:0000:0B00>Préparez le marteau d'un personnage en
maintenant enfoncé le bouton qui lui
correspond.","<0E:0009:0000:0B00>Hole mit dem Hammer eines Charakters aus,
indem du den entsprechenden Knopf drückst.","<0E:0009:0000:0B00>Tieni premuto il pulsante di quel personaggio,
affinché alzi il Martello sopra la testa.","<0E:0009:0000:0B00>Mantén pulsado el botón de un personaje
para que alce el martillo.","<0E:0009:0000:0B00>Karakter düğmelerini basılı tutarak
Çekiçlerini yukarıda hazır tut."
,menu_bgm_title_06,<0E:0009:0000:0C00>Bowsers weg,<0E:0009:0000:0C00>Bowser's Road,<0E:0009:0000:0C00>La route de Bowser,<0E:0009:0000:0C00>Bowsers Passage,<0E:0009:0000:0C00>La via di Bowser,<0E:0009:0000:0C00>La senda de Bowser,<0E:0009:0000:0C00>Bowser'ın Yolu
,menu_save_01,"<0E:0009:0000:0500>Bezig met opslaan...
Zet het systeem niet uit.","<0E:0009:0000:0500>Saving...
Do not turn off the power.","<0E:0009:0000:0500>Sauvegarde...
N'éteignez pas la console.","<0E:0009:0000:0500>Speichervorgang...
Bitte schalte nicht das System aus.","<0E:0009:0000:0500>Salvataggio in corso...
Non spegnere la console.","<0E:0009:0000:0500>Guardando...
No apagues la consola.","<0E:0009:0000:0500>Kaydediliyor...
Gücü kapatma."
,menu_scenario_now_38,"<0E:0009:0000:0600>Mario en Luigi gaan met de boonster
naar de <0E:0000:0003:2C64FFFF>Giebeltempel<0E:0000:0003:373737FF>.","<0E:0009:0000:0600>Mario and Luigi take the Beanstar
and head to <0E:0000:0003:2C64FFFF>Joke's End<0E:0000:0003:373737FF>.","<0E:0009:0000:0600>La Végétoile en poche, Mario et
Luigi s'embarquent pour <0E:0000:0003:2C64FFFF>Joke End<0E:0000:0003:373737FF>.","<0E:0009:0000:0600>Mario und Luigi machen sich mit
der Sternbohne auf zum <0E:0000:0003:2C64FFFF>Witztempel<0E:0000:0003:373737FF>.","<0E:0009:0000:0600>Mario e Luigi prendono il Fagiolo Stella
e si dirigono al <0E:0000:0003:2C64FFFF>Tempio delle Battute<0E:0000:0003:373737FF>.","<0E:0009:0000:0600>Con la Judía Estelar en su poder, Mario y Luigi
se dirigen al <0E:0000:0003:2C64FFFF>Santuario de Chistes<0E:0000:0003:373737FF>.","<0E:0009:0000:0600>Mario ve Luigi Fasulya Yıldızı'nı alıp
<0E:0000:0003:2C64FFFF>Şakanın Sonu'na<0E:0000:0003:373737FF> doğru yola çıkar."
,BrosAtk_00_1,"<0E:0009:0000:0B00>Druk op <0E:0000:0003:00BB27FF> <0E:0000:0003:E6E6E6FF>zodra Mario springt en
zich boven Luigi bevindt.","<0E:0009:0000:0B00>Press the <0E:0000:0003:00BB27FF> <0E:0000:0003:E6E6E6FF>Button when Mario
is directly over Luigi.","<0E:0009:0000:0B00>Appuyez sur <0E:0000:0003:00BB27FF> <0E:0000:0003:E6E6E6FF>lorsque Mario se retrouve
juste au-dessus de son frère.","<0E:0009:0000:0B00>Drücke <0E:0000:0003:00BB27FF><0E:0000:0003:E6E6E6FF>, wenn Mario wieder abgesprungen ist
und sich direkt über Luigi befindet.","<0E:0009:0000:0B00>Premi <0E:0000:0003:00BB27FF> <0E:0000:0003:E6E6E6FF>quando Mario è in volo e si trova
direttamente sopra Luigi.","<0E:0009:0000:0B00>Cuando Mario esté en el aire,
justo encima de Luigi, pulsa <0E:0000:0003:00BB27FF><0E:0000:0003:E6E6E6FF>.","<0E:0009:0000:0B00>Mario tam Luigi'nin üstündeyken
<0E:0000:0003:00BB27FF> <0E:0000:0003:E6E6E6FF>Düğmesine bas."
,BtlGuide_08_1,"<0E:0009:0000:0B00>Als je contact maakt door op de
vijand te springen, begint de vijand
het gevecht met schade.","<0E:0009:0000:0B00>If you initiate an encounter by jumping
on an enemy, they will receive damage
at the start of battle.","<0E:0009:0000:0B00>Établissez ce contact en lui sautant
dessus pour lui infliger des dégâts
avant même le début de la bataille !","<0E:0009:0000:0B00>Gelingt es dir, noch vor dem Kampf auf den
Gegner zu springen, erleidet er zu Kampfbeginn
Schaden.","<0E:0009:0000:0B00>Se inizi uno scontro saltando su un nemico,
riceverà dei danni a inizio battaglia.","<0E:0009:0000:0B00>Si inicias el combate saltando sobre el
enemigo, infligirás daño nada más comenzar.","<0E:0009:0000:0B00>Bir düşmanın üstüne zıplayarak karşılaşmayı
başlatırsan savaş başında ona hasar verirsin."
,BtlGuide_17_2,"<0E:0009:0000:0B00><0E:0000:0003:2C64FFFF>Laat de knoppen los<0E:0000:0003:E6E6E6FF> wanneer ze hun hamers
boven hun hoofd houden om ze te laten meppen.","<0E:0009:0000:0B00>When they are holding their Hammers
above their heads, <0E:0000:0003:2C64FFFF>release the buttons
<0E:0000:0003:E6E6E6FF>to swing the Hammers down.","<0E:0009:0000:0B00><0E:0000:0003:2C64FFFF>Relâchez ensuite le bouton<0E:0000:0003:E6E6E6FF> lorsque l'ennemi
est à portée pour le frapper.","<0E:0009:0000:0B00>Sobald der Charakter vollständig ausgeholt
hat, <0E:0000:0003:2C64FFFF>lass den Knopf los<0E:0000:0003:E6E6E6FF>, um zuzuschlagen.","<0E:0009:0000:0B00>A questo punto, <0E:0000:0003:2C64FFFF>rilascia il pulsante <0E:0000:0003:E6E6E6FF>per
sferrare una martellata verso il basso.","<0E:0009:0000:0B00>Entonces, <0E:0000:0003:2C64FFFF>suelta el botón<0E:0000:0003:E6E6E6FF> para asestar
un martillazo.","<0E:0009:0000:0B00>Çekiçleri başlarının üstündeyken <0E:0000:0003:2C64FFFF>düğmeleri bırak<0E:0000:0003:E6E6E6FF>.
Böylece Çekiçleri aşağı savururlar."
,menu_bgm_title_07,"<0E:0009:0000:0C00>Cackletta, de gemeenste vijand","<0E:0009:0000:0C00>Cackletta, the Fiercest Foe","<0E:0009:0000:0C00>Graguémona, opus magnum","<0E:0009:0000:0C00>Lugmilla, die Gnadenlose","<0E:0009:0000:0C00>Strega Ghignarda, la nemesi",<0E:0009:0000:0C00>La temible bruja Jijí,<0E:0009:0000:0C00>Azılı Düşman Cackletta
,menu_scenario_now_39,"<0E:0009:0000:0600>Dankzij Luigi is de boonster
aan prinses Peach gegeven!","<0E:0009:0000:0600>Thanks to Luigi, you secured the Beanstar
and returned it to Princess Peach!","<0E:0009:0000:0600>Grâce à Luigi, la Végétoile est en sécurité
entre les mains de la Princesse Peach !","<0E:0009:0000:0600>Mithilfe von Luigi hast du die Sternbohne
zurück zu Peach gebracht!","<0E:0009:0000:0600>Grazie a Luigi ti sei impossessato del Fagiolo
Stella e l'hai restituito alla Principessa Peach!","<0E:0009:0000:0600>Gracias a Luigi, la Judía Estelar
llega de una pieza a las manos
de la princesa Peach.","<0E:0009:0000:0600>Luigi sayesinde Fasulya Yıldızı'nı güvenceye
alıp Prenses Peach'e geri verdin!"
,menu_stamp_cond_lv,<0E:0009:0000:0000>NV <0E:0003:0000:000002000000> of hoger,<0E:0009:0000:0000>LV. <0E:0003:0000:000002000000> or higher,<0E:0009:0000:0000>NIV. <0E:0003:0000:000002000000> ou supérieur,<0E:0009:0000:0000>Lv.<0E:0003:0000:000002000000> oder höher,<0E:0009:0000:0000>Liv. <0E:0003:0000:000002000000> o più,<0E:0009:0000:0000>Nivel <0E:0003:0000:000002000000> o superior,<0E:0009:0000:0000>SV. <0E:0003:0000:000002000000> veya üzeri
,menu_stamp_sheet_name_01,<0E:0009:0000:0500>Super Mario-stempelvel,<0E:0009:0000:0500>Super Mario Sheet,<0E:0009:0000:0500>Feuillet Mario et compagnie,<0E:0009:0000:0500>Stempelbogen „Mario & Co.“,<0E:0009:0000:0500>Foglio di Mario e compagnia,<0E:0009:0000:0500>Hoja de sellos de Super Mario,<0E:0009:0000:0500>Super Mario Sayfası
,BrosAtk_00_2,"<0E:0009:0000:0B00>Druk op <0E:0000:0003:FF4343FF> <0E:0000:0003:E6E6E6FF>wanneer ze de vijand
raken. Met de juiste timing
scoor je een <0E:0000:0003:E6E6E6FF>Perfect<0E:0000:0003:E6E6E6FF>.","<0E:0009:0000:0B00>Press <0E:0000:0003:FF4343FF><0E:0000:0003:E6E6E6FF> when they smash into the enemy.
Time button inputs well for an Excellent rating!","<0E:0009:0000:0B00>Appuyez enfin sur <0E:0000:0003:FF4343FF> <0E:0000:0003:E6E6E6FF>lorsqu'ils retombent sur
l'ennemi. Un timing impeccable vous vaudra
la mention Excellent.","<0E:0009:0000:0B00>Drücke <0E:0000:0003:FF4343FF><0E:0000:0003:E6E6E6FF>, sobald die beiden Brüder in den
Gegner krachen, und erziele mit dem
richtigen Timing ein Exzellent!","<0E:0009:0000:0B00>Premi <0E:0000:0003:FF4343FF><0E:0000:0003:E6E6E6FF> quando si schiantano sul nemico.
Per un ""Fantastico!"" dovrai premere i pulsanti
con il giusto tempismo!","<0E:0009:0000:0B00>Y cuando ambos choquen contra el enemigo,
pulsa <0E:0000:0003:FF4343FF><0E:0000:0003:E6E6E6FF>. Si lo haces en el momento justo,
lograrás un ataque Excelente.","<0E:0009:0000:0B00>Düşmana çarptıkları anda <0E:0000:0003:FF4343FF><0E:0000:0003:E6E6E6FF> Düğmesine bas.
Zamanlamayı iyi yapıp Mükemmel derece al!"
