AltDosya,Etiket,EU_du,EU_en,EU_fr,EU_ge,EU_it,EU_sp,TR
,N_Wear18,<0E:0009:0000:0C00>Straatjeans,<0E:0009:0000:0C00>Street Jeans,<0E:0009:0000:0C00>Jean de rue,<0E:0009:0000:0C00>Straßen-Jeans,<0E:0009:0000:0C00>Street Jeans,<0E:0009:0000:0C00>Vaquero sobrio,<0E:0009:0000:0C00>Sokak Kotu
,Ns_Badge45,<0E:0009:0000:0C00>Groentjesemblemen A,<0E:0009:0000:0C00>Rookie Emblems A,<0E:0009:0000:0C00>Badges Le bleu A,<0E:0009:0000:0C00>BowsAzubi-Broschen A,<0E:0009:0000:0C00>Emblemi Recluta A,<0E:0009:0000:0C00>Medallas Bowser +,<0E:0009:0000:0C00>Çaylak Amblemleri A
,Ns_Wear26,<0E:0009:0000:0C00>Vrijetijdsbroeken,<0E:0009:0000:0C00>Casual Slacks,<0E:0009:0000:0C00>Pant. quotidiens,<0E:0009:0000:0C00>Freizeit-Hosen,<0E:0009:0000:0C00>Pantaloni Casual,<0E:0009:0000:0C00>Pantalones sport,<0E:0009:0000:0C00>Rahat Pantolon
,E_Badge26,<0E:0009:0000:0500>Verhoogt je sprongkracht als ZWAARGEWICHT.,<0E:0009:0000:0500>Increases your jump power in HEAVY G!,"<0E:0009:0000:0500>Donné aux diplômés de l'Hahadémie. Les sauts
font plus de dégâts en situation de gravité lourde !",<0E:0009:0000:0500>Erhöht die Sprungkraft bei SCHWERKR.!,<0E:0009:0000:0500>Salti più potenti in stato AGGIUNGI GRAVITÀ.,"<0E:0009:0000:0500>Lo reciben los alumnos al graduarse.
Potencia el salto en GRAVEDAD PESADA.",<0E:0009:0000:0500>AĞIR G etkisindeyken Zıplama gücünü artırır!
,F_Badge02,<0E:0009:0000:0C00>Je hebt al genoeg <0E:0000:0003:4ED4FFFF>erwtenbadges<0E:0000:0003:E6E6E6FF>!,<0E:0009:0000:0C00><0E:0000:0003:4ED4FFFF>Pea Badges <0E:0000:0003:E6E6E6FF>full!,<0E:0009:0000:0C00><0E:0000:0003:4ED4FFFF>Badges pois<0E:0000:0003:E6E6E6FF> (max),<0E:0009:0000:0C00><0E:0000:0003:4ED4FFFF>Landrattos <0E:0000:0003:E6E6E6FF>voll!,<0E:0009:0000:0C00><0E:0000:0003:4ED4FFFF>Tessere Fagiolino <0E:0000:0003:E6E6E6FF>(pieno),<0E:0009:0000:0C00>¡<0E:0000:0003:4ED4FFFF>Medallas Novato <0E:0000:0003:E6E6E6FF>al máximo!,<0E:0009:0000:0C00><0E:0000:0003:4ED4FFFF>Bezelye Rozetleri <0E:0000:0003:E6E6E6FF>dolu!
,F_Wear32,<0E:0009:0000:0C00>Je hebt al genoeg <0E:0000:0003:4ED4FFFF>casual koraal<0E:0000:0003:E6E6E6FF>!,<0E:0009:0000:0C00><0E:0000:0003:4ED4FFFF>Casual Coral <0E:0000:0003:E6E6E6FF>full!,<0E:0009:0000:0C00><0E:0000:0003:4ED4FFFF>Vêt. corallien<0E:0000:0003:E6E6E6FF> (max),<0E:0009:0000:0C00><0E:0000:0003:4ED4FFFF>Korallen-Anzüge<0E:0000:0003:E6E6E6FF> voll!,<0E:0009:0000:0C00><0E:0000:0003:4ED4FFFF>Coralli Casual<0E:0000:0003:E6E6E6FF> (pieno),<0E:0009:0000:0C00>¡<0E:0000:0003:4ED4FFFF>Pantalones amplios Coral <0E:0000:0003:E6E6E6FF>al máximo!,<0E:0009:0000:0C00><0E:0000:0003:4ED4FFFF>Rahat Mercan <0E:0000:0003:E6E6E6FF>dolu!
,N_Badge01,<0E:0009:0000:0C00>Kasteelbadge,<0E:0009:0000:0C00>Castle Badge,<0E:0009:0000:0C00>Badge château,<0E:0009:0000:0C00>Schloss-Orden,<0E:0009:0000:0C00>Tessera Castello,<0E:0009:0000:0C00>Recuerdo Judía,<0E:0009:0000:0C00>Şato Rozeti
,N_Badge59,<0E:0009:0000:0C00>よびバッジ４,<0E:0009:0000:0C00>よびバッジ４,<0E:0009:0000:0C00>よびバッジ４,<0E:0009:0000:0C00>よびバッジ４,<0E:0009:0000:0C00>よびバッジ４,<0E:0009:0000:0C00>よびバッジ４,<0E:0009:0000:0C00>Yedek Rozet 4
,N_EvItem16,<0E:0009:0000:0C00>Blauw neon-ei,<0E:0009:0000:0C00>Blue Neon Egg,<0E:0009:0000:0C00>Œuf néon bleu,<0E:0009:0000:0C00>Blaues Neonei,<0E:0009:0000:0C00>Uovo Neon Blu,<0E:0009:0000:0C00>Huevo neón azul,<0E:0009:0000:0C00>Mavi Neon Yumurta
,N_GeraSt,<0E:0009:0000:0C00>Grinnikmelange,<0E:0009:0000:0C00>Chuckle Blend,<0E:0009:0000:0C00>Mélange Soda,<0E:0009:0000:0C00>Grinsebohnensaft,<0E:0009:0000:0C00>Miscela Ghigno,<0E:0009:0000:0C00>Jijíreto,<0E:0009:0000:0C00>Kıkır Harmanı
,N_SpItem08,<0E:0009:0000:0C00>Snelgraaier,<0E:0009:0000:0C00>Quick Collector,<0E:0009:0000:0C00>Main basse,<0E:0009:0000:0C00>Hurtighorter,<0E:0009:0000:0C00>Raccoglitore Sprint,<0E:0009:0000:0C00>Coleccionista impaciente,<0E:0009:0000:0C00>Hızlı Toplayıcı
,N_Wear19,<0E:0009:0000:0C00>Tropische broek,<0E:0009:0000:0C00>Tropic Slacks,<0E:0009:0000:0C00>Pantalon d'été,<0E:0009:0000:0C00>Tropen-Hose,<0E:0009:0000:0C00>Pantaloni Tropici,<0E:0009:0000:0C00>Pantalón tropical,<0E:0009:0000:0C00>Tropik Pantolon
,Ns_Badge46,<0E:0009:0000:0C00>Bubbels' badges,<0E:0009:0000:0C00>Bubbles Badges,<0E:0009:0000:0C00>Badges Baramkar,<0E:0009:0000:0C00>Invino-Gütesiegel,<0E:0009:0000:0C00>Tessere Frizzo,<0E:0009:0000:0C00>Medallas Riseñor,<0E:0009:0000:0C00>Bubbles Rozetleri
,Ns_Wear27,<0E:0009:0000:0C00>Bubbelbroeken,<0E:0009:0000:0C00>Bubbles's Gear,<0E:0009:0000:0C00>Pant. Baramkar,<0E:0009:0000:0C00>Invino-Hosen,<0E:0009:0000:0C00>PantaFrizzanti,<0E:0009:0000:0C00>Pantalones Bodegas,<0E:0009:0000:0C00>Bubbles'ın Pantolonu
,E_Badge27,<0E:0009:0000:0500>Herstelt je HP bij solo-handaanvallen.,<0E:0009:0000:0500>Solo Hand attacks restore HP!,<0E:0009:0000:0500>Les attaques de main solo restaurent les PV !,<0E:0009:0000:0500>KP-Erholung bei Einsatz der Solo-Hand.,<0E:0009:0000:0500>Recuperi PV con le azioni Mano singole.,"<0E:0009:0000:0500>Recupera VIDA al usar
ataques mano en solitario.",<0E:0009:0000:0500>Tekli El saldırıları HP yeniler!
,Ew_DOPING_4th,<0E:0009:0000:0500>Riskante AANV+,<0E:0009:0000:0500>POW-Up Risky,<0E:0009:0000:0500>PV inférieurs à 50 % : stats ↑,<0E:0009:0000:0500>Power-Plus-Risiko,<0E:0009:0000:0500>Attacco + Rischioso,"<0E:0009:0000:0500>Con poca VIDA, te potencia.",<0E:0009:0000:0500>Riskli GÜÇ Artışı
,F_Badge03,<0E:0009:0000:0C00>Je hebt al genoeg <0E:0000:0003:4ED4FFFF>Booninklijke badges<0E:0000:0003:E6E6E6FF>!,<0E:0009:0000:0C00><0E:0000:0003:4ED4FFFF>Bean B. Badges <0E:0000:0003:E6E6E6FF>full!,<0E:0009:0000:0C00><0E:0000:0003:4ED4FFFF>Badges pois V.<0E:0000:0003:E6E6E6FF> (max),<0E:0009:0000:0C00><0E:0000:0003:4ED4FFFF>Bohnia-Orden <0E:0000:0003:E6E6E6FF>voll!,<0E:0009:0000:0C00><0E:0000:0003:4ED4FFFF>Borlotte <0E:0000:0003:E6E6E6FF>(pieno),<0E:0009:0000:0C00>¡<0E:0000:0003:4ED4FFFF>Medallas Reino Judía <0E:0000:0003:E6E6E6FF>al máximo!,<0E:0009:0000:0C00><0E:0000:0003:4ED4FFFF>Fasulya B. Rozetleri <0E:0000:0003:E6E6E6FF>dolu!
,F_UltraKinoko,<0E:0009:0000:0C00>Je hebt al genoeg <0E:0000:0003:4ED4FFFF>ultrapaddenstoelen<0E:0000:0003:E6E6E6FF>!,<0E:0009:0000:0C00><0E:0000:0003:4ED4FFFF>Ultra Mushrooms <0E:0000:0003:E6E6E6FF>full!,<0E:0009:0000:0C00><0E:0000:0003:4ED4FFFF>Ultra champis<0E:0000:0003:E6E6E6FF> (max),<0E:0009:0000:0C00><0E:0000:0003:4ED4FFFF>Ultra-Pilze<0E:0000:0003:E6E6E6FF> voll!,<0E:0009:0000:0C00><0E:0000:0003:4ED4FFFF>Ultrafunghi<0E:0000:0003:E6E6E6FF> (pieno),<0E:0009:0000:0C00>¡<0E:0000:0003:4ED4FFFF>Ultrachampiñones <0E:0000:0003:E6E6E6FF>al máximo!,<0E:0009:0000:0C00><0E:0000:0003:4ED4FFFF>Ultra Mantarlar <0E:0000:0003:E6E6E6FF>dolu!
,F_Wear33,<0E:0009:0000:0C00>Je hebt al genoeg <0E:0000:0003:4ED4FFFF>piranhapakken<0E:0000:0003:E6E6E6FF>!,<0E:0009:0000:0C00><0E:0000:0003:4ED4FFFF>Piranha Suits <0E:0000:0003:E6E6E6FF>full!,<0E:0009:0000:0C00><0E:0000:0003:4ED4FFFF>Costumes Pirahna<0E:0000:0003:E6E6E6FF> (max),<0E:0009:0000:0C00><0E:0000:0003:4ED4FFFF>Piranha-Anzüge<0E:0000:0003:E6E6E6FF> voll!,<0E:0009:0000:0C00><0E:0000:0003:4ED4FFFF>Vestiti Piranha<0E:0000:0003:E6E6E6FF> (pieno),<0E:0009:0000:0C00>¡<0E:0000:0003:4ED4FFFF>Trajes Piraña <0E:0000:0003:E6E6E6FF>al máximo!,<0E:0009:0000:0C00><0E:0000:0003:4ED4FFFF>Piranha Tulumları <0E:0000:0003:E6E6E6FF>dolu!
,N_Badge02,<0E:0009:0000:0C00>Erwtenbadge,<0E:0009:0000:0C00>Pea Badge,<0E:0009:0000:0C00>Badge pois,<0E:0009:0000:0C00>Landratto,<0E:0009:0000:0C00>Tessera Fagiolino,<0E:0009:0000:0C00>Medalla Novato,<0E:0009:0000:0C00>Bezelye Rozeti
,N_EvItem17,<0E:0009:0000:0C00>Rood neon-ei,<0E:0009:0000:0C00>Red Neon Egg,<0E:0009:0000:0C00>Œuf néon rouge,<0E:0009:0000:0C00>Rotes Neonei,<0E:0009:0000:0C00>Uovo Neon Rosso,<0E:0009:0000:0C00>Huevo neón rojo,<0E:0009:0000:0C00>Kırmızı Neon Yumurta
,N_SpItem09,<0E:0009:0000:0C00>Superknuppel,<0E:0009:0000:0C00>Critical Bat,<0E:0009:0000:0C00>Déluge de critiques,<0E:0009:0000:0C00>Flattertreffer,<0E:0009:0000:0C00>Mazza Critica,<0E:0009:0000:0C00>Bate crítico,<0E:0009:0000:0C00>Kritik Sopa
,Ns_Badge47,<0E:0009:0000:0C00>Groentjesemblemen AA,<0E:0009:0000:0C00>Rookie Emblems AA,<0E:0009:0000:0C00>Badges Le bleu AA,<0E:0009:0000:0C00>BowsAzubi-Broschen AA,<0E:0009:0000:0C00>Emblemi Recluta AA,<0E:0009:0000:0C00>Medallas Bowser ++,<0E:0009:0000:0C00>Çaylak Amblemleri AA
,Ns_GoldenKinoko,<0E:0009:0000:0C00>Gouden paddenstoelen,<0E:0009:0000:0C00>Golden Mushrooms,<0E:0009:0000:0C00>Champis or,<0E:0009:0000:0C00>Gold-Pilze,<0E:0009:0000:0C00>Funghi d'Oro,<0E:0009:0000:0C00>Champiñones dorados,<0E:0009:0000:0C00>Altın Mantarlar
,Ns_Wear28,<0E:0009:0000:0C00>Slimme broeken,<0E:0009:0000:0C00>Smart Pants,<0E:0009:0000:0C00>Pant. Hahadémie,<0E:0009:0000:0C00>Hochschul-Hosen,<0E:0009:0000:0C00>PantaCrepapelle,<0E:0009:0000:0C00>Pantalones académicos,<0E:0009:0000:0C00>Akıllı Pantolon
,E_Badge28,<0E:0009:0000:0500>Breng dubbele schade toe aan stekelige vijanden.,<0E:0009:0000:0500>Does double damage to spiny creatures!,<0E:0009:0000:0500>Dégâts doublés contre les créatures piquantes.,<0E:0009:0000:0500>Sprung auf Stachelmonster: 2x Schaden.,<0E:0009:0000:0500>Danni x 2 contro i più forti mostri con spine!,<0E:0009:0000:0500>Doble de daño a los enemigos con pinchos.,<0E:0009:0000:0500>Dikenli yaratıklara iki kat hasar verir!
,E_Nut,<0E:0009:0000:0500>Herstel <0E:0000:0003:2C64FFFF>20<0E:0000:0003:373737FF> HP voor beiden.,<0E:0009:0000:0500>Recover <0E:0000:0003:2C64FFFF>20<0E:0000:0003:373737FF> HP each.,<0E:0009:0000:0500>Rend <0E:0000:0003:2C64FFFF>20<0E:0000:0003:373737FF> PV chacun.,<0E:0009:0000:0500><0E:0000:0003:2C64FFFF>20 <0E:0000:0003:373737FF>KP für beide,<0E:0009:0000:0500>Ripristina <0E:0000:0003:2C64FFFF>20<0E:0000:0003:373737FF> cuori a testa,<0E:0009:0000:0500> + <0E:0000:0003:2C64FFFF>20<0E:0000:0003:373737FF> VIDA cada uno,<0E:0009:0000:0500>İkisine de <0E:0000:0003:2C64FFFF>20<0E:0000:0003:373737FF> HP yeniler.
,E_UltraKinoko,<0E:0009:0000:0500>Herstel <0E:0000:0003:2C64FFFF>80<0E:0000:0003:373737FF> HP.,<0E:0009:0000:0500>Recover <0E:0000:0003:2C64FFFF>80 <0E:0000:0003:373737FF>HP.,<0E:0009:0000:0500>Restaure <0E:0000:0003:2C64FFFF>80<0E:0000:0003:373737FF> PV.,<0E:0009:0000:0500><0E:0000:0003:2C64FFFF>80 <0E:0000:0003:373737FF>Kraftpunkte,<0E:0009:0000:0500>Ripristina <0E:0000:0003:2C64FFFF>80<0E:0000:0003:373737FF> cuori,<0E:0009:0000:0500> + <0E:0000:0003:2C64FFFF>80<0E:0000:0003:373737FF> VIDA,<0E:0009:0000:0500><0E:0000:0003:2C64FFFF>80<0E:0000:0003:373737FF> HP yeniler.
,F_Badge04,<0E:0009:0000:0C00>Je hebt al genoeg <0E:0000:0003:4ED4FFFF>counterbadges<0E:0000:0003:E6E6E6FF>!,<0E:0009:0000:0C00><0E:0000:0003:4ED4FFFF>Counter Badges <0E:0000:0003:E6E6E6FF>full!,<0E:0009:0000:0C00><0E:0000:0003:4ED4FFFF>Contre-badges<0E:0000:0003:E6E6E6FF> (max),<0E:0009:0000:0C00><0E:0000:0003:4ED4FFFF>Konter-Plus<0E:0000:0003:E6E6E6FF> voll!,<0E:0009:0000:0C00><0E:0000:0003:4ED4FFFF>Tessere Difesa<0E:0000:0003:E6E6E6FF> (pieno),<0E:0009:0000:0C00>¡<0E:0000:0003:4ED4FFFF>Medallas Contrataque <0E:0000:0003:E6E6E6FF>al máximo!,<0E:0009:0000:0C00><0E:0000:0003:4ED4FFFF>Karşı Rozetleri <0E:0000:0003:E6E6E6FF>dolu!
,F_Wear34,<0E:0009:0000:0C00>Je hebt al genoeg <0E:0000:0003:4ED4FFFF>woestijnbroeken<0E:0000:0003:E6E6E6FF>!,<0E:0009:0000:0C00><0E:0000:0003:4ED4FFFF>Anuboo Jeans <0E:0000:0003:E6E6E6FF>full!,<0E:0009:0000:0C00><0E:0000:0003:4ED4FFFF>Jeans Anuboo<0E:0000:0003:E6E6E6FF> (max),<0E:0009:0000:0C00><0E:0000:0003:4ED4FFFF>Wüsten-Jeans<0E:0000:0003:E6E6E6FF> voll!,<0E:0009:0000:0C00><0E:0000:0003:4ED4FFFF>Jeans Lasercane<0E:0000:0003:E6E6E6FF> (pieno),<0E:0009:0000:0C00>¡<0E:0000:0003:4ED4FFFF>Vaqueros Anubín <0E:0000:0003:E6E6E6FF>al máximo!,<0E:0009:0000:0C00><0E:0000:0003:4ED4FFFF>Anuboo Kot <0E:0000:0003:E6E6E6FF>dolu!
,N_Badge03,<0E:0009:0000:0C00>Booninklijke badge,<0E:0009:0000:0C00>Bean B. Badge,<0E:0009:0000:0C00>Badge pois V.,<0E:0009:0000:0C00>Bohnia-Orden,<0E:0009:0000:0C00>Borlotta,<0E:0009:0000:0C00>Medalla Reino Judía,<0E:0009:0000:0C00>Fasulya B. Rozeti
,N_DehePres,<0E:0009:0000:0C00>Lachiato,<0E:0009:0000:0C00>Teeheespresso,<0E:0009:0000:0C00>Déhépresso,<0E:0009:0000:0C00>Mamek Sunrise,<0E:0009:0000:0C00>Sorrispresso,<0E:0009:0000:0C00>Cortajojó,<0E:0009:0000:0C00>Hihiespresso
,N_EvItem18,<0E:0009:0000:0C00>Groen neon-ei,<0E:0009:0000:0C00>Green Neon Egg,<0E:0009:0000:0C00>Œuf néon vert,<0E:0009:0000:0C00>Grünes Neonei,<0E:0009:0000:0C00>Uovo Neon Verde,<0E:0009:0000:0C00>Huevo neón verde,<0E:0009:0000:0C00>Yeşil Neon Yumurta
,Ns_Badge48,<0E:0009:0000:0C00>Zeebenenbadges,<0E:0009:0000:0C00>Sea Legs Badges,<0E:0009:0000:0C00>Badges tentacules,<0E:0009:0000:0C00>Schwimmschuppen,<0E:0009:0000:0C00>Tessere Lupo di mare,<0E:0009:0000:0C00>Medallas Tentáculo,<0E:0009:0000:0C00>Denizci Rozetleri
,Ns_Wear29,<0E:0009:0000:0C00>Schoolbroeken,<0E:0009:0000:0C00>School Slacks,<0E:0009:0000:0C00>Pantalons d'école,<0E:0009:0000:0C00>Folgender-Jeans,<0E:0009:0000:0C00>Divise Scolastiche,<0E:0009:0000:0C00>Pantalones amplios escolar,<0E:0009:0000:0C00>Okul Pantolonu
,E_Badge29,<0E:0009:0000:0500>Herstelt je HP bij solo-hameraanvallen.,<0E:0009:0000:0500>Solo Hammer attacks restore HP!,<0E:0009:0000:0500>Les attaques au marteau solo restaurent les PV !,<0E:0009:0000:0500>KP-Erholung bei Solohammer-Attacken.,<0E:0009:0000:0500>Ripristino PV con attacco con Martello singolo.,"<0E:0009:0000:0500>Recupera VIDA al usar
ataques martillo en solitario.",<0E:0009:0000:0500>Tekli Çekiç saldırıları HP yeniler!
,Ew_KINOKOGET,<0E:0009:0000:0500>Paddenstoelenwinst,<0E:0009:0000:0500>Win Mushroom,<0E:0009:0000:0500>Générateur champi,<0E:0009:0000:0500>Pilzbrüter,<0E:0009:0000:0500>Fungo di Razza,<0E:0009:0000:0500>Consigue más champiñones.,<0E:0009:0000:0500>Zafer Mantarı
,F_Badge05,<0E:0009:0000:0C00>Je hebt al genoeg <0E:0000:0003:4ED4FFFF>liefdadigheidsbadges<0E:0000:0003:E6E6E6FF>!,<0E:0009:0000:0C00><0E:0000:0003:4ED4FFFF>Charity Badges <0E:0000:0003:E6E6E6FF>full!,<0E:0009:0000:0C00><0E:0000:0003:4ED4FFFF>Badges charité <0E:0000:0003:E6E6E6FF>(max),<0E:0009:0000:0C00><0E:0000:0003:4ED4FFFF>Samariter <0E:0000:0003:E6E6E6FF>voll!,<0E:0009:0000:0C00><0E:0000:0003:4ED4FFFF>Tessere Carità<0E:0000:0003:E6E6E6FF> (pieno),<0E:0009:0000:0C00>¡<0E:0000:0003:4ED4FFFF>Medallas Caridad <0E:0000:0003:E6E6E6FF>al máximo!,<0E:0009:0000:0C00><0E:0000:0003:4ED4FFFF>Yardım Rozetleri <0E:0000:0003:E6E6E6FF>dolu!
,F_Wear35,<0E:0009:0000:0C00>Je hebt al genoeg <0E:0000:0003:4ED4FFFF>oeroude broeken<0E:0000:0003:E6E6E6FF>!,<0E:0009:0000:0C00><0E:0000:0003:4ED4FFFF>Ancient Pants <0E:0000:0003:E6E6E6FF>full!,<0E:0009:0000:0C00><0E:0000:0003:4ED4FFFF>Vieux pantalons <0E:0000:0003:E6E6E6FF>(max),<0E:0009:0000:0C00><0E:0000:0003:4ED4FFFF>Antik-Hosen<0E:0000:0003:E6E6E6FF> voll!,<0E:0009:0000:0C00><0E:0000:0003:4ED4FFFF>Pantaloni Antichi <0E:0000:0003:E6E6E6FF>(pieno),<0E:0009:0000:0C00>¡<0E:0000:0003:4ED4FFFF>Pantalones retro <0E:0000:0003:E6E6E6FF>al máximo!,<0E:0009:0000:0C00><0E:0000:0003:4ED4FFFF>Antika Pantolon <0E:0000:0003:E6E6E6FF>dolu!
,N_Badge04,<0E:0009:0000:0C00>Counterbadge,<0E:0009:0000:0C00>Counter Badge,<0E:0009:0000:0C00>Contre-badge,<0E:0009:0000:0C00>Konter-Plus,<0E:0009:0000:0C00>Tessera Difesa,<0E:0009:0000:0C00>Medalla Contrataque,<0E:0009:0000:0C00>Karşı Rozeti
,N_EvItem19,<0E:0009:0000:0C00>Geel neon-ei,<0E:0009:0000:0C00>Yellow Neon Egg,<0E:0009:0000:0C00>Œuf néon jaune,<0E:0009:0000:0C00>Gelbes Neonei,<0E:0009:0000:0C00>Uovo Neon Giallo,<0E:0009:0000:0C00>Huevo neón amarillo,<0E:0009:0000:0C00>Sarı Neon Yumurta
,Ns_Badge49,<0E:0009:0000:0C00>Pokey-bloemen,<0E:0009:0000:0C00>Pokey Flowers,<0E:0009:0000:0C00>Fleurs de cactus,<0E:0009:0000:0C00>Pokey-Blumen,<0E:0009:0000:0C00>Tessere Marghibruco,<0E:0009:0000:0C00>Flores de Pokey,<0E:0009:0000:0C00>Pokey Çiçekleri
,Eb_POWFUL_DEF,<0E:0009:0000:0500>Kracht-DEF,<0E:0009:0000:0500>Power-D,<0E:0009:0000:0500>Défense puissante,<0E:0009:0000:0500>Power-Verteid.,<0E:0009:0000:0500>Difesa Energica,<0E:0009:0000:0500>La mejor defensa es...,<0E:0009:0000:0500>Güçlü Savunma
,F_Badge06,<0E:0009:0000:0C00>Je hebt al genoeg <0E:0000:0003:4ED4FFFF>duobadges<0E:0000:0003:E6E6E6FF>!,<0E:0009:0000:0C00><0E:0000:0003:4ED4FFFF>Bros. Badges <0E:0000:0003:E6E6E6FF>full!,<0E:0009:0000:0C00><0E:0000:0003:4ED4FFFF>Badges frères<0E:0000:0003:E6E6E6FF> (max),<0E:0009:0000:0C00><0E:0000:0003:4ED4FFFF>Brüder-Power<0E:0000:0003:E6E6E6FF> voll!,<0E:0009:0000:0C00><0E:0000:0003:4ED4FFFF>Fratessere<0E:0000:0003:E6E6E6FF> (pieno),<0E:0009:0000:0C00>¡<0E:0000:0003:4ED4FFFF>Medallas Dúo <0E:0000:0003:E6E6E6FF>al máximo!,<0E:0009:0000:0C00><0E:0000:0003:4ED4FFFF>Kardeş Rozetleri <0E:0000:0003:E6E6E6FF>dolu!
,F_Wear36,<0E:0009:0000:0C00>Je hebt al genoeg <0E:0000:0003:4ED4FFFF>broeken van Roderik<0E:0000:0003:E6E6E6FF>!,<0E:0009:0000:0C00><0E:0000:0003:4ED4FFFF>Harhall's Pants <0E:0000:0003:E6E6E6FF>full!,<0E:0009:0000:0C00><0E:0000:0003:4ED4FFFF>Pant. Quiahare<0E:0000:0003:E6E6E6FF> (max),<0E:0009:0000:0C00><0E:0000:0003:4ED4FFFF>Auer-Hosen<0E:0000:0003:E6E6E6FF> voll!,<0E:0009:0000:0C00><0E:0000:0003:4ED4FFFF>PantaVersaccio<0E:0000:0003:E6E6E6FF> (pieno),<0E:0009:0000:0C00>¡<0E:0000:0003:4ED4FFFF>Pantalones Cosquillas <0E:0000:0003:E6E6E6FF>al máximo!,<0E:0009:0000:0C00><0E:0000:0003:4ED4FFFF>Harhall'ın Pantolonu <0E:0000:0003:E6E6E6FF>dolu!
,N_Badge05,<0E:0009:0000:0C00>Liefdadigheidsbadge,<0E:0009:0000:0C00>Charity Badge,<0E:0009:0000:0C00>Badge charité,<0E:0009:0000:0C00>Samariter,<0E:0009:0000:0C00>Tessera Carità,<0E:0009:0000:0C00>Medalla Caridad,<0E:0009:0000:0C00>Yardım Rozeti
,Eb_CURE_HP_HAND,<0E:0009:0000:0500>HP+-hand,<0E:0009:0000:0500>HP-Up Hand,<0E:0009:0000:0500>Main PV ↑,<0E:0009:0000:0500>KP-Plus-Hand,<0E:0009:0000:0500>Mano PV +,<0E:0009:0000:0500>Los ataques mano dan VIDA.,<0E:0009:0000:0500>Elle HP Artışı
,F_Badge07,<0E:0009:0000:0C00>Je hebt al genoeg <0E:0000:0003:4ED4FFFF>Mirakelbadges<0E:0000:0003:E6E6E6FF>!,<0E:0009:0000:0C00><0E:0000:0003:4ED4FFFF>Miracle Badges <0E:0000:0003:E6E6E6FF>full!,<0E:0009:0000:0C00><0E:0000:0003:4ED4FFFF>Badges miracle<0E:0000:0003:E6E6E6FF> (max),<0E:0009:0000:0C00><0E:0000:0003:4ED4FFFF>Wunder-Orden<0E:0000:0003:E6E6E6FF> voll!,<0E:0009:0000:0C00><0E:0000:0003:4ED4FFFF>Tessere Magiche<0E:0000:0003:E6E6E6FF> (pieno),<0E:0009:0000:0C00>¡<0E:0000:0003:4ED4FFFF>Medallas Milagro <0E:0000:0003:E6E6E6FF>al máximo!,<0E:0009:0000:0C00><0E:0000:0003:4ED4FFFF>Mucize Rozetleri <0E:0000:0003:E6E6E6FF>dolu!
,F_Wear37,<0E:0009:0000:0C00>Je hebt al genoeg <0E:0000:0003:4ED4FFFF>wollen broeken<0E:0000:0003:E6E6E6FF>!,<0E:0009:0000:0C00><0E:0000:0003:4ED4FFFF>Wool Trousers <0E:0000:0003:E6E6E6FF>full!,<0E:0009:0000:0C00><0E:0000:0003:4ED4FFFF>Pantalons en laine <0E:0000:0003:E6E6E6FF>(max),<0E:0009:0000:0C00><0E:0000:0003:4ED4FFFF>Woll-Hosen<0E:0000:0003:E6E6E6FF> voll!,<0E:0009:0000:0C00><0E:0000:0003:4ED4FFFF>Pantaloni di Lana <0E:0000:0003:E6E6E6FF>(pieno),<0E:0009:0000:0C00>¡<0E:0000:0003:4ED4FFFF>Pantalones de lana <0E:0000:0003:E6E6E6FF>al máximo!,<0E:0009:0000:0C00><0E:0000:0003:4ED4FFFF>Yün Pantolon <0E:0000:0003:E6E6E6FF>dolu!
,N_Badge06,<0E:0009:0000:0C00>Duobadge,<0E:0009:0000:0C00>Bros. Badge,<0E:0009:0000:0C00>Badge frères,<0E:0009:0000:0C00>Brüder-Power,<0E:0009:0000:0C00>Fratessera,<0E:0009:0000:0C00>Medalla Dúo,<0E:0009:0000:0C00>Kardeş Rozeti
,Ns_MaxNut,<0E:0009:0000:0C00>Wonderpinda's,<0E:0009:0000:0C00>Max Nuts,<0E:0009:0000:0C00>Noisettes max,<0E:0009:0000:0C00>MAX-Nüsse,<0E:0009:0000:0C00>Nocciole MAX,<0E:0009:0000:0C00>Frutos maxi,<0E:0009:0000:0C00>Maks Cevizler
,Eb_SPEED_STAR,<0E:0009:0000:0500>Geluksracer,<0E:0009:0000:0500>Lucky Speedster,<0E:0009:0000:0500>Coups chanceux prop. à la VIT.,<0E:0009:0000:0500>Toller Raser,<0E:0009:0000:0500>Velocità Fortunata,"<0E:0009:0000:0500>A más VELOCIDAD, más SUERTE.",<0E:0009:0000:0500>Şanslı Süratçi
